,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
25,Water,Desalination,United Kingdom,Unspecified,OpExCost,OpExCost,Monetary,Need,£/Ml,527,NA,NA,NA,NA,NA,Table A1,Slope of regression model
26,Water,Water Transfers,United Kingdom,Unspecified,CapexCost,CapExCost,Monetary,Need,£/Ml,500,NA,NA,NA,NA,NA,Table A1,Intercept of regression model
27,Water,Water Transfers,United Kingdom,Unspecified,CapexCost,CapExCost,Monetary,Need,£/Ml,50,NA,NA,NA,NA,NA,Table A1,Slope of regression model
28,Water,Water Transfers,United Kingdom,Unspecified,OpExCost,OpExCost,Monetary,Need,£/Ml,300,NA,NA,NA,NA,NA,Table A1,Intercept of regression model
29,Water,Water Transfers,United Kingdom,Unspecified,OpExCost,OpExCost,Monetary,Need,£/Ml,30,NA,NA,NA,NA,NA,Table A1,Slope of regression model
30,Water,Leakage Reduction,United Kingdom,Unspecified,CapexCost,CapExCost,Monetary,Need,£/Ml,13563,NA,NA,NA,NA,NA,Table A1,Intercept of regression model
31,Water,Leakage Reduction,United Kingdom,Unspecified,CapexCost,CapExCost,Monetary,Need,£/Ml,473,NA,NA,NA,NA,NA,Table A1,Slope of regression model
32,Water,Leakage Reduction,United Kingdom,Unspecified,OpExCost,OpExCost,Monetary,Need,£/Ml,1401,NA,NA,NA,NA,NA,Table A1,Intercept of regression model
33,Water,Leakage Reduction,United Kingdom,Unspecified,OpExCost,OpExCost,Monetary,Need,£/Ml,405,NA,NA,NA,NA,NA,Table A1,Slope of regression model
34,Water,Aquifer Recharge,United Kingdom,Unspecified,CapexCost,CapExCost,Monetary,Need,£/Ml,12981,NA,NA,NA,NA,NA,Table A1,Intercept of regression model
35,Water,Aquifer Recharge,United Kingdom,Unspecified,CapexCost,CapExCost,Monetary,Need,£/Ml,79,NA,NA,NA,NA,NA,Table A1,Slope of regression model
36,Water,Aquifer Recharge,United Kingdom,Unspecified,OpExCost,OpExCost,Monetary,Need,£/Ml,1015,NA,NA,NA,NA,NA,Table A1,Intercept of regression model
37,Water,Aquifer Recharge,United Kingdom,Unspecified,OpExCost,OpExCost,Monetary,Need,£/Ml,527,NA,NA,NA,NA,NA,Table A1,Slope of regression model
38,Water,Demand Reduction,United Kingdom,Unspecified,CapexCost,CapExCost,Monetary,Need,£/Ml,10,NA,NA,NA,NA,NA,Table A1,Intercept of regression model
39,Water,Demand Reduction,United Kingdom,Unspecified,CapexCost,CapExCost,Monetary,Need,£/Ml,4726,NA,NA,NA,NA,NA,Table A1,Slope of regression model
40,Water,Demand Reduction,United Kingdom,Unspecified,OpExCost,OpExCost,Monetary,Need,£/Ml,5,NA,NA,NA,NA,NA,Table A1,Intercept of regression model
41,Water,Demand Reduction,United Kingdom,Unspecified,OpExCost,OpExCost,Monetary,Need,£/Ml,1854,NA,NA,NA,NA,NA,Table A1,Slope of regression model
42,Water,Effluent Re-use,United Kingdom,Unspecified,CapexCost,CapExCost,Monetary,Need,£/Ml,24180,NA,NA,NA,NA,NA,Table A1,Intercept of regression model
43,Water,Effluent Re-use,United Kingdom,Unspecified,CapexCost,CapExCost,Monetary,Need,£/Ml,5013,NA,NA,NA,NA,NA,Table A1,Slope of regression model
44,Water,Effluent Re-use,United Kingdom,Unspecified,OpExCost,OpExCost,Monetary,Need,£/Ml,8912,NA,NA,NA,NA,NA,Table A1,Intercept of regression model
45,Water,Effluent Re-use,United Kingdom,Unspecified,OpExCost,OpExCost,Monetary,Need,£/Ml,694,NA,NA,NA,NA,NA,Table A1,Slope of regression model
46,Water,New Groundwater,United Kingdom,Unspecified,CapexCost,CapExCost,Monetary,Need,£/Ml,12981,NA,NA,NA,NA,NA,Table A1,Intercept of regression model
47,Water,New Groundwater,United Kingdom,Unspecified,CapexCost,CapExCost,Monetary,Need,£/Ml,79,NA,NA,NA,NA,NA,Table A1,Slope of regression model
48,Water,New Groundwater,United Kingdom,Unspecified,OpExCost,OpExCost,Monetary,Need,£/Ml,1015,NA,NA,NA,NA,NA,Table A1,Intercept of regression model
49,Water,New Groundwater,United Kingdom,Unspecified,OpExCost,OpExCost,Monetary,Need,£/Ml,527,NA,NA,NA,NA,NA,Table A1,Slope of regression model
50,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,54139,NA,NA,NA,NA,NA,Table A4,Sustainability Changes AffinityWater start 2025
51,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,51812,NA,NA,NA,NA,NA,Table A4,Sustainability Changes AnglianWater start 2020
52,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,4416,NA,NA,NA,NA,NA,Table A4,Sustainability Changes BristolWater start 2015
53,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,4715,NA,NA,NA,NA,NA,Table A4,Sustainability Changes Cambridge start 2020
54,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,547,NA,NA,NA,NA,NA,Table A4,Sustainability Changes Essex&Suffolk start 2020
55,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,1018,NA,NA,NA,NA,NA,Table A4,Sustainability Changes Northumbrian start 2020
56,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,2190,NA,NA,NA,NA,NA,Table A4,Sustainability Changes PortsmouthWater start 2020
57,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,72704,NA,NA,NA,NA,NA,Table A4,Sustainability Changes Severn TrentWater start 2025
58,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,12280,NA,NA,NA,NA,NA,Table A4,Sustainability Changes SouthEastWater start 2020
59,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,6205,NA,NA,NA,NA,NA,Table A4,Sustainability Changes SouthStaffordshire start 2020
60,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,2540,NA,NA,NA,NA,NA,Table A4,Sustainability Changes SouthWestWater start 2020
61,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,65286,NA,NA,NA,NA,NA,Table A4,Sustainability Changes SouthernWater start 2020
62,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,47545,NA,NA,NA,NA,NA,Table A4,Sustainability Changes ThamesWater start 2020
63,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,15513,NA,NA,NA,NA,NA,Table A4,Sustainability Changes United Utilities start 2020
64,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,8107,NA,NA,NA,NA,NA,Table A4,Sustainability Changes WessexWater start 2020
65,Water,Any,United Kingdom,Low/Med/High Growth,Capex and Opex,AdaptationCost,Monetary,Need,ML/year,4701,NA,NA,NA,NA,NA,Table A4,Sustainability Changes YorkshireWater start 2020
