,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
31,Property Losses,Mature Markets,Historical,2016,No CC,%,-60,NA,NA,NA,NA,NA,8,Average uninsured portion of property losses from 1990-2016.
32,Property Losses,Emerging Markets,Historical,2016,No CC,%,-95,NA,NA,NA,NA,NA,8,Average uninsured portion of property losses from 1990-2016.
33,GDP,Emerging Economies,Historical,2015,No CC,% change,-1,NA,NA,NA,NA,NA,8,Uninsured losses are growing as a percentage of GDP from 1990-2015. Represented as a qualitative negative impact.
34,Windstorm Losses,Global,Historical,2016,No CC,%,-53,NA,NA,NA,NA,NA,8,Average uninsured portion of windstorm losses from 1990-2016.
35,Flood Losses,Global,Historical,2016,No CC,%,-85,NA,NA,NA,NA,NA,8,Average uninsured portion of flood losses from 1990-2016.
36,Earthquake Losses,Global,Historical,2016,No CC,%,-92,NA,NA,NA,NA,NA,8,Average uninsured portion of earthquake losses from 1990-2016.
37,Uninsured Losses (% GDP),Global,Historical,1990,No CC,%,0.09,NA,NA,NA,NA,NA,9,10-year average
38,Uninsured Losses (% GDP),Global,Historical,2016,No CC,%,0.17,NA,NA,NA,NA,NA,9,10-year average
39,Uninsured Losses Growth,Global,Historical,2015,1990,%,9.1,NA,NA,NA,NA,NA,9,Compound annual average growth (10-year averages) in nominal USD terms
40,Uninsured Losses Growth,Emerging Economies,Historical,2015,1990,%,9.4,NA,NA,NA,NA,NA,9,Compound annual average growth (10-year averages) in nominal USD terms
41,Uninsured Losses Growth,Mature Economies,Historical,2015,1990,%,8.8,NA,NA,NA,NA,NA,9,Compound annual average growth (10-year averages) in nominal USD terms
42,Uninsured Loss Growth Econ,Global,Historical,2015,1990,%,7.4,NA,NA,NA,NA,NA,9,"Attributed to economic development alone, nominal USD terms"
43,Insured Losses Growth,Global,Historical,2015,1990,%,5.5,NA,NA,NA,NA,NA,9,Nominal USD terms
44,Weather Uninsured Growth,Emerging Economies,Historical,2015,1990,%,11.3,NA,NA,NA,NA,NA,9,Compound annual average growth (10-year averages) in nominal USD terms
45,Weather Uninsured Growth,Mature Economies,Historical,2015,1990,%,7.2,NA,NA,NA,NA,NA,9,Compound annual average growth (10-year averages) in nominal USD terms
46,Nominal GDP Growth,Emerging Economies,Historical,2015,1990,%,10.3,NA,NA,NA,NA,NA,9,Average
47,Nominal GDP Growth,Mature Economies,Historical,2015,1990,%,5.2,NA,NA,NA,NA,NA,9,Average
48,Uninsured Losses,"US, Japan, China",Catastrophe scenarios,2015,No CC,USD billion,-2900,NA,NA,NA,NA,NA,10,Largest absolute uninsured natural catastrophe risk.
49,GDP Loss,"TW, TR, CL",Earthquake risk,2015,No CC,% of GDP,-0.20,NA,NA,NA,NA,NA,10,Stand to lose the most as percentage of GDP.
50,GDP Loss,"TW, PH, HK, MX",Windstorm risk,2015,No CC,% of GDP,-0.15,NA,NA,NA,NA,NA,10,Would lose most as percentage of GDP.
51,Uninsured Losses as % of GDP,Emerging Economies,Historical (10-yr avg),2000,1990,%,0.38,NA,NA,NA,NA,NA,Graph,"Peaked around the mid-2000s, then declined."
52,Uninsured Losses as % of GDP,Global,Historical (10-yr avg),2000,1990,%,0.20,NA,NA,NA,NA,NA,Graph,"Gradual increase, reaching mid-2000s peak."
53,Uninsured Losses as % of GDP,Advanced Economies,Historical (10-yr avg),2000,1990,%,0.17,NA,NA,NA,NA,NA,Graph,"Slight increase in early 2000s, then steady."
54,Uninsured losses,Emerging economies,Historical (10-yr avg),2005,1990,% of GDP,0.2,NA,NA,NA,NA,NA,Line graph image,Peak value for emerging economies
55,Uninsured losses,Emerging economies,Historical (10-yr avg),2015,1990,% of GDP,0.07,NA,NA,NA,NA,NA,Line graph image,"Difference between 2015 and 1990 values, approx"
56,Uninsured losses,Global,Historical (10-yr avg),2005,1990,% of GDP,0.04,NA,NA,NA,NA,NA,Line graph image,Peak value for global economies
57,Uninsured losses,Global,Historical (10-yr avg),2015,1990,% of GDP,0.02,NA,NA,NA,NA,NA,Line graph image,"Difference between 2015 and 1990 values, approx"
58,Uninsured losses,Advanced economies,Historical (10-yr avg),2005,1990,% of GDP,0.04,NA,NA,NA,NA,NA,Line graph image,Peak value for advanced economies
59,Uninsured losses,Advanced economies,Historical (10-yr avg),2015,1990,% of GDP,0,NA,NA,NA,NA,NA,Line graph image,"Difference between 2015 and 1990 values, approx"
60,Uninsured Loss%GDP,Emerging Economies,Historical,2005,No CC,%,0.38,NA,NA,NA,NA,NA,"Line Graph, Nat cat: uninsured losses as % of GDP (10-yr avg)",Peak uninsured losses as % of GDP in emerging economies.
61,Uninsured Loss%GDP,Emerging Economies,Historical,2015,No CC,%,0.25,NA,NA,NA,NA,NA,"Line Graph, Nat cat: uninsured losses as % of GDP (10-yr avg)",The end of period uninsured losses as % of GDP in emerging economies.
62,Uninsured Loss%GDP,Global,Historical,2005,No CC,%,0.2,NA,NA,NA,NA,NA,"Line Graph, Nat cat: uninsured losses as % of GDP (10-yr avg)",Peak global uninsured losses as % of GDP
63,Uninsured Loss%GDP,Global,Historical,2015,No CC,%,0.18,NA,NA,NA,NA,NA,"Line Graph, Nat cat: uninsured losses as % of GDP (10-yr avg)",The end of period global uninsured losses as % of GDP.
64,Uninsured Loss%GDP,Advanced Economies,Historical,2015,No CC,%,0.17,NA,NA,NA,NA,NA,"Line Graph, Nat cat: uninsured losses as % of GDP (10-yr avg)",Uninsured weather-related losses for advanced economies
65,Expected Damage Loss,USA,NA,2015,No CC,USD billions,30,NA,NA,NA,NA,NA,"Bar Chart, Annual expected nat cat property damage losses",This is approximate based on the graph and sums insured and uninsured losses. USA experiences the highest total losses from natural catastrophes with significant uninsured earthquake and flood losses.
66,Economic recovery,High insurance,Nat. Cat. Event,2012,Less-insured,Faster,1,NA,NA,NA,NA,NA,20,"Higher insurance = faster recovery, 1 = Yes"
67,Fiscal vulnerability,Emerging Markets,Cat. Loss,2009,NA,Reduced,1,NA,NA,NA,NA,NA,20,"Cat bonds can reduce vulnerability, 1 = Yes"
68,GDP losses,"USA, Japan, China",Historical Data,2015,NA,Billions USD,-999,NA,NA,NA,NA,NA,Image,"Extract values from chart, -999 if not available from page"
69,GDP losses,Emerging,Historical Data,1990,No CC,% of GDP,-0.18,NA,NA,NA,NA,NA,Image,10-yr avg nat cat
70,GDP losses,Emerging,Historical Data,2005,No CC,% of GDP,-0.38,NA,NA,NA,NA,NA,Image,10-yr avg nat cat
71,GDP losses,Emerging,Historical Data,2015,No CC,% of GDP,-0.25,NA,NA,NA,NA,NA,Image,10-yr avg nat cat
72,GDP losses,Global,Historical Data,1990,No CC,% of GDP,-0.16,NA,NA,NA,NA,NA,Image,10-yr avg nat cat
73,GDP losses,Global,Historical Data,2005,No CC,% of GDP,-0.20,NA,NA,NA,NA,NA,Image,10-yr avg nat cat
74,GDP losses,Global,Historical Data,2015,No CC,% of GDP,-0.18,NA,NA,NA,NA,NA,Image,10-yr avg nat cat
75,GDP losses,Advanced,Historical Data,1990,No CC,% of GDP,-0.13,NA,NA,NA,NA,NA,Image,10-yr avg nat cat
76,GDP losses,Advanced,Historical Data,2005,No CC,% of GDP,-0.17,NA,NA,NA,NA,NA,Image,10-yr avg nat cat
77,GDP losses,Advanced,Historical Data,2015,No CC,% of GDP,-0.17,NA,NA,NA,NA,NA,Image,10-yr avg nat cat
78,GDP losses,Emerging,Historical Data,1990,No CC,% of GDP,-0.10,NA,NA,NA,NA,NA,Image,10-yr avg weather
79,GDP losses,Emerging,Historical Data,2002,No CC,% of GDP,-0.35,NA,NA,NA,NA,NA,Image,10-yr avg weather
80,GDP losses,Emerging,Historical Data,2015,No CC,% of GDP,-0.20,NA,NA,NA,NA,NA,Image,10-yr avg weather
81,GDP losses,Global,Historical Data,1990,No CC,% of GDP,-0.11,NA,NA,NA,NA,NA,Image,10-yr avg weather
82,GDP losses,Global,Historical Data,2000,No CC,% of GDP,-0.20,NA,NA,NA,NA,NA,Image,10-yr avg weather
83,GDP losses,Global,Historical Data,2015,No CC,% of GDP,-0.20,NA,NA,NA,NA,NA,Image,10-yr avg weather
84,GDP losses,Advanced,Historical Data,1990,No CC,% of GDP,-0.09,NA,NA,NA,NA,NA,Image,10-yr avg weather
85,GDP losses,Advanced,Historical Data,2000,No CC,% of GDP,-0.12,NA,NA,NA,NA,NA,Image,10-yr avg weather
86,GDP losses,Advanced,Historical Data,2015,No CC,% of GDP,-0.12,NA,NA,NA,NA,NA,Image,10-yr avg weather
87,Uninsured losses,Global,Historical data,2015,No CC,USD billions,153,NA,NA,NA,NA,NA,21,Expected uninsured losses from natural disasters. Modelling potential future events.
88,Uninsured Losses,Emerging Economies,Historical,2005,1990,% of GDP,0.2,NA,NA,NA,NA,NA,Line graph: Nat cat: uninsured losses as % of GDP (10-yr avg).,Peak value (10-yr average) of uninsured losses from natural catastrophes as a percentage of GDP.
89,Uninsured Losses,Emerging Economies,Historical,2015,1990,% of GDP,0.07,NA,NA,NA,NA,NA,Line graph: Nat cat: uninsured losses as % of GDP (10-yr avg).,Decrease in uninsured losses from 2005 peak (10-yr average) from natural catastrophes as a percentage of GDP.
90,Uninsured Losses,Global,Historical,2005,1990,% of GDP,0.04,NA,NA,NA,NA,NA,Line graph: Nat cat: uninsured losses as % of GDP (10-yr avg).,Peak value (10-yr average) of uninsured losses from natural catastrophes as a percentage of GDP.
91,Uninsured Losses,Global,Historical,2015,1990,% of GDP,0.02,NA,NA,NA,NA,NA,Line graph: Nat cat: uninsured losses as % of GDP (10-yr avg).,Decrease in uninsured losses from 2005 peak (10-yr average) from natural catastrophes as a percentage of GDP.
92,Uninsured Losses,Advanced Economies,Historical,2005,1990,% of GDP,0.04,NA,NA,NA,NA,NA,Line graph: Nat cat: uninsured losses as % of GDP (10-yr avg).,Peak value (10-yr average) of uninsured losses from natural catastrophes as a percentage of GDP.
93,Uninsured Losses,Advanced Economies,Historical,2015,1990,% of GDP,0.0,NA,NA,NA,NA,NA,Line graph: Nat cat: uninsured losses as % of GDP (10-yr avg).,No change in uninsured losses from 2005 peak (10-yr average) from natural catastrophes as a percentage of GDP.
94,Property Damage Losses,USA,Catastrophe scenarios,2015,No CC,Billions of USD,30,NA,NA,NA,NA,NA,Image: Annual expected nat cat property damage losses,"Total expected damage losses, including insured and uninsured, from quake, wind and flood natural catastrophes"
95,Property Damage Losses,Japan,Catastrophe scenarios,2015,No CC,Billions of USD,15,NA,NA,NA,NA,NA,Image: Annual expected nat cat property damage losses,"Total expected damage losses, including insured and uninsured, from quake, wind and flood natural catastrophes"
96,Property Damage Losses,China,Catastrophe scenarios,2015,No CC,Billions of USD,10,NA,NA,NA,NA,NA,Image: Annual expected nat cat property damage losses,"Total expected damage losses, including insured and uninsured, from quake, wind and flood natural catastrophes"
97,Property Damage Losses,Mexico,Catastrophe scenarios,2015,No CC,Billions of USD,5,NA,NA,NA,NA,NA,Image: Annual expected nat cat property damage losses,"Total expected damage losses, including insured and uninsured, from quake, wind and flood natural catastrophes"
98,Property Damage Losses,Italy,Catastrophe scenarios,2015,No CC,Billions of USD,5,NA,NA,NA,NA,NA,Image: Annual expected nat cat property damage losses,"Total expected damage losses, including insured and uninsured, from quake, wind and flood natural catastrophes"
99,Property Damage Losses,Taiwan,Catastrophe scenarios,2015,No CC,Billions of USD,4,NA,NA,NA,NA,NA,Image: Annual expected nat cat property damage losses,"Total expected damage losses, including insured and uninsured, from quake, wind and flood natural catastrophes"
100,Property Damage,USA,Historical data,2015,No CC,USD bn,30.93,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
101,Property Damage,Switzerland,Historical data,2015,No CC,USD bn,0.44,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
102,Property Damage,Australia,Historical data,2015,No CC,USD bn,0.71,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
103,Property Damage,United States,Historical data,2015,No CC,USD bn,0.37,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
104,Property Damage,Austria,Historical data,2015,No CC,USD bn,0.76,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
105,Property Damage,United Kingdom,Historical data,2015,No CC,USD bn,2.13,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
106,Property Damage,Canada,Historical data,2015,No CC,USD bn,2.13,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
107,Property Damage,Germany,Historical data,2015,No CC,USD bn,0.07,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
108,Property Damage,Sweden,Historical data,2015,No CC,USD bn,0.48,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
109,Property Damage,Finland,Historical data,2015,No CC,USD bn,0.76,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
110,Property Damage,Ireland,Historical data,2015,No CC,USD bn,0.91,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
111,Property Damage,Netherlands,Historical data,2015,No CC,USD bn,0.21,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
112,Property Damage,New Zealand,Historical data,2015,No CC,USD bn,4.85,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
113,Property Damage,Italy,Historical data,2015,No CC,USD bn,0.25,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
114,Property Damage,Japan,Historical data,2015,No CC,USD bn,0.22,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
115,Property Damage,Spain,Historical data,2015,No CC,USD bn,0.24,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
116,Property Damage,Portugal,Historical data,2015,No CC,USD bn,4.45,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
117,Property Damage,South Korea,Historical data,2015,No CC,USD bn,1.25,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
118,Property Damage,Chile,Historical data,2015,No CC,USD bn,0.07,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
119,Property Damage,Czech Republic,Historical data,2015,No CC,USD bn,0.14,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
120,Property Damage,Poland,Historical data,2015,No CC,USD bn,3.38,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
121,Property Damage,Turkey,Historical data,2015,No CC,USD bn,0.87,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
122,Property Damage,Saudi Arabia,Historical data,2015,No CC,USD bn,5.23,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
123,Property Damage,Hungary,Historical data,2015,No CC,USD bn,0.61,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
124,Property Damage,Argentina,Historical data,2015,No CC,USD bn,0.19,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
125,Property Damage,China,Historical data,2015,No CC,USD bn,2.52,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
126,Property Damage,South Africa,Historical data,2015,No CC,USD bn,3.21,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
127,Property Damage,Thailand,Historical data,2015,No CC,USD bn,1.66,NA,NA,NA,NA,NA,28,Scenario-based modeled protection gap
