,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
63,Provisioning services,Europe,RCP4.5,2050,2018,billion euros,-0.5,NA,10%, -0.3,90%, -1.2,51,Median projection
64,Provisioning services,Europe,RCP8.5,2050,2018,billion euros,-0.6,NA,10%, -0.3,90%, -1.2,51,Median projection
65,Provisioning services,Europe,RCP4.5,2100,2018,billion euros,-1.0,NA,10%, -0.7,90%, -2.2,51,Median projection
66,Provisioning services,Europe,RCP8.5,2100,2018,billion euros,-1.2,NA,10%, -0.7,90%, -2.2,51,Median projection
67,Food production,Europe,RCP4.5,2100,2018,billion euros,-0.5,NA,10%, -0.3,90%, -1.1,51,Median projection
68,Food production,Europe,RCP8.5,2100,2018,billion euros,-0.9,NA,10%, -0.6,90%, -2.1,51,Median projection
69,Water supply,Europe,RCP4.5,2050,2018,billion euros,-0.7,NA,10%, -0.4,90%, -1.6,51,Median projection
70,Water supply,Europe,RCP8.5,2050,2018,billion euros,-0.8,NA,10%, -0.4,90%, -1.6,51,Median projection
71,Water supply,Europe,RCP4.5,2100,2018,billion euros,-1.3,NA,10%, -0.9,90%, -2.9,51,Median projection
72,Water supply,Europe,RCP8.5,2100,2018,billion euros,-1.7,NA,10%, -0.9,90%, -2.9,51,Median projection
73,Raw materials,Europe,RCP4.5,2050,2018,billion euros,-0.7,NA,10%, -0.4,90%, -1.6,51,Median projection
74,Raw materials,Europe,RCP8.5,2050,2018,billion euros,-0.8,NA,10%, -0.4,90%, -1.6,51,Median projection
75,Raw materials,Europe,RCP4.5,2100,2018,billion euros,-1.3,NA,10%, -0.9,90%, -3.0,51,Median projection
76,Raw materials,Europe,RCP8.5,2100,2018,billion euros,-1.7,NA,10%, -0.9,90%, -3.0,51,Median projection
77,Genetic and medicinal sources,Europe,RCP4.5,2100,2018,billion euros,-0.5,NA,10%, -0.3,90%, -1.0,51,Median projection
78,Genetic and medicinal sources,Europe,RCP8.5,2100,2018,billion euros,-0.9,NA,10%, -0.6,90%, -2.0,51,Median projection
79,Cultural services,Europe,RCP4.5,2050,2018,billion euros,-0.9,NA,10%, -0.5,90%, -2.0,51,Median projection
80,Cultural services,Europe,RCP8.5,2050,2018,billion euros,-1.1,NA,10%, -0.5,90%, -2.0,51,Median projection
81,Cultural services,Europe,RCP4.5,2100,2018,billion euros,-1.7,NA,10%, -1.2,90%, -3.5,51,Median projection
82,Cultural services,Europe,RCP8.5,2100,2018,billion euros,-2.1,NA,10%, -1.2,90%, -3.5,51,Median projection
83,Recreation,Europe,RCP4.5,2050,2018,billion euros,-0.8,NA,10%, -0.4,90%, -1.7,51,Median projection
84,Recreation,Europe,RCP8.5,2050,2018,billion euros,-0.9,NA,10%, -0.4,90%, -1.7,51,Median projection
85,Recreation,Europe,RCP4.5,2100,2018,billion euros,-1.4,NA,10%, -1.0,90%, -3.0,51,Median projection
86,Recreation,Europe,RCP8.5,2100,2018,billion euros,-1.8,NA,10%, -1.0,90%, -3.0,51,Median projection
87,Spiritual and other cultural,Europe,RCP4.5,2050,2018,billion euros,-2.8,NA,10%, -1.7,90%, -6.0,51,Median projection
88,Spiritual and other cultural,Europe,RCP8.5,2050,2018,billion euros,-3.1,NA,10%, -1.7,90%, -6.0,51,Median projection
89,Spiritual and other cultural,Europe,RCP4.5,2100,2018,billion euros,-5.0,NA,10%, -3.7,90%, -9.4,51,Median projection
90,Spiritual and other cultural,Europe,RCP8.5,2100,2018,billion euros,-6.1,NA,10%, -3.7,90%, -9.4,51,Median projection
91,Total,Europe,RCP4.5,2050,2018,billion euros,-2.2,NA,10%, -1.4,90%, -4.8,51,Median projection
92,Total,Europe,RCP8.5,2050,2018,billion euros,-2.4,NA,10%, -1.4,90%, -4.8,51,Median projection
93,Total,Europe,RCP4.5,2100,2018,billion euros,-4.2,NA,10%, -3.0,90%, -8.5,51,Median projection
94,Total,Europe,RCP8.5,2100,2018,billion euros,-5.1,NA,10%, -3.0,90%, -8.5,51,Median projection
95,GDP,NUTS 3 regions in Europe,RCP8.5,2100,2018,%,-95,NA,NA,NA,NA,NA,52,"Maximum estimated loss per year, 95th percentile of coastal erosion projection."
