,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
26,Agriculture,Adaptation,Bangladesh,RCP8.5,Ricardian regression,MonetaryBenefits,Economic,Need,US$/Ha,103.47,25.22,NA,NA,NA,NA,Page 14,"Forecasted net crop incomes (US$/Ha) across different climatic zones, North-western, CanESM2, 2061-2100"
27,Agriculture,Adaptation,Bangladesh,RCP8.5,Ricardian regression,MonetaryBenefits,Economic,Need,US$/Ha,37.24,9.08,NA,NA,NA,NA,Page 14,"Forecasted net crop incomes (US$/Ha) across different climatic zones, Northern part of north, BNU-ESM, 2021-2060"
28,Agriculture,Adaptation,Bangladesh,RCP8.5,Ricardian regression,MonetaryBenefits,Economic,Need,US$/Ha,73.28,17.86,NA,NA,NA,NA,Page 14,"Forecasted net crop incomes (US$/Ha) across different climatic zones, Northern part of north, BNU-ESM, 2061-2100"
29,Agriculture,Adaptation,Bangladesh,RCP8.5,Ricardian regression,MonetaryBenefits,Economic,Need,US$/Ha,56.75,13.83,NA,NA,NA,NA,Page 14,"Forecasted net crop incomes (US$/Ha) across different climatic zones, Northern part of north, CanESM2, 2021-2060"
30,Agriculture,Adaptation,Bangladesh,RCP8.5,Ricardian regression,MonetaryBenefits,Economic,Need,US$/Ha,106.28,25.90,NA,NA,NA,NA,Page 14,"Forecasted net crop incomes (US$/Ha) across different climatic zones, Northern part of north, CanESM2, 2061-2100"
31,Agriculture,Adaptation,Bangladesh,RCP8.5,Ricardian regression,MonetaryBenefits,Economic,Need,US$/Ha,1.29,-0.31,NA,NA,NA,NA,Page 14,"Forecasted net crop incomes (US$/Ha) across different climatic zones, South-eastern, BNU-ESM, 2021-2060"
32,Agriculture,Adaptation,Bangladesh,RCP8.5,Ricardian regression,MonetaryBenefits,Economic,Need,US$/Ha,34.76,8.47,NA,NA,NA,NA,Page 14,"Forecasted net crop incomes (US$/Ha) across different climatic zones, South-eastern, BNU-ESM, 2061-2100"
33,Agriculture,Adaptation,Bangladesh,RCP8.5,Ricardian regression,MonetaryBenefits,Economic,Need,US$/Ha,18.23,4.44,NA,NA,NA,NA,Page 14,"Forecasted net crop incomes (US$/Ha) across different climatic zones, South-eastern, CanESM2, 2021-2060"
34,Agriculture,Adaptation,Bangladesh,RCP8.5,Ricardian regression,MonetaryBenefits,Economic,Need,US$/Ha,67.76,16.51,NA,NA,NA,NA,Page 14,"Forecasted net crop incomes (US$/Ha) across different climatic zones, South-eastern, CanESM2, 2061-2100"
35,Agriculture,Adaptation,Bangladesh,RCP8.5,Ricardian regression,MonetaryBenefits,Economic,Need,US$/Ha,9.64,-2.35,NA,NA,NA,NA,Page 14,"Forecasted net crop incomes (US$/Ha) across different climatic zones, North-eastern, BNU-ESM, 2021-2060"
36,Agriculture,Adaptation,Bangladesh,RCP8.5,Ricardian regression,MonetaryBenefits,Economic,Need,US$/Ha,26.40,6.43,NA,NA,NA,NA,Page 14,"Forecasted net crop incomes (US$/Ha) across different climatic zones, North-eastern, BNU-ESM, 2061-2100"
37,Agriculture,Adaptation,Bangladesh,RCP8.5,Ricardian regression,MonetaryBenefits,Economic,Need,US$/Ha,9.86,2.40,NA,NA,NA,NA,Page 14,"Forecasted net crop incomes (US$/Ha) across different climatic zones, North-eastern, CanESM2, 2021-2060"
38,Agriculture,Adaptation,Bangladesh,RCP8.5,Ricardian regression,MonetaryBenefits,Economic,Need,US$/Ha,59.40,14.48,NA,NA,NA,NA,Page 14,"Forecasted net crop incomes (US$/Ha) across different climatic zones, North-eastern, CanESM2, 2061-2100"
