,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
32,Person Hot Days,Africa,SSP245,2050,No CC,Billion,2,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
33,Person Hot Days,Africa,SSP370,2050,No CC,Billion,1.5,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
34,Person Hot Days,Africa,SSP585,2050,No CC,Billion,1,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
35,Person Hot Days,Asia,SSP126,2050,No CC,Billion,15,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
36,Person Hot Days,Asia,SSP245,2050,No CC,Billion,10,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
37,Person Hot Days,Asia,SSP370,2050,No CC,Billion,5,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
38,Person Hot Days,Asia,SSP585,2050,No CC,Billion,0,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
39,Person Hot Days,Europe,SSP126,2050,No CC,Billion,0.3,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
40,Person Hot Days,Europe,SSP245,2050,No CC,Billion,0.2,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
41,Person Hot Days,Europe,SSP370,2050,No CC,Billion,0.1,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
42,Person Hot Days,Europe,SSP585,2050,No CC,Billion,0,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
43,Person Hot Days,Global,SSP126,2050,No CC,Billion,15,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
44,Person Hot Days,Global,SSP245,2050,No CC,Billion,10,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
45,Person Hot Days,Global,SSP370,2050,No CC,Billion,5,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
46,Person Hot Days,Global,SSP585,2050,No CC,Billion,0,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
47,Person Hot Days,North America,SSP126,2050,No CC,Billion,0.6,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
48,Person Hot Days,North America,SSP245,2050,No CC,Billion,0.4,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
49,Person Hot Days,North America,SSP370,2050,No CC,Billion,0.2,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
50,Person Hot Days,North America,SSP585,2050,No CC,Billion,0,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
51,Person Hot Days,Oceania,SSP126,2050,No CC,Billion,0.015,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
52,Person Hot Days,Oceania,SSP245,2050,No CC,Billion,0.01,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
53,Person Hot Days,Oceania,SSP370,2050,No CC,Billion,0.005,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
54,Person Hot Days,Oceania,SSP585,2050,No CC,Billion,0,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
55,Person Hot Days,South America,SSP126,2050,No CC,Billion,0.6,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
56,Person Hot Days,South America,SSP245,2050,No CC,Billion,0.4,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
57,Person Hot Days,South America,SSP370,2050,No CC,Billion,0.2,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
58,Person Hot Days,South America,SSP585,2050,No CC,Billion,0,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
59,Person Degrees,Africa,SSP126,2050,No CC,Billion,3,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
60,Person Degrees,Africa,SSP245,2050,No CC,Billion,2,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
61,Person Degrees,Africa,SSP370,2050,No CC,Billion,1,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
62,Person Degrees,Africa,SSP585,2050,No CC,Billion,0,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
63,Person Degrees,Asia,SSP126,2050,No CC,Billion,6,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
64,Person Degrees,Asia,SSP245,2050,No CC,Billion,20,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
65,Person Degrees,Asia,SSP370,2050,No CC,Billion,10,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
66,Person Degrees,Asia,SSP585,2050,No CC,Billion,0,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
67,Person Degrees,Europe,SSP126,2050,No CC,Billion,6,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
68,Person Degrees,Europe,SSP245,2050,No CC,Billion,4,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
69,Person Degrees,Europe,SSP370,2050,No CC,Billion,2,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
70,Person Degrees,Europe,SSP585,2050,No CC,Billion,0,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
71,Person Degrees,Global,SSP126,2050,No CC,Billion,40,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
72,Person Degrees,Global,SSP245,2050,No CC,Billion,50,NA,NA,NA,NA,NA,Page 7,Estimated value; may be inaccurate
73,Person Degrees,Global,SSP370,2050,No CC,Billion,10,NA,NA,NA,NA,NA,Page 7,Estimated value; may be inaccurate
74,Person Degrees,Global,SSP585,2050,No CC,Billion,530,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
75,Person Degrees,North America,SSP126,2050,No CC,Billion,10,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
76,Person Degrees,North America,SSP245,2050,No CC,Billion,3,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
77,Person Degrees,North America,SSP370,2050,No CC,Billion,2,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
78,Person Degrees,North America,SSP585,2050,No CC,Billion,1,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
79,Person Degrees,Oceania,SSP126,2050,No CC,Billion,0.2,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
80,Person Degrees,Oceania,SSP245,2050,No CC,Billion,0.15,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
81,Person Degrees,Oceania,SSP370,2050,No CC,Billion,0.1,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
82,Person Degrees,Oceania,SSP585,2050,No CC,Billion,0.05,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
83,Person Degrees,South America,SSP126,2050,No CC,Billion,10,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
84,Person Degrees,South America,SSP245,2050,No CC,Billion,3,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
85,Person Degrees,South America,SSP370,2050,No CC,Billion,2,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
86,Person Degrees,South America,SSP585,2050,No CC,Billion,0,NA,NA,NA,NA,NA,Page 7,"Decomposition analysis, climate change driver"
87,Population,United States,SSP1,2050,Unclear,10^6 people 69+,1.7,NA,NA,NA,NA,NA,10,Based on comparison exercise
88,Population,United States,SSP2,2050,Unclear,10^6 people 69+,0.7,NA,NA,NA,NA,NA,10,Based on comparison exercise
89,Population,United States,SSP3,2050,Unclear,10^6 people 69+,1.1,NA,NA,NA,NA,NA,10,Based on comparison exercise
90,Population,United States,SSP5,2050,Unclear,10^6 people 69+,0.5,NA,NA,NA,NA,NA,10,Based on comparison exercise
91,Population,United States,SSP1,2050,Unclear,10^6 people 69+,3.5,NA,NA,NA,NA,NA,10,Based on comparison exercise
92,Population,United States,SSP2,2050,Unclear,10^6 people 69+,1.9,NA,NA,NA,NA,NA,10,Based on comparison exercise
93,Population,United States,SSP3,2050,Unclear,10^6 people 69+,1.7,NA,NA,NA,NA,NA,10,Based on comparison exercise
94,Population,United States,SSP5,2050,Unclear,10^6 people 69+,1.9,NA,NA,NA,NA,NA,10,Based on comparison exercise
95,Population,European Union,SSP1,2050,Unclear,10^6 people 69+,29.4,NA,NA,NA,NA,NA,10,"Based on comparison exercise, NUTS3 spatial unit"
96,Population,European Union,SSP2,2050,Unclear,10^6 people 69+,14.6,NA,NA,NA,NA,NA,10,"Based on comparison exercise, NUTS3 spatial unit"
97,Population,European Union,SSP3,2050,Unclear,10^6 people 69+,2.5,NA,NA,NA,NA,NA,10,"Based on comparison exercise, NUTS3 spatial unit"
98,Population,European Union,SSP5,2050,Unclear,10^6 people 69+,32.3,NA,NA,NA,NA,NA,10,"Based on comparison exercise, NUTS3 spatial unit"
99,Population,United Kingdom,SSP1,2050,Unclear,10^6 people 69+,3.2,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Local authorities spatial unit"
100,Population,United Kingdom,SSP2,2050,Unclear,10^6 people 69+,1.6,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Local authorities spatial unit"
101,Population,United Kingdom,SSP3,2050,Unclear,10^6 people 69+,0.3,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Local authorities spatial unit"
102,Population,United Kingdom,SSP5,2050,Unclear,10^6 people 69+,3.5,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Local authorities spatial unit"
103,Population,China,SSP1,2050,Unclear,10^6 people 69+,44.8,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Provinces spatial unit"
104,Population,China,SSP2,2050,Unclear,10^6 people 69+,56.4,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Provinces spatial unit"
105,Population,China,SSP3,2050,Unclear,10^6 people 69+,64.9,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Provinces spatial unit"
106,Population,China,SSP5,2050,Unclear,10^6 people 69+,47.4,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Provinces spatial unit"
107,Population,India,SSP2,2050,Unclear,10^6 people 69+,12.7,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Regions spatial unit"
108,Percent Error,United States,SSP1,2050,Unclear,%,2.3,NA,NA,NA,NA,NA,10,Based on comparison exercise
109,Percent Error,United States,SSP2,2050,Unclear,%,1.1,NA,NA,NA,NA,NA,10,Based on comparison exercise
110,Percent Error,United States,SSP3,2050,Unclear,%,1.6,NA,NA,NA,NA,NA,10,Based on comparison exercise
111,Percent Error,United States,SSP5,2050,Unclear,%,0.7,NA,NA,NA,NA,NA,10,Based on comparison exercise
112,Percent Error,United States,SSP1,2050,Unclear,%,4.3,NA,NA,NA,NA,NA,10,Based on comparison exercise
113,Percent Error,United States,SSP2,2050,Unclear,%,2.7,NA,NA,NA,NA,NA,10,Based on comparison exercise
114,Percent Error,United States,SSP3,2050,Unclear,%,2.9,NA,NA,NA,NA,NA,10,Based on comparison exercise
115,Percent Error,United States,SSP5,2050,Unclear,%,2.3,NA,NA,NA,NA,NA,10,Based on comparison exercise
116,Percent Error,European Union,SSP1,2050,Unclear,%,28.6,NA,NA,NA,NA,NA,10,"Based on comparison exercise, NUTS3 spatial unit"
117,Percent Error,European Union,SSP2,2050,Unclear,%,14.2,NA,NA,NA,NA,NA,10,"Based on comparison exercise, NUTS3 spatial unit"
118,Percent Error,European Union,SSP3,2050,Unclear,%,2.5,NA,NA,NA,NA,NA,10,"Based on comparison exercise, NUTS3 spatial unit"
119,Percent Error,European Union,SSP5,2050,Unclear,%,31.4,NA,NA,NA,NA,NA,10,"Based on comparison exercise, NUTS3 spatial unit"
120,Percent Error,United Kingdom,SSP1,2050,Unclear,%,29.3,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Local authorities spatial unit"
121,Percent Error,United Kingdom,SSP2,2050,Unclear,%,14.4,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Local authorities spatial unit"
122,Percent Error,United Kingdom,SSP3,2050,Unclear,%,2.5,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Local authorities spatial unit"
123,Percent Error,United Kingdom,SSP5,2050,Unclear,%,32.4,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Local authorities spatial unit"
124,Percent Error,China,SSP1,2050,Unclear,%,13.1,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Provinces spatial unit"
125,Percent Error,China,SSP2,2050,Unclear,%,17.7,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Provinces spatial unit"
126,Percent Error,China,SSP3,2050,Unclear,%,22.2,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Provinces spatial unit"
127,Percent Error,China,SSP5,2050,Unclear,%,13.7,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Provinces spatial unit"
128,Percent Error,India,SSP2,2050,Unclear,%,7.1,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Regions spatial unit"
129,Mean Local Percent Error,United States,SSP1,2050,Unclear,%,22.5,NA,NA,NA,NA,NA,10,Based on comparison exercise
130,Mean Local Percent Error,United States,SSP2,2050,Unclear,%,22.8,NA,NA,NA,NA,NA,10,Based on comparison exercise
131,Mean Local Percent Error,United States,SSP3,2050,Unclear,%,23.2,NA,NA,NA,NA,NA,10,Based on comparison exercise
132,Mean Local Percent Error,United States,SSP5,2050,Unclear,%,23.0,NA,NA,NA,NA,NA,10,Based on comparison exercise
133,Mean Local Percent Error,United States,SSP1,2050,Unclear,%,70.2,NA,NA,NA,NA,NA,10,Based on comparison exercise
134,Mean Local Percent Error,United States,SSP2,2050,Unclear,%,70.2,NA,NA,NA,NA,NA,10,Based on comparison exercise
135,Mean Local Percent Error,United States,SSP3,2050,Unclear,%,59.7,NA,NA,NA,NA,NA,10,Based on comparison exercise
136,Mean Local Percent Error,United States,SSP5,2050,Unclear,%,80.8,NA,NA,NA,NA,NA,10,Based on comparison exercise
137,Mean Local Percent Error,European Union,SSP1,2050,Unclear,%,37.6,NA,NA,NA,NA,NA,10,"Based on comparison exercise, NUTS3 spatial unit"
138,Mean Local Percent Error,European Union,SSP2,2050,Unclear,%,31.5,NA,NA,NA,NA,NA,10,"Based on comparison exercise, NUTS3 spatial unit"
139,Mean Local Percent Error,European Union,SSP3,2050,Unclear,%,28.4,NA,NA,NA,NA,NA,10,"Based on comparison exercise, NUTS3 spatial unit"
140,Mean Local Percent Error,European Union,SSP5,2050,Unclear,%,38.8,NA,NA,NA,NA,NA,10,"Based on comparison exercise, NUTS3 spatial unit"
141,Mean Local Percent Error,United Kingdom,SSP1,2050,Unclear,%,57.8,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Local authorities spatial unit"
142,Mean Local Percent Error,United Kingdom,SSP2,2050,Unclear,%,43.2,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Local authorities spatial unit"
143,Mean Local Percent Error,United Kingdom,SSP3,2050,Unclear,%,36.6,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Local authorities spatial unit"
144,Mean Local Percent Error,United Kingdom,SSP5,2050,Unclear,%,58.8,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Local authorities spatial unit"
145,Mean Local Percent Error,China,SSP1,2050,Unclear,%,19.5,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Provinces spatial unit"
146,Mean Local Percent Error,China,SSP2,2050,Unclear,%,22.1,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Provinces spatial unit"
147,Mean Local Percent Error,China,SSP3,2050,Unclear,%,25.6,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Provinces spatial unit"
148,Mean Local Percent Error,China,SSP5,2050,Unclear,%,19.2,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Provinces spatial unit"
149,Mean Local Percent Error,India,SSP2,2050,Unclear,%,24.9,NA,NA,NA,NA,NA,10,"Based on comparison exercise, Regions spatial unit"
