,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
13,Economic growth,Thailand,Observed (1995-2019),2019,No CC,ln(GDP),0.120,NA,NA,NA,NA,NA,12,"Long-run coef, lnY wrt lnA"
14,Economic growth,Thailand,Observed (1995-2019),2019,No CC,ln(GDP),0.335,NA,NA,NA,NA,NA,12,"Long-run coef, lnY wrt lnL"
15,Economic growth,Thailand,Observed (1995-2019),2019,No CC,ln(GDP),9.144,NA,NA,NA,NA,NA,12,"Long-run coef, lnY wrt lnAverT"
16,Economic growth,Thailand,Observed (1995-2019),2019,No CC,ln(GDP),-6.223,NA,NA,NA,NA,NA,12,"Long-run coef, lnY wrt lnMinT"
17,Economic growth,Thailand,Observed (1995-2019),2019,No CC,ln(GDP),-6.238,NA,NA,NA,NA,NA,12,"Long-run coef, lnY wrt lnMaxT"
18,Economic growth,Thailand,Observed (1995-2019),2019,No CC,ln(GDP),2.491,NA,NA,NA,NA,NA,12,"Long-run coef, lnY wrt lnRf"
19,Economic growth,Thailand,Observed (1995-2019),2019,No CC,ln(GDP),-0.944,NA,NA,NA,NA,NA,12,"Long-run coef, lnY wrt lnRfd"
20,Economic growth,Thailand,Observed (1995-2019),2019,Previous year,ln(GDP),-0.063,NA,NA,NA,NA,NA,12,"Short-run, ECT"
21,Economic growth,Thailand,Observed (1995-2019),2019,Previous year,ln(GDP),0.222,NA,NA,NA,NA,NA,12,"Short-run, lnY wrt lnA"
22,Economic growth,Thailand,Observed (1995-2019),2019,Previous year,ln(GDP),-0.087,NA,NA,NA,NA,NA,12,"Short-run, lnY wrt lnL"
23,Economic growth,Thailand,Observed (1995-2019),2019,Previous year,ln(GDP),1.470,NA,NA,NA,NA,NA,12,"Short-run, lnY wrt lnAverT"
24,Economic growth,Thailand,Observed (1995-2019),2019,Previous year,ln(GDP),-0.139,NA,NA,NA,NA,NA,12,"Short-run, lnY wrt lnMinT"
25,Economic growth,Thailand,Observed (1995-2019),2019,Previous year,ln(GDP),-0.230,NA,NA,NA,NA,NA,12,"Short-run, lnY wrt lnMaxT"
26,Economic growth,Thailand,Observed (1995-2019),2019,Previous year,ln(GDP),0.066,NA,NA,NA,NA,NA,12,"Short-run, lnY wrt lnRf"
27,Economic growth,Thailand,Observed (1995-2019),2019,Previous year,ln(GDP),-0.096,NA,NA,NA,NA,NA,12,"Short-run, lnY wrt lnRfd"
28,Energy consumption,Thailand,Observed (1995-2019),2019,No CC,ln(EC),0.128,NA,NA,NA,NA,NA,12,"Long-run, lne^2 wrt lnA"
29,Energy consumption,Thailand,Observed (1995-2019),2019,No CC,ln(EC),-0.094,NA,NA,NA,NA,NA,12,"Long-run, lne^2 wrt lnL"
30,Energy consumption,Thailand,Observed (1995-2019),2019,No CC,ln(EC),-2.565,NA,NA,NA,NA,NA,12,"Long-run, lne^2 wrt lnAverT"
31,Energy consumption,Thailand,Observed (1995-2019),2019,No CC,ln(EC),0.913,NA,NA,NA,NA,NA,12,"Long-run, lne^2 wrt lnMinT"
32,Energy consumption,Thailand,Observed (1995-2019),2019,No CC,ln(EC),1.501,NA,NA,NA,NA,NA,12,"Long-run, lne^2 wrt lnMaxT"
33,Energy consumption,Thailand,Observed (1995-2019),2019,No CC,ln(EC),-0.031,NA,NA,NA,NA,NA,12,"Long-run, lne^2 wrt lnRf"
34,Energy consumption,Thailand,Observed (1995-2019),2019,No CC,ln(EC),-0.023,NA,NA,NA,NA,NA,12,"Long-run, lne^2 wrt lnRfd"
35,Energy consumption,Thailand,Observed (1995-2019),2019,Previous year,ln(EC),-0.248,NA,NA,NA,NA,NA,12,"Short-run, ECT"
36,Energy consumption,Thailand,Observed (1995-2019),2019,Previous year,ln(EC),0.017,NA,NA,NA,NA,NA,12,"Short-run, lne^2 wrt lnA"
37,Energy consumption,Thailand,Observed (1995-2019),2019,Previous year,ln(EC),0.297,NA,NA,NA,NA,NA,12,"Short-run, lne^2 wrt lnL"
38,Energy consumption,Thailand,Observed (1995-2019),2019,Previous year,ln(EC),1.955,NA,NA,NA,NA,NA,12,"Short-run, lne^2 wrt lnAverT"
39,Energy consumption,Thailand,Observed (1995-2019),2019,Previous year,ln(EC),-1.078,NA,NA,NA,NA,NA,12,"Short-run, lne^2 wrt lnMinT"
40,Energy consumption,Thailand,Observed (1995-2019),2019,Previous year,ln(EC),-0.455,NA,NA,NA,NA,NA,12,"Short-run, lne^2 wrt lnMaxT"
41,Energy consumption,Thailand,Observed (1995-2019),2019,Previous year,ln(EC),0.172,NA,NA,NA,NA,NA,12,"Short-run, lne^2 wrt lnRf"
42,Energy consumption,Thailand,Observed (1995-2019),2019,Previous year,ln(EC),-0.100,NA,NA,NA,NA,NA,12,"Short-run, lne^2 wrt lnRfd"
