,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
28,EGA GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.004,NA,NA,NA,NA,Table 5,February
29,Construction GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.010,0.025,NA,NA,NA,NA,Table 5,February
30,Commerce GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.004,0.002,NA,NA,NA,NA,Table 5,February
31,Transp. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.005,0.005,NA,NA,NA,NA,Table 5,February
32,Finan. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.003,0.003,NA,NA,NA,NA,Table 5,February
33,Home GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.000,0.001,NA,NA,NA,NA,Table 5,February
34,Pers. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.001,0.001,NA,NA,NA,NA,Table 5,February
35,Pub. adm. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.001,NA,NA,NA,NA,Table 5,February
36,Agriculture-Silviculture GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.006,0.010,NA,NA,NA,NA,Table 5,March
37,Fishing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.035,0.034,NA,NA,NA,NA,Table 5,March
38,Mining GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.026,0.030,NA,NA,NA,NA,Table 5,March
39,Manufacturing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.014,0.010,NA,NA,NA,NA,Table 5,March
40,EGA GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.006,0.016,NA,NA,NA,NA,Table 5,March
41,Construction GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.026,0.018,NA,NA,NA,NA,Table 5,March
42,Commerce GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.002,0.006,NA,NA,NA,NA,Table 5,March
43,Transp. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.008,0.006,NA,NA,NA,NA,Table 5,March
44,Finan. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.010,0.003,NA,NA,NA,NA,Table 5,March
45,Home GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.004,0.002,NA,NA,NA,NA,Table 5,March
46,Pers. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.000,0.002,NA,NA,NA,NA,Table 5,March
47,Pub. adm. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.003,0.002,NA,NA,NA,NA,Table 5,March
48,Agriculture-Silviculture GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.008,0.006,NA,NA,NA,NA,Table 5,April
49,Fishing GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.042,0.050,NA,NA,NA,NA,Table 5,April
50,Mining GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.020,0.025,NA,NA,NA,NA,Table 5,April
51,Manufacturing GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.015,0.010,NA,NA,NA,NA,Table 5,April
52,EGA GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.023,0.016,NA,NA,NA,NA,Table 5,April
53,Construction GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.009,0.023,NA,NA,NA,NA,Table 5,April
54,Commerce GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.011,0.006,NA,NA,NA,NA,Table 5,April
55,Transp. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.005,0.003,NA,NA,NA,NA,Table 5,April
56,Finan. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.000,0.004,NA,NA,NA,NA,Table 5,April
57,Home GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.000,0.001,NA,NA,NA,NA,Table 5,April
58,Pers. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.005,NA,NA,NA,NA,NA,Table 5,April
59,Pub. adm. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.000,0.002,NA,NA,NA,NA,Table 5,April
60,Agriculture-Silviculture GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.007,0.004,NA,NA,NA,NA,Table 5,May
61,Fishing GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.023,0.027,NA,NA,NA,NA,Table 5,May
62,Mining GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.038,0.021,NA,NA,NA,NA,Table 5,May
63,Manufacturing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.003,0.012,NA,NA,NA,NA,Table 5,May
64,EGA GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.004,0.013,NA,NA,NA,NA,Table 5,May
65,Construction GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.009,0.017,NA,NA,NA,NA,Table 5,May
66,Commerce GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.003,0.004,NA,NA,NA,NA,Table 5,May
67,Transp. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.006,0.005,NA,NA,NA,NA,Table 5,May
68,Finan. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.003,0.003,NA,NA,NA,NA,Table 5,May
69,Home GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.002,0.001,NA,NA,NA,NA,Table 5,May
70,Pers. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.000,0.002,NA,NA,NA,NA,Table 5,May
71,Pub. adm. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.001,0.001,NA,NA,NA,NA,Table 5,May
72,Agriculture-Silviculture GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.005,0.005,NA,NA,NA,NA,Table 5,June
73,Fishing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.044,0.034,NA,NA,NA,NA,Table 5,June
74,Mining GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.030,0.009,NA,NA,NA,NA,Table 5,June
75,Manufacturing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.009,0.011,NA,NA,NA,NA,Table 5,June
76,EGA GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.004,0.010,NA,NA,NA,NA,Table 5,June
77,Construction GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.017,0.019,NA,NA,NA,NA,Table 5,June
78,Commerce GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.005,NA,NA,NA,NA,Table 5,June
79,Transp. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.003,NA,NA,NA,NA,Table 5,June
80,Finan. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.003,NA,NA,NA,NA,Table 5,June
81,Home GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.001,NA,NA,NA,NA,Table 5,June
82,Pers. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.000,0.001,NA,NA,NA,NA,Table 5,June
83,Pub. adm. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.000,0.001,NA,NA,NA,NA,Table 5,June
84,Agriculture-Silviculture GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.004,0.008,NA,NA,NA,NA,Table 5,July
85,Fishing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.007,0.023,NA,NA,NA,NA,Table 5,July
86,Mining GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.055,0.017,NA,NA,NA,NA,Table 5,July
87,Manufacturing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.001,0.008,NA,NA,NA,NA,Table 5,July
88,EGA GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.014,0.019,NA,NA,NA,NA,Table 5,July
89,Construction GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.005,0.019,NA,NA,NA,NA,Table 5,July
90,Commerce GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.005,NA,NA,NA,NA,Table 5,July
91,Transp. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.008,0.005,NA,NA,NA,NA,Table 5,July
92,Finan. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.000,0.003,NA,NA,NA,NA,Table 5,July
93,Home GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.001,0.001,NA,NA,NA,NA,Table 5,July
94,Pers. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.002,0.002,NA,NA,NA,NA,Table 5,July
95,Pub. adm. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.002,NA,NA,NA,NA,Table 5,July
96,Agriculture-Silviculture GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.000,0.009,NA,NA,NA,NA,Table 5,August
97,Fishing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.019,0.023,NA,NA,NA,NA,Table 5,August
98,Mining GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.018,NA,NA,NA,NA,NA,Table 5,August
99,Manufacturing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.009,0.019,NA,NA,NA,NA,Table 5,August
100,EGA GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.037,0.028,NA,NA,NA,NA,Table 5,August
101,Construction GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.047,0.018,NA,NA,NA,NA,Table 5,August
102,Commerce GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.007,0.004,NA,NA,NA,NA,Table 5,August
103,Transp. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.006,0.006,NA,NA,NA,NA,Table 5,August
104,Finan. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.000,0.003,NA,NA,NA,NA,Table 5,August
105,Home GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.002,0.002,NA,NA,NA,NA,Table 5,August
106,Pers. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.002,NA,NA,NA,NA,Table 5,August
107,Pub. adm. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.001,0.001,NA,NA,NA,NA,Table 5,August
108,Agriculture-Silviculture GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.018,0.007,NA,NA,NA,NA,Table 5,September
109,Fishing GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.049,0.049,NA,NA,NA,NA,Table 5,September
110,Mining GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.036,0.024,NA,NA,NA,NA,Table 5,September
111,Manufacturing GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.022,0.009,NA,NA,NA,NA,Table 5,September
112,EGA GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.001,0.018,NA,NA,NA,NA,Table 5,September
113,Construction GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.035,0.017,NA,NA,NA,NA,Table 5,September
114,Commerce GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.000,0.006,NA,NA,NA,NA,Table 5,September
115,Transp. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.002,0.002,NA,NA,NA,NA,Table 5,September
116,Finan. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.007,0.004,NA,NA,NA,NA,Table 5,September
117,Home GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.002,NA,NA,NA,NA,Table 5,September
118,Pers. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.001,0.002,NA,NA,NA,NA,Table 5,September
119,Pub. adm. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.002,0.002,NA,NA,NA,NA,Table 5,September
120,Agriculture-Silviculture GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.012,0.005,NA,NA,NA,NA,Table 5,October
121,Fishing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.047,0.042,NA,NA,NA,NA,Table 5,October
122,Mining GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.003,0.020,NA,NA,NA,NA,Table 5,October
123,Manufacturing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.003,0.009,NA,NA,NA,NA,Table 5,October
124,EGA GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.007,0.017,NA,NA,NA,NA,Table 5,October
125,Construction GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.016,0.021,NA,NA,NA,NA,Table 5,October
126,Commerce GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.002,0.005,NA,NA,NA,NA,Table 5,October
127,Transp. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.003,0.005,NA,NA,NA,NA,Table 5,October
128,Finan. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.006,0.005,NA,NA,NA,NA,Table 5,October
129,Home GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.002,NA,NA,NA,NA,Table 5,October
130,Pers. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.002,0.001,NA,NA,NA,NA,Table 5,October
131,Pub. adm. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.000,0.002,NA,NA,NA,NA,Table 5,October
132,Agriculture-Silviculture GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.023,0.015,NA,NA,NA,NA,Table 5,November
133,Fishing GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.010,0.042,NA,NA,NA,NA,Table 5,November
134,Mining GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.027,0.027,NA,NA,NA,NA,Table 5,November
135,Manufacturing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.009,0.016,NA,NA,NA,NA,Table 5,November
136,EGA GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.020,0.016,NA,NA,NA,NA,Table 5,November
137,Construction GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.003,0.028,NA,NA,NA,NA,Table 5,November
138,Commerce GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.001,0.006,NA,NA,NA,NA,Table 5,November
139,Transp. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.001,0.003,NA,NA,NA,NA,Table 5,November
140,Finan. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.005,0.005,NA,NA,NA,NA,Table 5,November
141,Home GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.001,NA,NA,NA,NA,Table 5,November
142,Pers. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.001,0.001,NA,NA,NA,NA,Table 5,November
143,Pub. adm. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.002,0.002,NA,NA,NA,NA,Table 5,November
144,Agriculture-Silviculture GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.000,0.006,NA,NA,NA,NA,Table 5,December
145,Fishing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.001,0.027,NA,NA,NA,NA,Table 5,December
146,Mining GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.037,0.029,NA,NA,NA,NA,Table 5,December
147,Manufacturing GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.002,0.016,NA,NA,NA,NA,Table 5,December
148,EGA GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.019,NA,NA,NA,NA,NA,Table 5,December
149,Construction GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.028,0.026,NA,NA,NA,NA,Table 5,December
150,Commerce GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.006,0.003,NA,NA,NA,NA,Table 5,December
151,Transp. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.005,NA,NA,NA,NA,Table 5,December
152,Finan. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.002,NA,NA,NA,NA,Table 5,December
153,Home GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.000,0.001,NA,NA,NA,NA,Table 5,December
154,Pers. serv. GDP,Chile,Monthly Averages,2017,NA,Coefficient,-0.001,0.001,NA,NA,NA,NA,Table 5,December
155,Pub. adm. GDP,Chile,Monthly Averages,2017,NA,Coefficient,0.000,0.001,NA,NA,NA,NA,Table 5,December
156,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,-3.0,NA,NA,NA,NA,NA,"Page 12, Table 6","Agriculture and Forestry, Monthly weather fluctuations model, Statistically significant & negative coefficients"
157,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,-12.1,NA,NA,NA,NA,NA,"Page 12, Table 6","Fishing, Monthly weather fluctuations model, Statistically significant & negative coefficients"
158,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,-2.2,NA,NA,NA,NA,NA,"Page 12, Table 6","Manufacturing, Monthly weather fluctuations model, Statistically significant & negative coefficients"
159,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,-3.9,NA,NA,NA,NA,NA,"Page 12, Table 6","EGA (Electricity, Gas, and Water), Monthly weather fluctuations model, Statistically significant & negative coefficients"
160,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,-0.3,NA,NA,NA,NA,NA,"Page 12, Table 6","Construction, Monthly weather fluctuations model, Statistically significant & negative coefficients"
161,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,-0.7,NA,NA,NA,NA,NA,"Page 12, Table 6","Commerce, Restaurants, and Hotels, Monthly weather fluctuations model, Statistically significant & negative coefficients"
162,GDP growth rate,Chile,Various,2017,No CC,%,0.1,NA,NA,NA,NA,NA,Table 7,Temperature increase of 0.26˚C.
163,GDP level,Chile,Various,2050,No CC,%,9.8,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
164,GDP level,Chile,Various,2050,No CC,%,14.0,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.3˚C.
165,GDP level,Chile,Various,2050,No CC,%,15.5,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.4˚C.
166,GDP level,Chile,Various,2050,No CC,%,26.0,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.0˚C.
167,GDP level,Chile,Various,2100,No CC,%,36.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
168,GDP level,Chile,Various,2100,No CC,%,105.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.8˚C.
169,GDP level,Chile,Various,2100,No CC,%,164.4,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.2˚C.
170,GDP level,Chile,Various,2100,No CC,%,738.0,NA,NA,NA,NA,NA,Table 7,Temperature increase of 3.7˚C.
171,Agriculture and Forestry GDP,Chile,Various,2050,No CC,%,24.7,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
172,Agriculture and Forestry GDP,Chile,Various,2050,No CC,%,33.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.3˚C.
173,Agriculture and Forestry GDP,Chile,Various,2050,No CC,%,36.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.4˚C.
174,Agriculture and Forestry GDP,Chile,Various,2050,No CC,%,55.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.0˚C.
175,Agriculture and Forestry GDP,Chile,Various,2100,No CC,%,72.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
176,Agriculture and Forestry GDP,Chile,Various,2100,No CC,%,167.2,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.8˚C.
177,Agriculture and Forestry GDP,Chile,Various,2100,No CC,%,232.4,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.2˚C.
178,Agriculture and Forestry GDP,Chile,Various,2100,No CC,%,654.0,NA,NA,NA,NA,NA,Table 7,Temperature increase of 3.7˚C.
179,Fishing GDP,Chile,Various,2050,No CC,%,-77.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
180,Fishing GDP,Chile,Various,2050,No CC,%,-85.7,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.3˚C.
181,Fishing GDP,Chile,Various,2050,No CC,%,-87.7,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.4˚C.
182,Fishing GDP,Chile,Various,2050,No CC,%,-95.0,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.0˚C.
183,Fishing GDP,Chile,Various,2100,No CC,%,-97.5,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
184,Fishing GDP,Chile,Various,2100,No CC,%,-99.9,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.8˚C.
185,Fishing GDP,Chile,Various,2100,No CC,%,-100,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.2˚C.
186,Fishing GDP,Chile,Various,2100,No CC,%,-100,NA,NA,NA,NA,NA,Table 7,Temperature increase of 3.7˚C.
187,Mining GDP,Chile,Various,2050,No CC,%,-2.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 0.26˚C.
188,Mining GDP,Chile,Various,2050,No CC,%,-27.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
189,Mining GDP,Chile,Various,2050,No CC,%,-34.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.3˚C.
190,Mining GDP,Chile,Various,2050,No CC,%,-36.4,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.4˚C.
191,Mining GDP,Chile,Various,2050,No CC,%,-47.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.0˚C.
192,Mining GDP,Chile,Various,2100,No CC,%,-55.0,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
193,Mining GDP,Chile,Various,2100,No CC,%,-76.2,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.8˚C.
194,Mining GDP,Chile,Various,2100,No CC,%,-82.7,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.2˚C.
195,Mining GDP,Chile,Various,2100,No CC,%,-94.8,NA,NA,NA,NA,NA,Table 7,Temperature increase of 3.7˚C.
196,Manufacturing GDP,Chile,Various,2050,No CC,%,0.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 0.26˚C.
197,Manufacturing GDP,Chile,Various,2050,No CC,%,53.0,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
198,Manufacturing GDP,Chile,Various,2050,No CC,%,73.8,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.3˚C.
199,Manufacturing GDP,Chile,Various,2050,No CC,%,81.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.4˚C.
200,Manufacturing GDP,Chile,Various,2050,No CC,%,134.0,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.0˚C.
201,Manufacturing GDP,Chile,Various,2100,No CC,%,185.8,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
202,Manufacturing GDP,Chile,Various,2100,No CC,%,561.9,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.8˚C.
203,Manufacturing GDP,Chile,Various,2100,No CC,%,907.4,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.2˚C.
204,Manufacturing GDP,Chile,Various,2100,No CC,%,4766.7,NA,NA,NA,NA,NA,Table 7,Temperature increase of 3.7˚C.
205,EGA GDP,Chile,Various,2050,No CC,%,0.5,NA,NA,NA,NA,NA,Table 7,Temperature increase of 0.26˚C.
206,EGA GDP,Chile,Various,2050,No CC,%,38.1,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
207,EGA GDP,Chile,Various,2050,No CC,%,52.2,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.3˚C.
208,EGA GDP,Chile,Various,2050,No CC,%,57.2,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.4˚C.
209,EGA GDP,Chile,Various,2050,No CC,%,90.8,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.0˚C.
210,EGA GDP,Chile,Various,2100,No CC,%,122.1,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
