,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes,sourcematerial
10,Temperature,Global,Current climate,2020,NA,deg C,35,NA,NA,NA,NA,NA,2,Critical thresholds of 35° C with high humidity,"The global population is aging at the same time as heat exposures are increasing due to climate change. Moreover, >23% of the global population aged 69+ will inhabit climates whose 95th percentile of daily maximum temperature exceeds the critical threshold of 37.5°C, compared with 14% today, exposing an additional 177–246 million older adults to dangerous acute heat....maximum temperatures are already approaching the critical thresholds of 35° C with high humidity and of 40° C with low humidity3,51,52 in different regions of the world under current warming levels1."
11,Temperature,Global,Current climate,2020,NA,deg C,40,NA,NA,NA,NA,NA,2,Critical thresholds of 40° C with low humidity,"The global population is aging at the same time as heat exposures are increasing due to climate change. Moreover, >23% of the global population aged 69+ will inhabit climates whose 95th percentile of daily maximum temperature exceeds the critical threshold of 37.5°C, compared with 14% today, exposing an additional 177–246 million older adults to dangerous acute heat....maximum temperatures are already approaching the critical thresholds of 35° C with high humidity and of 40° C with low humidity3,51,52 in different regions of the world under current warming levels1."
12,Pop exposed to TMAX95,Global,SSP2(45),2050,2020,individuals,177000000,NA,NA,NA,NA,NA,Page 3,,"""Population Degree Days (PDDs, namely the CDD exposure of all individuals aged 69+) is projected to more than quadruple from the current 203 billion to about 778–1008 billion in 2050, with the bulk of this growth concentrated in Asia (where PDDs grow from about 150 to 800 billion)."" - Page 3

""...more than 23% of the global population aged 69+ is projected to be living in climates with TMAX95 > 37.5 C ° in 2050 compared to 14% in 2020, an absolute increase of about 177–246 million age 69+ individuals. Most of these populations will be concentrated in Asia and Africa."" - Page 3

""With regards to the frequency of hot days, globally we find a surge from the current average of 10 to 19–21 days/year."" - Page 3

""...TMAX95, will increase the most in Europe, going from 28 to 31° C, an 11% increment that exceeds the global average of 9%, under high warming."" - Page 3

""Increases in age 69+ populations are observed in all regions, consistent with past studies of global population aging, but they are concentrated in high CDDs levels in primarily low-income nations in the Global South, concentrated in Africa, Asia, and South America."" - Page 3

""Note that solid lines represent CMIP6 General Circulation Models (GCMs) median, and light lines describe each GCM individually. These plots allow assessing...difference in mean exposure of the <69 and 69+ age groups is statistically significant at the p < 0.01 level."" - Page 3
"
13,Pop exposed to TMAX95,Global,SSP2(45),2050,2020,individuals,246000000,NA,NA,NA,NA,NA,Page 3,,"""Population Degree Days (PDDs, namely the CDD exposure of all individuals aged 69+) is projected to more than quadruple from the current 203 billion to about 778–1008 billion in 2050, with the bulk of this growth concentrated in Asia (where PDDs grow from about 150 to 800 billion)."" - Page 3

""...more than 23% of the global population aged 69+ is projected to be living in climates with TMAX95 > 37.5 C ° in 2050 compared to 14% in 2020, an absolute increase of about 177–246 million age 69+ individuals. Most of these populations will be concentrated in Asia and Africa."" - Page 3

""With regards to the frequency of hot days, globally we find a surge from the current average of 10 to 19–21 days/year."" - Page 3

""...TMAX95, will increase the most in Europe, going from 28 to 31° C, an 11% increment that exceeds the global average of 9%, under high warming."" - Page 3

""Increases in age 69+ populations are observed in all regions, consistent with past studies of global population aging, but they are concentrated in high CDDs levels in primarily low-income nations in the Global South, concentrated in Africa, Asia, and South America."" - Page 3

""Note that solid lines represent CMIP6 General Circulation Models (GCMs) median, and light lines describe each GCM individually. These plots allow assessing...difference in mean exposure of the <69 and 69+ age groups is statistically significant at the p < 0.01 level."" - Page 3
"
14,Hot days,Asia,SSP2(45),2050,2020,days/year,9,NA,NA,NA,NA,NA,Page 3,The number of hot days increases from 10 to 19–21 days/year globally.,"""Population Degree Days (PDDs, namely the CDD exposure of all individuals aged 69+) is projected to more than quadruple from the current 203 billion to about 778–1008 billion in 2050, with the bulk of this growth concentrated in Asia (where PDDs grow from about 150 to 800 billion)."" - Page 3

""...more than 23% of the global population aged 69+ is projected to be living in climates with TMAX95 > 37.5 C ° in 2050 compared to 14% in 2020, an absolute increase of about 177–246 million age 69+ individuals. Most of these populations will be concentrated in Asia and Africa."" - Page 3

""With regards to the frequency of hot days, globally we find a surge from the current average of 10 to 19–21 days/year."" - Page 3

""...TMAX95, will increase the most in Europe, going from 28 to 31° C, an 11% increment that exceeds the global average of 9%, under high warming."" - Page 3

""Increases in age 69+ populations are observed in all regions, consistent with past studies of global population aging, but they are concentrated in high CDDs levels in primarily low-income nations in the Global South, concentrated in Africa, Asia, and South America."" - Page 3

""Note that solid lines represent CMIP6 General Circulation Models (GCMs) median, and light lines describe each GCM individually. These plots allow assessing...difference in mean exposure of the <69 and 69+ age groups is statistically significant at the p < 0.01 level."" - Page 3
"
15,TMAX95 exposure,Europe,SSP2(45),2050,2020,degrees C,3,NA,NA,NA,NA,NA,Page 3,"TMAX95 increase from 28 to 31°C, an 11% increment.","""Population Degree Days (PDDs, namely the CDD exposure of all individuals aged 69+) is projected to more than quadruple from the current 203 billion to about 778–1008 billion in 2050, with the bulk of this growth concentrated in Asia (where PDDs grow from about 150 to 800 billion)."" - Page 3

""...more than 23% of the global population aged 69+ is projected to be living in climates with TMAX95 > 37.5 C ° in 2050 compared to 14% in 2020, an absolute increase of about 177–246 million age 69+ individuals. Most of these populations will be concentrated in Asia and Africa."" - Page 3

""With regards to the frequency of hot days, globally we find a surge from the current average of 10 to 19–21 days/year."" - Page 3

""...TMAX95, will increase the most in Europe, going from 28 to 31° C, an 11% increment that exceeds the global average of 9%, under high warming."" - Page 3

""Increases in age 69+ populations are observed in all regions, consistent with past studies of global population aging, but they are concentrated in high CDDs levels in primarily low-income nations in the Global South, concentrated in Africa, Asia, and South America."" - Page 3

""Note that solid lines represent CMIP6 General Circulation Models (GCMs) median, and light lines describe each GCM individually. These plots allow assessing...difference in mean exposure of the <69 and 69+ age groups is statistically significant at the p < 0.01 level."" - Page 3
"
16,PDDs,Asia,SSP2(45),2050,2020,billion PDDs,650,NA,NA,NA,NA,NA,Page 3,"PDDs grow from about 150 billion to 800 billion in Asia, a significant concentration of growth.","""Population Degree Days (PDDs, namely the CDD exposure of all individuals aged 69+) is projected to more than quadruple from the current 203 billion to about 778–1008 billion in 2050, with the bulk of this growth concentrated in Asia (where PDDs grow from about 150 to 800 billion)."" - Page 3

""...more than 23% of the global population aged 69+ is projected to be living in climates with TMAX95 > 37.5 C ° in 2050 compared to 14% in 2020, an absolute increase of about 177–246 million age 69+ individuals. Most of these populations will be concentrated in Asia and Africa."" - Page 3

""With regards to the frequency of hot days, globally we find a surge from the current average of 10 to 19–21 days/year."" - Page 3

""...TMAX95, will increase the most in Europe, going from 28 to 31° C, an 11% increment that exceeds the global average of 9%, under high warming."" - Page 3

""Increases in age 69+ populations are observed in all regions, consistent with past studies of global population aging, but they are concentrated in high CDDs levels in primarily low-income nations in the Global South, concentrated in Africa, Asia, and South America."" - Page 3

""Note that solid lines represent CMIP6 General Circulation Models (GCMs) median, and light lines describe each GCM individually. These plots allow assessing...difference in mean exposure of the <69 and 69+ age groups is statistically significant at the p < 0.01 level."" - Page 3
"
17,Pop exposed to TMAX95,Global,SSP2(45),2050,2020,percentage,9,NA,NA,NA,NA,NA,Page 3,The percentage of the population aged 69+ exposed increases from 14% in 2020 to over 23% in 2050.,"""Population Degree Days (PDDs, namely the CDD exposure of all individuals aged 69+) is projected to more than quadruple from the current 203 billion to about 778–1008 billion in 2050, with the bulk of this growth concentrated in Asia (where PDDs grow from about 150 to 800 billion)."" - Page 3

""...more than 23% of the global population aged 69+ is projected to be living in climates with TMAX95 > 37.5 C ° in 2050 compared to 14% in 2020, an absolute increase of about 177–246 million age 69+ individuals. Most of these populations will be concentrated in Asia and Africa."" - Page 3

""With regards to the frequency of hot days, globally we find a surge from the current average of 10 to 19–21 days/year."" - Page 3

""...TMAX95, will increase the most in Europe, going from 28 to 31° C, an 11% increment that exceeds the global average of 9%, under high warming."" - Page 3

""Increases in age 69+ populations are observed in all regions, consistent with past studies of global population aging, but they are concentrated in high CDDs levels in primarily low-income nations in the Global South, concentrated in Africa, Asia, and South America."" - Page 3

""Note that solid lines represent CMIP6 General Circulation Models (GCMs) median, and light lines describe each GCM individually. These plots allow assessing...difference in mean exposure of the <69 and 69+ age groups is statistically significant at the p < 0.01 level."" - Page 3
"
18,Pop exposed to CDDs,Global,SSP2(45),2050,2020,billion individuals,0.23,NA,NA,NA,NA,NA,Page 3,Projected increase of 0.23 to 0.32 billion people in exposure.,"""Population Degree Days (PDDs, namely the CDD exposure of all individuals aged 69+) is projected to more than quadruple from the current 203 billion to about 778–1008 billion in 2050, with the bulk of this growth concentrated in Asia (where PDDs grow from about 150 to 800 billion)."" - Page 3

""...more than 23% of the global population aged 69+ is projected to be living in climates with TMAX95 > 37.5 C ° in 2050 compared to 14% in 2020, an absolute increase of about 177–246 million age 69+ individuals. Most of these populations will be concentrated in Asia and Africa."" - Page 3

""With regards to the frequency of hot days, globally we find a surge from the current average of 10 to 19–21 days/year."" - Page 3

""...TMAX95, will increase the most in Europe, going from 28 to 31° C, an 11% increment that exceeds the global average of 9%, under high warming."" - Page 3

""Increases in age 69+ populations are observed in all regions, consistent with past studies of global population aging, but they are concentrated in high CDDs levels in primarily low-income nations in the Global South, concentrated in Africa, Asia, and South America."" - Page 3

""Note that solid lines represent CMIP6 General Circulation Models (GCMs) median, and light lines describe each GCM individually. These plots allow assessing...difference in mean exposure of the <69 and 69+ age groups is statistically significant at the p < 0.01 level."" - Page 3
"
19,Cooling Degree Days,Europe,SSP5(85),2050,Historical,%,200,NA,NA,NA,NA,NA,4,Number of CDDs more than tripling,
20,Temperature,All Regions,SSP1(26),2050,Historical,°C,1,NA,NA,NA,NA,NA,4,Average 95th percentile of the maximum temperature distribution increases by at least 1°C.  This is a lower bound.,
21,Hot Days,Europe,SSP5(85),2050,Historical,days/year,3,NA,NA,NA,NA,NA,4,Average number of hot days increases from 0 to 3. This is a lower bound.,
22,Cumulative Heat Exposure,Global,SSP1(26),2050,2020,PDDs,3,NA,NA,NA,NA,NA,5,At least triplicate in all continents,"Climate change will be the prevailing mechanism of change in more temperate nations of Europe and North America. Population aging will be the deﬁning driver of future exposure in the warmer countries of Africa, Asia, and South America.; Page 1: chronic exposure to heat doubles across all warming scenarios; >23% of the global population aged 69+ will inhabit climates where the 95th percentile of daily maximum temperature exceeds 37.5°C, compared to 14% today, exposing an additional 177-246 million older adults; Climate change and population aging are identified as the main drivers of increased heat exposure risks, particularly affecting older adults; Cumulative heat exposure of older individuals (PDDs) will at least triplicate in all continents by 2050, irrespective of the scenario considered; Page 5: Fig. 3 | Regional and age-group-speciﬁc trends in the cumulative and intensity of acute exposure of population groups: 2020–2050; Top row: global trends; lower rows: regional trends; Africa is also the region where total population growth will have the largest impact; If absolute exposure is measured in terms of people, Asia will experience levels of older adult heat exposure nearly four times higher than the other regions put together due both to its large, aging population and hot climate."
23,Cumulative Heat Exposure,Global,SSP2(45),2050,2020,PDDs,3,NA,NA,NA,NA,NA,5,At least triplicate in all continents,"Climate change will be the prevailing mechanism of change in more temperate nations of Europe and North America. Population aging will be the deﬁning driver of future exposure in the warmer countries of Africa, Asia, and South America.; Page 1: chronic exposure to heat doubles across all warming scenarios; >23% of the global population aged 69+ will inhabit climates where the 95th percentile of daily maximum temperature exceeds 37.5°C, compared to 14% today, exposing an additional 177-246 million older adults; Climate change and population aging are identified as the main drivers of increased heat exposure risks, particularly affecting older adults; Cumulative heat exposure of older individuals (PDDs) will at least triplicate in all continents by 2050, irrespective of the scenario considered; Page 5: Fig. 3 | Regional and age-group-speciﬁc trends in the cumulative and intensity of acute exposure of population groups: 2020–2050; Top row: global trends; lower rows: regional trends; Africa is also the region where total population growth will have the largest impact; If absolute exposure is measured in terms of people, Asia will experience levels of older adult heat exposure nearly four times higher than the other regions put together due both to its large, aging population and hot climate."
24,Cumulative Heat Exposure,Global,SSP3(70),2050,2020,PDDs,3,NA,NA,NA,NA,NA,5,At least triplicate in all continents,"Climate change will be the prevailing mechanism of change in more temperate nations of Europe and North America. Population aging will be the deﬁning driver of future exposure in the warmer countries of Africa, Asia, and South America.; Page 1: chronic exposure to heat doubles across all warming scenarios; >23% of the global population aged 69+ will inhabit climates where the 95th percentile of daily maximum temperature exceeds 37.5°C, compared to 14% today, exposing an additional 177-246 million older adults; Climate change and population aging are identified as the main drivers of increased heat exposure risks, particularly affecting older adults; Cumulative heat exposure of older individuals (PDDs) will at least triplicate in all continents by 2050, irrespective of the scenario considered; Page 5: Fig. 3 | Regional and age-group-speciﬁc trends in the cumulative and intensity of acute exposure of population groups: 2020–2050; Top row: global trends; lower rows: regional trends; Africa is also the region where total population growth will have the largest impact; If absolute exposure is measured in terms of people, Asia will experience levels of older adult heat exposure nearly four times higher than the other regions put together due both to its large, aging population and hot climate."
25,Cumulative Heat Exposure,Global,SSP5(85),2050,2020,PDDs,3,NA,NA,NA,NA,NA,5,At least triplicate in all continents,"Climate change will be the prevailing mechanism of change in more temperate nations of Europe and North America. Population aging will be the deﬁning driver of future exposure in the warmer countries of Africa, Asia, and South America.; Page 1: chronic exposure to heat doubles across all warming scenarios; >23% of the global population aged 69+ will inhabit climates where the 95th percentile of daily maximum temperature exceeds 37.5°C, compared to 14% today, exposing an additional 177-246 million older adults; Climate change and population aging are identified as the main drivers of increased heat exposure risks, particularly affecting older adults; Cumulative heat exposure of older individuals (PDDs) will at least triplicate in all continents by 2050, irrespective of the scenario considered; Page 5: Fig. 3 | Regional and age-group-speciﬁc trends in the cumulative and intensity of acute exposure of population groups: 2020–2050; Top row: global trends; lower rows: regional trends; Africa is also the region where total population growth will have the largest impact; If absolute exposure is measured in terms of people, Asia will experience levels of older adult heat exposure nearly four times higher than the other regions put together due both to its large, aging population and hot climate."
26,Older Adult Heat Exposure,Asia,Any,2050,Other Regions,Ratio,4,NA,NA,NA,NA,NA,5,Nearly four times higher than other regions due to aging population and hot climate.,"Climate change will be the prevailing mechanism of change in more temperate nations of Europe and North America. Population aging will be the deﬁning driver of future exposure in the warmer countries of Africa, Asia, and South America.; Page 1: chronic exposure to heat doubles across all warming scenarios; >23% of the global population aged 69+ will inhabit climates where the 95th percentile of daily maximum temperature exceeds 37.5°C, compared to 14% today, exposing an additional 177-246 million older adults; Climate change and population aging are identified as the main drivers of increased heat exposure risks, particularly affecting older adults; Cumulative heat exposure of older individuals (PDDs) will at least triplicate in all continents by 2050, irrespective of the scenario considered; Page 5: Fig. 3 | Regional and age-group-speciﬁc trends in the cumulative and intensity of acute exposure of population groups: 2020–2050; Top row: global trends; lower rows: regional trends; Africa is also the region where total population growth will have the largest impact; If absolute exposure is measured in terms of people, Asia will experience levels of older adult heat exposure nearly four times higher than the other regions put together due both to its large, aging population and hot climate."
27,Population 69+,Africa,Historical climate,2020,No CC,10^6,1347,NA,NA,NA,NA,NA,Page 6,Population count with historical climate,"
Table         1         |         Evolution         of         older         heat        exposure         determinants         under         historical         climate         and        current         demographics,         and         under scenarios         SSP2(45)         and         5(85).         CDDs,         TMAX95,         #HDs,         PDDs,PD95th report the median and the interquartile range in brackets Population 69+ CDD24 PDDs TMAX95 PD95s #HDs PHDs Historical climate Africa 1347 2.1 684 19 35.2 996 25 697 [671, 693] [19, 20] [35.1, 35.3] [994, 999] [24, 25] [695, 708] Asia 4517 5.3 630 150 34.1 8114 15 3533 [624, 642] [148, 153] [33.9, 34.2] [8075, 8127] [14, 15] [3426, 3558] Australia 36 8.6 109 0 30 94 2 5 [107, 117] [0, 0] [29.9, 30.1] [93, 94] [1, 2] [4, 5] Europe 860 12.3 36 4 27.8 2935 0 51 [34, 40] [4, 4] [27.8, 27.9] [2934, 2939] [0, 0] [48, 53] N. America 372 11.2 213 9 32.5 1352 5 202 [198, 222] [8, 9] [32.4, 32.6] [1349, 1357] [5, 5] [191, 212] S. America 680 5.6 414 16 31.8 1203 3 123 [410, 425] [16, 16] [31.6, 31.9] [1198, 1206] [3, 4] [113, 131] World 7967 5.8 437 203 32.3 15025 10 4632 [431, 444] [200, 206] [32.2, 32.4] [14,979, 15,050] [10, 10] [4476, 4701] 2050 SSP245 Africa 1943 3.9 907 69 36.5 2768 37 2810 [864, 942] [66, 71] [36.3, 36.7] [2754, 2779] [34, 37] [2546, 2829] Asia 4951 13.4 942 627 36.1 23,984 25 16,824 [918, 975] [611, 648] [36, 36.4] [23,930, 24,192] [25, 26] [16,335, 17,539] Australia 55 15.5 182 2 31.4 268 3 24 [159, 189] [1, 2] [31.2, 31.7] [267, 271] [2, 3] [21, 27] Europe 886 21.5 104 20 30.4 5800 3 506 [94, 114] [18, 22] [30.1, 30.5] [5741, 5817] [2, 3] [447, 585] N. America 443 17.4 326 25 34.3 2642 11 828 [309, 351] [24, 27] [34, 34.5] [2626, 2659] [9, 11] [680, 868] S. America 730 14.1 566 58 32.9 3392 7 752 [554, 610] [57, 63] [32.8, 33.1] [3379, 3411] [7, 8] [677, 825] World 9064 12.4 716 808 34.7 39,106 19 21,756 [692, 744] [781, 840] [34.5, 34.9] [38,968, 39,393] [19, 20] [21,063, 22,492] 2050 SSP585 Africa 1689 5.5 992 91 36.9 3399 40 3690 [967, 1053] [89, 97] [36.7, 37] [3382, 3414] [38, 41] [3504, 3785] Asia 4547 16.4 1027 768 36.5 27,273 28 20,661 [1004, 1088] [750, 813] [36.3, 36.6] [27,128, 27,405] [26, 28] [19,513, 21,199] Australia 62 16 192 2 31.7 315 3 30 [185, 207] [2, 2] [31.6, 31.8] [315, 316] [3, 3] [28, 32] Europe 963 22.9 130 29 31 6830 4 816 [111, 141] [24, 31] [30.3, 31.2] [6674, 6874] [3, 4] [677, 974] N. America 526 17.3 368 34 34.6 3139 12 1095 [342, 405] [31, 37] [34.4, 35] [3125, 3174] [11, 13] [1013, 1199] S. America 641 17.4 652 73 33.4 3716 9 1010 [624, 691] [70, 77] [33.2, 33.6] [3696, 3742] [8, 10] [921, 1137] World 8485 15.1 786 1008 35.1 44,999 21 27,075 [752, 826] [964, 1058] [34.8, 35.3] [44,651, 45,183] [21, 22] [26,401, 28,206] Table SI-1 reports figures for scenarios SSP1(26) and 3(70). Moreover, we observe that climate change has a strong impact on the frequency of acute exposure (Panels C, D), but a relatively negligible impact on the burden of the intensity of acute exposures (Panels E, F), which is mostly affected by the shift in the age structure of population in areas where extreme temperatures are already high.
"
