,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
74,Scale Efficiency,104 countries,Four climate scenarios,2013,NA,Marginal Effects,-0.004,NA,NA,NA,NA,NA,Table 4,Effect of Rainfall variability. Significance at 1% level.
75,Mix Efficiency,104 countries,Four climate scenarios,2013,NA,Marginal Effects,-0.051,NA,NA,NA,NA,NA,Table 4,Effect of Rainfall variability. Significance at 1% level.
76,TFP,104 countries,Four climate scenarios,2013,NA,Marginal Effects,-0.056,NA,NA,NA,NA,NA,Table 4,Effect of LTT. Significance at 1% level.
77,Tech. Efficiency,104 countries,Four climate scenarios,2013,NA,Marginal Effects,-0.011,NA,NA,NA,NA,NA,Table 4,Effect of LTT. Significance at 1% level.
78,Scale Efficiency,104 countries,Four climate scenarios,2013,NA,Marginal Effects,-0.002,NA,NA,NA,NA,NA,Table 4,Effect of LTT. Significance not specified.
79,Mix Efficiency,104 countries,Four climate scenarios,2013,NA,Marginal Effects,-0.013,NA,NA,NA,NA,NA,Table 4,Effect of LTT. Significance at 1% level.
80,TFP,104 countries,Four climate scenarios,2013,NA,Marginal Effects,-0.021,NA,NA,NA,NA,NA,Table 4,Effect of Temperature variability. Significance at 1% level.
81,Tech. Efficiency,104 countries,Four climate scenarios,2013,NA,Marginal Effects,-0.011,NA,NA,NA,NA,NA,Table 4,Effect of Temperature variability. Significance at 1% level.
82,Scale Efficiency,104 countries,Four climate scenarios,2013,NA,Marginal Effects,-0.002,NA,NA,NA,NA,NA,Table 4,Effect of Temperature variability. Significance at 10% level.
83,Mix Efficiency,104 countries,Four climate scenarios,2013,NA,Marginal Effects,-0.017,NA,NA,NA,NA,NA,Table 4,Effect of Temperature variability. Significance at 1% level.
84,TFP,104 countries,Unspecified,2013,Unspecified,%,-0.056,NA,NA,NA,NA,NA,10,"Impact of 1% increase in LTT, study period ends in 2013"
85,Technical Efficiency,104 countries,Unspecified,2013,Unspecified,%,-0.011,NA,NA,NA,NA,NA,10,"Impact of 1% increase in LTT, study period ends in 2013"
86,Mix Efficiency,104 countries,Unspecified,2013,Unspecified,%,-0.013,NA,NA,NA,NA,NA,10,"Impact of 1% increase in LTT, study period ends in 2013"
87,Technical Efficiency,104 countries,Unspecified,2013,Unspecified,%,-0.021,NA,NA,NA,NA,NA,10,"Impact of 1% increase in LTP, study period ends in 2013"
88,Scale Efficiency,104 countries,Unspecified,2013,Unspecified,%,0.004,NA,NA,NA,NA,NA,10,"Impact of 1% increase in LTP, study period ends in 2013"
89,TFP,104 countries,Model 2,2033,Counterfactual,Index,-.00431,NA,NA,NA,NA,NA,p. 11,Model 2 is 1% additional change in annual rainfall and temperature variabilities on top of the counterfactual model.
90,TFP,104 countries,Model 3,2033,Counterfactual,Index,-.00009,NA,NA,NA,NA,NA,p. 11,"Model 3 is 0.1% additional change in LTP and LTT annually, on top of the counterfactual model."
91,TFP,104 countries,Model 4,2033,Counterfactual,Index,-.00440,NA,NA,NA,NA,NA,p. 11,"Model 4 is combined changes in Models 2 and 3, on top of the counterfactual model."
