,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
44,Consumption,USA,IC,2050,RF,Mt,-1.0,NA,NA,NA,NA,NA,p.11,All Crops
45,Exports,USA,ID,2050,RF,Mt,-80.9,NA,NA,NA,NA,NA,p.11,Cereals
46,Exports,USA,CC,2050,RF,Mt,-13.3,NA,NA,NA,NA,NA,p.11,Cereals
47,Exports,USA,IC,2050,RF,Mt,-80.8,NA,NA,NA,NA,NA,p.11,Cereals
48,Exports,USA,ID,2050,RF,Mt,11.9,NA,NA,NA,NA,NA,p.11,Non-Cereals
49,Exports,USA,CC,2050,RF,Mt,-11.7,NA,NA,NA,NA,NA,p.11,Non-Cereals
50,Exports,USA,IC,2050,RF,Mt,-1.5,NA,NA,NA,NA,NA,p.11,Non-Cereals
51,Exports,USA,ID,2050,RF,Mt,-35.2,NA,NA,NA,NA,NA,p.11,All Crops
52,Exports,USA,CC,2050,RF,Mt,-12.5,NA,NA,NA,NA,NA,p.11,All Crops
53,Exports,USA,IC,2050,RF,Mt,-41.7,NA,NA,NA,NA,NA,p.11,All Crops
54,Imports,USA,ID,2050,RF,Mt,53.7,NA,NA,NA,NA,NA,p.11,Cereals
55,Imports,USA,CC,2050,RF,Mt,15.6,NA,NA,NA,NA,NA,p.11,Cereals
56,Imports,USA,IC,2050,RF,Mt,54.7,NA,NA,NA,NA,NA,p.11,Cereals
57,Imports,USA,ID,2050,RF,Mt,-3.0,NA,NA,NA,NA,NA,p.11,Non-Cereals
58,Imports,USA,CC,2050,RF,Mt,10.4,NA,NA,NA,NA,NA,p.11,Non-Cereals
59,Imports,USA,IC,2050,RF,Mt,7.6,NA,NA,NA,NA,NA,p.11,Non-Cereals
60,Imports,USA,ID,2050,RF,Mt,5.0,NA,NA,NA,NA,NA,p.11,All Crops
61,Imports,USA,CC,2050,RF,Mt,11.1,NA,NA,NA,NA,NA,p.11,All Crops
62,Imports,USA,IC,2050,RF,Mt,14.2,NA,NA,NA,NA,NA,p.11,All Crops
63,Net Trade Revenue,USA,ID,2050,RF,billion 2015$,-94.5,NA,NA,NA,NA,NA,p.11,Cereals
64,Net Trade Revenue,USA,CC,2050,RF,billion 2015$,-11.2,NA,NA,NA,NA,NA,p.11,Cereals
65,Net Trade Revenue,USA,IC,2050,RF,billion 2015$,-94.6,NA,NA,NA,NA,NA,p.11,Cereals
66,Net Trade Revenue,USA,ID,2050,RF,billion 2015$,55.5,NA,NA,NA,NA,NA,p.11,Non-Cereals
67,Net Trade Revenue,USA,CC,2050,RF,billion 2015$,-71.8,NA,NA,NA,NA,NA,p.11,Non-Cereals
68,Net Trade Revenue,USA,IC,2050,RF,billion 2015$,-19.4,NA,NA,NA,NA,NA,p.11,Non-Cereals
69,Net Trade Revenue,USA,ID,2050,RF,billion 2015$,-51.3,NA,NA,NA,NA,NA,p.11,All Crops
70,Net Trade Revenue,USA,CC,2050,RF,billion 2015$,-28.7,NA,NA,NA,NA,NA,p.11,All Crops
71,Net Trade Revenue,USA,IC,2050,RF,billion 2015$,-72.9,NA,NA,NA,NA,NA,p.11,All Crops
72,Producer Revenue,USA,ID,2050,RF,billion 2015$,-17.8,NA,NA,NA,NA,NA,p.11,Cereals
73,Producer Revenue,USA,CC,2050,RF,billion 2015$,-3.4,NA,NA,NA,NA,NA,p.11,Cereals
74,Producer Revenue,USA,IC,2050,RF,billion 2015$,-19.3,NA,NA,NA,NA,NA,p.11,Cereals
75,Producer Revenue,USA,ID,2050,RF,billion 2015$,-1.1,NA,NA,NA,NA,NA,p.11,Non-Cereals
76,Producer Revenue,USA,CC,2050,RF,billion 2015$,3.9,NA,NA,NA,NA,NA,p.11,Non-Cereals
77,Producer Revenue,USA,IC,2050,RF,billion 2015$,2.4,NA,NA,NA,NA,NA,p.11,Non-Cereals
78,Producer Revenue,USA,ID,2050,RF,billion 2015$,-8.4,NA,NA,NA,NA,NA,p.11,All Crops
79,Producer Revenue,USA,CC,2050,RF,billion 2015$,0.7,NA,NA,NA,NA,NA,p.11,All Crops
80,Producer Revenue,USA,IC,2050,RF,billion 2015$,-7.1,NA,NA,NA,NA,NA,p.11,All Crops
81,Caloric Consumption,USA,ID,2050,RF,Kcal/cap/day,2.5,NA,NA,NA,NA,NA,p.11,Cereals
82,Caloric Consumption,USA,CC,2050,RF,Kcal/cap/day,-0.4,NA,NA,NA,NA,NA,p.11,Cereals
83,Caloric Consumption,USA,IC,2050,RF,Kcal/cap/day,2.1,NA,NA,NA,NA,NA,p.11,Cereals
84,Caloric Consumption,USA,ID,2050,RF,Kcal/cap/day,-0.7,NA,NA,NA,NA,NA,p.11,Non-Cereals
85,Caloric Consumption,USA,CC,2050,RF,Kcal/cap/day,-0.5,NA,NA,NA,NA,NA,p.11,Non-Cereals
86,Caloric Consumption,USA,IC,2050,RF,Kcal/cap/day,-1.2,NA,NA,NA,NA,NA,p.11,Non-Cereals
87,Caloric Consumption,USA,ID,2050,RF,Kcal/cap/day,0.0,NA,NA,NA,NA,NA,p.11,Staples
88,Caloric Consumption,USA,CC,2050,RF,Kcal/cap/day,0.0,NA,NA,NA,NA,NA,p.11,Staples
89,Caloric Consumption,USA,IC,2050,RF,Kcal/cap/day,0.0,NA,NA,NA,NA,NA,p.11,Staples
90,Caloric Consumption,USA,ID,2050,RF,Kcal/cap/day,0.2,NA,NA,NA,NA,NA,p.11,All Food
91,Caloric Consumption,USA,CC,2050,RF,Kcal/cap/day,-0.5,NA,NA,NA,NA,NA,p.11,All Food
92,Caloric Consumption,USA,IC,2050,RF,Kcal/cap/day,-0.3,NA,NA,NA,NA,NA,p.11,All Food
93,Food Expenditure,USA,ID,2050,RF,%,-0.01,NA,NA,NA,NA,NA,p.11,All Food as share of GDP
94,Food Expenditure,USA,CC,2050,RF,%,0.03,NA,NA,NA,NA,NA,p.11,All Food as share of GDP
95,Food Expenditure,USA,IC,2050,RF,%,0.02,NA,NA,NA,NA,NA,p.11,All Food as share of GDP
96,Irrigation Water Consumption,USA,ID,2050,RF,km3,-14.5,NA,NA,NA,NA,NA,p.11,Cereals
97,Irrigation Water Consumption,USA,CC,2050,RF,km3,-11.1,NA,NA,NA,NA,NA,p.11,Cereals
98,Irrigation Water Consumption,USA,IC,2050,RF,km3,-23.3,NA,NA,NA,NA,NA,p.11,Cereals
99,Irrigation Water Consumption,USA,ID,2050,RF,km3,-0.7,NA,NA,NA,NA,NA,p.11,Non-Cereals
100,Irrigation Water Consumption,USA,CC,2050,RF,km3,11.7,NA,NA,NA,NA,NA,p.11,Non-Cereals
101,Irrigation Water Consumption,USA,IC,2050,RF,km3,10.9,NA,NA,NA,NA,NA,p.11,Non-Cereals
102,Irrigation Water Consumption,USA,ID,2050,RF,km3,-8.1,NA,NA,NA,NA,NA,p.11,All Crops
103,Irrigation Water Consumption,USA,CC,2050,RF,km3,-0.5,NA,NA,NA,NA,NA,p.11,All Crops
104,Irrigation Water Consumption,USA,IC,2050,RF,km3,-7.4,NA,NA,NA,NA,NA,p.11,All Crops
105,Ethanol Production,USA,ID,2050,RF,EJ,10.4,NA,NA,NA,NA,NA,p.11,Corn
106,Ethanol Production,USA,CC,2050,RF,EJ,-18.1,NA,NA,NA,NA,NA,p.11,Corn
107,Ethanol Production,USA,IC,2050,RF,EJ,-10.0,NA,NA,NA,NA,NA,p.11,Corn
108,Corn for Ethanol,USA,ID,2050,RF,Mt,10.4,NA,NA,NA,NA,NA,p.11,
109,Corn for Ethanol,USA,CC,2050,RF,Mt,-18.1,NA,NA,NA,NA,NA,p.11,
110,Corn for Ethanol,USA,IC,2050,RF,Mt,-10.0,NA,NA,NA,NA,NA,p.11,
111,Corn Ethanol Share,USA,ID,2050,RF,%,1.5,NA,NA,NA,NA,NA,p.11,
112,Corn Ethanol Share,USA,CC,2050,RF,%,-2.6,NA,NA,NA,NA,NA,p.11,
113,Corn Ethanol Share,USA,IC,2050,RF,%,-1.1,NA,NA,NA,NA,NA,p.11,
114,Import dep. ratio,Middle East,RF,2050,NA,%,64,NA,NA,NA,NA,NA,12,Cereals
115,Import dep. ratio,Middle East,ID,2050,RF,%,-64,NA,NA,NA,NA,NA,12,Cereals
116,Import dep. ratio,Middle East,CC,2050,RF,%,-1,NA,NA,NA,NA,NA,12,Cereals
117,Import dep. ratio,Middle East,IC,2050,RF,%,-64,NA,NA,NA,NA,NA,12,Cereals
118,Production,Middle East,RF,2050,NA,Mt,52,NA,NA,NA,NA,NA,12,Cereals
119,Production,Middle East,ID,2050,RF,%,38.3,NA,NA,NA,NA,NA,12,Cereals
120,Production,Middle East,CC,2050,RF,%,0.1,NA,NA,NA,NA,NA,12,Cereals
121,Production,Middle East,IC,2050,RF,%,38.5,NA,NA,NA,NA,NA,12,Cereals
122,Production,Middle East,RF,2050,NA,Mt,147,NA,NA,NA,NA,NA,12,Non-Cereals
123,Production,Middle East,ID,2050,RF,%,15.1,NA,NA,NA,NA,NA,12,Non-Cereals
124,Production,Middle East,CC,2050,RF,%,3.1,NA,NA,NA,NA,NA,12,Non-Cereals
125,Production,Middle East,IC,2050,RF,%,18.7,NA,NA,NA,NA,NA,12,Non-Cereals
126,Production,Middle East,RF,2050,NA,Mt,198,NA,NA,NA,NA,NA,12,All Crops
127,Production,Middle East,ID,2050,RF,%,21.1,NA,NA,NA,NA,NA,12,All Crops
128,Production,Middle East,CC,2050,RF,%,2.3,NA,NA,NA,NA,NA,12,All Crops
129,Production,Middle East,IC,2050,RF,%,23.8,NA,NA,NA,NA,NA,12,All Crops
130,Consumption,Middle East,RF,2050,NA,Mt,142,NA,NA,NA,NA,NA,12,Cereals
131,Consumption,Middle East,ID,2050,RF,%,-49.6,NA,NA,NA,NA,NA,12,Cereals
132,Consumption,Middle East,CC,2050,RF,%,-1.2,NA,NA,NA,NA,NA,12,Cereals
133,Consumption,Middle East,IC,2050,RF,%,-49.5,NA,NA,NA,NA,NA,12,Cereals
134,Consumption,Middle East,RF,2050,NA,Mt,197,NA,NA,NA,NA,NA,12,Non-Cereals
135,Consumption,Middle East,ID,2050,RF,%,27.4,NA,NA,NA,NA,NA,12,Non-Cereals
136,Consumption,Middle East,CC,2050,RF,%,1.2,NA,NA,NA,NA,NA,12,Non-Cereals
137,Consumption,Middle East,IC,2050,RF,%,28.9,NA,NA,NA,NA,NA,12,Non-Cereals
138,Consumption,Middle East,RF,2050,NA,Mt,339,NA,NA,NA,NA,NA,12,All Crops
139,Consumption,Middle East,ID,2050,RF,%,-4.6,NA,NA,NA,NA,NA,12,All Crops
140,Consumption,Middle East,CC,2050,RF,%,0.2,NA,NA,NA,NA,NA,12,All Crops
141,Consumption,Middle East,IC,2050,RF,%,-3.7,NA,NA,NA,NA,NA,12,All Crops
142,Exports,Middle East,RF,2050,NA,Mt,0.7,NA,NA,NA,NA,NA,12,Cereals
143,Exports,Middle East,ID,2050,RF,%,2599.0,NA,NA,NA,NA,NA,12,Cereals
144,Exports,Middle East,CC,2050,RF,%,6.2,NA,NA,NA,NA,NA,12,Cereals
145,Exports,Middle East,IC,2050,RF,%,2640.3,NA,NA,NA,NA,NA,12,Cereals
146,Exports,Middle East,RF,2050,NA,Mt,5.3,NA,NA,NA,NA,NA,12,Non-Cereals
147,Exports,Middle East,ID,2050,RF,%,-18.6,NA,NA,NA,NA,NA,12,Non-Cereals
148,Exports,Middle East,CC,2050,RF,%,6.0,NA,NA,NA,NA,NA,12,Non-Cereals
149,Exports,Middle East,IC,2050,RF,%,-15.0,NA,NA,NA,NA,NA,12,Non-Cereals
150,Exports,Middle East,RF,2050,NA,Mt,6.0,NA,NA,NA,NA,NA,12,All Crops
151,Exports,Middle East,ID,2050,RF,%,294.7,NA,NA,NA,NA,NA,12,All Crops
152,Exports,Middle East,CC,2050,RF,%,6.0,NA,NA,NA,NA,NA,12,All Crops
153,Exports,Middle East,IC,2050,RF,%,302.8,NA,NA,NA,NA,NA,12,All Crops
154,Imports,Middle East,RF,2050,NA,Mt,90.8,NA,NA,NA,NA,NA,12,Cereals
155,Imports,Middle East,ID,2050,RF,%,-78.6,NA,NA,NA,NA,NA,12,Cereals
156,Imports,Middle East,CC,2050,RF,%,-1.9,NA,NA,NA,NA,NA,12,Cereals
157,Imports,Middle East,IC,2050,RF,%,-78.3,NA,NA,NA,NA,NA,12,Cereals
158,Imports,Middle East,RF,2050,NA,Mt,55.4,NA,NA,NA,NA,NA,12,Non-Cereals
159,Imports,Middle East,ID,2050,RF,%,57.0,NA,NA,NA,NA,NA,12,Non-Cereals
160,Imports,Middle East,CC,2050,RF,%,-3.2,NA,NA,NA,NA,NA,12,Non-Cereals
161,Imports,Middle East,IC,2050,RF,%,53.2,NA,NA,NA,NA,NA,12,Non-Cereals
162,Imports,Middle East,RF,2050,NA,Mt,146.2,NA,NA,NA,NA,NA,12,All Crops
163,Imports,Middle East,ID,2050,RF,%,-27.2,NA,NA,NA,NA,NA,12,All Crops
164,Imports,Middle East,CC,2050,RF,%,-2.4,NA,NA,NA,NA,NA,12,All Crops
165,Imports,Middle East,IC,2050,RF,%,-28.5,NA,NA,NA,NA,NA,12,All Crops
166,Net Trade Rev.,Middle East,RF,2050,NA,billion 2015$,-25.6,NA,NA,NA,NA,NA,12,Cereals
167,Net Trade Rev.,Middle East,ID,2050,RF,%,-94.5,NA,NA,NA,NA,NA,12,Cereals
168,Net Trade Rev.,Middle East,CC,2050,RF,%,-0.4,NA,NA,NA,NA,NA,12,Cereals
169,Net Trade Rev.,Middle East,IC,2050,RF,%,-94.3,NA,NA,NA,NA,NA,12,Cereals
170,Net Trade Rev.,Middle East,RF,2050,NA,billion 2015$,-15.0,NA,NA,NA,NA,NA,12,Non-Cereals
171,Net Trade Rev.,Middle East,ID,2050,RF,%,49.0,NA,NA,NA,NA,NA,12,Non-Cereals
172,Net Trade Rev.,Middle East,CC,2050,RF,%,2.4,NA,NA,NA,NA,NA,12,Non-Cereals
173,Net Trade Rev.,Middle East,IC,2050,RF,%,53.1,NA,NA,NA,NA,NA,12,Non-Cereals
174,Net Trade Rev.,Middle East,RF,2050,NA,billion 2015$,-40.6,NA,NA,NA,NA,NA,12,All Crops
175,Net Trade Rev.,Middle East,ID,2050,RF,%,-41.6,NA,NA,NA,NA,NA,12,All Crops
176,Net Trade Rev.,Middle East,CC,2050,RF,%,0.6,NA,NA,NA,NA,NA,12,All Crops
177,Net Trade Rev.,Middle East,IC,2050,RF,%,-40.0,NA,NA,NA,NA,NA,12,All Crops
178,Prod. Revenue,Middle East,RF,2050,NA,billion 2015$,26,NA,NA,NA,NA,NA,12,Cereals
179,Prod. Revenue,Middle East,ID,2050,RF,%,71.9,NA,NA,NA,NA,NA,12,Cereals
180,Prod. Revenue,Middle East,CC,2050,RF,%,0.5,NA,NA,NA,NA,NA,12,Cereals
181,Prod. Revenue,Middle East,IC,2050,RF,%,73.3,NA,NA,NA,NA,NA,12,Cereals
182,Prod. Revenue,Middle East,RF,2050,NA,billion 2015$,118,NA,NA,NA,NA,NA,12,Non-Cereals
183,Prod. Revenue,Middle East,ID,2050,RF,%,12.6,NA,NA,NA,NA,NA,12,Non-Cereals
184,Prod. Revenue,Middle East,CC,2050,RF,%,3.7,NA,NA,NA,NA,NA,12,Non-Cereals
185,Prod. Revenue,Middle East,IC,2050,RF,%,16.8,NA,NA,NA,NA,NA,12,Non-Cereals
186,Prod. Revenue,Middle East,RF,2050,NA,billion 2015$,144,NA,NA,NA,NA,NA,12,All Crops
187,Prod. Revenue,Middle East,ID,2050,RF,%,23.2,NA,NA,NA,NA,NA,12,All Crops
188,Prod. Revenue,Middle East,CC,2050,RF,%,3.1,NA,NA,NA,NA,NA,12,All Crops
189,Prod. Revenue,Middle East,IC,2050,RF,%,27.0,NA,NA,NA,NA,NA,12,All Crops
190,Caloric Cons.,Middle East,RF,2050,NA,Kcal/cap/day,1182,NA,NA,NA,NA,NA,12,Cereals
191,Caloric Cons.,Middle East,ID,2050,RF,%,-8.7,NA,NA,NA,NA,NA,12,Cereals
192,Caloric Cons.,Middle East,CC,2050,RF,%,0.0,NA,NA,NA,NA,NA,12,Cereals
193,Caloric Cons.,Middle East,IC,2050,RF,%,-8.9,NA,NA,NA,NA,NA,12,Cereals
194,Caloric Cons.,Middle East,RF,2050,NA,Kcal/cap/day,1477,NA,NA,NA,NA,NA,12,Non-Cereals
195,Caloric Cons.,Middle East,ID,2050,RF,%,7.3,NA,NA,NA,NA,NA,12,Non-Cereals
196,Caloric Cons.,Middle East,CC,2050,RF,%,-0.3,NA,NA,NA,NA,NA,12,Non-Cereals
197,Caloric Cons.,Middle East,IC,2050,RF,%,7.2,NA,NA,NA,NA,NA,12,Non-Cereals
198,Caloric Cons.,Middle East,RF,2050,NA,Kcal/cap/day,1230,NA,NA,NA,NA,NA,12,Staples
199,Caloric Cons.,Middle East,ID,2050,RF,%,0.0,NA,NA,NA,NA,NA,12,Staples
200,Caloric Cons.,Middle East,CC,2050,RF,%,0.0,NA,NA,NA,NA,NA,12,Staples
201,Caloric Cons.,Middle East,IC,2050,RF,%,0.0,NA,NA,NA,NA,NA,12,Staples
202,Caloric Cons.,Middle East,RF,2050,NA,Kcal/cap/day,2659,NA,NA,NA,NA,NA,12,All Food
203,Caloric Cons.,Middle East,ID,2050,RF,%,0.2,NA,NA,NA,NA,NA,12,All Food
204,Caloric Cons.,Middle East,CC,2050,RF,%,-0.2,NA,NA,NA,NA,NA,12,All Food
205,Caloric Cons.,Middle East,IC,2050,RF,%,0.0,NA,NA,NA,NA,NA,12,All Food
206,Food Exp. as GDP,Middle East,RF,2050,NA,% of GDP,0.82,NA,NA,NA,NA,NA,12,All Food
207,Food Exp. as GDP,Middle East,ID,2050,RF,%,0.85,NA,NA,NA,NA,NA,12,All Food
208,Food Exp. as GDP,Middle East,CC,2050,RF,%,0.84,NA,NA,NA,NA,NA,12,All Food
209,Food Exp. as GDP,Middle East,IC,2050,RF,%,0.88,NA,NA,NA,NA,NA,12,All Food
210,Irr. Water Cons.,Middle East,RF,2050,NA,km3,62.3,NA,NA,NA,NA,NA,12,Cereals
211,Irr. Water Cons.,Middle East,ID,2050,RF,%,39.3,NA,NA,NA,NA,NA,12,Cereals
212,Irr. Water Cons.,Middle East,CC,2050,RF,%,-1.1,NA,NA,NA,NA,NA,12,Cereals
213,Irr. Water Cons.,Middle East,IC,2050,RF,%,38.2,NA,NA,NA,NA,NA,12,Cereals
214,Irr. Water Cons.,Middle East,RF,2050,NA,km3,99.9,NA,NA,NA,NA,NA,12,Non-Cereals
215,Irr. Water Cons.,Middle East,ID,2050,RF,%,9.6,NA,NA,NA,NA,NA,12,Non-Cereals
216,Irr. Water Cons.,Middle East,CC,2050,RF,%,1.9,NA,NA,NA,NA,NA,12,Non-Cereals
217,Irr. Water Cons.,Middle East,IC,2050,RF,%,11.8,NA,NA,NA,NA,NA,12,Non-Cereals
218,Irr. Water Cons.,Middle East,RF,2050,NA,km3,162.2,NA,NA,NA,NA,NA,12,All Crops
219,Irr. Water Cons.,Middle East,ID,2050,RF,%,21.0,NA,NA,NA,NA,NA,12,All Crops
220,Irr. Water Cons.,Middle East,CC,2050,RF,%,0.7,NA,NA,NA,NA,NA,12,All Crops
221,Irr. Water Cons.,Middle East,IC,2050,RF,%,22.0,NA,NA,NA,NA,NA,12,All Crops
222,Ethanol Prod.,Middle East,RF,2050,NA,EJ,0.181,NA,NA,NA,NA,NA,12,Corn
223,Ethanol Prod.,Middle East,ID,2050,RF,%,-96.0,NA,NA,NA,NA,NA,12,Corn
224,Ethanol Prod.,Middle East,CC,2050,RF,%,-13.8,NA,NA,NA,NA,NA,12,Corn
225,Ethanol Prod.,Middle East,IC,2050,RF,%,-96.8,NA,NA,NA,NA,NA,12,Corn
226,Corn Cons. Ethanol,Middle East,RF,2050,NA,Mt,20,NA,NA,NA,NA,NA,12,
227,Corn Cons. Ethanol,Middle East,ID,2050,RF,%,-96.0,NA,NA,NA,NA,NA,12,
228,Corn Cons. Ethanol,Middle East,CC,2050,RF,%,-13.8,NA,NA,NA,NA,NA,12,
229,Corn Cons. Ethanol,Middle East,IC,2050,RF,%,-96.8,NA,NA,NA,NA,NA,12,
230,Corn Share Ethanol,Middle East,RF,2050,NA,%,55.2,NA,NA,NA,NA,NA,12,
231,Corn Share Ethanol,Middle East,ID,2050,RF,%,14.1,NA,NA,NA,NA,NA,12,
232,Corn Share Ethanol,Middle East,CC,2050,RF,%,54.1,NA,NA,NA,NA,NA,12,
233,Corn Share Ethanol,Middle East,IC,2050,RF,%,12.1,NA,NA,NA,NA,NA,12,
234,Trade Revenue,USA,ID,2050,RF,%,-50,NA,NA,NA,NA,NA,13,Net effect on total crop export revenue
235,Trade Revenue,USA,CC,2050,RF,%,-30,NA,NA,NA,NA,NA,13,Total loss
236,Trade Revenue,USA,IC,2050,RF,%,-75,NA,NA,NA,NA,NA,13,Large loss
237,Net Import Expenditures,Middle East,ID,2050,RF,%,-94,NA,NA,NA,NA,NA,13,Cereal
238,Crop Trade Expenditures,Middle East,ID,2050,RF,%,-42,NA,NA,NA,NA,NA,13,Total
239,Crop Trade Expenditures,Middle East,CC,2050,RF,%,0,NA,NA,NA,NA,NA,13,Slightly increased
240,Producer Revenue,USA,ID,2050,RF,%,-18,NA,NA,NA,NA,NA,13,Cereals
241,Trade Revenue,USA,ID,2050,RF,%,-94,NA,NA,NA,NA,NA,13,Cereals
242,Staple Caloric Consumption,Regions,ID,2050,RF,%,0.5,NA,NA,NA,NA,NA,13,Small
243,Staple Caloric Consumption,Regions,CC,2050,RF,%,0.5,NA,NA,NA,NA,NA,13,Small
244,Staple Caloric Consumption,Regions,IC,2050,RF,%,0.5,NA,NA,NA,NA,NA,13,Small
245,Total Calories,Middle East,CC,2050,RF,%,0,NA,NA,NA,NA,NA,13,Driven by non-staple consumption
246,Total Caloric Consumption,USA,ID,2050,RF,%,0,NA,NA,NA,NA,NA,13,Slight increase
247,Total Caloric Consumption,USA,CC,2050,RF,%,0,NA,NA,NA,NA,NA,13,Decrease
248,Total Caloric Consumption,USA,IC,2050,RF,%,0,NA,NA,NA,NA,NA,13,Decrease
