,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
21,Inflation (Food),Central Asia,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
22,Inflation (Food),Middle East,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
23,Inflation (Food),South Asia,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
24,Inflation (Food),Southeast Asia,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
25,Inflation (Food),Sub-Saharan Africa,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
26,Inflation (Food),Oceania,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
27,Inflation (Food),Global,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
28,Inflation (Headline),North America,SSP126,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
29,Inflation (Headline),Europe,SSP126,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
30,Inflation (Headline),Central Asia,SSP126,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
31,Inflation (Headline),Middle East,SSP126,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
32,Inflation (Headline),South Asia,SSP126,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
33,Inflation (Headline),Southeast Asia,SSP126,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
34,Inflation (Headline),Sub-Saharan Africa,SSP126,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
35,Inflation (Headline),Oceania,SSP126,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
36,Inflation (Headline),Global,SSP126,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
37,Inflation (Headline),North America,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
38,Inflation (Headline),Europe,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
39,Inflation (Headline),Central Asia,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
40,Inflation (Headline),Middle East,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
41,Inflation (Headline),South Asia,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
42,Inflation (Headline),Southeast Asia,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
43,Inflation (Headline),Sub-Saharan Africa,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
44,Inflation (Headline),Oceania,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
45,Inflation (Headline),Global,SSP585,2600,No CC,Percentage points,0,NA,NA,NA,NA,NA,5,"Point estimates show the average, and error bars the standard deviation, of impacts as projected across the ensemble of 21 CMIP-6 climate models. Impacts are estimated accounting only for increasing average temperatures"
46,Food inflation,Europe,SSP585,2022,No CC,percentage-points,0.67,NA,NA,0.43,NA,0.93,Page 6,Future climate change may amplify impacts on inflation by increasing intensity and frequency of heat extremes.
47,Food inflation,Southern Europe,SSP585,2022,No CC,percentage-points,0.67,NA,NA,0.43,NA,0.93,Page 6,More significant climate impacts in Southern Europe during the heatwave of 2022.
48,Headline inflation,Europe,SSP585,2022,No CC,percentage-points,0.34,NA,NA,0.18,NA,0.41,Page 6,The summer heat extreme in Europe in 2022 is used as a case study for potential future impacts.
49,Food Inflation,Europe,SSP585,2035,No CC,Percentage Points,0.6,NA,2.5%,0.5,97.5%,1.6,Page 7,Projected amplification of 2022 effects due to future warming.
50,Food Inflation,Europe,SSP126,2035,No CC,Percentage Points,0.5,NA,2.5%,0.5,97.5%,1.4,Page 7,Projected amplification of 2022 impact due to future warming.
51,Headline Inflation,Europe,SSP126,2060,No CC,Percentage Points,1.1,NA,2.5%,0.6,97.5%,1.8,Page 7,Amplification of temperature effects under optimistic scenario.
52,Headline Inflation,Europe,SSP585,2060,No CC,Percentage Points,1.8,NA,2.5%,1.0,97.5%,3.2,Page 7,Projected amplification of temperature effects under pessimistic scenario.
53,Inflation,121 countries,NA,2021,Baseline Temperature,%-points,0.17,NA,NA,NA,NA,NA,8,Impact of 1.5°C temperature increase during hottest months; 2021 is the last year of the dataset.
54,Inflation,121 countries,NA,2021,Baseline Temperature,%-points,0.49,NA,NA,NA,NA,NA,8,"Impact of a temperature shock persisting across three months (quarterly), with a 1.5°C temperature increase; 2021 is the last year of the dataset."
55,Food Inflation,Global,NA,2035,No CC,percentage-points per-year,1,NA,NA,NA,NA,NA,8,Lower bound for potential temperature increases.
56,Food Inflation,Global,NA,2035,No CC,percentage-points per-year,3,NA,NA,NA,NA,NA,8,Upper bound for potential temperature increases.
