,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
43,All,Any,Australia,Historical,Semi-elasticity,BaselineImpact,Economic,Need,%,0.13,0.039,NA,NA,NA,NA,Table 5,Percentage increase in claims across all industries for other occupations per 1 degree Celsius increase in temperature.
44,Construction,Any,Australia,Historical,Semi-elasticity,BaselineImpact,Economic,Need,%,0.81,NA,NA,NA,NA,NA,Page 11,Percentage increase in claims for females within high-risk industries per 1 degree Celsius increase in temperature.
45,Construction,Any,Australia,Historical,Semi-elasticity,BaselineImpact,Economic,Need,%,0.48,NA,NA,NA,NA,NA,Page 11,Percentage increase in claims for males within high-risk industries per 1 degree Celsius increase in temperature.
46,Construction,Any,Australia,Historical,Semi-elasticity,BaselineImpact,Economic,Need,%,0.64,NA,NA,NA,NA,NA,Page 11,Percentage increase in claims for older workers within high-risk industries per 1 degree Celsius increase in temperature.
47,Construction,Any,Australia,Historical,Semi-elasticity,BaselineImpact,Economic,Need,%,0.345,NA,NA,NA,NA,NA,Page 11,Percentage increase in claims for middle-aged workers within high-risk industries per 1 degree Celsius increase in temperature.
48,All,Any,Australia,Historical,Semi-elasticity,BaselineImpact,Economic,Need,%,0.17,NA,NA,NA,NA,NA,Page 11,Percentage increase in claims for low-income earners per 1 degree Celsius increase in temperature.
49,All,Any,Australia,Historical,Semi-elasticity,BaselineImpact,Economic,Need,%,0.21,NA,NA,NA,NA,NA,Page 11,Percentage increase in claims for medium-income earners per 1 degree Celsius increase in temperature.
50,All,Any,Australia,Historical,Semi-elasticity,BaselineImpact,Economic,Need,%,0.15,NA,NA,NA,NA,NA,Page 11,Percentage increase in claims for high-income earners per 1 degree Celsius increase in temperature.
51,Construction,Any,Australia,Historical,Semi-elasticity,BaselineImpact,Economic,Need,%,0.77,NA,NA,NA,NA,NA,Page 11,Percentage increase in claims for high-income workers within high-risk industries per 1 degree Celsius increase in temperature.
52,Construction,Any,Australia,Historical,Semi-elasticity,BaselineImpact,Economic,Need,%,0.21,NA,NA,NA,NA,NA,Page 11,Percentage increase in claims for low-income workers within high-risk industries per 1 degree Celsius increase in temperature.
53,Construction,Any,Australia,Historical,Semi-elasticity,BaselineImpact,Economic,Need,%,0.48,NA,NA,NA,NA,NA,Page 11,Percentage increase in claims for middle-income workers within high-risk industries per 1 degree Celsius increase in temperature.
54,"Ag, For, Fish",Any,Australia,Historical,Semi-elasticity,AvoidedImpact,Economic,Need,%,0.81,0.346,NA,NA,NA,NA,Table 6,"Increase in occupational health claims for female laborers and tradespersons in agriculture or construction, per degree Celsius increase in daily maximum temperature. 2000-2020 data."
55,Construction,Any,Australia,Historical,Semi-elasticity,AvoidedImpact,Economic,Need,%,0.48,0.090,NA,NA,NA,NA,Table 6,"Increase in occupational health claims for male laborers and tradespersons in agriculture or construction, per degree Celsius increase in daily maximum temperature. 2000-2020 data."
56,Manufacturing,Any,Australia,Historical,Semi-elasticity,AvoidedImpact,Economic,Need,%,0.55,0.106,NA,NA,NA,NA,Table 6,"Increase in occupational health claims for all laborers and tradespersons, per degree Celsius increase in daily maximum temperature. 2000-2020 data."
57,All,Any,Australia,Historical,Semi-elasticity,AvoidedImpact,Economic,Need,%,0.25,0.030,NA,NA,NA,NA,Table 6,"Increase in occupational health claims for all workers, per degree Celsius increase in daily maximum temperature. 2000-2020 data."
58,All,Any,Australia,Historical,Semi-elasticity,AvoidedImpact,Economic,Need,%,0.69,NA,NA,NA,NA,NA,Page 12,Percentage increase in claims for low claim firms for each additional 1 degree C in daily maximum temperature.
59,All,Any,Australia,NA,Avoided Claims,AvoidedImpact,Economic,Need,claims / year,156,NA,NA,NA,NA,NA,Page 13,"Additional claims per year due to 1.5 degrees C warming, assuming current adaptation measures are maintained."
60,All,Any,Australia,NA,Avoided Costs,AvoidedImpact,Economic,Need,million AU$ / year,40.3,NA,NA,NA,NA,NA,Page 13,"Cost of additional claims due to 1.5 degrees C warming, assuming current adaptation measures are maintained."
61,All,Any,Australia,NA,Avoided Costs,AvoidedImpact,Economic,Need,million AU$ / year,54.8,NA,NA,NA,NA,NA,Page 13,"Cost of all injuries and diseases due to 1.5 degrees C warming, assuming current adaptation measures are maintained."
62,"Ag,Fish,Const,Man",Any,Australia,NA,Avoided Costs,AvoidedImpact,Economic,Need,million AU$ / year,37.4,NA,NA,NA,NA,NA,Page 13,"Cost of all injuries and diseases for laborers and tradespersons due to 1.5 degrees C warming, assuming current adaptation measures are maintained."
63,All,Any,Australia,NA,Cost of claims,BaselineImpact,Economic,Need,million AUD / yr,26.3,NA,NA,NA,NA,NA,Page 14,Past warming has an average per annum cost of AU$26.3 million for claims related to heat in Victoria
64,All,Any,Australia,NA,Cost of injuries,BaselineImpact,Economic,Need,million AUD / yr,35.6,NA,NA,NA,NA,NA,Page 14,Past warming has an average per annum cost of AU$35.6 million for all workplace injuries and diseases in Victoria
65,"Construction, etc.",Any,Australia,NA,Cost of claims,BaselineImpact,Economic,Need,million AUD / yr,15.6,NA,NA,NA,NA,NA,Page 14,"For laborers and tradespersons (Construction, Manufacturing, and Agriculture, Forestry & Fishing) the annual costs are AU$15.6 million for claims"
66,"Construction, etc.",Any,Australia,NA,Cost of injuries,BaselineImpact,Economic,Need,million AUD / yr,21.2,NA,NA,NA,NA,NA,Page 14,"For laborers and tradespersons (Construction, Manufacturing, and Agriculture, Forestry & Fishing) the annual costs are AU$21.2 million overall."
67,All,Any,Australia,NA,Cost of heat effects,BaselineImpact,Economic,Need,million AUD / yr,54.8,NA,NA,NA,NA,NA,Page 14,A 1.5 ◦C increase in temperatures costing an additional AU $54.8million each year in heat-related injuries and diseases at work.
