,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
18,Agriculture,Irrigation,Brazil,A1B,Precipitation,BaselineImpact,N/A,N/A,mm,164,NA,NA,NA,NA,NA,Table 2,2020 (-1.8%)
19,Agriculture,Irrigation,Brazil,A1B,Precipitation,BaselineImpact,N/A,N/A,mm,167,NA,NA,NA,NA,NA,Table 2,2050 (0.0%)
20,Agriculture,Irrigation,Brazil,A1B,Precipitation,BaselineImpact,N/A,N/A,mm,168,NA,NA,NA,NA,NA,Table 2,2080 (+0.6%)
21,Agriculture,Irrigation,Brazil,A2,Precipitation,BaselineImpact,N/A,N/A,mm,167,NA,NA,NA,NA,NA,Table 2,Current Period
22,Agriculture,Irrigation,Brazil,A2,Precipitation,BaselineImpact,N/A,N/A,mm,164,NA,NA,NA,NA,NA,Table 2,2020 (-1.8%)
23,Agriculture,Irrigation,Brazil,A2,Precipitation,BaselineImpact,N/A,N/A,mm,166,NA,NA,NA,NA,NA,Table 2,2050 (-0.6%)
24,Agriculture,Irrigation,Brazil,A2,Precipitation,BaselineImpact,N/A,N/A,mm,168,NA,NA,NA,NA,NA,Table 2,2080 (+0.6%)
25,Agriculture,Irrigation,Brazil,A1B,Precipitation,BaselineImpact,N/A,N/A,mm,56,NA,NA,NA,NA,NA,Table 2,Current Period
26,Agriculture,Irrigation,Brazil,A1B,Precipitation,BaselineImpact,N/A,N/A,mm,63,NA,NA,NA,NA,NA,Table 2,2020 (+11.1%)
27,Agriculture,Irrigation,Brazil,A1B,Precipitation,BaselineImpact,N/A,N/A,mm,63,NA,NA,NA,NA,NA,Table 2,2050 (+11.1%)
28,Agriculture,Irrigation,Brazil,A1B,Precipitation,BaselineImpact,N/A,N/A,mm,63,NA,NA,NA,NA,NA,Table 2,2080 (+11.1%)
29,Agriculture,Irrigation,Brazil,A2,Precipitation,BaselineImpact,N/A,N/A,mm,56,NA,NA,NA,NA,NA,Table 2,Current Period
30,Agriculture,Irrigation,Brazil,A2,Precipitation,BaselineImpact,N/A,N/A,mm,64,NA,NA,NA,NA,NA,Table 2,2020 (+12.5%)
31,Agriculture,Irrigation,Brazil,A2,Precipitation,BaselineImpact,N/A,N/A,mm,62,NA,NA,NA,NA,NA,Table 2,2050 (+9.7%)
32,Agriculture,Irrigation,Brazil,A2,Precipitation,BaselineImpact,N/A,N/A,mm,63,NA,NA,NA,NA,NA,Table 2,2080 (+11.1%)
33,Agriculture,Irrigation,Brazil,Current,Land value,MonetaryBenefits,Economic,Need,1000 R$,8694.96,NA,NA,NA,NA,NA,Table 5,"Land value for irrigators, in 2006 prices."
34,Agriculture,Irrigation,Brazil,Current,Land value,BaselineImpact,Economic,Need,1000 R$,12153.73,NA,NA,NA,NA,NA,Table 5,"Land value for rainfed producers, in 2006 prices."
35,Agriculture,Irrigation,Brazil,Current,Land value,AvoidedImpact,Economic,Need,1000 R$,-3459.60,NA,NA,NA,NA,NA,Table 5,Difference in land value between irrigators and rainfed producers. Negative value means rainfed farmers have higher land value.
36,Agriculture,Irrigation,Brazil,A1B,Land value,MonetaryBenefits,Economic,Need,1000 R$,10578.71,NA,NA,NA,NA,NA,Table 5,"Projected land value for irrigators in 2020, in 2006 prices."
37,Agriculture,Irrigation,Brazil,A1B,Land value,BaselineImpact,Economic,Need,1000 R$,4953.43,NA,NA,NA,NA,NA,Table 5,"Projected land value for rainfed producers in 2020, in 2006 prices."
38,Agriculture,Irrigation,Brazil,A1B,Land value,AvoidedImpact,Economic,Need,1000 R$,5625.28,NA,NA,NA,NA,NA,Table 5,"Difference in land value between irrigators and rainfed producers in 2020, in 2006 prices."
39,Agriculture,Irrigation,Brazil,A1B,Land value,MonetaryBenefits,Economic,Need,1000 R$,10575.46,NA,NA,NA,NA,NA,Table 5,"Projected land value for irrigators in 2050, in 2006 prices."
40,Agriculture,Irrigation,Brazil,A1B,Land value,BaselineImpact,Economic,Need,1000 R$,4891.44,NA,NA,NA,NA,NA,Table 5,"Projected land value for rainfed producers in 2050, in 2006 prices."
41,Agriculture,Irrigation,Brazil,A1B,Land value,AvoidedImpact,Economic,Need,1000 R$,5684.01,NA,NA,NA,NA,NA,Table 5,"Difference in land value between irrigators and rainfed producers in 2050, in 2006 prices."
42,Agriculture,Irrigation,Brazil,A1B,Land value,MonetaryBenefits,Economic,Need,1000 R$,10567.44,NA,NA,NA,NA,NA,Table 5,"Projected land value for irrigators in 2080, in 2006 prices."
43,Agriculture,Irrigation,Brazil,A1B,Land value,BaselineImpact,Economic,Need,1000 R$,4837.87,NA,NA,NA,NA,NA,Table 5,"Projected land value for rainfed producers in 2080, in 2006 prices."
44,Agriculture,Irrigation,Brazil,A1B,Land value,AvoidedImpact,Economic,Need,1000 R$,5729.57,NA,NA,NA,NA,NA,Table 5,"Difference in land value between irrigators and rainfed producers in 2080, in 2006 prices."
45,Agriculture,Irrigation,Brazil,A2,Land value,MonetaryBenefits,Economic,Need,1000 R$,10578.71,NA,NA,NA,NA,NA,Table 5,"Projected land value for irrigators in 2020, in 2006 prices."
46,Agriculture,Irrigation,Brazil,A2,Land value,BaselineImpact,Economic,Need,1000 R$,4973.97,NA,NA,NA,NA,NA,Table 5,"Projected land value for rainfed producers in 2020, in 2006 prices."
47,Agriculture,Irrigation,Brazil,A2,Land value,AvoidedImpact,Economic,Need,1000 R$,5604.72,NA,NA,NA,NA,NA,Table 5,"Difference in land value between irrigators and rainfed producers in 2020, in 2006 prices."
48,Agriculture,Irrigation,Brazil,A2,Land value,MonetaryBenefits,Economic,Need,1000 R$,10578.00,NA,NA,NA,NA,NA,Table 5,"Projected land value for irrigators in 2050, in 2006 prices."
49,Agriculture,Irrigation,Brazil,A2,Land value,BaselineImpact,Economic,Need,1000 R$,4989.72,NA,NA,NA,NA,NA,Table 5,"Projected land value for rainfed producers in 2050, in 2006 prices."
50,Agriculture,Irrigation,Brazil,A2,Land value,AvoidedImpact,Economic,Need,1000 R$,5588.28,NA,NA,NA,NA,NA,Table 5,"Difference in land value between irrigators and rainfed producers in 2050, in 2006 prices."
51,Agriculture,Irrigation,Brazil,A2,Land value,MonetaryBenefits,Economic,Need,1000 R$,10573.73,NA,NA,NA,NA,NA,Table 5,"Projected land value for irrigators in 2080, in 2006 prices."
52,Agriculture,Irrigation,Brazil,A2,Land value,BaselineImpact,Economic,Need,1000 R$,4858.12,NA,NA,NA,NA,NA,Table 5,"Projected land value for rainfed producers in 2080, in 2006 prices."
53,Agriculture,Irrigation,Brazil,A2,Land value,AvoidedImpact,Economic,Need,1000 R$,5715.62,NA,NA,NA,NA,NA,Table 5,"Difference in land value between irrigators and rainfed producers in 2080, in 2006 prices."
54,Agriculture,Irrigation,Brazil,Current Period,Land Value,MonetaryBenefits,Economic,Lead,R$ millions,0,NA,NA,NA,NA,NA,Page 12,States that returns associated to irrigation are lower than the dryland systems and suggests high costs of implementation are the main reason.
55,Agriculture,Irrigation,Brazil,A1B,Land Value,MonetaryBenefits,Economic,Lead,%,21.6,NA,NA,NA,NA,NA,Page 12,Increase of land value expected in 2020 and 2050 if irrigation used.
56,Agriculture,Irrigation,Brazil,A1B,Land Value,MonetaryBenefits,Economic,Lead,%,20.5,NA,NA,NA,NA,NA,Page 12,Increase of land value expected in 2080 if irrigation used.
57,Agriculture,Irrigation,Brazil,A1B,Land Value,BaselineImpact,Economic,Need,%,59.2,NA,NA,NA,NA,NA,Page 12,Expected reduction of non-irrigated land value in 2020.
58,Agriculture,Irrigation,Brazil,A1B,Land Value,BaselineImpact,Economic,Need,%,59.7,NA,NA,NA,NA,NA,Page 12,Expected reduction of non-irrigated land value in 2050.
59,Agriculture,Irrigation,Brazil,A1B,Land Value,BaselineImpact,Economic,Need,%,60,NA,NA,NA,NA,NA,Page 12,Expected reduction of non-irrigated land value in 2080.
60,Agriculture,Irrigation,Brazil,A1B,Land Value,SD,Economic,Lead,,5.8,NA,NA,NA,NA,NA,Page 12,Standard deviation of irrigated land values simulated.
61,Agriculture,Rainfed,Brazil,A1B,Land Value,SD,Economic,Need,,57.8,NA,NA,NA,NA,NA,Page 12,Standard deviation of non-irrigated land values simulated.
62,Agriculture,Rainfed,Brazil,A1B,Land Value,BaselineImpact,Economic,Need,R$ millions,7.2,NA,NA,NA,NA,NA,Page 12,Potential losses in the next 30 years (2010-2039) for non-irrigated land.
63,Agriculture,Rainfed,South America,NA,Land Value,BaselineImpact,Economic,Need,%,44,NA,NA,NA,NA,NA,Page 12,"Potential loss for small producers in South America (from Seo and Mendelsohn, 2008a)."
