,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
21,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-1,NA,0.364,0.078,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-1. Statistically significant at p<0.01."
22,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-2,NA,0.236,0.100,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-2. Statistically significant at p<0.1."
23,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-3,NA,0.032,0.098,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-3. Not statistically significant."
24,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-4,NA,0.056,0.087,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-4. Not statistically significant."
25,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-5,NA,0.019,0.115,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-5. Not statistically significant."
26,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-6,NA,0.082,0.094,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-6. Not statistically significant."
27,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-7,NA,-0.023,0.083,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-7. Not statistically significant."
28,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-8,NA,0.002,0.081,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-8. Not statistically significant."
29,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-9,NA,-0.224,0.097,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-9. Statistically significant at p<0.1."
30,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-10,NA,-0.123,0.066,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-10. Not statistically significant."
31,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-11,NA,0.114,0.085,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-11. Not statistically significant."
32,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-12,NA,-0.474,0.073,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-12. Statistically significant at p<0.01."
33,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-13,NA,0.112,0.085,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-13. Not statistically significant."
34,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-14,NA,0.250,0.106,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-14. Statistically significant at p<0.1."
35,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-15,NA,0.127,0.084,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-15. Not statistically significant."
36,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-16,NA,-0.067,0.074,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-16. Not statistically significant."
37,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-17,NA,-0.101,0.105,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-17. Not statistically significant."
38,Change in Temperature Anomaly,167 countries,Reverse-MIDAS regression,2018,TA at t-18,NA,0.037,0.078,NA,NA,NA,NA,12,"Change in Temperature Anomaly at time t, based on lagged change in temperature anomaly at t-18. Not statistically significant."
