,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
65,Alpha Diversity,,Hypothetical,2070,Initial Alpha Diversity,Ratio,0.05,NA,NA,NA,NA,NA,p.59,"This is the result of species co-immigration requiring 5% additional habitat, increasing diversity calculated as 1.8*(1+0.05) = 1.89, relative to initial diversity of 1.8. Assuming projection to the end of the study period."
66,Tree diversity,Global,Mitigation scenarios,2070,2005,%,0,NA,NA,NA,NA,NA,Page 61,Projected change in alpha-diversity. Assumed 0 change.
67,Primary productivity,Global,GHG mitigation,2070,No mitigation,%,9,NA,NA,NA,NA,NA,Highlights,Reduction in terrestrial primary productivity loss.
68,Primary productivity,Global,GHG mitigation,2070,No mitigation,%,39,NA,NA,NA,NA,NA,Highlights,Reduction in terrestrial primary productivity loss.
69,Tree species,Global,Mitigation policies,2070,No mitigation,%,3,NA,NA,NA,NA,NA,Highlights,Reduction in local tree species loss.
70,Tree species,Global,Mitigation policies,2070,No mitigation,%,61,NA,NA,NA,NA,NA,Highlights,Reduction in local tree species loss.
71,Productivity,Global,SSP1,2070,Baseline,fraction,0.09,NA,NA,NA,NA,NA,Paper ID,Lower bound of reduced productivity loss due to tree diversity maintenance
72,Productivity,Global,SSP1,2070,Baseline,fraction,0.39,NA,NA,NA,NA,NA,Paper ID,Upper bound of reduced productivity loss due to tree diversity maintenance
73,Productivity,Global,SSP2,2070,Baseline,fraction,0.09,NA,NA,NA,NA,NA,Paper ID,Lower bound of reduced productivity loss due to tree diversity maintenance
74,Productivity,Global,SSP2,2070,Baseline,fraction,0.39,NA,NA,NA,NA,NA,Paper ID,Upper bound of reduced productivity loss due to tree diversity maintenance
75,Productivity,Global,SSP3,2070,Baseline,fraction,0.09,NA,NA,NA,NA,NA,Paper ID,Lower bound of reduced productivity loss due to tree diversity maintenance
76,Productivity,Global,SSP3,2070,Baseline,fraction,0.39,NA,NA,NA,NA,NA,Paper ID,Upper bound of reduced productivity loss due to tree diversity maintenance
77,Productivity,Global,SSP4,2070,Baseline,fraction,0.09,NA,NA,NA,NA,NA,Paper ID,Lower bound of reduced productivity loss due to tree diversity maintenance
78,Productivity,Global,SSP4,2070,Baseline,fraction,0.39,NA,NA,NA,NA,NA,Paper ID,Upper bound of reduced productivity loss due to tree diversity maintenance
79,Productivity,Global,SSP5,2070,Baseline,fraction,0.09,NA,NA,NA,NA,NA,Paper ID,Lower bound of reduced productivity loss due to tree diversity maintenance
80,Productivity,Global,SSP5,2070,Baseline,fraction,0.39,NA,NA,NA,NA,NA,Paper ID,Upper bound of reduced productivity loss due to tree diversity maintenance
81,Tree species richness,Global,SSP1,2070,Baseline,fraction,-0.03,NA,NA,NA,NA,NA,Paper ID,Lower bound of local tree species loss due to climate change
82,Tree species richness,Global,SSP1,2070,Baseline,fraction,-0.61,NA,NA,NA,NA,NA,Paper ID,Upper bound of local tree species loss due to climate change
83,Tree species richness,Global,SSP2,2070,Baseline,fraction,-0.03,NA,NA,NA,NA,NA,Paper ID,Lower bound of local tree species loss due to climate change
84,Tree species richness,Global,SSP2,2070,Baseline,fraction,-0.61,NA,NA,NA,NA,NA,Paper ID,Upper bound of local tree species loss due to climate change
85,Tree species richness,Global,SSP3,2070,Baseline,fraction,-0.03,NA,NA,NA,NA,NA,Paper ID,Lower bound of local tree species loss due to climate change
86,Tree species richness,Global,SSP3,2070,Baseline,fraction,-0.61,NA,NA,NA,NA,NA,Paper ID,Upper bound of local tree species loss due to climate change
87,Tree species richness,Global,SSP4,2070,Baseline,fraction,-0.03,NA,NA,NA,NA,NA,Paper ID,Lower bound of local tree species loss due to climate change
88,Tree species richness,Global,SSP4,2070,Baseline,fraction,-0.61,NA,NA,NA,NA,NA,Paper ID,Upper bound of local tree species loss due to climate change
89,Tree species richness,Global,SSP5,2070,Baseline,fraction,-0.03,NA,NA,NA,NA,NA,Paper ID,Lower bound of local tree species loss due to climate change
90,Tree species richness,Global,SSP5,2070,Baseline,fraction,-0.61,NA,NA,NA,NA,NA,Paper ID,Upper bound of local tree species loss due to climate change
