,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
34,Revenue,Samoa,NA,2019,NA,Standard Deviation (SD),0.20,NA,NA,NA,NA,NA,18,
35,Expenditure,Samoa,NA,2019,NA,Standard Deviation (SD),0.21,NA,NA,NA,NA,NA,18,
36,Expenditure/GDP,Tonga,NA,2019,Standardization,NA,0.28,NA,NA,NA,NA,NA,18,SD divided by average for standardization
37,Expenditure/Revenue,Tonga,NA,2019,Standardization,NA,0.10,NA,NA,NA,NA,NA,18,SD divided by average for standardization
38,GDP,Tonga,NA,2019,NA,Standard Deviation (SD),0.23,NA,NA,NA,NA,NA,18,
39,Revenue,Tonga,NA,2019,NA,Standard Deviation (SD),0.12,NA,NA,NA,NA,NA,18,
40,Expenditure,Tonga,NA,2019,NA,Standard Deviation (SD),0.12,NA,NA,NA,NA,NA,18,
41,Expenditure/GDP,Micronesia,NA,2019,Standardization,NA,0.09,NA,NA,NA,NA,NA,18,SD divided by average for standardization
42,Expenditure/Revenue,Micronesia,NA,2019,Standardization,NA,0.10,NA,NA,NA,NA,NA,18,SD divided by average for standardization
43,GDP,Micronesia,NA,2019,NA,Standard Deviation (SD),0.05,NA,NA,NA,NA,NA,18,
44,Revenue,Micronesia,NA,2019,NA,Standard Deviation (SD),0.05,NA,NA,NA,NA,NA,18,
45,Expenditure,Micronesia,NA,2019,NA,Standard Deviation (SD),0.03,NA,NA,NA,NA,NA,18,
46,Expenditure/GDP,Palau,NA,2019,Standardization,NA,0.13,NA,NA,NA,NA,NA,18,SD divided by average for standardization
47,Expenditure/Revenue,Palau,NA,2019,Standardization,NA,0.16,NA,NA,NA,NA,NA,18,SD divided by average for standardization
48,GDP,Palau,NA,2019,NA,Standard Deviation (SD),0.05,NA,NA,NA,NA,NA,18,
49,Revenue,Palau,NA,2019,NA,Standard Deviation (SD),0.02,NA,NA,NA,NA,NA,18,
50,Expenditure,Palau,NA,2019,NA,Standard Deviation (SD),0.01,NA,NA,NA,NA,NA,18,
51,Expenditure/GDP,Marshall Islands,NA,2019,Standardization,NA,0.13,NA,NA,NA,NA,NA,18,SD divided by average for standardization
52,Expenditure/Revenue,Marshall Islands,NA,2019,Standardization,NA,0.11,NA,NA,NA,NA,NA,18,SD divided by average for standardization
53,GDP,Marshall Islands,NA,2019,NA,Standard Deviation (SD),0.03,NA,NA,NA,NA,NA,18,
54,Revenue,Marshall Islands,NA,2019,NA,Standard Deviation (SD),0.02,NA,NA,NA,NA,NA,18,
55,Expenditure,Marshall Islands,NA,2019,NA,Standard Deviation (SD),0.02,NA,NA,NA,NA,NA,18,
56,Expenditure/GDP,Kiribati,NA,2019,Standardization,NA,0.19,NA,NA,NA,NA,NA,18,SD divided by average for standardization
57,Expenditure/Revenue,Kiribati,NA,2019,Standardization,NA,0.16,NA,NA,NA,NA,NA,18,SD divided by average for standardization
58,GDP,Kiribati,NA,2019,NA,Standard Deviation (SD),0.06,NA,NA,NA,NA,NA,18,
59,Revenue,Kiribati,NA,2019,NA,Standard Deviation (SD),0.10,NA,NA,NA,NA,NA,18,
60,Expenditure,Kiribati,NA,2019,NA,Standard Deviation (SD),0.08,NA,NA,NA,NA,NA,18,
61,Expenditure/GDP,Nauru,NA,2019,Standardization,NA,0.27,NA,NA,NA,NA,NA,18,SD divided by average for standardization
62,Expenditure/Revenue,Nauru,NA,2019,Standardization,NA,0.11,NA,NA,NA,NA,NA,18,SD divided by average for standardization
63,GDP,Nauru,NA,2019,NA,Standard Deviation (SD),0.03,NA,NA,NA,NA,NA,18,
64,Revenue,Nauru,NA,2019,NA,Standard Deviation (SD),0.06,NA,NA,NA,NA,NA,18,
65,Expenditure,Nauru,NA,2019,NA,Standard Deviation (SD),0.05,NA,NA,NA,NA,NA,18,
66,Expenditure/GDP,Tuvalu,NA,2019,Standardization,NA,0.18,NA,NA,NA,NA,NA,18,SD divided by average for standardization
67,Expenditure/Revenue,Tuvalu,NA,2019,Standardization,NA,0.21,NA,NA,NA,NA,NA,18,SD divided by average for standardization
68,GDP,Tuvalu,NA,2019,NA,Standard Deviation (SD),0.01,NA,NA,NA,NA,NA,18,
69,Revenue,Tuvalu,NA,2019,NA,Standard Deviation (SD),0.02,NA,NA,NA,NA,NA,18,
70,Expenditure,Tuvalu,NA,2019,NA,Standard Deviation (SD),0.02,NA,NA,NA,NA,NA,18,
71,Budget balance,Papua New Guinea,Natural Disaster Impact,2018,No CC,percent of GDP,-0.4,NA,NA,NA,NA,NA,Page 21,The analysis illustrates the impact of the 2018 earthquake in Papua New Guinea on fiscal outcomes.
72,Non-resource primary balance,Papua New Guinea,Permanent income hypothesis,2021,No CC,% of non-resource GDP,-0.3,NA,NA,NA,NA,NA,22,Calibration result; needed to be consistent with the permanent income hypothesis. Assuming 2021 because it is the paper's publication year.
