,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
37,GDP growth,Unspecified,SSP5,2100,No CC,%,-9,NA,95%,67,95%,119,p.3,"First century quarter, labor and capital damages"
38,GDP growth,Unspecified,SSP5,2100,No CC,%,-16,NA,95%,65,95%,108,p.3,"Second century quarter, labor and capital damages"
39,GDP growth,Unspecified,SSP5,2100,No CC,%,-32,NA,95%,34,95%,103,p.3,"Third century quarter, labor and capital damages"
40,GDP growth,Unspecified,SSP5,2100,No CC,%,-52,NA,95%,33,95%,91,p.3,"Fourth century quarter, labor and capital damages"
41,GDP growth,Unspecified,SSP1,2100,No warming,%,-9,NA,NA,NA,NA,NA,p.3,
42,Bailouts,Unspecified,SSP5,2100,Labour and capital damages,% of GDP,17.5,NA,95%,8,95%,24,p.3,temperature anomaly under 2.5°C
43,Bailouts,Unspecified,SSP5,2100,Labour and capital damages,% of GDP,31.0,NA,95%,19,95%,48,p.3,temperature anomaly approximately 5°C
44,Bank bailouts frequency,Unspecified,SSP1,2100,Baseline without warming,%,9,NA,NA,NA,NA,NA,p.3,"Impact is less severe but sizeable: firm insolvency and bailout frequency increase by 33% and 9%, respectively (versus a baseline without warming)"
45,Debt to GDP ratio,Unspecified,SSP1,2100,NA,%,250,NA,NA,NA,NA,NA,p.3,and the ratio of public debt to GDP averages 250% in the year 2100
46,Public Cost,Global,SSP5,2050,No CC,% of GDP,30,NA,NA,NA,NA,NA,"Page 4, paragraph beneath figure 1",The public costs of climate-induced banking instability are significant in an SSP5 scenario.
47,Debt-to-GDP Ratio,Global,L&C Damages,2050,No CC,Index,4,NA,90%,NA,90%,NA,"Page 4, figure 1c",Dashed lines in figure represent 90% confidence intervals; value shown is an approximate average.
48,Bailout Costs,Global,L&C Damages,2050,Historical Average,% of GDP,20,NA,NA,NA,NA,NA,"Page 4, paragraph beneath figure 1",Indicates average bailout costs from climate damages compared to a historical average fiscal cost of crises.
49,Bailout Frequency,Global,Multiple,2055,Baseline,Frequency,10,NA,NA,NA,NA,NA,"Page 4, figure 1a",Fig 1a illustrates the average number of bailouts across the three scenarios and baseline with no climate change; 2055 is midpoint of 10 year average.
50,Damages,Unspecified,SSP5-RCP8.5,2100,No CC,%,-0.236,NA,NA,NA,NA,NA,Page 7,Damages at +3 degrees C = -2.1%; Damages at +6 degrees C = -8.5%
51,Damages,Unspecified,SSP5-RCP8.5,2100,No CC,%,-2.1,NA,NA,NA,NA,NA,Page 7,Damages at +3 degrees C
52,Damages,Unspecified,SSP5-RCP8.5,2100,No CC,%,-8.5,NA,NA,NA,NA,NA,Page 7,Damages at +6 degrees C
53,Capital,Unspecified,SSP5-RCP8.5,2100,No CC,%,-0.22,NA,NA,NA,NA,NA,Page 7,Average reduction of capital for a 1 degree C increase in temperature
