,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
27,Carbon Emissions,Saudi Arabia,None,1990,No CC,percentage change,1.84,0.35,NA,NA,NA,NA,Table 8,Coefficient of Δ(CO2(-1). Model uses data from 1990-2019.
28,GDP Growth,Saudi Arabia,None,1990,Long-run equilibrium,percentage change,-1.79,0.15,NA,NA,NA,NA,Table 8,Coefficient of CointEq(ECM)(-1). Model uses data from 1990-2019.
29,GDP Growth,Saudi Arabia,Time Series,2019,No CC,Unitless,0,NA,NA,NA,NA,NA,"Page 15, Figure 5","An exogenous shock to any independent variable (carbon emissions, rainfall, temperature, inflation, population, unemployment) did not have a detectable effect on GDP growth during the study period (1990-2019) based on Impulse Response Function analysis."
30,Economic Growth,Saudi Arabia,Time Series,2019,Baseline,Index,-1,NA,NA,NA,NA,NA,Page 15,Variance Decomposition shows that economic growth demonstrated a descending trend within a 10-period horizon. Value is trending down (assigned -1 for descending).
31,Carbon Emissions,Saudi Arabia,Time Series,2019,Baseline,Index,1,NA,NA,NA,NA,NA,Page 15,Variance Decomposition shows that carbon emissions responded relatively well to economic growth dynamics within a 10-period horizon. Value is positively correlated (assigned 1 for positive correlation).
32,Unemployment,Saudi Arabia,Time Series,2019,Baseline,Index,1,NA,NA,NA,NA,NA,Page 15,Variance Decomposition shows that unemployment responded relatively well to economic growth dynamics within a 10-period horizon. Value is positively correlated (assigned 1 for positive correlation).
33,Inflation,Saudi Arabia,Time Series,2019,Baseline,Index,1,NA,NA,NA,NA,NA,Page 15,Variance Decomposition shows that inflation responded relatively well to economic growth dynamics within a 10-period horizon. Value is positively correlated (assigned 1 for positive correlation).
34,Rainfall,Saudi Arabia,Time Series,2019,Baseline,Index,0,NA,NA,NA,NA,NA,Page 15,Variance Decomposition shows that the response of rainfall to economic growth was not decisive within a 10-period horizon. Assigned 0 for no decisive trend.
35,Temperature,Saudi Arabia,Time Series,2019,Baseline,Index,0,NA,NA,NA,NA,NA,Page 15,Variance Decomposition shows that the response of temperature to economic growth was not decisive within a 10-period horizon. Assigned 0 for no decisive trend.
36,Population,Saudi Arabia,Time Series,2019,Baseline,Index,0,NA,NA,NA,NA,NA,Page 15,Variance Decomposition shows that the response of population to economic growth was not decisive within a 10-period horizon. Assigned 0 for no decisive trend.
