,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
22,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,-3.9,NA,NA,NA,NA,NA,12,"EGA (Electricity, Gas, and Water), based on monthly fluctuations and statistically significant coefficients."
23,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,-3.9,NA,NA,NA,NA,NA,12,"EGA (Electricity, Gas, and Water), based on monthly fluctuations, statistically significant and negative coefficients."
24,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,1.2,NA,NA,NA,NA,NA,12,"Construction, based on all months and all model coefficients."
25,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,-0.3,NA,NA,NA,NA,NA,12,"Construction, based on monthly fluctuations and statistically significant coefficients."
26,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,-0.3,NA,NA,NA,NA,NA,12,"Construction, based on monthly fluctuations, statistically significant and negative coefficients."
27,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,0.4,NA,NA,NA,NA,NA,12,"Commerce, based on all months and all model coefficients."
28,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,-0.7,NA,NA,NA,NA,NA,12,"Commerce, based on monthly fluctuations and statistically significant coefficients."
29,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,-0.7,NA,NA,NA,NA,NA,12,"Commerce, based on monthly fluctuations, statistically significant and negative coefficients."
30,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,0.2,NA,NA,NA,NA,NA,12,"Transport and Communications, based on all months and all model coefficients."
31,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,0.0,NA,NA,NA,NA,NA,12,"Transport and Communications, based on monthly fluctuations and statistically significant coefficients."
32,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,0.0,NA,NA,NA,NA,NA,12,"Transport and Communications, based on monthly fluctuations, statistically significant and negative coefficients."
33,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,1.1,NA,NA,NA,NA,NA,12,"Financial Services, based on all months and all model coefficients."
34,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,1.7,NA,NA,NA,NA,NA,12,"Financial Services, based on monthly fluctuations and statistically significant coefficients."
35,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,0.0,NA,NA,NA,NA,NA,12,"Financial Services, based on monthly fluctuations, statistically significant and negative coefficients."
36,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%, -0.7,NA,NA,NA,NA,NA,12,"Home Ownership, based on all months and all model coefficients."
37,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,0.0,NA,NA,NA,NA,NA,12,"Home Ownership, based on monthly fluctuations and statistically significant coefficients."
38,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,0.0,NA,NA,NA,NA,NA,12,"Home Ownership, based on monthly fluctuations, statistically significant and negative coefficients."
39,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,0.1,NA,NA,NA,NA,NA,12,"Personal Services, based on all months and all model coefficients."
40,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,0.2,NA,NA,NA,NA,NA,12,"Personal Services, based on monthly fluctuations and statistically significant coefficients."
41,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,0.0,NA,NA,NA,NA,NA,12,"Personal Services, based on monthly fluctuations, statistically significant and negative coefficients."
42,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%, -0.2,NA,NA,NA,NA,NA,12,"Public Administration, based on all months and all model coefficients."
43,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,0.0,NA,NA,NA,NA,NA,12,"Public Administration, based on monthly fluctuations and statistically significant coefficients."
44,GDP growth rate,Chile,"RCP 2.6, 4.5, 6.0, 8.5",2017,No CC,%,0.0,NA,NA,NA,NA,NA,12,"Public Administration, based on monthly fluctuations, statistically significant and negative coefficients."
45,GDP growth rate,Chile,Various,2017,No CC,%,0.1,NA,NA,NA,NA,NA,13,Based on 0.26°C warming
46,GDP level,Chile,Various,2050,No CC,%,9.8,NA,NA,NA,NA,NA,13,Based on 1.0°C warming
47,GDP level,Chile,Various,2050,No CC,%,14.0,NA,NA,NA,NA,NA,13,Based on 1.3°C warming
48,GDP level,Chile,Various,2050,No CC,%,15.5,NA,NA,NA,NA,NA,13,Based on 1.4°C warming
49,GDP level,Chile,Various,2050,No CC,%,26.0,NA,NA,NA,NA,NA,13,Based on 2.0°C warming
50,GDP level,Chile,Various,2100,No CC,%,36.3,NA,NA,NA,NA,NA,13,Based on 1.0°C warming
51,GDP level,Chile,Various,2100,No CC,%,105.6,NA,NA,NA,NA,NA,13,Based on 1.8°C warming
52,GDP level,Chile,Various,2100,No CC,%,164.4,NA,NA,NA,NA,NA,13,Based on 2.2°C warming
53,GDP level,Chile,Various,2100,No CC,%,738.0,NA,NA,NA,NA,NA,13,Based on 3.7°C warming
54,Agri & Forestry GDP,Chile,Various,2050,No CC,%,24.7,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
55,Agri & Forestry GDP,Chile,Various,2050,No CC,%,33.3,NA,NA,NA,NA,NA,13,"Based on 1.3°C warming, using all coefficients"
56,Agri & Forestry GDP,Chile,Various,2050,No CC,%,36.3,NA,NA,NA,NA,NA,13,"Based on 1.4°C warming, using all coefficients"
57,Agri & Forestry GDP,Chile,Various,2050,No CC,%,55.6,NA,NA,NA,NA,NA,13,"Based on 2.0°C warming, using all coefficients"
58,Agri & Forestry GDP,Chile,Various,2100,No CC,%,72.6,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
59,Agri & Forestry GDP,Chile,Various,2100,No CC,%,167.2,NA,NA,NA,NA,NA,13,"Based on 1.8°C warming, using all coefficients"
60,Agri & Forestry GDP,Chile,Various,2100,No CC,%,232.4,NA,NA,NA,NA,NA,13,"Based on 2.2°C warming, using all coefficients"
61,Agri & Forestry GDP,Chile,Various,2100,No CC,%,654.0,NA,NA,NA,NA,NA,13,"Based on 3.7°C warming, using all coefficients"
62,Fishing GDP,Chile,Various,2050,No CC,%,-77.6,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
63,Fishing GDP,Chile,Various,2050,No CC,%,-85.7,NA,NA,NA,NA,NA,13,"Based on 1.3°C warming, using all coefficients"
64,Fishing GDP,Chile,Various,2050,No CC,%,-87.7,NA,NA,NA,NA,NA,13,"Based on 1.4°C warming, using all coefficients"
65,Fishing GDP,Chile,Various,2050,No CC,%,-95.0,NA,NA,NA,NA,NA,13,"Based on 2.0°C warming, using all coefficients"
66,Fishing GDP,Chile,Various,2100,No CC,%,-97.5,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
67,Fishing GDP,Chile,Various,2100,No CC,%,-99.9,NA,NA,NA,NA,NA,13,"Based on 1.8°C warming, using all coefficients"
68,Fishing GDP,Chile,Various,2100,No CC,%,-100,NA,NA,NA,NA,NA,13,"Based on 2.2°C warming, using all coefficients"
69,Fishing GDP,Chile,Various,2100,No CC,%,-100,NA,NA,NA,NA,NA,13,"Based on 3.7°C warming, using all coefficients"
70,Mining GDP,Chile,Various,2050,No CC,%,-27.6,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
71,Mining GDP,Chile,Various,2050,No CC,%,-34.3,NA,NA,NA,NA,NA,13,"Based on 1.3°C warming, using all coefficients"
72,Mining GDP,Chile,Various,2050,No CC,%,-36.4,NA,NA,NA,NA,NA,13,"Based on 1.4°C warming, using all coefficients"
73,Mining GDP,Chile,Various,2050,No CC,%,-47.6,NA,NA,NA,NA,NA,13,"Based on 2.0°C warming, using all coefficients"
74,Mining GDP,Chile,Various,2100,No CC,%,-55.0,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
75,Mining GDP,Chile,Various,2100,No CC,%,-76.2,NA,NA,NA,NA,NA,13,"Based on 1.8°C warming, using all coefficients"
76,Mining GDP,Chile,Various,2100,No CC,%,-82.7,NA,NA,NA,NA,NA,13,"Based on 2.2°C warming, using all coefficients"
77,Mining GDP,Chile,Various,2100,No CC,%,-94.8,NA,NA,NA,NA,NA,13,"Based on 3.7°C warming, using all coefficients"
78,Manufacturing GDP,Chile,Various,2050,No CC,%,53.0,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
79,Manufacturing GDP,Chile,Various,2050,No CC,%,73.8,NA,NA,NA,NA,NA,13,"Based on 1.3°C warming, using all coefficients"
80,Manufacturing GDP,Chile,Various,2050,No CC,%,81.3,NA,NA,NA,NA,NA,13,"Based on 1.4°C warming, using all coefficients"
81,Manufacturing GDP,Chile,Various,2050,No CC,%,134.0,NA,NA,NA,NA,NA,13,"Based on 2.0°C warming, using all coefficients"
82,Manufacturing GDP,Chile,Various,2100,No CC,%,185.8,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
83,Manufacturing GDP,Chile,Various,2100,No CC,%,561.9,NA,NA,NA,NA,NA,13,"Based on 1.8°C warming, using all coefficients"
84,Manufacturing GDP,Chile,Various,2100,No CC,%,907.4,NA,NA,NA,NA,NA,13,"Based on 2.2°C warming, using all coefficients"
85,Manufacturing GDP,Chile,Various,2100,No CC,%,4766.7,NA,NA,NA,NA,NA,13,"Based on 3.7°C warming, using all coefficients"
86,EGA GDP,Chile,Various,2050,No CC,%,38.1,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
87,EGA GDP,Chile,Various,2050,No CC,%,52.2,NA,NA,NA,NA,NA,13,"Based on 1.3°C warming, using all coefficients"
88,EGA GDP,Chile,Various,2050,No CC,%,57.2,NA,NA,NA,NA,NA,13,"Based on 1.4°C warming, using all coefficients"
89,EGA GDP,Chile,Various,2050,No CC,%,90.8,NA,NA,NA,NA,NA,13,"Based on 2.0°C warming, using all coefficients"
90,EGA GDP,Chile,Various,2100,No CC,%,122.1,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
91,EGA GDP,Chile,Various,2100,No CC,%,320.6,NA,NA,NA,NA,NA,13,"Based on 1.8°C warming, using all coefficients"
92,EGA GDP,Chile,Various,2100,No CC,%,478.7,NA,NA,NA,NA,NA,13,"Based on 2.2°C warming, using all coefficients"
93,EGA GDP,Chile,Various,2100,No CC,%,1815.6,NA,NA,NA,NA,NA,13,"Based on 3.7°C warming, using all coefficients"
94,Construction GDP,Chile,Various,2050,No CC,%,22.6,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
95,Construction GDP,Chile,Various,2050,No CC,%,30.4,NA,NA,NA,NA,NA,13,"Based on 1.3°C warming, using all coefficients"
96,Construction GDP,Chile,Various,2050,No CC,%,33.1,NA,NA,NA,NA,NA,13,"Based on 1.4°C warming, using all coefficients"
97,Construction GDP,Chile,Various,2050,No CC,%,50.4,NA,NA,NA,NA,NA,13,"Based on 2.0°C warming, using all coefficients"
98,Construction GDP,Chile,Various,2100,No CC,%,65.5,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
99,Construction GDP,Chile,Various,2100,No CC,%,147.7,NA,NA,NA,NA,NA,13,"Based on 1.8°C warming, using all coefficients"
100,Construction GDP,Chile,Various,2100,No CC,%,203.1,NA,NA,NA,NA,NA,13,"Based on 2.2°C warming, using all coefficients"
101,Construction GDP,Chile,Various,2100,No CC,%,545.5,NA,NA,NA,NA,NA,13,"Based on 3.7°C warming, using all coefficients"
102,Commerce GDP,Chile,Various,2050,No CC,%,7.0,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
103,Commerce GDP,Chile,Various,2050,No CC,%,9.2,NA,NA,NA,NA,NA,13,"Based on 1.3°C warming, using all coefficients"
104,Commerce GDP,Chile,Various,2050,No CC,%,10.0,NA,NA,NA,NA,NA,13,"Based on 1.4°C warming, using all coefficients"
105,Commerce GDP,Chile,Various,2050,No CC,%,14.6,NA,NA,NA,NA,NA,13,"Based on 2.0°C warming, using all coefficients"
106,Commerce GDP,Chile,Various,2100,No CC,%,18.3,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
107,Commerce GDP,Chile,Various,2100,No CC,%,35.3,NA,NA,NA,NA,NA,13,"Based on 1.8°C warming, using all coefficients"
108,Commerce GDP,Chile,Various,2100,No CC,%,44.7,NA,NA,NA,NA,NA,13,"Based on 2.2°C warming, using all coefficients"
109,Commerce GDP,Chile,Various,2100,No CC,%,86.2,NA,NA,NA,NA,NA,13,"Based on 3.7°C warming, using all coefficients"
110,Transport GDP,Chile,Various,2050,No CC,%,3.5,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
111,Transport GDP,Chile,Various,2050,No CC,%,4.5,NA,NA,NA,NA,NA,13,"Based on 1.3°C warming, using all coefficients"
112,Transport GDP,Chile,Various,2050,No CC,%,4.9,NA,NA,NA,NA,NA,13,"Based on 1.4°C warming, using all coefficients"
113,Transport GDP,Chile,Various,2050,No CC,%,7.0,NA,NA,NA,NA,NA,13,"Based on 2.0°C warming, using all coefficients"
114,Transport GDP,Chile,Various,2100,No CC,%,8.8,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
115,Transport GDP,Chile,Various,2100,No CC,%,16.3,NA,NA,NA,NA,NA,13,"Based on 1.8°C warming, using all coefficients"
116,Transport GDP,Chile,Various,2100,No CC,%,20.3,NA,NA,NA,NA,NA,13,"Based on 2.2°C warming, using all coefficients"
117,Transport GDP,Chile,Various,2100,No CC,%,36.5,NA,NA,NA,NA,NA,13,"Based on 3.7°C warming, using all coefficients"
118,Financial GDP,Chile,Various,2050,No CC,%,20.6,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
119,Financial GDP,Chile,Various,2050,No CC,%,27.5,NA,NA,NA,NA,NA,13,"Based on 1.3°C warming, using all coefficients"
120,Financial GDP,Chile,Various,2050,No CC,%,29.9,NA,NA,NA,NA,NA,13,"Based on 1.4°C warming, using all coefficients"
121,Financial GDP,Chile,Various,2050,No CC,%,45.4,NA,NA,NA,NA,NA,13,"Based on 2.0°C warming, using all coefficients"
122,Financial GDP,Chile,Various,2100,No CC,%,58.7,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
123,Financial GDP,Chile,Various,2100,No CC,%,129.7,NA,NA,NA,NA,NA,13,"Based on 1.8°C warming, using all coefficients"
124,Financial GDP,Chile,Various,2100,No CC,%,176.3,NA,NA,NA,NA,NA,13,"Based on 2.2°C warming, using all coefficients"
125,Financial GDP,Chile,Various,2100,No CC,%,452.6,NA,NA,NA,NA,NA,13,"Based on 3.7°C warming, using all coefficients"
126,Home GDP,Chile,Various,2050,No CC,%,-11.2,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
127,Home GDP,Chile,Various,2050,No CC,%,-14.3,NA,NA,NA,NA,NA,13,"Based on 1.3°C warming, using all coefficients"
128,Home GDP,Chile,Various,2050,No CC,%,-15.3,NA,NA,NA,NA,NA,13,"Based on 1.4°C warming, using all coefficients"
129,Home GDP,Chile,Various,2050,No CC,%,-21.2,NA,NA,NA,NA,NA,13,"Based on 2.0°C warming, using all coefficients"
130,Home GDP,Chile,Various,2100,No CC,%,-25.5,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
131,Home GDP,Chile,Various,2100,No CC,%,-41.1,NA,NA,NA,NA,NA,13,"Based on 1.8°C warming, using all coefficients"
132,Home GDP,Chile,Various,2100,No CC,%,-47.6,NA,NA,NA,NA,NA,13,"Based on 2.2°C warming, using all coefficients"
133,Home GDP,Chile,Various,2100,No CC,%,-66.3,NA,NA,NA,NA,NA,13,"Based on 3.7°C warming, using all coefficients"
134,Personal GDP,Chile,Various,2050,No CC,%,1.7,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
135,Personal GDP,Chile,Various,2050,No CC,%,2.2,NA,NA,NA,NA,NA,13,"Based on 1.3°C warming, using all coefficients"
136,Personal GDP,Chile,Various,2050,No CC,%,2.4,NA,NA,NA,NA,NA,13,"Based on 1.4°C warming, using all coefficients"
137,Personal GDP,Chile,Various,2050,No CC,%,3.5,NA,NA,NA,NA,NA,13,"Based on 2.0°C warming, using all coefficients"
138,Personal GDP,Chile,Various,2100,No CC,%,4.3,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
139,Personal GDP,Chile,Various,2100,No CC,%,7.9,NA,NA,NA,NA,NA,13,"Based on 1.8°C warming, using all coefficients"
140,Personal GDP,Chile,Various,2100,No CC,%,9.7,NA,NA,NA,NA,NA,13,"Based on 2.2°C warming, using all coefficients"
141,Personal GDP,Chile,Various,2100,No CC,%,16.8,NA,NA,NA,NA,NA,13,"Based on 3.7°C warming, using all coefficients"
142,Public GDP,Chile,Various,2050,No CC,%,-3.3,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
143,Public GDP,Chile,Various,2050,No CC,%,-4.3,NA,NA,NA,NA,NA,13,"Based on 1.3°C warming, using all coefficients"
144,Public GDP,Chile,Various,2050,No CC,%,-4.6,NA,NA,NA,NA,NA,13,"Based on 1.4°C warming, using all coefficients"
145,Public GDP,Chile,Various,2050,No CC,%,-6.6,NA,NA,NA,NA,NA,13,"Based on 2.0°C warming, using all coefficients"
146,Public GDP,Chile,Various,2100,No CC,%,-8.1,NA,NA,NA,NA,NA,13,"Based on 1.0°C warming, using all coefficients"
147,Public GDP,Chile,Various,2100,No CC,%,-14.0,NA,NA,NA,NA,NA,13,"Based on 1.8°C warming, using all coefficients"
148,Public GDP,Chile,Various,2100,No CC,%,-16.9,NA,NA,NA,NA,NA,13,"Based on 2.2°C warming, using all coefficients"
149,Public GDP,Chile,Various,2100,No CC,%,-26.7,NA,NA,NA,NA,NA,13,"Based on 3.7°C warming, using all coefficients"
150,GDP growth rate,Chile,Multiple RCPs,2017,No CC,%,-0.1,NA,NA,NA,NA,NA,14,"Temperature increase 0.26˚C over 1985-2017, statistically significant coefficients (monthly, Table 5)"
151,GDP level,Chile,Multiple RCPs,2050,No CC,%,-2.3,NA,NA,NA,NA,NA,14,"Temperature increase 1.0˚C, 1.3˚C, 1.4˚C, 2.0˚C after 2017, statistically significant coefficients (monthly, Table 5)"
152,GDP level,Chile,Multiple RCPs,2100,No CC,%,3.2,NA,NA,NA,NA,NA,14,"Temperature increase 1.0˚C, 1.8˚C, 2.2˚C, 3.7˚C after 2017, statistically significant coefficients (monthly, Table 5)"
153,GDP level,Chile,Multiple RCPs,2050,No CC,%,-9.0,NA,NA,NA,NA,NA,14,"Temperature increase 1.0˚C, 1.3˚C, 1.4˚C, 2.0˚C after 2017, statistically significant coefficients with a negative value (monthly, Table 5)"
154,GDP level,Chile,Multiple RCPs,2100,No CC,%,-16.8,NA,NA,NA,NA,NA,14,"Temperature increase 1.0˚C, 1.8˚C, 2.2˚C, 3.7˚C after 2017, statistically significant coefficients with a negative value (monthly, Table 5)"
155,GDP level,Chile,Multiple RCPs,2050,No CC,%,-14.8,NA,NA,NA,NA,NA,14,"Range of negative impacts, statistically significant coefficients (monthly, Table 5)"
156,GDP level,Chile,Multiple RCPs,2050,No CC,%,-9,NA,NA,NA,NA,NA,14,"Range of negative impacts, statistically significant coefficients (monthly, Table 5)"
157,GDP level,Chile,Multiple RCPs,2100,No CC,%,-29.6,NA,NA,NA,NA,NA,14,"Range of negative impacts, statistically significant coefficients (monthly, Table 5)"
158,GDP level,Chile,Multiple RCPs,2100,No CC,%,-16.8,NA,NA,NA,NA,NA,14,"Range of negative impacts, statistically significant coefficients (monthly, Table 5)"
159,GDP,Chile,IPCC (2021),2050,No CC,%, -0.8,NA,NA,NA,NA,NA,15,Decline when applying US coefficients.
160,Construction GDP,Chile,IPCC (2021),2050,No CC,%, -12.7,NA,NA,NA,NA,-23.8,15,Applying US coefficients.
161,Home Property GDP,Chile,IPCC (2021),2050,No CC,%, -9,NA,NA,NA,NA,-19.5,15,Applying US coefficients.
162,Financial GDP,Chile,IPCC (2021),2050,No CC,%, -9,NA,NA,NA,NA,-19.5,15,Applying US coefficients.
163,Manufacturing GDP,Chile,IPCC (2021),2050,No CC,%, -9,NA,NA,NA,NA,-19.5,15,Applying US coefficients.
164,Agriculture & Fishing GDP,Chile,IPCC (2021),2050,No CC,%,0,NA,NA,NA,NA,NA,15,"Qualitative: Negative, US coef, stat sig."
165,Construction GDP,Chile,IPCC (2021),2050,No CC,%,0,NA,NA,NA,NA,NA,15,"Qualitative: Negative, US coef, stat sig."
166,Financial GDP,Chile,IPCC (2021),2050,No CC,%,0,NA,NA,NA,NA,NA,15,"Qualitative: Negative, US coef, stat sig."
167,Home Property GDP,Chile,IPCC (2021),2050,No CC,%,0,NA,NA,NA,NA,NA,15,"Qualitative: Negative, US coef, stat sig."
168,GDP Level,Chile,USA post-1997,2050,No CC,%,-6.8,NA,NA,NA,NA,NA,16,Table 11
169,GDP Level,Chile,USA post-1997,2050,No CC,%,-8.7,NA,NA,NA,NA,NA,16,Table 11
170,GDP Level,Chile,USA post-1997,2050,No CC,%,-9.3,NA,NA,NA,NA,NA,16,Table 11
171,GDP Level,Chile,USA post-1997,2050,No CC,%,-12.9,NA,NA,NA,NA,NA,16,Table 11
172,GDP Level,Chile,USA post-1997,2100,No CC,%,-15.5,NA,NA,NA,NA,NA,16,Table 11
173,GDP Level,Chile,USA post-1997,2100,No CC,%,-25.4,NA,NA,NA,NA,NA,16,Table 11
174,GDP Level,Chile,USA post-1997,2100,No CC,%,-29.6,NA,NA,NA,NA,NA,16,Table 11
175,GDP Level,Chile,USA post-1997,2100,No CC,%,-42.3,NA,NA,NA,NA,NA,16,Table 11
176,GDP Level,Chile,USA post-1997,2050,No CC,%,-0.8,NA,NA,NA,NA,NA,16,Table 10. Temp +1.0˚C
177,GDP Level,Chile,USA post-1997,2050,No CC,%,-0.4,NA,NA,NA,NA,NA,16,Table 10. Temp +1.3˚C
178,GDP Level,Chile,USA post-1997,2050,No CC,%,-0.2,NA,NA,NA,NA,NA,16,Table 10. Temp +1.4˚C
179,GDP Level,Chile,USA post-1997,2050,No CC,%,2.0,NA,NA,NA,NA,NA,16,Table 10. Temp +2.0˚C
180,GDP Level,Chile,USA post-1997,2100,No CC,%,5.0,NA,NA,NA,NA,NA,16,Table 10. Temp +1.0˚C
181,GDP Level,Chile,USA post-1997,2100,No CC,%,36.1,NA,NA,NA,NA,NA,16,Table 10. Temp +1.8˚C
182,GDP Level,Chile,USA post-1997,2100,No CC,%,69.4,NA,NA,NA,NA,NA,16,Table 10. Temp +2.2˚C
183,GDP Level,Chile,USA post-1997,2100,No CC,%,477.6,NA,NA,NA,NA,NA,16,Table 10. Temp +3.7˚C
184,GDP,Chile,UN path,2050,No CC,%,9.8,NA,NA,NA,NA,NA,17,Using all model's coefficients
185,GDP,Chile,UN path,2050,No CC,%,26,NA,NA,NA,NA,NA,17,Using all model's coefficients
186,GDP,Chile,UN path,2100,No CC,%,36,NA,NA,NA,NA,NA,17,Using all model's coefficients
187,GDP,Chile,UN path,2100,No CC,%,738,NA,NA,NA,NA,NA,17,Using all model's coefficients
188,GDP,Chile,UN path,2050,No CC,%,-2.3,NA,NA,NA,NA,NA,17,Using statistically significant coefficients
189,GDP,Chile,UN path,2050,No CC,%,0.4,NA,NA,NA,NA,NA,17,Using statistically significant coefficients
