,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
13,Ecosystem Services,Denmark,Worst-case,2100,No CC,billion euros,-2,NA,NA,NA,NA,NA,22,The Danish region of North Jutland could lose about 2 billion euros of services
14,Ecosystem Services,Germany,Worst-case,2100,No CC,billion euros,-2,NA,NA,NA,NA,NA,22,The German district of Nordfriesland could lose about 2 billion euros of services
15,Ecosystem Services,European Union,NA,2018,Minimum estimates,billion euros,50,NA,NA,NA,NA,NA,23,Using minimum ecosystem service values per land cover class
16,Ecosystem Services,European Union,NA,2018,Maximum estimates,billion euros,1247,NA,NA,NA,NA,NA,23,Using maximum ecosystem service values per land cover class
17,Ecosystem Services,European Union,RCP4.5/RCP8.5,2100,"2018, Minimum Valuation",%, -2.5,NA,NA,NA,3.1%,NA,23,"Losses until 2100 relative to 2018, using minimum valuation."
18,Ecosystem Services,European Union,RCP4.5/RCP8.5,2100,"2018, Maximum Valuation",%, -6.8,NA,NA,NA,8.3%,NA,23,"Losses until 2100 relative to 2018, using maximum valuation."
19,Ecosystem Services,European Union,NA,2018,Baseline Estimates,billion euros,131,NA,NA,NA,NA,NA,23,"Median of estimates, 26% of baseline estimate analyzed in the results section."
20,Ecosystem Services,European Union,RCP4.5/RCP8.5,2050,Baseline Scenario,%,-4,NA,NA,NA,NA,NA,23,Absolute loss lower under lowest percentile compared with baseline scenario.
21,Ecosystem Services,European Union,RCP4.5/RCP8.5,2050,Baseline Scenario,%,8,NA,NA,NA,NA,NA,23,Absolute loss higher under higher percentile compared with baseline scenario.
22,Ecosystem service,European Union,Median demo.,2050,No demo change,%,2.3,NA,NA,NA,NA,NA,24,Ecosystem service loss is 2.3% higher than the baseline scenario that does not consider demographic change.
23,Ecosystem service,European Union,Median demo.,2100,No demo change,%,-3.6,NA,NA,NA,NA,NA,24,Ecosystem service loss is 3.6% lower than the baseline scenario that does not consider demographic change.
24,Ecosystem service,"All, low demo",RCP4.5 & 8.5,2100,Baseline,%,-25.28,NA,NA,NA,NA,NA,24,Ecosystem service loss is 25.28% lower than in the baseline
25,Ecosystem service,"All, high demo",RCP4.5 & 8.5,2100,Baseline,%,7.16,NA,NA,NA,NA,NA,24,Ecosystem service loss is 7.16% higher than in the baseline
26,GDP,"Denmark, Estonia, ...",NA,2023,Present-day,NA,0,NA,NA,NA,NA,NA,711,Relative to present-day GDP; NA means not applicable/cannot be quantified.
27,Ecosystem service value,EU,RCP4.5,2050,2018,%,-2.2,NA,NA,NA,NA,NA,Highlights,Decline from coastal erosion.
28,Ecosystem service value,EU,RCP8.5,2050,2018,%,-2.4,NA,NA,NA,NA,NA,Highlights,Decline from coastal erosion.
29,Ecosystem service value,EU,RCP4.5,2100,2018,%,-4.2,NA,NA,NA,NA,NA,Highlights,Decline from coastal erosion.
30,Ecosystem service value,EU,RCP8.5,2100,2018,%,-5.1,NA,NA,NA,NA,NA,Highlights,Decline from coastal erosion.
31,Ecosystem Services,European Union countries,RCP4.5,2050,2018,%, -2.2,NA,10%, -1.4,90%, -4.8,48,Median projection
32,Ecosystem Services,European Union countries,RCP8.5,2050,2018,%, -2.4,NA,10%, -1.4,90%, -4.8,48,Median projection
33,Ecosystem Services,European Union countries,RCP4.5,2100,2018,%, -4.2,NA,10%, -3.0,90%, -8.5,48,Median projection
34,Ecosystem Services,European Union countries,RCP8.5,2100,2018,%, -5.1,NA,10%, -3.0,90%, -8.5,48,Median projection
35,Regulating Services,European Union countries,RCP4.5,2050,2018,%, -3.9,NA,10%, -2.4,90%, -8.5,48,Median projection
36,Regulating Services,European Union countries,RCP8.5,2050,2018,%, -4.3,NA,10%, -2.4,90%, -8.5,48,Median projection
37,Regulating Services,European Union countries,RCP4.5,2100,2018,%, -7.4,NA,10%, -5.4,90%, -14.8,48,Median projection
38,Regulating Services,European Union countries,RCP8.5,2100,2018,%, -9.1,NA,10%, -5.4,90%, -14.8,48,Median projection
39,Air Quality Regulation,European Union countries,RCP4.5,2050,2018,%, -0.6,NA,10%, -0.4,90%, -1.4,48,Median projection
40,Air Quality Regulation,European Union countries,RCP8.5,2050,2018,%, -0.7,NA,10%, -0.4,90%, -1.4,48,Median projection
41,Air Quality Regulation,European Union countries,RCP4.5,2100,2018,%, -1.1,NA,10%, -0.8,90%, -2.4,48,Median projection
42,Air Quality Regulation,European Union countries,RCP8.5,2100,2018,%, -1.4,NA,10%, -0.8,90%, -2.4,48,Median projection
43,Climate Regulation,European Union countries,RCP4.5,2050,2018,%, -0.5,NA,10%, -0.3,90%, -1.1,48,Median projection
44,Climate Regulation,European Union countries,RCP8.5,2050,2018,%, -0.6,NA,10%, -0.3,90%, -1.1,48,Median projection
45,Climate Regulation,European Union countries,RCP4.5,2100,2018,%, -0.9,NA,10%, -0.6,90%, -2.2,48,Median projection
46,Climate Regulation,European Union countries,RCP8.5,2100,2018,%, -1.2,NA,10%, -0.6,90%, -2.2,48,Median projection
47,Disturbance Moderation,European Union countries,RCP4.5,2050,2018,%, -7.0,NA,10%, -4.4,90%, -15.0,48,Median projection
48,Disturbance Moderation,European Union countries,RCP8.5,2050,2018,%, -7.7,NA,10%, -4.4,90%, -15.0,48,Median projection
49,Disturbance Moderation,European Union countries,RCP4.5,2100,2018,%, -13.0,NA,10%, -9.6,90%, -24.7,48,Median projection
50,Disturbance Moderation,European Union countries,RCP8.5,2100,2018,%, -15.8,NA,10%, -9.6,90%, -24.7,48,Median projection
51,Water Regulation,European Union countries,RCP4.5,2050,2018,%, -2.7,NA,10%, -1.7,90%, -5.7,48,Median projection
52,Water Regulation,European Union countries,RCP8.5,2050,2018,%, -3.0,NA,10%, -1.7,90%, -5.7,48,Median projection
53,Water Regulation,European Union countries,RCP4.5,2100,2018,%, -4.9,NA,10%, -3.6,90%, -9.1,48,Median projection
54,Water Regulation,European Union countries,RCP8.5,2100,2018,%, -6.0,NA,10%, -3.6,90%, -9.1,48,Median projection
55,Erosion Control,European Union countries,RCP4.5,2050,2018,%, -1.6,NA,10%, -0.9,90%, -4.1,48,Median projection
56,Erosion Control,European Union countries,RCP8.5,2050,2018,%, -1.7,NA,10%, -0.9,90%, -4.1,48,Median projection
57,Erosion Control,European Union countries,RCP4.5,2100,2018,%, -3.3,NA,10%, -2.3,90%, -7.8,48,Median projection
58,Erosion Control,European Union countries,RCP8.5,2100,2018,%, -4.1,NA,10%, -2.3,90%, -7.8,48,Median projection
59,Soil Formation,European Union countries,RCP4.5,2050,2018,%, -0.3,NA,NA,NA,NA,NA,48,Median projection
60,Soil Formation,European Union countries,RCP8.5,2050,2018,%, -0.3,NA,NA,NA,NA,NA,48,Median projection
61,Soil Formation,European Union countries,RCP4.5,2100,2018,%, -0.5,NA,NA,NA,NA,NA,48,Median projection
62,Soil Formation,European Union countries,RCP8.5,2100,2018,%, -0.7,NA,NA,NA,NA,NA,48,Median projection
63,Nutrient Cycling,European Union countries,RCP4.5,2050,2018,%, -3.5,NA,10%, -2.2,90%, -7.5,48,Median projection
64,Nutrient Cycling,European Union countries,RCP8.5,2050,2018,%, -3.9,NA,10%, -2.2,90%, -7.5,48,Median projection
65,Nutrient Cycling,European Union countries,RCP4.5,2100,2018,%, -6.3,NA,10%, -4.6,90%, -11.9,48,Median projection
66,Nutrient Cycling,European Union countries,RCP8.5,2100,2018,%, -7.7,NA,10%, -4.6,90%, -11.9,48,Median projection
67,Waste Treatment,European Union countries,RCP4.5,2050,2018,%, -5.9,NA,10%, -3.7,90%, -12.7,48,Median projection
68,Waste Treatment,European Union countries,RCP8.5,2050,2018,%, -6.5,NA,10%, -3.7,90%, -12.7,48,Median projection
69,Waste Treatment,European Union countries,RCP4.5,2100,2018,%, -11.2,NA,10%, -8.2,90%, -21.9,48,Median projection
70,Waste Treatment,European Union countries,RCP8.5,2100,2018,%, -13.6,NA,10%, -8.2,90%, -21.9,48,Median projection
71,Pollination,European Union countries,RCP4.5,2050,2018,%, -0.4,NA,10%, -0.2,90%, -1.0,48,Median projection
72,Pollination,European Union countries,RCP8.5,2050,2018,%, -0.5,NA,10%, -0.2,90%, -1.0,48,Median projection
73,Pollination,European Union countries,RCP4.5,2100,2018,%, -0.8,NA,10%, -0.5,90%, -1.8,48,Median projection
74,Pollination,European Union countries,RCP8.5,2100,2018,%, -1.0,NA,10%, -0.5,90%, -1.8,48,Median projection
75,Biological Control,European Union countries,RCP4.5,2050,2018,%, -1.2,NA,10%, -0.7,90%, -2.6,48,Median projection
76,Biological Control,European Union countries,RCP8.5,2050,2018,%, -1.4,NA,10%, -0.7,90%, -2.6,48,Median projection
77,Biological Control,European Union countries,RCP4.5,2100,2018,%, -2.1,NA,10%, -1.5,90%, -4.5,48,Median projection
78,Biological Control,European Union countries,RCP8.5,2100,2018,%, -2.7,NA,10%, -1.5,90%, -4.5,48,Median projection
79,Habitat Services,European Union countries,RCP4.5,2050,2018,%, -2.0,NA,10%, -1.2,90%, -4.3,48,Median projection
80,Habitat Services,European Union countries,RCP8.5,2050,2018,%, -2.2,NA,10%, -1.2,90%, -4.3,48,Median projection
81,Habitat Services,European Union countries,RCP4.5,2100,2018,%, -3.7,NA,10%, -2.7,90%, -7.4,48,Median projection
82,Habitat Services,European Union countries,RCP8.5,2100,2018,%, -4.5,NA,10%, -2.7,90%, -7.4,48,Median projection
83,Nursery Services,European Union countries,RCP4.5,2050,2018,%, -2.0,NA,10%, -1.2,90%, -4.3,48,Median projection
84,Nursery Services,European Union countries,RCP8.5,2050,2018,%, -2.2,NA,10%, -1.2,90%, -4.3,48,Median projection
85,Nursery Services,European Union countries,RCP4.5,2100,2018,%, -3.7,NA,10%, -2.7,90%, -7.4,48,Median projection
86,Nursery Services,European Union countries,RCP8.5,2100,2018,%, -4.5,NA,10%, -2.7,90%, -7.4,48,Median projection
87,Providing Services,European Union countries,RCP4.5,2050,2018,%, -0.5,NA,10%, -0.3,90%, -1.2,48,Median projection
88,Providing Services,European Union countries,RCP8.5,2050,2018,%, -0.6,NA,10%, -0.3,90%, -1.2,48,Median projection
89,Providing Services,European Union countries,RCP4.5,2100,2018,%, -1.0,NA,10%, -0.7,90%, -2.2,48,Median projection
90,Providing Services,European Union countries,RCP8.5,2100,2018,%, -1.2,NA,10%, -0.7,90%, -2.2,48,Median projection
91,Food Production,European Union countries,RCP4.5,2050,2018,%, -0.5,NA,NA,NA,NA,NA,48,Median projection
92,Food Production,European Union countries,RCP8.5,2050,2018,%, -0.5,NA,NA,NA,NA,NA,48,Median projection
93,Food Production,European Union countries,RCP4.5,2100,2018,%, -0.9,NA,NA,NA,NA,NA,48,Median projection
94,Food Production,European Union countries,RCP8.5,2100,2018,%, -1.1,NA,NA,NA,NA,NA,48,Median projection
95,Water Supply,European Union countries,RCP4.5,2050,2018,%, -0.7,NA,10%, -0.4,90%, -1.6,48,Median projection
96,Water Supply,European Union countries,RCP8.5,2050,2018,%, -0.8,NA,10%, -0.4,90%, -1.6,48,Median projection
97,Water Supply,European Union countries,RCP4.5,2100,2018,%, -1.3,NA,10%, -0.9,90%, -2.9,48,Median projection
98,Water Supply,European Union countries,RCP8.5,2100,2018,%, -1.7,NA,10%, -0.9,90%, -2.9,48,Median projection
99,Raw Materials,European Union countries,RCP4.5,2050,2018,%, -0.7,NA,10%, -0.4,90%, -1.6,48,Median projection
100,Raw Materials,European Union countries,RCP8.5,2050,2018,%, -0.8,NA,10%, -0.4,90%, -1.6,48,Median projection
101,Raw Materials,European Union countries,RCP4.5,2100,2018,%, -1.3,NA,10%, -0.9,90%, -3.0,48,Median projection
102,Raw Materials,European Union countries,RCP8.5,2100,2018,%, -1.7,NA,10%, -0.9,90%, -3.0,48,Median projection
103,Genetic Resources,European Union countries,RCP4.5,2050,2018,%, -0.5,NA,NA,NA,NA,NA,48,Median projection
104,Genetic Resources,European Union countries,RCP8.5,2050,2018,%, -0.5,NA,NA,NA,NA,NA,48,Median projection
105,Genetic Resources,European Union countries,RCP4.5,2100,2018,%, -0.9,NA,NA,NA,NA,NA,48,Median projection
106,Genetic Resources,European Union countries,RCP8.5,2100,2018,%, -1.1,NA,NA,NA,NA,NA,48,Median projection
107,Cultural Services,European Union countries,RCP4.5,2050,2018,%, -0.9,NA,10%, -0.5,90%, -2.0,48,Median projection
108,Cultural Services,European Union countries,RCP8.5,2050,2018,%, -1.1,NA,10%, -0.5,90%, -2.0,48,Median projection
109,Cultural Services,European Union countries,RCP4.5,2100,2018,%, -1.7,NA,10%, -1.2,90%, -3.5,48,Median projection
110,Cultural Services,European Union countries,RCP8.5,2100,2018,%, -2.1,NA,10%, -1.2,90%, -3.5,48,Median projection
111,Recreation,European Union countries,RCP4.5,2050,2018,%, -0.8,NA,10%, -0.4,90%, -1.7,48,Median projection
112,Recreation,European Union countries,RCP8.5,2050,2018,%, -0.9,NA,10%, -0.4,90%, -1.7,48,Median projection
113,Recreation,European Union countries,RCP4.5,2100,2018,%, -1.4,NA,10%, -1.0,90%, -3.0,48,Median projection
114,Recreation,European Union countries,RCP8.5,2100,2018,%, -1.8,NA,10%, -1.0,90%, -3.0,48,Median projection
115,Spiritual and Cultural,European Union countries,RCP4.5,2050,2018,%, -2.8,NA,10%, -1.7,90%, -6.0,48,Median projection
116,Spiritual and Cultural,European Union countries,RCP8.5,2050,2018,%, -3.1,NA,10%, -1.7,90%, -6.0,48,Median projection
117,Spiritual and Cultural,European Union countries,RCP4.5,2100,2018,%, -5.0,NA,10%, -3.7,90%, -9.4,48,Median projection
118,Spiritual and Cultural,European Union countries,RCP8.5,2100,2018,%, -6.1,NA,10%, -3.7,90%, -9.4,48,Median projection
119,GDP,European Union countries,RCP4.5,2100,2018,%,0.0,NA,5%,NA,NA,NA,Page 54,"Minimum estimate, 5th percentile of coastal erosion projection under RCP4.5. Loss reported as negative elsewhere in document."
120,Ecosystem Services,European Union countries,Historical,2006,2000,million euros,106,NA,NA,NA,NA,NA,53,Land accretion
121,Ecosystem Services,European Union countries,Historical,2012,2006,million euros,137,NA,NA,NA,NA,NA,53,Land accretion
122,Ecosystem Services,European Union countries,Historical,2018,2012,million euros,77,NA,NA,NA,NA,NA,53,Land accretion
123,Ecosystem Services,European Union countries,Historical,2018,2000,million euros,321,NA,NA,NA,NA,NA,53,Land accretion
124,Ecosystem Services,European Union countries,Historical,2006,2000,million euros,-166,NA,NA,NA,NA,NA,53,Land erosion
125,Ecosystem Services,European Union countries,Historical,2012,2006,million euros,-57,NA,NA,NA,NA,NA,53,Land erosion
126,Ecosystem Services,European Union countries,Historical,2018,2012,million euros,-122,NA,NA,NA,NA,NA,53,Land erosion
127,Ecosystem Services,European Union countries,Historical,2018,2000,million euros,-344,NA,NA,NA,NA,NA,53,Land erosion
128,Ecosystem Services,European Union countries,Historical,2006,2000,million euros,-330,NA,NA,NA,NA,NA,53,Urbanization
129,Ecosystem Services,European Union countries,Historical,2012,2006,million euros,-237,NA,NA,NA,NA,NA,53,Urbanization
130,Ecosystem Services,European Union countries,Historical,2018,2012,million euros,-286,NA,NA,NA,NA,NA,53,Urbanization
131,Ecosystem Services,European Union countries,Historical,2018,2000,million euros,-853,NA,NA,NA,NA,NA,53,Urbanization
132,Ecosystem Services,European Union countries,Historical,2006,2000,million euros,203,NA,NA,NA,NA,NA,53,Revitalization
133,Ecosystem Services,European Union countries,Historical,2012,2006,million euros,330,NA,NA,NA,NA,NA,53,Revitalization
134,Ecosystem Services,European Union countries,Historical,2018,2012,million euros,202,NA,NA,NA,NA,NA,53,Revitalization
135,Ecosystem Services,European Union countries,Historical,2018,2000,million euros,735,NA,NA,NA,NA,NA,53,Revitalization
136,Ecosystem Services,European Union countries,Historical,2006,2000,million euros,10,NA,NA,NA,NA,NA,53,Agriculture expansion
137,Ecosystem Services,European Union countries,Historical,2012,2006,million euros,-1,NA,NA,NA,NA,NA,53,Agriculture expansion
138,Ecosystem Services,European Union countries,Historical,2018,2012,million euros,-88,NA,NA,NA,NA,NA,53,Agriculture expansion
139,Ecosystem Services,European Union countries,Historical,2018,2000,million euros,-79,NA,NA,NA,NA,NA,53,Agriculture expansion
140,Ecosystem Services,European Union countries,Historical,2006,2000,million euros,-110,NA,NA,NA,NA,NA,53,Agriculture contraction
141,Ecosystem Services,European Union countries,Historical,2012,2006,million euros,-236,NA,NA,NA,NA,NA,53,Agriculture contraction
142,Ecosystem Services,European Union countries,Historical,2018,2012,million euros,98,NA,NA,NA,NA,NA,53,Agriculture contraction
143,Ecosystem Services,European Union countries,Historical,2018,2000,million euros,-248,NA,NA,NA,NA,NA,53,Agriculture contraction
144,Ecosystem Services,European Union countries,Historical,2006,2000,million euros,289,NA,NA,NA,NA,NA,53,Reforestation
145,Ecosystem Services,European Union countries,Historical,2012,2006,million euros,429,NA,NA,NA,NA,NA,53,Reforestation
146,Ecosystem Services,European Union countries,Historical,2018,2012,million euros,254,NA,NA,NA,NA,NA,53,Reforestation
147,Ecosystem Services,European Union countries,Historical,2018,2000,million euros,971,NA,NA,NA,NA,NA,53,Reforestation
148,Ecosystem Services,European Union countries,Historical,2006,2000,million euros,-586,NA,NA,NA,NA,NA,53,Deforestation
149,Ecosystem Services,European Union countries,Historical,2012,2006,million euros,-645,NA,NA,NA,NA,NA,53,Deforestation
150,Ecosystem Services,European Union countries,Historical,2018,2012,million euros,-730,NA,NA,NA,NA,NA,53,Deforestation
151,Ecosystem Services,European Union countries,Historical,2018,2000,million euros,-1961,NA,NA,NA,NA,NA,53,Deforestation
152,Ecosystem Services,European Union countries,Historical,2006,2000,million euros,-116,NA,NA,NA,NA,NA,53,Total
153,Ecosystem Services,European Union countries,Historical,2012,2006,million euros,67,NA,NA,NA,NA,NA,53,Total
154,Ecosystem Services,European Union countries,Historical,2018,2012,million euros,-506,NA,NA,NA,NA,NA,53,Total
155,Ecosystem Services,European Union countries,Historical,2018,2000,million euros,-323,NA,NA,NA,NA,NA,53,Total
156,GDP,European Union countries,RCP4.5,2050,2018,%, -2.2,NA,10%,NA,90%,NA,58,Ecosystem service decline due to coastal erosion.
157,GDP,European Union countries,RCP8.5,2050,2018,%, -2.4,NA,10%,NA,90%,NA,58,Ecosystem service decline due to coastal erosion.
158,GDP,European Union countries,RCP4.5,2100,2018,%, -4.2,NA,10%,NA,90%,NA,58,Ecosystem service decline due to coastal erosion.
159,GDP,European Union countries,RCP8.5,2100,2018,%, -5.1,NA,10%,NA,90%,NA,58,Ecosystem service decline due to coastal erosion.
