,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
13,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, OSU, BIOME-BGC",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,11.86,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
14,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, TEM",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,31.20,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
15,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, TEM",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,31.93,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
16,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, CENTURY",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,20.47,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
17,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, CENTURY",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,17.11,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
18,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, BIOME-BGC",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,10.37,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
19,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, BIOME-BGC",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,15.06,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
20,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, UKMO, TEM",Net Present Value,RateOfReturn(),Economic,Need,Percent,10.62,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
21,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, OSU, TEM",Net Present Value,RateOfReturn(),Economic,Need,Percent,10.21,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
22,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, UKMO, CENTURY",Net Present Value,RateOfReturn(),Economic,Need,Percent,6.65,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
23,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, OSU, CENTURY",Net Present Value,RateOfReturn(),Economic,Need,Percent,5.02,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
24,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, UKMO, BIOME-BGC",Net Present Value,RateOfReturn(),Economic,Need,Percent,3.30,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
25,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, OSU, BIOME-BGC",Net Present Value,RateOfReturn(),Economic,Need,Percent,4.19,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
26,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, TEM",Net Present Value,RateOfReturn(),Economic,Need,Percent,11.01,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
27,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, TEM",Net Present Value,RateOfReturn(),Economic,Need,Percent,11.27,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
28,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, CENTURY",Net Present Value,RateOfReturn(),Economic,Need,Percent,7.22,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
29,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, CENTURY",Net Present Value,RateOfReturn(),Economic,Need,Percent,6.04,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
30,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, BIOME-BGC",Net Present Value,RateOfReturn(),Economic,Need,Percent,3.66,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
31,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, BIOME-BGC",Net Present Value,RateOfReturn(),Economic,Need,Percent,5.31,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
32,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, UKMO, DOLY",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,27.52,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
33,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, OSU, DOLY",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,30.16,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
34,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, UKMO, MAPSS",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,19.10,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
35,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, OSU, MAPSS",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,31.77,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
36,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, UKMO, BIOME2",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,17.89,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
37,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, OSU, BIOME2",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,16.69,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
38,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, UKMO, DOLY",Net Present Value,RateOfReturn(),Economic,Need,Percent,9.71,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
39,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, OSU, DOLY",Net Present Value,RateOfReturn(),Economic,Need,Percent,10.64,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
40,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, UKMO, MAPSS",Net Present Value,RateOfReturn(),Economic,Need,Percent,6.74,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
41,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, OSU, MAPSS",Net Present Value,RateOfReturn(),Economic,Need,Percent,11.21,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
42,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, UKMO, BIOME2",Net Present Value,RateOfReturn(),Economic,Need,Percent,6.31,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
43,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, OSU, BIOME2",Net Present Value,RateOfReturn(),Economic,Need,Percent,5.89,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
44,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, DOLY",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,32.58,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
45,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, DOLY",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,33.16,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
46,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, MAPSS",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,22.62,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
47,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, MAPSS",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,35.26,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
48,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, BIOME2",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,22.99,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
49,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, BIOME2",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,20.34,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
50,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, DOLY",Net Present Value,RateOfReturn(),Economic,Need,Percent,11.50,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
51,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, DOLY",Net Present Value,RateOfReturn(),Economic,Need,Percent,11.70,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
52,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, MAPSS",Net Present Value,RateOfReturn(),Economic,Need,Percent,7.98,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
53,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, MAPSS",Net Present Value,RateOfReturn(),Economic,Need,Percent,12.44,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
54,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, BIOME2",Net Present Value,RateOfReturn(),Economic,Need,Percent,8.11,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
55,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, BIOME2",Net Present Value,RateOfReturn(),Economic,Need,Percent,7.18,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
56,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, UKMO, BIOME-BGC",Net Present Value,RateOfReturn(),Economic,Need,Percent,3.64,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
57,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, OSU, BIOME-BGC",Net Present Value,RateOfReturn(),Economic,Need,Percent,4.84,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
58,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, UKMO, BIOME-BGC",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,10.31,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
59,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, OSU, BIOME-BGC",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,13.72,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
60,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, BIOME-BGC",Net Present Value,RateOfReturn(),Economic,Need,Percent,5.29,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
61,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, BIOME-BGC",Net Present Value,RateOfReturn(),Economic,Need,Percent,6.36,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
62,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, UKMO, BIOME-BGC",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,14.98,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
63,Forest,Adaptation,"USA, CAN, EUR, JPN","Regeneration, OSU, BIOME-BGC",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,18.01,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
64,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, BIOME-BGC",Net Present Value,RateOfReturn(),Economic,Need,Percent,0.93,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
65,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, BIOME-BGC",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,2.63,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
66,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, BIOME2",Net Present Value,RateOfReturn(),Economic,Need,Percent,3.34,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
67,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, MAPSS",Net Present Value,RateOfReturn(),Economic,Need,Percent,5.12,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
68,Forest,Adaptation,"USA, CAN, EUR, JPN",Regeneration,Net Present Value,RateOfReturn(),Economic,Need,Percent,3.89,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
69,Forest,Adaptation,"USA, CAN, EUR, JPN",Regeneration,Net Present Value,RateOfReturn(),Economic,Need,Percent,5.90,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
70,Forest,Adaptation,"USA, CAN, EUR, JPN",Regeneration,Net Present Value,RateOfReturn(),Economic,Need,Percent,1.37,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
71,Forest,Adaptation,"USA, CAN, EUR, JPN","Dieback, MAPSS",Net Present Value,RateOfReturn(),Economic,Need,Percent,6.28,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
72,Forest,Adaptation,"USA, CAN, EUR, JPN",Regeneration,Net Present Value,RateOfReturn(),Economic,Need,Percent,7.74,NA,NA,NA,NA,NA,Table 14-3,Change in net present value of new market surplus in timber markets for climate change cases relative to baseline.
73,Forest,Any,All,GCMs and economic,Net Present Value,DiscountedSum(),Economic,Need,billion USD,10.7,NA,NA,NA,NA,15.9,Page 475,Computed with a 4% real discount rate; Overall net economic impact of expanding NPP of the world's forests
74,Forest,Any,All,Low emission,Timber prices,BaselineImpact,Economic,Need,%,-0.8,NA,NA,NA,NA,NA,Page 476,Global price change under low emission scenario.
75,Forest,Any,All,High emission,Timber prices,BaselineImpact,Economic,Need,%,-3,NA,NA,NA,NA,NA,Page 476,Global price change under high emission scenario.
76,Forest,Any,All,Low emission,Harvest,BaselineImpact,Economic,Need,%,1.5,NA,NA,NA,NA,NA,Page 476,Global harvest change under low emission scenario.
77,Forest,Any,All,High emission,Harvest,BaselineImpact,Economic,Need,%,2.7,NA,NA,NA,NA,NA,Page 476,Global harvest change under high emission scenario.
78,All,NA,"USA, CA, CL, EU, FI, SE, JP",High Emission,DiscountedSum,MonetaryBenefits [million USD],Economic,N/A,1993 US$,15000,NA,NA,NA,NA,NA,Page 29,"The total welfare change under the high emission scenario is $15 billion, measured as the cumulative annual net present value discounted at 5%."
79,All,NA,"USA, CA, CL, EU, FI, SE, JP",Moderate Emission,DiscountedSum,MonetaryBenefits [million USD],Economic,N/A,1993 US$,11600,NA,NA,NA,NA,NA,Page 29,"The total welfare change under the moderate emission scenario is $11.6 billion, measured as the cumulative annual net present value discounted at 5%."
80,All,NA,"USA, CA, CL, EU, FI, SE, JP",Low Emission,DiscountedSum,MonetaryBenefits [million USD],Economic,N/A,1993 US$,3900,NA,NA,NA,NA,NA,Page 29,"The total welfare change under the low emission scenario is $3.9 billion, measured as the cumulative annual net present value discounted at 5%."
81,Forest,Any,Developing countries,NA,Economic welfare,MonetaryBenefits,Economic,Need,USD,0,NA,NA,NA,NA,NA,Page 31,"Consumers and producers in developing countries are expected to experience an increase in economic welfare due to climate change, driven by lower timber prices and reduced forest dieback leading to higher forest productivity. Quantitative value not provided, assigning 0."
