,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
19,Cereal Prices,Global,B1,2050,Current day market prices,%,70,NA,NA,NA,NA,NA,p. 64,Moderate increase in cereal prices by 2050s
20,Cereal Prices,Global,A1FI,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
21,Cereal Prices,Global,A1FI,2050,1990,% Change,15,NA,NA,NA,NA,NA,p.65,With CO2 effects
22,Cereal Prices,Global,A1FI,2080,1990,% Change,35,NA,NA,NA,NA,NA,p.65,With CO2 effects
23,Cereal Prices,Global,A2a,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
24,Cereal Prices,Global,A2a,2050,1990,% Change,10,NA,NA,NA,NA,NA,p.65,With CO2 effects
25,Cereal Prices,Global,A2a,2080,1990,% Change,30,NA,NA,NA,NA,NA,p.65,With CO2 effects
26,Cereal Prices,Global,A2b,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
27,Cereal Prices,Global,A2b,2050,1990,% Change,10,NA,NA,NA,NA,NA,p.65,With CO2 effects
28,Cereal Prices,Global,A2b,2080,1990,% Change,30,NA,NA,NA,NA,NA,p.65,With CO2 effects
29,Cereal Prices,Global,A2c,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
30,Cereal Prices,Global,A2c,2050,1990,% Change,10,NA,NA,NA,NA,NA,p.65,With CO2 effects
31,Cereal Prices,Global,A2c,2080,1990,% Change,25,NA,NA,NA,NA,NA,p.65,With CO2 effects
32,Cereal Prices,Global,B1a,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
33,Cereal Prices,Global,B1a,2050,1990,% Change,5,NA,NA,NA,NA,NA,p.65,With CO2 effects
34,Cereal Prices,Global,B1a,2080,1990,% Change,15,NA,NA,NA,NA,NA,p.65,With CO2 effects
35,Cereal Prices,Global,B2a,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
36,Cereal Prices,Global,B2a,2050,1990,% Change,5,NA,NA,NA,NA,NA,p.65,With CO2 effects
37,Cereal Prices,Global,B2a,2080,1990,% Change,15,NA,NA,NA,NA,NA,p.65,With CO2 effects
38,Cereal Prices,Global,B2b,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
39,Cereal Prices,Global,B2b,2050,1990,% Change,5,NA,NA,NA,NA,NA,p.65,With CO2 effects
40,Cereal Prices,Global,B2b,2080,1990,% Change,15,NA,NA,NA,NA,NA,p.65,With CO2 effects
41,Cereal Prices,Global,A1FI,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
42,Cereal Prices,Global,A1FI,2050,1990,% Change,150,NA,NA,NA,NA,NA,p.65,Without CO2 effects
43,Cereal Prices,Global,A1FI,2080,1990,% Change,350,NA,NA,NA,NA,NA,p.65,Without CO2 effects
44,Cereal Prices,Global,A2a,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
45,Cereal Prices,Global,A2a,2050,1990,% Change,100,NA,NA,NA,NA,NA,p.65,Without CO2 effects
46,Cereal Prices,Global,A2a,2080,1990,% Change,300,NA,NA,NA,NA,NA,p.65,Without CO2 effects
47,Cereal Prices,Global,A2b,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
48,Cereal Prices,Global,A2b,2050,1990,% Change,100,NA,NA,NA,NA,NA,p.65,Without CO2 effects
49,Cereal Prices,Global,A2b,2080,1990,% Change,300,NA,NA,NA,NA,NA,p.65,Without CO2 effects
50,Cereal Prices,Global,A2c,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
51,Cereal Prices,Global,A2c,2050,1990,% Change,100,NA,NA,NA,NA,NA,p.65,Without CO2 effects
52,Cereal Prices,Global,A2c,2080,1990,% Change,250,NA,NA,NA,NA,NA,p.65,Without CO2 effects
53,Cereal Prices,Global,B1a,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
54,Cereal Prices,Global,B1a,2050,1990,% Change,50,NA,NA,NA,NA,NA,p.65,Without CO2 effects
55,Cereal Prices,Global,B1a,2080,1990,% Change,150,NA,NA,NA,NA,NA,p.65,Without CO2 effects
56,Cereal Prices,Global,B2a,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
57,Cereal Prices,Global,B2a,2050,1990,% Change,50,NA,NA,NA,NA,NA,p.65,Without CO2 effects
58,Cereal Prices,Global,B2a,2080,1990,% Change,150,NA,NA,NA,NA,NA,p.65,Without CO2 effects
59,Cereal Prices,Global,B2b,2020,1990,% Change,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
60,Cereal Prices,Global,B2b,2050,1990,% Change,50,NA,NA,NA,NA,NA,p.65,Without CO2 effects
61,Cereal Prices,Global,B2b,2080,1990,% Change,150,NA,NA,NA,NA,NA,p.65,Without CO2 effects
62,Cereal Production,Global,A1FI,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
63,Cereal Production,Global,A1FI,2050,No CC,Millions t,-10,NA,NA,NA,NA,NA,p.65,With CO2 effects
64,Cereal Production,Global,A1FI,2080,No CC,Millions t,-40,NA,NA,NA,NA,NA,p.65,With CO2 effects
65,Cereal Production,Global,A2a,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
66,Cereal Production,Global,A2a,2050,No CC,Millions t,-10,NA,NA,NA,NA,NA,p.65,With CO2 effects
67,Cereal Production,Global,A2a,2080,No CC,Millions t,-40,NA,NA,NA,NA,NA,p.65,With CO2 effects
68,Cereal Production,Global,A2b,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
69,Cereal Production,Global,A2b,2050,No CC,Millions t,-10,NA,NA,NA,NA,NA,p.65,With CO2 effects
70,Cereal Production,Global,A2b,2080,No CC,Millions t,-40,NA,NA,NA,NA,NA,p.65,With CO2 effects
71,Cereal Production,Global,A2c,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
72,Cereal Production,Global,A2c,2050,No CC,Millions t,-10,NA,NA,NA,NA,NA,p.65,With CO2 effects
73,Cereal Production,Global,A2c,2080,No CC,Millions t,-40,NA,NA,NA,NA,NA,p.65,With CO2 effects
74,Cereal Production,Global,B1a,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
75,Cereal Production,Global,B1a,2050,No CC,Millions t,-10,NA,NA,NA,NA,NA,p.65,With CO2 effects
76,Cereal Production,Global,B1a,2080,No CC,Millions t,-20,NA,NA,NA,NA,NA,p.65,With CO2 effects
77,Cereal Production,Global,B2a,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
78,Cereal Production,Global,B2a,2050,No CC,Millions t,-10,NA,NA,NA,NA,NA,p.65,With CO2 effects
79,Cereal Production,Global,B2a,2080,No CC,Millions t,-20,NA,NA,NA,NA,NA,p.65,With CO2 effects
80,Cereal Production,Global,B2b,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,With CO2 effects
81,Cereal Production,Global,B2b,2050,No CC,Millions t,-10,NA,NA,NA,NA,NA,p.65,With CO2 effects
82,Cereal Production,Global,B2b,2080,No CC,Millions t,-20,NA,NA,NA,NA,NA,p.65,With CO2 effects
83,Cereal Production,Global,A1FI,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
84,Cereal Production,Global,A1FI,2050,No CC,Millions t,-100,NA,NA,NA,NA,NA,p.65,Without CO2 effects
85,Cereal Production,Global,A1FI,2080,No CC,Millions t,-500,NA,NA,NA,NA,NA,p.65,Without CO2 effects
86,Cereal Production,Global,A2a,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
87,Cereal Production,Global,A2a,2050,No CC,Millions t,-100,NA,NA,NA,NA,NA,p.65,Without CO2 effects
88,Cereal Production,Global,A2a,2080,No CC,Millions t,-400,NA,NA,NA,NA,NA,p.65,Without CO2 effects
89,Cereal Production,Global,A2b,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
90,Cereal Production,Global,A2b,2050,No CC,Millions t,-100,NA,NA,NA,NA,NA,p.65,Without CO2 effects
91,Cereal Production,Global,A2b,2080,No CC,Millions t,-400,NA,NA,NA,NA,NA,p.65,Without CO2 effects
92,Cereal Production,Global,A2c,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
93,Cereal Production,Global,A2c,2050,No CC,Millions t,-100,NA,NA,NA,NA,NA,p.65,Without CO2 effects
94,Cereal Production,Global,A2c,2080,No CC,Millions t,-400,NA,NA,NA,NA,NA,p.65,Without CO2 effects
95,Cereal Production,Global,B1a,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
96,Cereal Production,Global,B1a,2050,No CC,Millions t,-100,NA,NA,NA,NA,NA,p.65,Without CO2 effects
97,Cereal Production,Global,B1a,2080,No CC,Millions t,-200,NA,NA,NA,NA,NA,p.65,Without CO2 effects
98,Cereal Production,Global,B2a,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
99,Cereal Production,Global,B2a,2050,No CC,Millions t,-100,NA,NA,NA,NA,NA,p.65,Without CO2 effects
100,Cereal Production,Global,B2a,2080,No CC,Millions t,-200,NA,NA,NA,NA,NA,p.65,Without CO2 effects
101,Cereal Production,Global,B2b,2020,No CC,Millions t,0,NA,NA,NA,NA,NA,p.65,Without CO2 effects
102,Cereal Production,Global,B2b,2050,No CC,Millions t,-100,NA,NA,NA,NA,NA,p.65,Without CO2 effects
103,Cereal Production,Global,B2b,2080,No CC,Millions t,-200,NA,NA,NA,NA,NA,p.65,Without CO2 effects
104,People at risk of hunger,Global,A1FI,2020,No CC,Millions of People,0,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
105,People at risk of hunger,Global,A2a,2020,No CC,Millions of People,0,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
106,People at risk of hunger,Global,A2b,2020,No CC,Millions of People,0,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
107,People at risk of hunger,Global,A2c,2020,No CC,Millions of People,0,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
108,People at risk of hunger,Global,B1a,2020,No CC,Millions of People,0,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
109,People at risk of hunger,Global,B2a,2020,No CC,Millions of People,0,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
110,People at risk of hunger,Global,B2b,2020,No CC,Millions of People,0,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
111,People at risk of hunger,Global,A1FI,2050,No CC,Millions of People,20,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
112,People at risk of hunger,Global,A2a,2050,No CC,Millions of People,10,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
113,People at risk of hunger,Global,A2b,2050,No CC,Millions of People,10,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
114,People at risk of hunger,Global,A2c,2050,No CC,Millions of People,10,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
115,People at risk of hunger,Global,B1a,2050,No CC,Millions of People,10,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
116,People at risk of hunger,Global,B2a,2050,No CC,Millions of People,0,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
117,People at risk of hunger,Global,B2b,2050,No CC,Millions of People,-10,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
118,People at risk of hunger,Global,A1FI,2080,No CC,Millions of People,600,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
119,People at risk of hunger,Global,A2a,2080,No CC,Millions of People,500,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
120,People at risk of hunger,Global,A2b,2080,No CC,Millions of People,400,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
121,People at risk of hunger,Global,A2c,2080,No CC,Millions of People,300,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
122,People at risk of hunger,Global,B1a,2080,No CC,Millions of People,300,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
123,People at risk of hunger,Global,B2a,2080,No CC,Millions of People,100,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
124,People at risk of hunger,Global,B2b,2080,No CC,Millions of People,0,NA,NA,NA,NA,NA,p. 66,Additional risk with CO2 effects
125,People at risk of hunger,Global,A1FI,2020,No CC,Millions of People,-10,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
126,People at risk of hunger,Global,A2a,2020,No CC,Millions of People,-20,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
127,People at risk of hunger,Global,A2b,2020,No CC,Millions of People,-20,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
128,People at risk of hunger,Global,A2c,2020,No CC,Millions of People,-30,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
129,People at risk of hunger,Global,B1a,2020,No CC,Millions of People,-20,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
130,People at risk of hunger,Global,B2a,2020,No CC,Millions of People,-20,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
131,People at risk of hunger,Global,B2b,2020,No CC,Millions of People,-20,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
132,People at risk of hunger,Global,A1FI,2050,No CC,Millions of People,100,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
133,People at risk of hunger,Global,A2a,2050,No CC,Millions of People,100,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
134,People at risk of hunger,Global,A2b,2050,No CC,Millions of People,100,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
135,People at risk of hunger,Global,A2c,2050,No CC,Millions of People,100,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
136,People at risk of hunger,Global,B1a,2050,No CC,Millions of People,100,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
137,People at risk of hunger,Global,B2a,2050,No CC,Millions of People,100,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
138,People at risk of hunger,Global,B2b,2050,No CC,Millions of People,100,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
139,People at risk of hunger,Global,A1FI,2080,No CC,Millions of People,500,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
140,People at risk of hunger,Global,A2a,2080,No CC,Millions of People,400,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
141,People at risk of hunger,Global,A2b,2080,No CC,Millions of People,400,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
142,People at risk of hunger,Global,A2c,2080,No CC,Millions of People,300,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
143,People at risk of hunger,Global,B1a,2080,No CC,Millions of People,300,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
144,People at risk of hunger,Global,B2a,2080,No CC,Millions of People,200,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
145,People at risk of hunger,Global,B2b,2080,No CC,Millions of People,100,NA,NA,NA,NA,NA,p. 66,Additional risk without CO2 effects
