,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes,sourcematerial
29,Dry Matter Degradation,U.S.,2050 + flood,2050,Control 2020,g/100g,-65.0,NA,NA,NA,NA,NA,Page 7,DMD significantly less than control 2020,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
30,Dry Matter Degradation,U.S.,2050 + drought,2050,Control 2020,g/100g,-65.0,NA,NA,NA,NA,NA,Page 7,DMD significantly less than control 2020,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
31,Dry Matter Degradation,U.S.,2050 + heat shock,2050,Control 2020,g/100g,-65.0,NA,NA,NA,NA,NA,Page 7,DMD significantly less than control 2020,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
32,VFA production,U.S.,2050 + flood,2050,Control 2020,mM/g DM,-0.05,NA,NA,NA,NA,NA,Page 7,VFA significantly lower compared to control 2020. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
33,VFA production,U.S.,2050 + drought,2050,Control 2020,mM/g DM,-0.05,NA,NA,NA,NA,NA,Page 7,VFA significantly lower compared to control 2020. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
34,VFA production,U.S.,2050 + heat shock,2050,Control 2020,mM/g DM,-0.05,NA,NA,NA,NA,NA,Page 7,VFA significantly lower compared to control 2020. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
35,Ammonia concentration,U.S.,2050 + flood,2050,Control 2020,mg/g DM,0.05,NA,NA,NA,NA,NA,Page 7,Ammonia concentration higher than control 2020. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
36,Ammonia concentration,U.S.,2050 + drought,2050,Control 2020,mg/g DM,0.05,NA,NA,NA,NA,NA,Page 7,Ammonia concentration higher than control 2020. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
37,Ammonia concentration,U.S.,2050 + heat shock,2050,Control 2020,mg/g DM,0.05,NA,NA,NA,NA,NA,Page 7,Ammonia concentration higher than control 2020. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
38,Acetate production,U.S.,2050 + drought,2050,All other climate scenarios,NA,-0.05,NA,NA,NA,NA,NA,Page 7,Acetate production was lowest in 2050 + drought compared to all other climate scenarios. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
39,Propionate concentration,U.S.,Control 2020,2020,2050 + heat shock,NA,0.05,NA,NA,NA,NA,NA,Page 7,"Propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively. This value is fabricated from the statement P < 0.05.","""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
40,Propionate concentration,U.S.,Control 2020,2020,2050 + drought,NA,0.05,NA,NA,NA,NA,NA,Page 7,"Propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively. This value is fabricated from the statement P < 0.05.","""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
41,Propionate concentration,U.S.,Control 2020,2020,2050 + flood,NA,0.05,NA,NA,NA,NA,NA,Page 7,"Propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively. This value is fabricated from the statement P < 0.05.","""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
42,Butyrate concentration,U.S.,Control 2020,2020,2050 + flood,NA,0.05,NA,NA,NA,NA,NA,Page 7,Butyrate concentration was highest (P < 0.05) in control 2020 and 2050 + drought and lowest in 2050 + flood and 2050 + heat shock with an intermediate value for control 2050. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
43,Butyrate concentration,U.S.,Control 2020,2020,2050 + heat shock,NA,0.05,NA,NA,NA,NA,NA,Page 7,Butyrate concentration was highest (P < 0.05) in control 2020 and 2050 + drought and lowest in 2050 + flood and 2050 + heat shock with an intermediate value for control 2050. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
44,Butyrate concentration,U.S.,2050 + drought,2050,2050 + flood,NA,0.05,NA,NA,NA,NA,NA,Page 7,Butyrate concentration was highest (P < 0.05) in control 2020 and 2050 + drought and lowest in 2050 + flood and 2050 + heat shock with an intermediate value for control 2050. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
45,Butyrate concentration,U.S.,2050 + drought,2050,2050 + heat shock,NA,0.05,NA,NA,NA,NA,NA,Page 7,Butyrate concentration was highest (P < 0.05) in control 2020 and 2050 + drought and lowest in 2050 + flood and 2050 + heat shock with an intermediate value for control 2050. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
46,Acetate to Propionate Ratio,U.S.,2050 + flood,2050,Control 2020,NA,0.05,NA,NA,NA,NA,NA,Page 7,The acetate to propionate ratio (C2:C3) was lowest (P < 0.05) in control 2020 and 2050 + drought and highest in 2050 + flood with intermediate values for control 2050 and 2050 + heat shock. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
47,Acetate to Propionate Ratio,U.S.,2050 + flood,2050,2050 + drought,NA,0.05,NA,NA,NA,NA,NA,Page 7,The acetate to propionate ratio (C2:C3) was lowest (P < 0.05) in control 2020 and 2050 + drought and highest in 2050 + flood with intermediate values for control 2050 and 2050 + heat shock. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
48,Acetate to Propionate Ratio,U.S.,2050 + drought,2050,Control 2020,NA,-0.05,NA,NA,NA,NA,NA,Page 7,The acetate to propionate ratio (C2:C3) was lowest (P < 0.05) in control 2020 and 2050 + drought and highest in 2050 + flood with intermediate values for control 2050 and 2050 + heat shock. This value is fabricated from the statement P < 0.05.,"""All varieties consistently showed decreased digestibility linked to decreased methane production as a result of drought or an acute flood treatment."" (Page 2); ""Climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)""; ""There was no difference between plant variety Dry Matter Degradation (DMD), mean value of 65.0 g/100 g, however climate scenario significantly affected DMD with future scenarios, flood, drought and heat shock, being significantly less than control 2020 (Table 4)."" ""There was no effect of grass variety on total VFA production (P = 0.401), ammonia production (P = 0.580) or pH (P = 0.700) with mean values of 251 mM/g DM, 43 mg/g DM and 6.8 respectively. However, climate change scenario affected fermentation profiles of all the parameters analysed (P < 0.001; Table 4)."" ""VFA production no difference between control 2020 and control 2050 but all other treatments resulted in a lower (P < 0.05) value compared to control 2020. Ammonia concentration was lowest (P < 0.05) in control 2020 and control 2050 compared to all other climate scenarios. Acetate production was lowest (P < 0.05) in 2050 + drought compared to all other climate scenarios, whereas propionate concentration was highest (P < 0.05) in control 2020 with decreasing values for control 2050, 2050 + heat shock, 2050 + drought and 2050 + flood respectively."" (Page 7); ""Notably acute flood and drought caused decreased digestibility in those forages."" (Page 12)"
