,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
12,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-17.0,NA,NA,NA,NA,NA,Table 1,Average yield trend for Wheat/soybean WS3 management (wheat) in Pergamino
13,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,1.8,NA,NA,NA,NA,NA,Table 1,Average yield trend for Wheat/soybean WS3 management (soybean) in Pergamino
14,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-17.5,NA,NA,NA,NA,NA,Table 1,Average yield trend for Wheat/soybean WS4 management (wheat) in Pergamino
15,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,1.8,NA,NA,NA,NA,NA,Table 1,Average yield trend for Wheat/soybean WS4 management (soybean) in Pergamino
16,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-23.4,NA,NA,NA,NA,NA,Table 1,Average yield trend for Soybean Soy1 management in Pilar
17,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-24.5,NA,NA,NA,NA,NA,Table 1,Average yield trend for Soybean Soy2 management in Pilar
18,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-19.8,NA,NA,NA,NA,NA,Table 1,Average yield trend for Soybean Soy3 management in Pilar
19,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-86.0,NA,NA,NA,NA,NA,Table 1,Average yield trend for Maize Ma1 management in Pilar
20,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-92.6,NA,NA,NA,NA,NA,Table 1,Average yield trend for Maize Ma2 management in Pilar
21,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-76.4,NA,NA,NA,NA,NA,Table 1,Average yield trend for Maize Ma3 management in Pilar
22,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-76.5,NA,NA,NA,NA,NA,Table 1,Average yield trend for Maize Ma4 management in Pilar
23,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-19.6,NA,NA,NA,NA,NA,Table 1,Average yield trend for Wheat/soybean WS1 management (wheat) in Pilar
24,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-12.30,NA,NA,NA,NA,NA,Table 1,Average yield trend for Wheat/soybean WS1 management (soybean) in Pilar
25,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-19.7,NA,NA,NA,NA,NA,Table 1,Average yield trend for Wheat/soybean WS2 management (wheat) in Pilar
26,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-12.20,NA,NA,NA,NA,NA,Table 1,Average yield trend for Wheat/soybean WS2 management (soybean) in Pilar
27,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-14.5,NA,NA,NA,NA,NA,Table 1,Average yield trend for Wheat/soybean WS3 management (wheat) in Pilar
28,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-16.50,NA,NA,NA,NA,NA,Table 1,Average yield trend for Wheat/soybean WS3 management (soybean) in Pilar
29,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-14.7,NA,NA,NA,NA,NA,Table 1,Average yield trend for Wheat/soybean WS4 management (wheat) in Pilar
30,Agriculture,Adaptation,Argentina,Decreasing precipitation,Crop yield trend,NonMonetaryBenefits,Economic,Need,kg ha-1 yr-1,-16.40,NA,NA,NA,NA,NA,Table 1,Average yield trend for Wheat/soybean WS4 management (soybean) in Pilar
31,Agriculture,Adaptation,Argentina,NA,PNER Increase,PNER,Economic,Need,%,400,NA,NA,NA,NA,NA,Page 8,PNER for maize increased 400%.
32,Agriculture,Adaptation,Argentina,NA,Profit Decrease,% change,Economic,Need,%,-75,NA,NA,NA,NA,NA,Page 8,75% decrease in maize profits.
33,Agriculture,Adaptation,Argentina,No adaptation,Prob Negative Returns,AvoidedImpact,Economic,Need,%,0.35,NA,NA,NA,NA,NA,Page 9,"Probability reaches 0.35 by the end of the sequence in Pilar without adaptation, up from around 0.20 initially."
34,Agriculture,Adaptation,Argentina,Instant adaptation,Prob Negative Returns,AvoidedImpact,Economic,Lead,%,0,NA,NA,NA,NA,NA,Page 9,"Adaptation helps stabilize the probability of negative returns in Pilar, remaining fairly constant throughout the sequence."
35,Agriculture,Adaptation,Argentina,4-yr adaptation,Prob Negative Returns,AvoidedImpact,Economic,Need,%,0,NA,NA,NA,NA,NA,Page 9,"Delayed adaptation helps stabilize the probability of negative returns in Pilar, remaining fairly constant throughout the sequence."
36,Agriculture,Adaptation,Argentina,No adaptation,Economic Returns,BaselineImpact,Economic,Need,$ ha^-1,0,NA,NA,NA,NA,NA,Page 9,Farmers who do not adapt in Pilar have significantly lower farm-wide economic returns.
37,Agriculture,Adaptation,Argentina,Instant adaptation,Economic Returns,MonetaryBenefits,Economic,Lead,$ ha^-1,0,NA,NA,NA,NA,NA,Page 9,Instant adaptation leads to somewhat better profits than delayed adaptation in Pilar.
