,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
34,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-4.55,NA,NA,NA,NA,NA,p. 84,"Vale do Juruá mesoregion, AC, Average 2030-2049"
35,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-10.58,NA,NA,NA,NA,NA,p. 84,"Vale do Acre mesoregion, AC, Average 2030-2049"
36,Rice production,Brazil,Climate Change,2039,Base Scenario,%,2.1,NA,NA,NA,NA,NA,p. 84,"Norte Amazonense mesoregion, AM, Average 2030-2049"
37,Rice production,Brazil,Climate Change,2039,Base Scenario,%,0.54,NA,NA,NA,NA,NA,p. 84,"Sudoeste Amazonense mesoregion, AM, Average 2030-2049"
38,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-1.72,NA,NA,NA,NA,NA,p. 84,"Centro Amazonense mesoregion, AM, Average 2030-2049"
39,Rice production,Brazil,Climate Change,2039,Base Scenario,%,3.57,NA,NA,NA,NA,NA,p. 84,"Sul Amazonense mesoregion, AM, Average 2030-2049"
40,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-1.07,NA,NA,NA,NA,NA,p. 84,"Norte de Roraima mesoregion, RR, Average 2030-2049"
41,Rice production,Brazil,Climate Change,2039,Base Scenario,%,2.74,NA,NA,NA,NA,NA,p. 84,"Sul de Roraima mesoregion, RR, Average 2030-2049"
42,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-6.03,NA,NA,NA,NA,NA,p. 84,"Baixo Amazonas mesoregion, PA, Average 2030-2049"
43,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-2.71,NA,NA,NA,NA,NA,p. 84,"Marajó mesoregion, PA, Average 2030-2049"
44,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-19.86,NA,NA,NA,NA,NA,p. 84,"Metropolitana de Belém mesoregion, PA, Average 2030-2049"
45,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-16.28,NA,NA,NA,NA,NA,p. 84,"Nordeste Paraense mesoregion, PA, Average 2030-2049"
46,Rice production,Brazil,Climate Change,2039,Base Scenario,%,2.11,NA,NA,NA,NA,NA,p. 84,"Sudoeste Paraense mesoregion, PA, Average 2030-2049"
47,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-7.29,NA,NA,NA,NA,NA,p. 84,"Sudeste Paraense mesoregion, PA, Average 2030-2049"
48,Rice production,Brazil,Climate Change,2039,Base Scenario,%,6.83,NA,NA,NA,NA,NA,p. 84,"Norte do Amapá mesoregion, AP, Average 2030-2049"
49,Rice production,Brazil,Climate Change,2039,Base Scenario,%,4.07,NA,NA,NA,NA,NA,p. 84,"Sul do Amapá mesoregion, AP, Average 2030-2049"
50,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-14.27,NA,NA,NA,NA,NA,p. 84,"Ocidental do Tocantins mesoregion, TO, Average 2030-2049"
51,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-9.46,NA,NA,NA,NA,NA,p. 84,"Oriental do Tocantins mesoregion, TO, Average 2030-2049"
52,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-5.72,NA,NA,NA,NA,NA,p. 84,"Norte Maranhense mesoregion, MA, Average 2030-2049"
53,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-9.51,NA,NA,NA,NA,NA,p. 84,"Oeste Maranhense mesoregion, MA, Average 2030-2049"
54,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-7.83,NA,NA,NA,NA,NA,p. 84,"Centro Maranhense mesoregion, MA, Average 2030-2049"
55,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-15.97,NA,NA,NA,NA,NA,p. 84,"Leste Maranhense mesoregion, MA, Average 2030-2049"
56,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-12.4,NA,NA,NA,NA,NA,p. 84,"Sul Maranhense mesoregion, MA, Average 2030-2049"
57,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-6.41,NA,NA,NA,NA,NA,p. 84,"Norte Mato-grossense mesoregion, MT, Average 2030-2049"
58,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-4.75,NA,NA,NA,NA,NA,p. 84,"Nordeste Mato-grossense mesoregion, MT, Average 2030-2049"
59,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-9.55,NA,NA,NA,NA,NA,p. 84,"Sudoeste Mato-grossense mesoregion, MT, Average 2030-2049"
60,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-9.72,NA,NA,NA,NA,NA,p. 84,"Centro-Sul Mato-grossense mesoregion, MT, Average 2030-2049"
61,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-10.52,NA,NA,NA,NA,NA,p. 84,"Sudeste Mato-grossense mesoregion, MT, Average 2030-2049"
62,Rice production,Brazil,Climate Change,2039,Base Scenario,%,-7.55,NA,NA,NA,NA,NA,p. 84,"Amazônia Legal Region, Average 2030-2049"
63,GDP,Brazil,Climate Change,2049,No CC,%,-1.18,NA,NA,NA,NA,NA,85,Legal Amazon average accumulated decrease.
64,GDP,Brazil,Climate Change,2049,No CC,%,-2.00,NA,NA,NA,NA,NA,85,Mato Grosso accumulated decrease.
65,GDP,Brazil,Climate Change,2049,No CC,%,-1.69,NA,NA,NA,NA,NA,85,Tocantins accumulated decrease.
66,GDP,Brazil,Climate Change,2049,No CC,%,-1.18,NA,NA,NA,NA,NA,85,Pará accumulated decrease.
67,Pasture Land Area,Brazil,Climate Change,2049,No CC,%,-0.3,NA,NA,NA,NA,NA,85,Legal Amazon.
68,Natural Forest Area,Brazil,Climate Change,2049,No CC,%,-0.3,NA,NA,NA,NA,NA,85,Legal Amazon.
69,Cropping Area,Brazil,Climate Change,2049,No CC,%,0.6,NA,NA,NA,NA,NA,85,Legal Amazon.
