,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
17,Economic Growth,Global,SSP3-RCP 6.0,2030,No CC,Percent,-0.5,NA,NA,NA,NA,NA,9,
18,Economic Growth,Global,SSP4-RCP 6.0,2030,No CC,Trillions of 2011 US$,-5.1,NA,NA,NA,NA,NA,9,
19,Economic Growth,Global,SSP4-RCP 6.0,2030,No CC,Percent,-0.5,NA,NA,NA,NA,NA,9,
20,Economic Growth,Global,SSP5-RCP 8.5,2030,No CC,Trillions of 2011 US$,-6.9,NA,NA,NA,NA,NA,9,
21,Economic Growth,Global,SSP5-RCP 8.5,2030,No CC,Percent,-0.6,NA,NA,NA,NA,NA,9,
22,Economic Growth,Global,IFs-RCP 6.0,2050,No CC,Trillions of 2011 US$,-17.0,NA,NA,NA,NA,NA,9,
23,Economic Growth,Global,IFs-RCP 6.0,2050,No CC,Percent,-0.9,NA,NA,NA,NA,NA,9,
24,Economic Growth,Global,SSP1-RCP 2.6,2050,No CC,Trillions of 2011 US$,-37.4,NA,NA,NA,NA,NA,9,
25,Economic Growth,Global,SSP1-RCP 2.6,2050,No CC,Percent,-0.8,NA,NA,NA,NA,NA,9,
26,Economic Growth,Global,SSP2-RCP 4.5,2050,No CC,Trillions of 2011 US$,-39.2,NA,NA,NA,NA,NA,9,
27,Economic Growth,Global,SSP2-RCP 4.5,2050,No CC,Percent,-1.1,NA,NA,NA,NA,NA,9,
28,Economic Growth,Global,SSP3-RCP 6.0,2050,No CC,Trillions of 2011 US$,-27.3,NA,NA,NA,NA,NA,9,
29,Economic Growth,Global,SSP3-RCP 6.0,2050,No CC,Percent,-0.9,NA,NA,NA,NA,NA,9,
30,Economic Growth,Global,SSP4-RCP 6.0,2050,No CC,Trillions of 2011 US$,-31.0,NA,NA,NA,NA,NA,9,
31,Economic Growth,Global,SSP4-RCP 6.0,2050,No CC,Percent,-0.9,NA,NA,NA,NA,NA,9,
32,Economic Growth,Global,SSP5-RCP 8.5,2050,No CC,Trillions of 2011 US$,-65.7,NA,NA,NA,NA,NA,9,
33,Economic Growth,Global,SSP5-RCP 8.5,2050,No CC,Percent,-1.5,NA,NA,NA,NA,NA,9,
34,Economic Growth,Global,IFs-RCP 6.0,2070,No CC,Trillions of 2011 US$,-78.8,NA,NA,NA,NA,NA,9,
35,Economic Growth,Global,IFs-RCP 6.0,2070,No CC,Percent,-1.7,NA,NA,NA,NA,NA,9,
36,Economic Growth,Global,SSP1-RCP 2.6,2070,No CC,Trillions of 2011 US$,-103.0,NA,NA,NA,NA,NA,9,
37,Economic Growth,Global,SSP1-RCP 2.6,2070,No CC,Percent,-0.8,NA,NA,NA,NA,NA,9,
38,Economic Growth,Global,SSP2-RCP 4.5,2070,No CC,Trillions of 2011 US$,-132.9,NA,NA,NA,NA,NA,9,
39,Economic Growth,Global,SSP2-RCP 4.5,2070,No CC,Percent,-1.6,NA,NA,NA,NA,NA,9,
40,Economic Growth,Global,SSP3-RCP 6.0,2070,No CC,Trillions of 2011 US$,-83.0,NA,NA,NA,NA,NA,9,
41,Economic Growth,Global,SSP3-RCP 6.0,2070,No CC,Percent,-1.6,NA,NA,NA,NA,NA,9,
42,Economic Growth,Global,SSP4-RCP 6.0,2070,No CC,Trillions of 2011 US$,-100.8,NA,NA,NA,NA,NA,9,
43,Economic Growth,Global,SSP4-RCP 6.0,2070,No CC,Percent,-1.5,NA,NA,NA,NA,NA,9,
44,Economic Growth,Global,SSP5-RCP 8.5,2070,No CC,Trillions of 2011 US$,-344.1,NA,NA,NA,NA,NA,9,
45,Economic Growth,Global,SSP5-RCP 8.5,2070,No CC,Percent,-3.2,NA,NA,NA,NA,NA,9,
46,Gini Coefficient,Global,IFs-RCP 6.0,2030,No CC,,0.010,NA,NA,NA,NA,NA,9,
47,Gini Coefficient,Global,IFs-RCP 6.0,2030,No CC,Percent,2.7,NA,NA,NA,NA,NA,9,
48,Gini Coefficient,Global,SSP1-RCP 2.6,2030,No CC,,0.012,NA,NA,NA,NA,NA,9,
49,Gini Coefficient,Global,SSP1-RCP 2.6,2030,No CC,Percent,3.2,NA,NA,NA,NA,NA,9,
50,Gini Coefficient,Global,SSP2-RCP 4.5,2030,No CC,,0.012,NA,NA,NA,NA,NA,9,
51,Gini Coefficient,Global,SSP2-RCP 4.5,2030,No CC,Percent,3.1,NA,NA,NA,NA,NA,9,
52,Gini Coefficient,Global,SSP3-RCP 6.0,2030,No CC,,0.010,NA,NA,NA,NA,NA,9,
53,Gini Coefficient,Global,SSP3-RCP 6.0,2030,No CC,Percent,2.4,NA,NA,NA,NA,NA,9,
54,Gini Coefficient,Global,SSP4-RCP 6.0,2030,No CC,,0.010,NA,NA,NA,NA,NA,9,
55,Gini Coefficient,Global,SSP4-RCP 6.0,2030,No CC,Percent,2.4,NA,NA,NA,NA,NA,9,
56,Gini Coefficient,Global,SSP5-RCP 8.5,2030,No CC,,0.016,NA,NA,NA,NA,NA,9,
57,Gini Coefficient,Global,SSP5-RCP 8.5,2030,No CC,Percent,4.3,NA,NA,NA,NA,NA,9,
58,Gini Coefficient,Global,IFs-RCP 6.0,2050,No CC,,0.028,NA,NA,NA,NA,NA,9,
59,Gini Coefficient,Global,IFs-RCP 6.0,2050,No CC,Percent,7.2,NA,NA,NA,NA,NA,9,
60,Gini Coefficient,Global,SSP1-RCP 2.6,2050,No CC,,0.022,NA,NA,NA,NA,NA,9,
61,Gini Coefficient,Global,SSP1-RCP 2.6,2050,No CC,Percent,6.6,NA,NA,NA,NA,NA,9,
62,Gini Coefficient,Global,SSP2-RCP 4.5,2050,No CC,,0.029,NA,NA,NA,NA,NA,9,
63,Gini Coefficient,Global,SSP2-RCP 4.5,2050,No CC,Percent,7.7,NA,NA,NA,NA,NA,9,
64,Gini Coefficient,Global,SSP3-RCP 6.0,2050,No CC,,0.023,NA,NA,NA,NA,NA,9,
65,Gini Coefficient,Global,SSP3-RCP 6.0,2050,No CC,Percent,5.5,NA,NA,NA,NA,NA,9,
66,Gini Coefficient,Global,SSP4-RCP 6.0,2050,No CC,,0.023,NA,NA,NA,NA,NA,9,
67,Gini Coefficient,Global,SSP4-RCP 6.0,2050,No CC,Percent,5.5,NA,NA,NA,NA,NA,9,
68,Gini Coefficient,Global,SSP5-RCP 8.5,2050,No CC,,0.042,NA,NA,NA,NA,NA,9,
69,Gini Coefficient,Global,SSP5-RCP 8.5,2050,No CC,Percent,12.7,NA,NA,NA,NA,NA,9,
70,Gini Coefficient,Global,IFs-RCP 6.0,2070,No CC,,0.046,NA,NA,NA,NA,NA,9,
71,Gini Coefficient,Global,IFs-RCP 6.0,2070,No CC,Percent,12.0,NA,NA,NA,NA,NA,9,
72,Gini Coefficient,Global,SSP1-RCP 2.6,2070,No CC,,0.023,NA,NA,NA,NA,NA,9,
73,Gini Coefficient,Global,SSP1-RCP 2.6,2070,No CC,Percent,7.5,NA,NA,NA,NA,NA,9,
74,Gini Coefficient,Global,SSP2-RCP 4.5,2070,No CC,,0.042,NA,NA,NA,NA,NA,9,
75,Gini Coefficient,Global,SSP2-RCP 4.5,2070,No CC,Percent,11.6,NA,NA,NA,NA,NA,9,
76,Gini Coefficient,Global,SSP3-RCP 6.0,2070,No CC,,0.035,NA,NA,NA,NA,NA,9,
77,Gini Coefficient,Global,SSP3-RCP 6.0,2070,No CC,Percent,8.2,NA,NA,NA,NA,NA,9,
78,Gini Coefficient,Global,SSP4-RCP 6.0,2070,No CC,,0.036,NA,NA,NA,NA,NA,9,
79,Gini Coefficient,Global,SSP4-RCP 6.0,2070,No CC,Percent,8.5,NA,NA,NA,NA,NA,9,
80,Gini Coefficient,Global,SSP5-RCP 8.5,2070,No CC,,0.074,NA,NA,NA,NA,NA,9,
81,Gini Coefficient,Global,SSP5-RCP 8.5,2070,No CC,Percent,23.9,NA,NA,NA,NA,NA,9,
82,Extreme poverty,Global,SSP1-RCP2.6,2030,No CC,Millions of people,9,NA,NA,NA,NA,NA,Page 10,Projected increase in extreme poverty under low emissions and improved socio-economic development scenario.
83,Extreme poverty,Global,SSP3-RCP6.0,2030,No CC,Millions of people,30,NA,NA,NA,NA,NA,Page 10,Projected increase in extreme poverty under moderate emissions and slow socio-economic development scenario.
84,Extreme poverty,Global,SSP5-RCP8.5,2030,No CC,Millions of people,24,NA,NA,NA,NA,NA,Page 10,Projected increase in extreme poverty under high emissions and high socio-economic development scenario.
85,Extreme poverty,Global,SSP1-RCP2.6,2050,No CC,Millions of people,4,NA,NA,NA,NA,NA,Page 10,Projected increase in extreme poverty under low emissions and improved socio-economic development scenario.
86,Extreme poverty,Global,SSP3-RCP6.0,2050,No CC,Millions of people,78,NA,NA,NA,NA,NA,Page 10,Projected increase in extreme poverty under moderate emissions and slow socio-economic development scenario.
87,Extreme poverty,Global,SSP5-RCP8.5,2050,No CC,Millions of people,20,NA,NA,NA,NA,NA,Page 10,Projected increase in extreme poverty under high emissions and high socio-economic development scenario.
88,Extreme poverty,Global,SSP1-RCP2.6,2070,No CC,Millions of people,4,NA,NA,NA,NA,NA,Page 10,"Projected increase in extreme poverty under low emissions and improved socio-economic development scenario, emphasizing if properly balanced with socio-economic development and climate change mitigation."
89,Extreme poverty,Global,SSP3-RCP6.0,2070,No CC,Millions of people,130,NA,NA,NA,NA,NA,Page 10,Projected increase in extreme poverty under moderate emissions and slow socio-economic development scenario.
90,Extreme poverty,Global,SSP5-RCP8.5,2070,No CC,Millions of people,39,NA,NA,NA,NA,NA,Page 10,Projected increase in extreme poverty under high emissions and high socio-economic development scenario.
91,Extreme Poverty,Global,IFs-RCP 6.0,2030,No CC,Millions,29.1,NA,NA,NA,NA,NA,Page 11,Poverty at the $1.90 threshold due to climate change.
92,Extreme Poverty,Global,IFs-RCP 6.0,2050,No CC,Millions,65.1,NA,NA,NA,NA,NA,Page 11,Poverty at the $1.90 threshold due to climate change.
93,Extreme Poverty,Global,IFs-RCP 6.0,2070,No CC,Millions,72.0,NA,NA,NA,NA,NA,Page 11,Poverty at the $1.90 threshold due to climate change.
94,Poverty,Global,IFs-RCP 6.0,2030,No CC,Millions,48.2,NA,NA,NA,NA,NA,Page 11,Poverty at the $3.20 threshold due to climate change.
95,Poverty,Global,IFs-RCP 6.0,2050,No CC,Millions,125.1,NA,NA,NA,NA,NA,Page 11,Poverty at the $3.20 threshold due to climate change.
96,Poverty,Global,IFs-RCP 6.0,2070,No CC,Millions,161.7,NA,NA,NA,NA,NA,Page 11,Poverty at the $3.20 threshold due to climate change.
97,Poverty,Global,IFs-RCP 6.0,2030,No CC,Millions,53.0,NA,NA,NA,NA,NA,Page 11,Poverty at the $5.50 threshold due to climate change.
98,Poverty,Global,IFs-RCP 6.0,2050,No CC,Millions,164.6,NA,NA,NA,NA,NA,Page 11,Poverty at the $5.50 threshold due to climate change.
99,Poverty,Global,IFs-RCP 6.0,2070,No CC,Millions,295.1,NA,NA,NA,NA,NA,Page 11,Poverty at the $5.50 threshold due to climate change.
100,Extreme Poverty,Global,IFs-RCP 6.0,2070,No CC,Percent,40,NA,NA,NA,NA,NA,Page 11,Percent of population under $1.90 per day due to climate change.
101,Poverty,Global,IFs-RCP 6.0,2070,No CC,Percent,30,NA,NA,NA,NA,NA,Page 11,Percent of population under $3.20 per day due to climate change.
102,Poverty,Global,IFs-RCP 6.0,2070,No CC,Percent,20,NA,NA,NA,NA,NA,Page 11,Percent of population under $5.50 per day due to climate change.
103,Extreme Poverty,Global,SSP4-RCP 8.5 No TP,2030,No CC,Millions,48,NA,NA,NA,NA,NA,Page 11,Increase in poverty from 2014 to 2030 without tipping points.
104,Extreme Poverty,Global,SSP4-RCP 8.5 TP,2030,No CC,Millions,99,NA,NA,NA,NA,NA,Page 11,Increase in poverty from 2014 to 2030 with tipping points.
105,Global GDP,Global,IFs-RCP 6.0,2030,No CC,Trillions of 2011 US$,-36.8,NA,NA,NA,NA,NA,Page 12,Cumulative effect of tipping points on global GDP.
106,Global GDP,Global,IFs-RCP 6.0,2050,No CC,Trillions of 2011 US$,-326.1,NA,NA,NA,NA,NA,Page 12,Cumulative effect of tipping points on global GDP.
107,Global GDP,Global,IFs-RCP 6.0,2070,No CC,Trillions of 2011 US$,-1,112.0,NA,NA,NA,NA,NA,Page 12
108,Global GDP,Global,SSP1-RCP 2.6,2030,No CC,Trillions of 2011 US$,-41.5,NA,NA,NA,NA,NA,Page 12,Cumulative effect of tipping points on global GDP.
109,Global GDP,Global,SSP1-RCP 2.6,2050,No CC,Trillions of 2011 US$,-431.5,NA,NA,NA,NA,NA,Page 12,Cumulative effect of tipping points on global GDP.
110,Global GDP,Global,SSP1-RCP 2.6,2070,No CC,Trillions of 2011 US$,-1,644.0,NA,NA,NA,NA,NA,Page 12
111,Global GDP,Global,SSP2-RCP 4.5,2030,No CC,Trillions of 2011 US$,-40.6,NA,NA,NA,NA,NA,Page 12,Cumulative effect of tipping points on global GDP.
112,Global GDP,Global,SSP2-RCP 4.5,2050,No CC,Trillions of 2011 US$,-389.8,NA,NA,NA,NA,NA,Page 12,Cumulative effect of tipping points on global GDP.
113,Global GDP,Global,SSP2-RCP 4.5,2070,No CC,Trillions of 2011 US$,-1,422.0,NA,NA,NA,NA,NA,Page 12
114,Global GDP,Global,SSP3-RCP 6.0,2030,No CC,Trillions of 2011 US$,-38.9,NA,NA,NA,NA,NA,Page 12,Cumulative effect of tipping points on global GDP.
115,Global GDP,Global,SSP3-RCP 6.0,2050,No CC,Trillions of 2011 US$,-326.3,NA,NA,NA,NA,NA,Page 12,Cumulative effect of tipping points on global GDP.
116,Global GDP,Global,SSP3-RCP 6.0,2070,No CC,Trillions of 2011 US$,-1,033.0,NA,NA,NA,NA,NA,Page 12
117,Global GDP,Global,SSP4-RCP 6.0,2030,No CC,Trillions of 2011 US$,-40.0,NA,NA,NA,NA,NA,Page 12,Cumulative effect of tipping points on global GDP.
118,Global GDP,Global,SSP4-RCP 6.0,2050,No CC,Trillions of 2011 US$,-371.5,NA,NA,NA,NA,NA,Page 12,Cumulative effect of tipping points on global GDP.
119,Global GDP,Global,SSP4-RCP 6.0,2070,No CC,Trillions of 2011 US$,-1,261.0,NA,NA,NA,NA,NA,Page 12
120,Global GDP,Global,SSP5-RCP 8.5,2030,No CC,Trillions of 2011 US$,-44.0,NA,NA,NA,NA,NA,Page 12,Cumulative effect of tipping points on global GDP.
121,Global GDP,Global,SSP5-RCP 8.5,2050,No CC,Trillions of 2011 US$,-529.3,NA,NA,NA,NA,NA,Page 12,Cumulative effect of tipping points on global GDP.
122,Global GDP,Global,SSP5-RCP 8.5,2070,No CC,Trillions of 2011 US$,-2,340.0,NA,NA,NA,NA,NA,Page 12
123,Extreme Poverty,Global,RCP 8.5,2070,No CC,Millions of People,40,NA,NA,NA,NA,NA,Page 13,"Projected increase in extreme poverty under RCP 8.5 by 2070 due to climate change impacts, relative to a scenario with no climate change impacts. Discusses the effect of income inequality reduction."
124,Poverty,Global,SSP2-RCP 4.5,2050,No CC,million people,40,NA,NA,NA,NA,NA,15,Extreme poverty
