,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
71,Maximum Revenue Potential,EBS & Chukchi,SSP585,2070,2000–2019,%,-33.79,NA,NA,NA,NA,NA,14,Average for period 2061-2080
72,Maximum Profit Potential,EBS & Chukchi,SSP585,2070,2000–2019,%,-42.68,NA,NA,NA,NA,NA,14,Average for period 2061-2080
73,Maximum Catch Potential,EBS & Chukchi,SSP126,2090,2000–2019,%,-7.10,NA,NA,NA,NA,NA,14,Average for period 2081-2100
74,Maximum Revenue Potential,EBS & Chukchi,SSP126,2090,2000–2019,%,-23.12,NA,NA,NA,NA,NA,14,Average for period 2081-2100
75,Maximum Profit Potential,EBS & Chukchi,SSP126,2090,2000–2019,%,-28.25,NA,NA,NA,NA,NA,14,Average for period 2081-2100
76,Maximum Catch Potential,EBS & Chukchi,SSP245,2090,2000–2019,%,-7.09,NA,NA,NA,NA,NA,14,Average for period 2081-2100
77,Maximum Revenue Potential,EBS & Chukchi,SSP245,2090,2000–2019,%,-32.55,NA,NA,NA,NA,NA,14,Average for period 2081-2100
78,Maximum Profit Potential,EBS & Chukchi,SSP245,2090,2000–2019,%,-40.55,NA,NA,NA,NA,NA,14,Average for period 2081-2100
79,Maximum Catch Potential,EBS & Chukchi,SSP370,2090,2000–2019,%,-5.65,NA,NA,NA,NA,NA,14,Average for period 2081-2100
80,Maximum Revenue Potential,EBS & Chukchi,SSP370,2090,2000–2019,%,-35.5,NA,NA,NA,NA,NA,14,Average for period 2081-2100
81,Maximum Profit Potential,EBS & Chukchi,SSP370,2090,2000–2019,%,-44.28,NA,NA,NA,NA,NA,14,Average for period 2081-2100
82,Maximum Catch Potential,EBS & Chukchi,SSP585,2090,2000–2019,%,-4.22,NA,NA,NA,NA,NA,14,Average for period 2081-2100
83,Maximum Revenue Potential,EBS & Chukchi,SSP585,2090,2000–2019,%,-37.37,NA,NA,NA,NA,NA,14,Average for period 2081-2100
84,Maximum Profit Potential,EBS & Chukchi,SSP585,2090,2000–2019,%,-46.83,NA,NA,NA,NA,NA,14,Average for period 2081-2100
85,Maximum Catch Potential,NE Bering/Chukchi,SSP585,2081,2000-2019,%,0,NA,NA,NA,NA,NA,15,Indicates no significant increases in Maximum Revenue Potential or Maximum Profit Potential despite increases in MCP.
