,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
25,Productivity Growth,United States,Unspecified,2011,Unspecified,-,-0.152,0.087,NA,NA,NA,NA,14,Summer temperature impact. Statistically significant at the 10% level. Sample is 1990-2011.
26,Productivity Growth,United States,Unspecified,2011,Unspecified,-,0.132,0.048,NA,NA,NA,NA,14,Fall temperature impact. Statistically significant at the 1% level. Sample is 1990-2011.
27,Productivity Growth,United States,Unspecified,2011,Unspecified,-,0.000,0.041,NA,NA,NA,NA,14,Winter temperature impact. Not statistically significant. Sample is 1990-2011.
28,Productivity Growth,United States,Unspecified,2011,Unspecified,-,0.000,0.031,NA,NA,NA,NA,14,Spring temperature impact. Not statistically significant. Sample is 1990-2011.
29,Employment Growth,United States,Unspecified,2011,Unspecified,-,0.000,0.032,NA,NA,NA,NA,14,Summer temperature impact. Not statistically significant. Sample is 1990-2011.
30,Employment Growth,United States,Unspecified,2011,Unspecified,-,0.000,0.041,NA,NA,NA,NA,14,Fall temperature impact. Not statistically significant. Sample is 1990-2011.
31,Employment Growth,United States,Unspecified,2011,Unspecified,-,0.000,0.015,NA,NA,NA,NA,14,Winter temperature impact. Not statistically significant. Sample is 1990-2011.
32,Employment Growth,United States,Unspecified,2011,Unspecified,-,0.000,0.051,NA,NA,NA,NA,14,Spring temperature impact. Not statistically significant. Sample is 1990-2011.
33,GDP growth,United States,Business as usual,2012,No CC,Standard deviations,-0.2,NA,NA,NA,NA,NA,Page 16,"One standard deviation increase in summer temperature results in a change in the growth of GDP between -0.2 and +0.2 standard deviations, depending on the specific industry. I'm assigning the last year of the study (2012) due to the lack of any mention of years."
34,GDP growth,United States,Business as usual,2012,No CC,Standard deviations,0.2,NA,NA,NA,NA,NA,Page 16,"One standard deviation increase in summer temperature results in a change in the growth of GDP between -0.2 and +0.2 standard deviations, depending on the specific industry. I'm assigning the last year of the study (2012) due to the lack of any mention of years."
35,GDP Growth,United States,Business as usual,1997,No CC,percentage points,-0.188,0.095,NA,NA,NA,NA,329,Pre-1997. Based on summer temperature increases.
36,GDP Growth,United States,Business as usual,1997,No CC,percentage points,-0.188,0.062,NA,NA,NA,NA,329,Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
37,GDP Growth,United States,Business as usual,1997,No CC,percentage points,-0.188,0.076,NA,NA,NA,NA,329,Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
38,GDP Growth,United States,Business as usual,2012,No CC,percentage points,-0.250,0.197,NA,NA,NA,NA,329,Post-1997. Based on summer temperature increases.
39,GDP Growth,United States,Business as usual,2012,No CC,percentage points,-0.250,0.067,NA,NA,NA,NA,329,Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
40,GDP Growth,United States,Business as usual,2012,No CC,percentage points,-0.250,0.156,NA,NA,NA,NA,329,Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
41,Output Growth,United States,Business as usual,1997,No CC,percentage points,0.019,0.070,NA,NA,NA,NA,329,Services; Pre-1997. Based on summer temperature increases.
42,Output Growth,United States,Business as usual,1997,No CC,percentage points,0.019,0.050,NA,NA,NA,NA,329,Services; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
43,Output Growth,United States,Business as usual,1997,No CC,percentage points,0.019,0.062,NA,NA,NA,NA,329,Services; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
44,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.206,0.075,NA,NA,NA,NA,329,Services; Post-1997. Based on summer temperature increases.
45,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.206,0.076,NA,NA,NA,NA,329,Services; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
46,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.206,0.064,NA,NA,NA,NA,329,Services; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
47,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.209,0.241,NA,NA,NA,NA,329,"Finance, insurance, real estate; Pre-1997. Based on summer temperature increases."
48,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.209,0.228,NA,NA,NA,NA,329,"Finance, insurance, real estate; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme"
49,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.209,0.271,NA,NA,NA,NA,329,"Finance, insurance, real estate; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme"
50,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.437,0.384,NA,NA,NA,NA,329,"Finance, insurance, real estate; Post-1997. Based on summer temperature increases."
51,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.437,0.158,NA,NA,NA,NA,329,"Finance, insurance, real estate; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme"
52,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.437,0.329,NA,NA,NA,NA,329,"Finance, insurance, real estate; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme"
53,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.058,0.215,NA,NA,NA,NA,329,Manufacturing; Pre-1997. Based on summer temperature increases.
54,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.058,0.102,NA,NA,NA,NA,329,Manufacturing; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
55,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.058,0.160,NA,NA,NA,NA,329,Manufacturing; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
56,Output Growth,United States,Business as usual,2012,No CC,percentage points,0.067,0.623,NA,NA,NA,NA,329,Manufacturing; Post-1997. Based on summer temperature increases.
57,Output Growth,United States,Business as usual,2012,No CC,percentage points,0.067,0.420,NA,NA,NA,NA,329,Manufacturing; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
58,Output Growth,United States,Business as usual,2012,No CC,percentage points,0.067,0.513,NA,NA,NA,NA,329,Manufacturing; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
59,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.068,0.071,NA,NA,NA,NA,329,Government; Pre-1997. Based on summer temperature increases.
60,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.068,0.063,NA,NA,NA,NA,329,Government; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
61,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.068,0.070,NA,NA,NA,NA,329,Government; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
62,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.051,0.164,NA,NA,NA,NA,329,Government; Post-1997. Based on summer temperature increases.
63,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.051,0.086,NA,NA,NA,NA,329,Government; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
64,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.051,0.128,NA,NA,NA,NA,329,Government; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
65,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.052,0.073,NA,NA,NA,NA,329,Retail; Pre-1997. Based on summer temperature increases.
66,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.052,0.060,NA,NA,NA,NA,329,Retail; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
67,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.052,0.070,NA,NA,NA,NA,329,Retail; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
68,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.241,0.189,NA,NA,NA,NA,329,Retail; Post-1997. Based on summer temperature increases.
69,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.241,0.083,NA,NA,NA,NA,329,Retail; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
70,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.241,0.146,NA,NA,NA,NA,329,Retail; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
71,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.158,0.104,NA,NA,NA,NA,329,Wholesale; Pre-1997. Based on summer temperature increases.
72,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.158,0.062,NA,NA,NA,NA,329,Wholesale; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
73,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.158,0.084,NA,NA,NA,NA,329,Wholesale; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
74,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.284,0.171,NA,NA,NA,NA,329,Wholesale; Post-1997. Based on summer temperature increases.
75,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.284,0.163,NA,NA,NA,NA,329,Wholesale; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
76,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.284,0.164,NA,NA,NA,NA,329,Wholesale; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
77,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.235,0.088,NA,NA,NA,NA,329,Communication/Information; Pre-1997. Based on summer temperature increases.
78,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.235,0.092,NA,NA,NA,NA,329,Communication/Information; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
79,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.235,0.068,NA,NA,NA,NA,329,Communication/Information; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
80,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.294,0.732,NA,NA,NA,NA,329,Communication/Information; Post-1997. Based on summer temperature increases.
81,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.294,0.405,NA,NA,NA,NA,329,Communication/Information; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
82,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.294,0.662,NA,NA,NA,NA,329,Communication/Information; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
83,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.224,0.236,NA,NA,NA,NA,329,Construction; Pre-1997. Based on summer temperature increases.
84,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.224,0.199,NA,NA,NA,NA,329,Construction; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
85,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.224,0.232,NA,NA,NA,NA,329,Construction; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
86,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.379,0.446,NA,NA,NA,NA,329,Construction; Post-1997. Based on summer temperature increases.
87,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.379,0.194,NA,NA,NA,NA,329,Construction; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
88,Output Growth,United States,Business as usual,2012,No CC,percentage points,-0.379,0.372,NA,NA,NA,NA,329,Construction; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
89,Output Growth,United States,Business as usual,1997,No CC,percentage points,0.150,0.125,NA,NA,NA,NA,329,Transportation; Pre-1997. Based on summer temperature increases.
90,Output Growth,United States,Business as usual,1997,No CC,percentage points,0.150,0.196,NA,NA,NA,NA,329,Transportation; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
91,Output Growth,United States,Business as usual,1997,No CC,percentage points,0.150,0.187,NA,NA,NA,NA,329,Transportation; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
92,Output Growth,United States,Business as usual,2012,No CC,percentage points,0.189,0.221,NA,NA,NA,NA,329,Transportation; Post-1997. Based on summer temperature increases.
93,Output Growth,United States,Business as usual,2012,No CC,percentage points,0.189,0.138,NA,NA,NA,NA,329,Transportation; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
94,Output Growth,United States,Business as usual,2012,No CC,percentage points,0.189,0.187,NA,NA,NA,NA,329,Transportation; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
95,Output Growth,United States,Business as usual,1997,No CC,percentage points,0.338,0.248,NA,NA,NA,NA,329,Utilities; Pre-1997. Based on summer temperature increases.
96,Output Growth,United States,Business as usual,1997,No CC,percentage points,0.338,0.202,NA,NA,NA,NA,329,Utilities; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
97,Output Growth,United States,Business as usual,1997,No CC,percentage points,0.338,0.220,NA,NA,NA,NA,329,Utilities; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
98,Output Growth,United States,Business as usual,2012,No CC,percentage points,0.621,0.377,NA,NA,NA,NA,329,Utilities; Post-1997. Based on summer temperature increases.
99,Output Growth,United States,Business as usual,2012,No CC,percentage points,0.621,0.230,NA,NA,NA,NA,329,Utilities; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
100,Output Growth,United States,Business as usual,2012,No CC,percentage points,0.621,0.264,NA,NA,NA,NA,329,Utilities; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
101,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.152,0.539,NA,NA,NA,NA,329,Mining; Pre-1997. Based on summer temperature increases.
102,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.152,0.572,NA,NA,NA,NA,329,Mining; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
103,Output Growth,United States,Business as usual,1997,No CC,percentage points,-0.152,0.515,NA,NA,NA,NA,329,Mining; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme
104,Output Growth,United States,Business as usual,2012,No CC,percentage points,0.954,1.524,NA,NA,NA,NA,329,Mining; Post-1997. Based on summer temperature increases.
105,Output Growth,United States,Business as usual,2012,No CC,percentage points,0.954,0.300,NA,NA,NA,NA,329,Mining; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
106,Output Growth,United States,Business as usual,2012,No CC,percentage points,0.954,1.251,NA,NA,NA,NA,329,Mining; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme
107,Output Growth,United States,Business as usual,1997,No CC,percentage points,-2.489,0.995,NA,NA,NA,NA,329,"Agriculture, forestry, ﬁshing; Pre-1997. Based on summer temperature increases."
108,Output Growth,United States,Business as usual,1997,No CC,percentage points,-2.489,0.443,NA,NA,NA,NA,329,"Agriculture, forestry, ﬁshing; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme"
109,Output Growth,United States,Business as usual,1997,No CC,percentage points,-2.489,0.952,NA,NA,NA,NA,329,"Agriculture, forestry, ﬁshing; Pre-1997. Based on summer temperature increases. Using an alternative weighting scheme"
110,Output Growth,United States,Business as usual,2012,No CC,percentage points,-2.203,0.969,NA,NA,NA,NA,329,"Agriculture, forestry, ﬁshing; Post-1997. Based on summer temperature increases."
111,Output Growth,United States,Business as usual,2012,No CC,percentage points,-2.203,0.502,NA,NA,NA,NA,329,"Agriculture, forestry, ﬁshing; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme"
112,Output Growth,United States,Business as usual,2012,No CC,percentage points,-2.203,0.751,NA,NA,NA,NA,329,"Agriculture, forestry, ﬁshing; Post-1997. Based on summer temperature increases. Using an alternative weighting scheme"
113,Output growth,United States,Business as usual,2011,No CC,Percentage change,0.417,0.274,NA,NA,NA,NA,18,"Arts, entertainment, and recreation"
114,Output growth,United States,Business as usual,2011,No CC,Percentage change,0.417,0.203,NA,NA,NA,NA,18,"Arts, entertainment, and recreation, significance at the 5% level"
115,Output growth,United States,Business as usual,2011,No CC,Percentage change,0.417,0.229,NA,NA,NA,NA,18,"Arts, entertainment, and recreation, significance at the 10% level"
116,Output growth,United States,Business as usual,2011,No CC,Percentage change,0.025,0.270,NA,NA,NA,NA,18,Accommodation
117,Output growth,United States,Business as usual,2011,No CC,Percentage change,0.025,0.359,NA,NA,NA,NA,18,Accommodation
118,Output growth,United States,Business as usual,2011,No CC,Percentage change,0.025,0.335,NA,NA,NA,NA,18,Accommodation
119,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.219,0.127,NA,NA,NA,NA,18,Professional and business services
120,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.219,0.098,NA,NA,NA,NA,18,"Professional and business services, significance at the 5% level"
121,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.219,0.076,NA,NA,NA,NA,18,"Professional and business services, significance at the 1% level"
122,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.004,0.047,NA,NA,NA,NA,18,"Educational services, health care, social assistance"
123,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.004,0.064,NA,NA,NA,NA,18,"Educational services, health care, social assistance"
124,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.004,0.043,NA,NA,NA,NA,18,"Educational services, health care, social assistance"
125,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.253,0.136,NA,NA,NA,NA,18,"Other services, except government"
126,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.253,0.103,NA,NA,NA,NA,18,"Other services, except government, significance at the 5% level"
127,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.253,0.099,NA,NA,NA,NA,18,"Other services, except government, significance at the 5% level"
128,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.387,0.155,NA,NA,NA,NA,18,Food services and drinking places
129,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.387,0.148,NA,NA,NA,NA,18,"Food services and drinking places, significance at the 1% level"
130,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.387,0.127,NA,NA,NA,NA,18,"Food services and drinking places, significance at the 1% level"
131,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.435,0.399,NA,NA,NA,NA,18,Real estate
132,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.435,0.125,NA,NA,NA,NA,18,"Real estate, significance at the 1% level"
133,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.435,0.333,NA,NA,NA,NA,18,Real estate
134,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.254,0.463,NA,NA,NA,NA,18,"Federal Reserve banks, credit intermediation, and related services"
135,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.254,0.354,NA,NA,NA,NA,18,"Federal Reserve banks, credit intermediation, and related services"
136,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.254,0.407,NA,NA,NA,NA,18,"Federal Reserve banks, credit intermediation, and related services"
137,Output growth,United States,Business as usual,2011,No CC,Percentage change,-1.299,0.630,NA,NA,NA,NA,18,"Insurance, carriers and related activities"
138,Output growth,United States,Business as usual,2011,No CC,Percentage change,-1.299,0.548,NA,NA,NA,NA,18,"Insurance, carriers and related activities, significance at the 5% level"
139,Output growth,United States,Business as usual,2011,No CC,Percentage change,-1.299,0.632,NA,NA,NA,NA,18,"Insurance, carriers and related activities, significance at the 5% level"
140,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.287,0.531,NA,NA,NA,NA,18,"Securities, commodity contracts, and investments"
141,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.287,0.337,NA,NA,NA,NA,18,"Securities, commodity contracts, and investments"
142,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.287,0.375,NA,NA,NA,NA,18,"Securities, commodity contracts, and investments"
143,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.030,0.244,NA,NA,NA,NA,18,"Rental and leasing services, lessors of intangible assets"
144,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.030,0.290,NA,NA,NA,NA,18,"Rental and leasing services, lessors of intangible assets"
145,Output growth,United States,Business as usual,2011,No CC,Percentage change,-0.030,0.169,NA,NA,NA,NA,18,"Rental and leasing services, lessors of intangible assets"
146,Output growth,United States,Business as usual,2011,No CC,Percentage change,1.027,1.142,NA,NA,NA,NA,18,"Funds, trusts, and other financial vehicles"
147,Output growth,United States,Business as usual,2011,No CC,Percentage change,1.027,1.068,NA,NA,NA,NA,18,"Funds, trusts, and other financial vehicles"
148,Output growth,United States,Business as usual,2011,No CC,Percentage change,1.027,0.970,NA,NA,NA,NA,18,"Funds, trusts, and other financial vehicles"
149,Output Growth,United States,GCM,2004,No CC,% points red. per 1oF,-0.24,-0.28,NA,NA,NA,NA,19,"Retail sector, 1997-2011 avg"
150,Output Growth,United States,GCM,2004,No CC,% points red. per 1oF,-0.24,-0.28,NA,NA,NA,NA,19,"Wholesale sector, 1997-2011 avg"
151,Output Growth,United States,GCM,2004,No CC,% points red. per 1oF,-0.44,NA,NA,NA,NA,NA,19,"Real estate sector, 1997-2011 avg"
152,Output Growth,United States,Unspecified,2019,No CC,percentage points,-1.30,NA,NA,NA,NA,NA,332,"Impact of 1oF increase in average summer temperature on Finance/Insurance/Real Estate sector, post-1997 sample."
153,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,0.329,0.173,NA,NA,NA,NA,21,"North, Winter; Significance at 10% level."
154,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,0.065,0.296,NA,NA,NA,NA,21,"North, Spring"
155,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,-0.240,0.257,NA,NA,NA,NA,21,"North, Summer"
156,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,-0.255,0.233,NA,NA,NA,NA,21,"North, Summer"
157,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,-0.087,0.167,NA,NA,NA,NA,21,"South, Winter"
158,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,0.152,0.159,NA,NA,NA,NA,21,"South, Spring"
159,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,0.326,0.163,NA,NA,NA,NA,21,"South, Spring; Significance at 5% level."
160,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,0.571,0.194,NA,NA,NA,NA,21,"South, Fall; Significance at 1% level."
161,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,0.010,0.089,NA,NA,NA,NA,21,"Midwest, Winter"
162,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,0.158,0.144,NA,NA,NA,NA,21,"Midwest, Winter"
163,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,0.043,0.162,NA,NA,NA,NA,21,"Midwest, Spring"
164,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,0.116,0.128,NA,NA,NA,NA,21,"Midwest, Spring"
165,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,-0.000,0.096,NA,NA,NA,NA,21,"West, Winter"
166,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,-0.155,0.143,NA,NA,NA,NA,21,"West, Spring"
167,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,0.028,0.154,NA,NA,NA,NA,21,"West, Summer"
168,GSP growth rate,United States,GCMs,2012,No CC,Regression coefficient,-0.006,0.167,NA,NA,NA,NA,21,"West, Summer"
169,GDP growth,United States,A2 (high emissions),2085,No CC,percentage change,0,NA,NA,NA,NA,NA,337,"Long-term projection; business as usual scenario - no adaptation or mitigation; average of 2070-2099; no specific estimate given, showing zero effect placeholder"
170,GDP growth,United States,A1B (medium emissions),2085,No CC,percentage change,0,NA,NA,NA,NA,NA,337,"Long-term projection; business as usual scenario - no adaptation or mitigation; average of 2070-2099; no specific estimate given, showing zero effect placeholder"
