,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
21,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.63,0.14,NA,NA,NA,NA,11,Truck transportation industry (NAICS 484) 12-month horizon
22,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.58,0.16,NA,NA,NA,NA,11,Support activities for transportation industry (NAICS 488) 12-month horizon
23,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,2.19,0.19,NA,NA,NA,NA,11,Couriers and messengers industry (NAICS 492) 12-month horizon
24,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,2.02,0.57,NA,NA,NA,NA,11,Motion picture and sound recording industries (NAICS 512) 12-month horizon
25,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.78,0.15,NA,NA,NA,NA,11,Administrative and support services industry (NAICS 561) 12-month horizon
26,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.58,0.42,NA,NA,NA,NA,11,Utilities industry (NAICS 221) 12-month horizon
27,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.15,0.14,NA,NA,NA,NA,11,Food manufacturing industry (NAICS 311) 12-month horizon
28,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.84,0.55,NA,NA,NA,NA,11,Apparel manufacturing industry (NAICS 315) 12-month horizon
29,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.32,0.20,NA,NA,NA,NA,11,Plastics and rubber products manufacturing industry (NAICS 326) 12-month horizon
30,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.27,0.33,NA,NA,NA,NA,11,Nonmetallic mineral product manufacturing industry (NAICS 327) 12-month horizon
31,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.16,0.17,NA,NA,NA,NA,11,Electrical equipment and appliance mfg. industry (NAICS 335) 12-month horizon
32,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.08,0.19,NA,NA,NA,NA,11,Transportation equipment manufacturing industry (NAICS 336) 12-month horizon
33,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.14,0.14,NA,NA,NA,NA,11,Miscellaneous manufacturing industry (NAICS 339) 12-month horizon
34,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.09,0.10,NA,NA,NA,NA,11,"Merchant wholesalers, nondurable goods industry (NAICS 424) 12-month horizon"
35,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.08,0.15,NA,NA,NA,NA,11,Motor vehicle and parts dealers industry (NAICS 441) 12-month horizon
36,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.25,0.36,NA,NA,NA,NA,11,Electronics and appliance stores industry (NAICS 443) 12-month horizon
37,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.06,0.08,NA,NA,NA,NA,11,Gasoline stations industry (NAICS 447) 12-month horizon
38,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.11,0.09,NA,NA,NA,NA,11,General merchandise stores industry (NAICS 452) 12-month horizon
39,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.32,0.18,NA,NA,NA,NA,11,Nonstore retailers industry (NAICS 454) 12-month horizon
40,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.04,0.36,NA,NA,NA,NA,11,Air transportation industry (NAICS 481) 12-month horizon
41,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.57,1.00,NA,NA,NA,NA,11,Water transportation industry (NAICS 483) 12-month horizon
42,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.45,0.24,NA,NA,NA,NA,11,Warehousing and storage industry (NAICS 493) 12-month horizon
43,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.15,1.57,NA,NA,NA,NA,11,Telecommunications industry (NAICS 517) 12-month horizon
44,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.04,0.11,NA,NA,NA,NA,11,Insurance carriers and related activities industry (NAICS 524) 12-month horizon
45,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.00,0.19,NA,NA,NA,NA,11,Real estate industry (NAICS 531) 12-month horizon
46,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.01,0.22,NA,NA,NA,NA,11,Waste management and remediation services industry (NAICS 562) 12-month horizon
47,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.04,0.12,NA,NA,NA,NA,11,Hospitals industry (NAICS 622) 12-month horizon
48,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.55,0.31,NA,NA,NA,NA,11,Performing arts and spectator sports industry (NAICS 711) 12-month horizon
49,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.08,0.17,NA,NA,NA,NA,11,Food services and drinking places industry (NAICS 722) 12-month horizon
50,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.29,0.16,NA,NA,NA,NA,11,Repair and maintenance industry (NAICS 811) 12-month horizon
51,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,0.11,0.13,NA,NA,NA,NA,11,Membership associations and organizations industry (NAICS 813) 12-month horizon
52,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.94,0.13,NA,NA,NA,NA,11,Crop production industry (NAICS 111) 12-month horizon
53,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.51,0.09,NA,NA,NA,NA,11,Animal production and aquaculture industry (NAICS 112) 12-month horizon
54,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.69,0.16,NA,NA,NA,NA,11,Beverage and tobacco product manufacturing industry (NAICS 312) 12-month horizon
55,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-1.40,0.18,NA,NA,NA,NA,11,Electronic markets and agents and brokers industry (NAICS 425) 12-month horizon
56,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.57,0.11,NA,NA,NA,NA,11,Health and personal care stores industry (NAICS 446) 12-month horizon
57,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.52,0.21,NA,NA,NA,NA,11,Clothing and clothing accessories stores industry (NAICS 448) 12-month horizon
58,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-1.73,0.45,NA,NA,NA,NA,11,"Sporting goods, hobby, book and music stores industry (NAICS 451) 12-month horizon"
59,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-2.54,0.29,NA,NA,NA,NA,11,Miscellaneous store retailers industry (NAICS 453) 12-month horizon
60,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.59,0.23,NA,NA,NA,NA,11,Transit and ground passenger transportation industry (NAICS 485) 12-month horizon
61,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-3.79,0.83,NA,NA,NA,NA,11,Scenic and sightseeing transportation industry (NAICS 487) 12-month horizon
62,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-1.46,0.18,NA,NA,NA,NA,11,"Publishing industries, except internet industry (NAICS 511) 12-month horizon"
63,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.99,0.19,NA,NA,NA,NA,11,"Broadcasting, except internet industry (NAICS 515) 12-month horizon"
64,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.86,0.32,NA,NA,NA,NA,11,"Data processing, hosting and related services industry (NAICS 518) 12-month horizon"
65,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.45,0.13,NA,NA,NA,NA,11,Credit intermediation and related activities industry (NAICS 522) 12-month horizon
66,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.54,0.17,NA,NA,NA,NA,11,Educational services industry (NAICS 611) 12-month horizon
67,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.60,0.08,NA,NA,NA,NA,11,Ambulatory health care services industry (NAICS 621) 12-month horizon
68,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.74,0.12,NA,NA,NA,NA,11,Nursing and residential care facilities industry (NAICS 623) 12-month horizon
69,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-0.53,0.21,NA,NA,NA,NA,11,Social assistance industry (NAICS 624) 12-month horizon
70,Employment,Puerto Rico,HURRECON model,2019,No hurricane,%,-1.01,0.28,NA,NA,NA,NA,11,"Museums, historical sites, zoos, and parks industry (NAICS 712) 12-month horizon"
71,Employment,Puerto Rico,Various windspeed thresholds,2007,No CC,growth,-0.00018,0.046,NA,NA,NA,NA,Table C.1,"County-level, monthly data; average over the study period"
72,Unemployment,Puerto Rico,Various windspeed thresholds,2007,No CC,growth,-0.00075,0.092,NA,NA,NA,NA,Table C.1,"County-level, monthly data; average over the study period"
73,Labor Force,Puerto Rico,Various windspeed thresholds,2007,No CC,growth,-0.00021,0.025,NA,NA,NA,NA,Table C.1,"County-level, monthly data; average over the study period"
74,Employment,Puerto Rico,Various windspeed thresholds,2007,No CC,growth,0.00019,0.110,NA,NA,NA,NA,Table C.1,"County-industry level, monthly data; average over the study period"
75,Employment,Puerto Rico,Various windspeed thresholds,2007,No CC,growth,0.00010,0.050,NA,NA,NA,NA,Table C.1,"Industry level, monthly data; average over the study period"
76,Wages,Puerto Rico,Various windspeed thresholds,2007,No CC,growth,0.00410,0.105,NA,NA,NA,NA,Table C.1,"County level, quarterly data; average over the study period"
77,Wages,Puerto Rico,Various windspeed thresholds,2007,No CC,growth,0.00503,0.132,NA,NA,NA,NA,Table C.1,"County-industry level, quarterly data; average over the study period"
