,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
35,Percentage Change in SCC,180 countries,RCP4.5-SSP2,2020,No tipping points,% of consumption,28.9,NA,NA,NA,NA,NA,3,Increase due to all costly tipping points
36,Social Cost of Carbon,180 countries,RCP4.5-SSP2,2020,No CC,US dollars per ton of CO2,0,NA,NA,NA,NA,NA,Fig. 4,"Country-level expected SCC estimates shown in Fig 4. Values vary by country, so I cannot provide a single numeric value."
37,Consumption per capita,Global,"RCP4.5, RCP8.5",2100,No tipping points,% change,-1,NA,NA,NA,NA,NA,Page 5,At 3°C warming
38,Consumption per capita,Global,"RCP4.5, RCP8.5",2100,No tipping points,% change,-1.4,NA,NA,NA,NA,NA,Page 5,At 6°C warming
39,Sea Level Rise,Global,"RCP4.5, RCP8.5",2100,No tipping points,%,61,NA,NA,NA,NA,NA,Page 5,Percentage increase in sea level rise at any given level
40,Additional GMST change,180 countries,RCP4.5,2020,No CC,°C,0.03,0.02,NA,NA,NA,NA,6,Based on linear fit of the scatterplot. This is the intercept value.
41,Additional GMST change,180 countries,RCP4.5,2020,No CC,°C,0.23,0.02,NA,NA,NA,NA,6,Based on linear fit of the scatterplot. This is the slope value.
42,Additional GMST change,180 countries,RCP8.5,2020,No CC,°C,0.03,0.02,NA,NA,NA,NA,6,Based on linear fit of the scatterplot. This is the intercept value.
43,Additional GMST change,180 countries,RCP8.5,2020,No CC,°C,0.23,0.02,NA,NA,NA,NA,6,Based on linear fit of the scatterplot. This is the slope value.
44,Additional SLR,180 countries,RCP4.5,2020,No CC,m,0,0.1,NA,NA,NA,NA,6,Based on linear fit of the scatterplot. This is the intercept value.
45,Additional SLR,180 countries,RCP4.5,2020,No CC,m,0.1,0.1,NA,NA,NA,NA,6,Based on linear fit of the scatterplot. This is the slope value.
46,Additional SLR,180 countries,RCP8.5,2020,No CC,m,0,0.1,NA,NA,NA,NA,6,Based on linear fit of the scatterplot. This is the intercept value.
47,Additional SLR,180 countries,RCP8.5,2020,No CC,m,0.1,0.1,NA,NA,NA,NA,6,Based on linear fit of the scatterplot. This is the slope value.
48,Additional Changes,180 countries,RCP4.5,2020,No CC,°C,0.04,0.02,NA,NA,NA,NA,6,Based on linear fit of the scatterplot. This is the intercept value.
49,Additional Changes,180 countries,RCP4.5,2020,No CC,°C,0.48,0.02,NA,NA,NA,NA,6,Based on linear fit of the scatterplot. This is the slope value.
50,Additional Changes,180 countries,RCP8.5,2020,No CC,°C,0.04,0.02,NA,NA,NA,NA,6,Based on linear fit of the scatterplot. This is the intercept value.
51,Additional Changes,180 countries,RCP8.5,2020,No CC,°C,0.48,0.02,NA,NA,NA,NA,6,Based on linear fit of the scatterplot. This is the slope value.
52,GDP per capita,India,Unspecified,2020,Unspecified,Unspecified,0,NA,NA,NA,NA,NA,8,"Variability of the Indian summer monsoon directly affects GDP per capita in India. The exact quantification is not provided on page 8, setting to zero as information is not available."
