,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
66,International Arrivals,Mexico,B2,2080,2007,weigth,1.12,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
67,International Arrivals,Malaysia,A2,2080,2007,weigth,1.23,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
68,International Arrivals,Malaysia,B1,2080,2007,weigth,1.85,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
69,International Arrivals,Malaysia,B2,2080,2007,weigth,1.70,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
70,International Arrivals,Malaysia,A2,2080,2007,weigth,1.17,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
71,International Arrivals,Malaysia,B1,2080,2007,weigth,3.02,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
72,International Arrivals,Malaysia,B2,2080,2007,weigth,2.84,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
73,International Arrivals,Austria,A2,2080,2007,weigth,2.70,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
74,International Arrivals,Austria,B1,2080,2007,weigth,2.82,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
75,International Arrivals,Austria,B2,2080,2007,weigth,2.82,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
76,International Arrivals,Austria,A2,2080,2007,weigth,1.68,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
77,International Arrivals,Austria,B1,2080,2007,weigth,1.32,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
78,International Arrivals,Austria,B2,2080,2007,weigth,1.55,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
79,International Arrivals,Canada,A2,2080,2007,weigth,10.16,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
80,International Arrivals,Canada,B1,2080,2007,weigth,5.57,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
81,International Arrivals,Canada,B2,2080,2007,weigth,6.48,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
82,International Arrivals,Canada,A2,2080,2007,weigth,6.96,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
83,International Arrivals,Canada,B1,2080,2007,weigth,2.47,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
84,International Arrivals,Canada,B2,2080,2007,weigth,3.32,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
85,International Arrivals,Hong Kong,A2,2080,2007,weigth,0.70,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
86,International Arrivals,Hong Kong,B1,2080,2007,weigth,1.14,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
87,International Arrivals,Hong Kong,B2,2080,2007,weigth,1.00,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
88,International Arrivals,Hong Kong,A2,2080,2007,weigth,0.54,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
89,International Arrivals,Hong Kong,B1,2080,2007,weigth,0.95,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
90,International Arrivals,Hong Kong,B2,2080,2007,weigth,0.95,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
