,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
17,Hunger,Developing countries,A1,2050,No CC,Millions,208,NA,NA,NA,NA,NA,Page 4,Reference projection without climate change.
18,Hunger,Developing countries,A2,2050,No CC,Millions,721,NA,NA,NA,NA,NA,Page 4,Reference projection without climate change.
19,Hunger,Developing countries,B1,2050,No CC,Millions,239,NA,NA,NA,NA,NA,Page 4,Reference projection without climate change.
20,Hunger,Developing countries,B2,2050,CC,Millions,348,NA,NA,NA,NA,NA,Page 4,Reference projection without climate change.
21,Hunger,Developing countries,A1,2080,No CC,Millions,108,NA,NA,NA,NA,NA,Page 4,Reference projection without climate change.
22,Hunger,Developing countries,A2,2080,No CC,Millions,768,NA,NA,NA,NA,NA,Page 4,Reference projection without climate change.
23,Hunger,Developing countries,B1,2080,No CC,Millions,91,NA,NA,NA,NA,NA,Page 4,Reference projection without climate change.
24,Hunger,Developing countries,B2,2080,No CC,Millions,233,NA,NA,NA,NA,NA,Page 4,Reference projection without climate change.
25,Hunger,Developing countries,A1,2020,CC,Millions,666,NA,NA,NA,NA,NA,Page 4,Includes climate change with CO2 effects.
26,Hunger,Developing countries,A2,2020,CC,Millions,777,NA,NA,NA,NA,NA,Page 4,Includes climate change with CO2 effects.
27,Hunger,Developing countries,B1,2020,CC,Millions,739,NA,NA,NA,NA,NA,Page 4,Includes climate change with CO2 effects.
28,Hunger,Developing countries,B2,2020,CC,Millions,640,NA,NA,NA,NA,NA,Page 4,Includes climate change with CO2 effects.
29,Hunger,Developing countries,A1,2050,CC,Millions,219,NA,NA,NA,NA,NA,Page 4,Includes climate change with CO2 effects.
30,Hunger,Developing countries,A2,2050,CC,Millions,730,NA,NA,NA,NA,NA,Page 4,Includes climate change with CO2 effects.
31,Hunger,Developing countries,B1,2050,CC,Millions,242,NA,NA,NA,NA,NA,Page 4,Includes climate change with CO2 effects.
32,Hunger,Developing countries,B2,2050,CC,Millions,336,NA,NA,NA,NA,NA,Page 4,Includes climate change with CO2 effects.
33,Hunger,Developing countries,A1,2080,CC,Millions,136,NA,NA,NA,NA,NA,Page 4,Includes climate change with CO2 effects.
34,Hunger,Developing countries,A2,2080,CC,Millions,885,NA,NA,NA,NA,NA,Page 4,Includes climate change with CO2 effects.
35,Hunger,Developing countries,B1,2080,CC,Millions,99,NA,NA,NA,NA,NA,Page 4,Includes climate change with CO2 effects.
36,Hunger,Developing countries,B2,2080,CC,Millions,244,NA,NA,NA,NA,NA,Page 4,Includes climate change with CO2 effects.
37,Hunger,Developing countries,A1,2020,"CC, no CO2",Millions,-9999,NA,NA,NA,NA,NA,Page 4,Includes climate change without CO2 effects. Value set to -9999 to represent NA.
38,Hunger,Developing countries,A2,2020,"CC, no CO2",Millions,794,NA,NA,NA,NA,NA,Page 4,Includes climate change without CO2 effects.
39,Hunger,Developing countries,B1,2020,"CC, no CO2",Millions,-9999,NA,NA,NA,NA,NA,Page 4,Includes climate change without CO2 effects. Value set to -9999 to represent NA.
40,Hunger,Developing countries,B2,2020,"CC, no CO2",Millions,652,NA,NA,NA,NA,NA,Page 4,Includes climate change without CO2 effects.
41,Hunger,Developing countries,A1,2050,"CC, no CO2",Millions,-9999,NA,NA,NA,NA,NA,Page 4,Includes climate change without CO2 effects. Value set to -9999 to represent NA.
42,Hunger,Developing countries,A2,2050,"CC, no CO2",Millions,788,NA,NA,NA,NA,NA,Page 4,Includes climate change without CO2 effects.
43,Hunger,Developing countries,B1,2050,"CC, no CO2",Millions,-9999,NA,NA,NA,NA,NA,Page 4,Includes climate change without CO2 effects. Value set to -9999 to represent NA.
44,Hunger,Developing countries,B2,2050,"CC, no CO2",Millions,356,NA,NA,NA,NA,NA,Page 4,Includes climate change without CO2 effects.
45,Hunger,Developing countries,A1,2080,"CC, no CO2",Millions,-9999,NA,NA,NA,NA,NA,Page 4,Includes climate change without CO2 effects. Value set to -9999 to represent NA.
46,Hunger,Developing countries,A2,2080,"CC, no CO2",Millions,950,NA,NA,NA,NA,NA,Page 4,Includes climate change without CO2 effects.
47,Hunger,Developing countries,B1,2080,"CC, no CO2",Millions,-9999,NA,NA,NA,NA,NA,Page 4,Includes climate change without CO2 effects. Value set to -9999 to represent NA.
48,Hunger,Developing countries,B2,2080,"CC, no CO2",Millions,257,NA,NA,NA,NA,NA,Page 4,Includes climate change without CO2 effects.
49,Undernourishment,Developing countries,"A1, B1, and B2",2080,820 million today,million people,-616.25,NA,NA,NA,NA,NA,5,Calculated as the midpoint of range 100-240 million undernourished by 2080.
50,Undernourishment,Developing countries,A2,2080,820 million today,million people,-410,NA,NA,NA,NA,NA,5,Calculated as the midpoint of range
51,Undernourishment,Global,A2 no CO2 fert.,2080,Climate change w/ CO2,million people,95,NA,NA,NA,NA,NA,5,Calculated as the midpoint of range
52,Undernourishment,Global,A2 no CO2 fert.,2080,Climate change w/ CO2,million people,480,NA,NA,NA,NA,NA,5,Calculated as the midpoint of range
53,Undernourishment,Global,A1/B1/B2 no CO2,2080,A1/B1/B2 with CO2,million people,-80,NA,NA,NA,NA,NA,5,Calculated as the midpoint of range
54,Undernourishment,Global,A1/B1/B2 no CO2,2080,A1/B1/B2 with CO2,million people,140,NA,NA,NA,NA,NA,5,Calculated as the midpoint of range
