,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
13,Corn production,Brazil,"A2, B2, A1B",2049,No CC,%,-1.92,NA,NA,NA,NA,NA,Table 2,Madeira Guaporé mesoregion in Rondônia state
14,Soybean production,Brazil,"A2, B2, A1B",2049,No CC,%,-1.97,NA,NA,NA,NA,NA,Table 2,Madeira Guaporé mesoregion in Rondônia state
15,Sugarcane production,Brazil,"A2, B2, A1B",2049,No CC,%,-4.43,NA,NA,NA,NA,NA,Table 2,Madeira Guaporé mesoregion in Rondônia state
16,GDP,Brazil,A2,2049,No CC,Percentage,-1.18,NA,NA,NA,NA,NA,Page 13,Overall GDP impact for the Legal Amazon region by 2049.
17,GDP,Brazil,A2,2049,No CC,Percentage,-2.00,NA,NA,NA,NA,NA,Page 13,Specifically for Mato Grosso.
18,GDP,Brazil,A2,2049,No CC,Percentage,-1.69,NA,NA,NA,NA,NA,Page 13,Specifically for Tocantins.
19,GDP,Brazil,A2,2049,No CC,Percentage,-1.18,NA,NA,NA,NA,NA,Page 13,Specifically for Pará.
20,GDP,Brazil,"A1B, A2, B2",2049,No CC,%,-1.2,NA,NA,NA,NA,NA,Page 14,Legal Amazon region
21,Household consumption,Brazil,"A1B, A2, B2",2049,No CC,%,-1.03,NA,NA,NA,NA,NA,Page 14,Legal Amazon region
22,Investments,Brazil,"A1B, A2, B2",2049,No CC,%,-3.34,NA,NA,NA,NA,NA,Page 14,Legal Amazon region
23,Government consumption,Brazil,"A1B, A2, B2",2049,No CC,%,-1.03,NA,NA,NA,NA,NA,Page 14,Legal Amazon region
24,Exports,Brazil,"A1B, A2, B2",2049,No CC,%,-0.23,NA,NA,NA,NA,NA,Page 14,Legal Amazon region
25,Imports,Brazil,"A1B, A2, B2",2049,No CC,%,-0.94,NA,NA,NA,NA,NA,Page 14,Legal Amazon region
26,GDP,Brazil,"A1B, A2, B2",2049,No CC,%,-2,NA,NA,NA,NA,NA,Page 14,Mato Grosso state
27,GDP,Brazil,"A1B, A2, B2",2049,No CC,%,-1.69,NA,NA,NA,NA,NA,Page 14,Tocantins state
28,GDP,Brazil,"A1B, A2, B2",2049,No CC,%,-1.18,NA,NA,NA,NA,NA,Page 14,Pará state
29,Corn production,Brazil,"A1B, A2, B2",2049,No CC,%,-9.06,NA,NA,NA,NA,NA,Page 14,"Mato Grosso, Tocantins, and Pará states"
30,Rice production,Brazil,"A1B, A2, B2",2049,No CC,%,-8.82,NA,NA,NA,NA,NA,Page 14,"Mato Grosso, Tocantins, and Pará states"
31,Soybean production,Brazil,"A1B, A2, B2",2049,No CC,%,-8.87,NA,NA,NA,NA,NA,Page 14,"Mato Grosso, Tocantins, and Pará states"
32,Sugarcane production,Brazil,"A1B, A2, B2",2049,No CC,%,-11.9,NA,NA,NA,NA,NA,Page 14,"Mato Grosso, Tocantins, and Pará states"
33,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-6.66,NA,NA,NA,NA,NA,Page 14,"Madeira Guaporé, RO (five-year rate)"
34,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-9.24,NA,NA,NA,NA,NA,Page 14,"Leste Rondoniense, RO (five-year rate)"
35,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-9.21,NA,NA,NA,NA,NA,Page 14,"Vale do Juruá, AC (five-year rate)"
36,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-10.35,NA,NA,NA,NA,NA,Page 14,"Vale do Acre, AC (five-year rate)"
37,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-9.75,NA,NA,NA,NA,NA,Page 14,"Norte Amazonense, AM (five-year rate)"
38,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-9.51,NA,NA,NA,NA,NA,Page 14,"Sudoeste Amazonense, AM (five-year rate)"
39,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-11.01,NA,NA,NA,NA,NA,Page 14,"Centro Amazonense, AM (five-year rate)"
40,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-10.65,NA,NA,NA,NA,NA,Page 14,"Sul Amazonense, AM (five-year rate)"
41,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-5.89,NA,NA,NA,NA,NA,Page 14,"Norte de Roraima, RR (five-year rate)"
42,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-4.33,NA,NA,NA,NA,NA,Page 14,"Sul de Roraima, RR (five-year rate)"
43,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-7.67,NA,NA,NA,NA,NA,Page 14,"Baixo Amazonas, PA (five-year rate)"
44,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-9.84,NA,NA,NA,NA,NA,Page 14,"Marajó, PA (five-year rate)"
45,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-8.23,NA,NA,NA,NA,NA,Page 14,"Metropolitana de Belém, PA (five-year rate)"
46,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-8.55,NA,NA,NA,NA,NA,Page 14,"Nordeste Paraense, PA (five-year rate)"
47,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-9.88,NA,NA,NA,NA,NA,Page 14,"Sudoeste Paraense, PA (five-year rate)"
48,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-7.55,NA,NA,NA,NA,NA,Page 14,"Sudeste Paraense, PA (five-year rate)"
49,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-2.54,NA,NA,NA,NA,NA,Page 14,"Norte do Amapá, AP (five-year rate)"
50,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-4.69,NA,NA,NA,NA,NA,Page 14,"Sul do Amapá, AP (five-year rate)"
51,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-9.8,NA,NA,NA,NA,NA,Page 14,"Ocidental de Tocantins, TO (five-year rate)"
52,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-9.9,NA,NA,NA,NA,NA,Page 14,"Oriental de Tocantins, TO (five-year rate)"
53,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-7.21,NA,NA,NA,NA,NA,Page 14,"Norte Maranhense, MA (five-year rate)"
54,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-3.72,NA,NA,NA,NA,NA,Page 14,"Oeste Maranhense, MA (five-year rate)"
55,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-7.58,NA,NA,NA,NA,NA,Page 14,"Centro Maranhense, MA (five-year rate)"
56,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-8.13,NA,NA,NA,NA,NA,Page 14,"Leste Maranhense, MA (five-year rate)"
57,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-8.87,NA,NA,NA,NA,NA,Page 14,"Sul Maranhense, MA (five-year rate)"
58,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-6.94,NA,NA,NA,NA,NA,Page 14,"Norte Matogrossense, MT (five-year rate)"
59,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-9.33,NA,NA,NA,NA,NA,Page 14,"Nordeste Matogrossense, MT (five-year rate)"
60,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-10.22,NA,NA,NA,NA,NA,Page 14,"Sudoeste Matogrossense, MT (five-year rate)"
61,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-10.32,NA,NA,NA,NA,NA,Page 14,"Centro-Sul Matogrossense, MT (five-year rate)"
62,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-7.42,NA,NA,NA,NA,NA,Page 14,"Sudeste Matogrossense, MT (five-year rate)"
63,Land productivity,Brazil,"A1B, A2, B2",2030,No CC,%,-4.36,NA,NA,NA,NA,NA,Page 14,Rest of Brazil (five-year rate)
