,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
20,Agriculture,Any,Norway,Climate uncertainty,Labor Use,BaselineImpact,Economic,Need,1 000 person-years,43.5,1.8,NA,40.3,NA,46.3,Table 6,Mean and SD of Labor Use under climate uncertainty
21,Agriculture,Any,Norway,Policy uncertainty,Labor Use,BaselineImpact,Economic,Need,1 000 person-years,44.6,2.1,NA,40.4,NA,48.2,Table 6,Mean and SD of Labor Use under policy uncertainty
22,Agriculture,Any,Norway,C&P,Labor Use,BaselineImpact,Economic,Need,1 000 person-years,42.6,4.1,NA,29.2,NA,48.2,Table 6,Mean and SD of Labor Use under climate and policy uncertainty
23,Agriculture,Any,Norway,Certainty,Land Rents,MonetaryBenefits,Economic,Need,Nkr ha-1,3556,NA,NA,NA,NA,NA,Table 7,Certainty scenario
24,Agriculture,Any,Norway,Climate (C),Land Rents,MonetaryBenefits,Economic,Need,Nkr ha-1,3608,577,NA,NA,NA,NA,Table 7,Climate uncertainty (C)
25,Agriculture,Any,Norway,Policy (P),Land Rents,MonetaryBenefits,Economic,Need,Nkr ha-1,3823,1428,NA,NA,NA,NA,Table 7,Policy uncertainty (P)
26,Agriculture,Any,Norway,Climate & Policy (C&P),Land Rents,MonetaryBenefits,Economic,Need,Nkr ha-1,3685,1235,NA,NA,NA,NA,Table 7,Climate & Policy uncertainty (C&P)
27,Agriculture,Any,Norway,Certainty,Milk Quota Rents,MonetaryBenefits,Economic,Need,Nkr kg-1,4.43,NA,NA,NA,NA,NA,Table 7,Certainty scenario
28,Agriculture,Any,Norway,Climate (C),Milk Quota Rents,MonetaryBenefits,Economic,Need,Nkr kg-1,4.29,0.24,NA,NA,NA,NA,Table 7,Climate uncertainty (C)
29,Agriculture,Any,Norway,Policy (P),Milk Quota Rents,MonetaryBenefits,Economic,Need,Nkr kg-1,4.42,0.14,NA,NA,NA,NA,Table 7,Policy uncertainty (P)
30,Agriculture,Any,Norway,Climate & Policy (C&P),Milk Quota Rents,MonetaryBenefits,Economic,Need,Nkr kg-1,4.24,0.18,NA,NA,NA,NA,Table 7,Climate & Policy uncertainty (C&P)
31,Agriculture,Any,Norway,Climate (C),Land Rents,MonetaryBenefits,Economic,Need,Nkr ha-1,4471,NA,NA,2735,NA,5963,Table 7,Climate uncertainty (C) - Max & Min reported
32,Agriculture,Any,Norway,Policy (P),Land Rents,MonetaryBenefits,Economic,Need,Nkr ha-1,6324,NA,NA,1811,NA,5963,Table 7,Policy uncertainty (P) - Max & Min reported
33,Agriculture,Any,Norway,Climate & Policy (C&P),Land Rents,MonetaryBenefits,Economic,Need,Nkr ha-1,6324,NA,NA,1811,NA,5963,Table 7,Policy uncertainty (C&P) - Max & Min reported
34,Agriculture,Any,Norway,Climate (C),Milk Quota Rents,MonetaryBenefits,Economic,Need,Nkr kg-1,4.63,NA,NA,3.81,NA,4.63,Table 7,Climate uncertainty (C) - Max & Min reported
35,Agriculture,Any,Norway,Policy (P),Milk Quota Rents,MonetaryBenefits,Economic,Need,Nkr kg-1,4.76,NA,NA,4.20,NA,4.76,Table 7,Policy uncertainty (P) - Max & Min reported
36,Agriculture,Any,Norway,Climate & Policy (C&P),Milk Quota Rents,MonetaryBenefits,Economic,Need,Nkr kg-1,4.76,NA,NA,3.91,NA,4.76,Table 7,Climate & Policy uncertainty (C&P) - Max & Min reported
