,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
18,Crop Production,Brazil,Climate Change,2049,Baseline,%,-20.2,NA,NA,NA,NA,NA,83,"MetropolitanadeBelém mesoregion. Includes soybeans, maize, sugar cane and rice"
19,Soybean production,Brazil,Climate Change,2049,Baseline,%,-6.2,NA,NA,NA,NA,NA,83,Norte Mato-grossense
20,Soybean production,Brazil,Climate Change,2049,Baseline,%,-5.4,NA,NA,NA,NA,NA,83,Nordeste Mato-grossense
21,Cotton production,Brazil,Climate Change,2049,Baseline,%,-1.3,NA,NA,NA,NA,NA,83,Norte Mato-grossense
22,Cotton production,Brazil,Climate Change,2049,Baseline,%,-1.07,NA,NA,NA,NA,NA,83,Nordeste Mato-grossense
23,Cassava production,Brazil,Climate Change,2049,Baseline,%,-1.14,NA,NA,NA,NA,NA,83,Legal Amazon region
24,Forest area,Brazil,Climate Change,2049,Baseline,%,-12.7,NA,NA,NA,NA,NA,83,Tocantins & Mato Grosso states
25,Forest area,Brazil,Climate Change,2049,Baseline,%,-9.1,NA,NA,NA,NA,NA,83,Tocantins & Mato Grosso states
26,Rice Production,Brazil,Climate Change,2040,Baseline,%,-0.92,NA,NA,NA,NA,NA,84,"Mesoregion: Madeira Guaporé, State: RO; Average of 2030-2049"
27,Corn Production,Brazil,Climate Change,2040,Baseline,%,-1.92,NA,NA,NA,NA,NA,84,"Mesoregion: Madeira Guaporé, State: RO; Average of 2030-2049"
28,Soybean Production,Brazil,Climate Change,2040,Baseline,%,-1.97,NA,NA,NA,NA,NA,84,"Mesoregion: Madeira Guaporé, State: RO; Average of 2030-2049"
29,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-4.43,NA,NA,NA,NA,NA,84,"Mesoregion: Madeira Guaporé, State: RO; Average of 2030-2049"
30,Cotton Production,Brazil,Climate Change,2040,Baseline,%,-0.38,NA,NA,NA,NA,NA,84,"Mesoregion: Madeira Guaporé, State: RO; Average of 2030-2049"
31,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-0.47,NA,NA,NA,NA,NA,84,"Mesoregion: Madeira Guaporé, State: RO; Average of 2030-2049"
32,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,-0.4,NA,NA,NA,NA,NA,84,"Mesoregion: Madeira Guaporé, State: RO; Average of 2030-2049"
33,Rice Production,Brazil,Climate Change,2040,Baseline,%,-11.93,NA,NA,NA,NA,NA,84,"Mesoregion: Leste Rondoniense, State: RO; Average of 2030-2049"
34,Corn Production,Brazil,Climate Change,2040,Baseline,%,-12.05,NA,NA,NA,NA,NA,84,"Mesoregion: Leste Rondoniense, State: RO; Average of 2030-2049"
35,Soybean Production,Brazil,Climate Change,2040,Baseline,%,-11.78,NA,NA,NA,NA,NA,84,"Mesoregion: Leste Rondoniense, State: RO; Average of 2030-2049"
36,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-14.82,NA,NA,NA,NA,NA,84,"Mesoregion: Leste Rondoniense, State: RO; Average of 2030-2049"
37,Cotton Production,Brazil,Climate Change,2040,Baseline,%,-2.72,NA,NA,NA,NA,NA,84,"Mesoregion: Leste Rondoniense, State: RO; Average of 2030-2049"
38,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-1.64,NA,NA,NA,NA,NA,84,"Mesoregion: Leste Rondoniense, State: RO; Average of 2030-2049"
39,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,-2.26,NA,NA,NA,NA,NA,84,"Mesoregion: Leste Rondoniense, State: RO; Average of 2030-2049"
40,Rice Production,Brazil,Climate Change,2040,Baseline,%,-4.55,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Juruá, State: AC; Average of 2030-2049"
41,Corn Production,Brazil,Climate Change,2040,Baseline,%,-4.9,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Juruá, State: AC; Average of 2030-2049"
42,Soybean Production,Brazil,Climate Change,2040,Baseline,%,-5,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Juruá, State: AC; Average of 2030-2049"
43,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-7.45,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Juruá, State: AC; Average of 2030-2049"
44,Cotton Production,Brazil,Climate Change,2040,Baseline,%,-0.93,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Juruá, State: AC; Average of 2030-2049"
45,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-0.73,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Juruá, State: AC; Average of 2030-2049"
46,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,-0.94,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Juruá, State: AC; Average of 2030-2049"
47,Rice Production,Brazil,Climate Change,2040,Baseline,%,-10.58,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Acre, State: AC; Average of 2030-2049"
48,Corn Production,Brazil,Climate Change,2040,Baseline,%,-10.56,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Acre, State: AC; Average of 2030-2049"
49,Soybean Production,Brazil,Climate Change,2040,Baseline,%,-10.32,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Acre, State: AC; Average of 2030-2049"
50,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-13.34,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Acre, State: AC; Average of 2030-2049"
51,Cotton Production,Brazil,Climate Change,2040,Baseline,%,-2.14,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Acre, State: AC; Average of 2030-2049"
52,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-1.33,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Acre, State: AC; Average of 2030-2049"
53,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,-1.92,NA,NA,NA,NA,NA,84,"Mesoregion: Vale do Acre, State: AC; Average of 2030-2049"
54,Rice Production,Brazil,Climate Change,2040,Baseline,%,2.1,NA,NA,NA,NA,NA,84,"Mesoregion: Norte Amazonense, State: AM; Average of 2030-2049"
55,Corn Production,Brazil,Climate Change,2040,Baseline,%,1.38,NA,NA,NA,NA,NA,84,"Mesoregion: Norte Amazonense, State: AM; Average of 2030-2049"
56,Soybean Production,Brazil,Climate Change,2040,Baseline,%,0.78,NA,NA,NA,NA,NA,84,"Mesoregion: Norte Amazonense, State: AM; Average of 2030-2049"
57,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-0.78,NA,NA,NA,NA,NA,84,"Mesoregion: Norte Amazonense, State: AM; Average of 2030-2049"
58,Cotton Production,Brazil,Climate Change,2040,Baseline,%,0.12,NA,NA,NA,NA,NA,84,"Mesoregion: Norte Amazonense, State: AM; Average of 2030-2049"
59,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-0.21,NA,NA,NA,NA,NA,84,"Mesoregion: Norte Amazonense, State: AM; Average of 2030-2049"
60,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,0.01,NA,NA,NA,NA,NA,84,"Mesoregion: Norte Amazonense, State: AM; Average of 2030-2049"
61,Rice Production,Brazil,Climate Change,2040,Baseline,%,0.54,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Amazonense, State: AM; Average of 2030-2049"
62,Corn Production,Brazil,Climate Change,2040,Baseline,%,-0.23,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Amazonense, State: AM; Average of 2030-2049"
63,Soybean Production,Brazil,Climate Change,2040,Baseline,%,-0.76,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Amazonense, State: AM; Average of 2030-2049"
64,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-2.6,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Amazonense, State: AM; Average of 2030-2049"
65,Cotton Production,Brazil,Climate Change,2040,Baseline,%,-0.03,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Amazonense, State: AM; Average of 2030-2049"
66,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-0.24,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Amazonense, State: AM; Average of 2030-2049"
67,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,-0.19,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Amazonense, State: AM; Average of 2030-2049"
68,Rice Production,Brazil,Climate Change,2040,Baseline,%,-1.72,NA,NA,NA,NA,NA,84,"Mesoregion: Centro Amazonense, State: AM; Average of 2030-2049"
69,Corn Production,Brazil,Climate Change,2040,Baseline,%,-2.24,NA,NA,NA,NA,NA,84,"Mesoregion: Centro Amazonense, State: AM; Average of 2030-2049"
70,Soybean Production,Brazil,Climate Change,2040,Baseline,%,-2.48,NA,NA,NA,NA,NA,84,"Mesoregion: Centro Amazonense, State: AM; Average of 2030-2049"
71,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-4.98,NA,NA,NA,NA,NA,84,"Mesoregion: Centro Amazonense, State: AM; Average of 2030-2049"
72,Cotton Production,Brazil,Climate Change,2040,Baseline,%,-0.42,NA,NA,NA,NA,NA,84,"Mesoregion: Centro Amazonense, State: AM; Average of 2030-2049"
73,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-0.48,NA,NA,NA,NA,NA,84,"Mesoregion: Centro Amazonense, State: AM; Average of 2030-2049"
74,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,-0.41,NA,NA,NA,NA,NA,84,"Mesoregion: Centro Amazonense, State: AM; Average of 2030-2049"
75,Rice Production,Brazil,Climate Change,2040,Baseline,%,3.57,NA,NA,NA,NA,NA,84,"Mesoregion: Sul Amazonense, State: AM; Average of 2030-2049"
76,Corn Production,Brazil,Climate Change,2040,Baseline,%,2.22,NA,NA,NA,NA,NA,84,"Mesoregion: Sul Amazonense, State: AM; Average of 2030-2049"
77,Soybean Production,Brazil,Climate Change,2040,Baseline,%,1.93,NA,NA,NA,NA,NA,84,"Mesoregion: Sul Amazonense, State: AM; Average of 2030-2049"
78,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,0.12,NA,NA,NA,NA,NA,84,"Mesoregion: Sul Amazonense, State: AM; Average of 2030-2049"
79,Cotton Production,Brazil,Climate Change,2040,Baseline,%,0.29,NA,NA,NA,NA,NA,84,"Mesoregion: Sul Amazonense, State: AM; Average of 2030-2049"
80,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-0.1,NA,NA,NA,NA,NA,84,"Mesoregion: Sul Amazonense, State: AM; Average of 2030-2049"
81,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,0.16,NA,NA,NA,NA,NA,84,"Mesoregion: Sul Amazonense, State: AM; Average of 2030-2049"
82,Rice Production,Brazil,Climate Change,2040,Baseline,%,-1.07,NA,NA,NA,NA,NA,84,"Mesoregion: Norte de Roraima, State: RR; Average of 2030-2049"
83,Corn Production,Brazil,Climate Change,2040,Baseline,%,-1.94,NA,NA,NA,NA,NA,84,"Mesoregion: Norte de Roraima, State: RR; Average of 2030-2049"
84,Soybean Production,Brazil,Climate Change,2040,Baseline,%,-1.52,NA,NA,NA,NA,NA,84,"Mesoregion: Norte de Roraima, State: RR; Average of 2030-2049"
85,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-3.98,NA,NA,NA,NA,NA,84,"Mesoregion: Norte de Roraima, State: RR; Average of 2030-2049"
86,Cotton Production,Brazil,Climate Change,2040,Baseline,%,-0.29,NA,NA,NA,NA,NA,84,"Mesoregion: Norte de Roraima, State: RR; Average of 2030-2049"
87,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-0.44,NA,NA,NA,NA,NA,84,"Mesoregion: Norte de Roraima, State: RR; Average of 2030-2049"
88,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,-0.47,NA,NA,NA,NA,NA,84,"Mesoregion: Norte de Roraima, State: RR; Average of 2030-2049"
89,Rice Production,Brazil,Climate Change,2040,Baseline,%,2.74,NA,NA,NA,NA,NA,84,"Mesoregion: Sul de Roraima, State: RR; Average of 2030-2049"
90,Corn Production,Brazil,Climate Change,2040,Baseline,%,1.51,NA,NA,NA,NA,NA,84,"Mesoregion: Sul de Roraima, State: RR; Average of 2030-2049"
91,Soybean Production,Brazil,Climate Change,2040,Baseline,%,1.49,NA,NA,NA,NA,NA,84,"Mesoregion: Sul de Roraima, State: RR; Average of 2030-2049"
92,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-0.42,NA,NA,NA,NA,NA,84,"Mesoregion: Sul de Roraima, State: RR; Average of 2030-2049"
93,Cotton Production,Brazil,Climate Change,2040,Baseline,%,0.22,NA,NA,NA,NA,NA,84,"Mesoregion: Sul de Roraima, State: RR; Average of 2030-2049"
94,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-0.14,NA,NA,NA,NA,NA,84,"Mesoregion: Sul de Roraima, State: RR; Average of 2030-2049"
95,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,0.02,NA,NA,NA,NA,NA,84,"Mesoregion: Sul de Roraima, State: RR; Average of 2030-2049"
96,Rice Production,Brazil,Climate Change,2040,Baseline,%,-6.03,NA,NA,NA,NA,NA,84,"Mesoregion: Baixo Amazonas, State: PA; Average of 2030-2049"
97,Corn Production,Brazil,Climate Change,2040,Baseline,%,-6.37,NA,NA,NA,NA,NA,84,"Mesoregion: Baixo Amazonas, State: PA; Average of 2030-2049"
98,Soybean Production,Brazil,Climate Change,2040,Baseline,%,-5.92,NA,NA,NA,NA,NA,84,"Mesoregion: Baixo Amazonas, State: PA; Average of 2030-2049"
99,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-9.35,NA,NA,NA,NA,NA,84,"Mesoregion: Baixo Amazonas, State: PA; Average of 2030-2049"
100,Cotton Production,Brazil,Climate Change,2040,Baseline,%,-1.32,NA,NA,NA,NA,NA,84,"Mesoregion: Baixo Amazonas, State: PA; Average of 2030-2049"
101,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-0.93,NA,NA,NA,NA,NA,84,"Mesoregion: Baixo Amazonas, State: PA; Average of 2030-2049"
102,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,-1.13,NA,NA,NA,NA,NA,84,"Mesoregion: Baixo Amazonas, State: PA; Average of 2030-2049"
103,Rice Production,Brazil,Climate Change,2040,Baseline,%,-2.71,NA,NA,NA,NA,NA,84,"Mesoregion: Marajó, State: PA; Average of 2030-2049"
104,Corn Production,Brazil,Climate Change,2040,Baseline,%,-3.3,NA,NA,NA,NA,NA,84,"Mesoregion: Marajó, State: PA; Average of 2030-2049"
105,Soybean Production,Brazil,Climate Change,2040,Baseline,%,-3.22,NA,NA,NA,NA,NA,84,"Mesoregion: Marajó, State: PA; Average of 2030-2049"
106,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-6.19,NA,NA,NA,NA,NA,84,"Mesoregion: Marajó, State: PA; Average of 2030-2049"
107,Cotton Production,Brazil,Climate Change,2040,Baseline,%,-0.56,NA,NA,NA,NA,NA,84,"Mesoregion: Marajó, State: PA; Average of 2030-2049"
108,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-0.43,NA,NA,NA,NA,NA,84,"Mesoregion: Marajó, State: PA; Average of 2030-2049"
109,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,-0.39,NA,NA,NA,NA,NA,84,"Mesoregion: Marajó, State: PA; Average of 2030-2049"
110,Rice Production,Brazil,Climate Change,2040,Baseline,%,-19.86,NA,NA,NA,NA,NA,84,"Mesoregion: Metropolitana de Belém, State: PA; Average of 2030-2049"
111,Corn Production,Brazil,Climate Change,2040,Baseline,%,-19.73,NA,NA,NA,NA,NA,84,"Mesoregion: Metropolitana de Belém, State: PA; Average of 2030-2049"
112,Soybean Production,Brazil,Climate Change,2040,Baseline,%,-19.16,NA,NA,NA,NA,NA,84,"Mesoregion: Metropolitana de Belém, State: PA; Average of 2030-2049"
113,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-22.09,NA,NA,NA,NA,NA,84,"Mesoregion: Metropolitana de Belém, State: PA; Average of 2030-2049"
114,Cotton Production,Brazil,Climate Change,2040,Baseline,%,-5.14,NA,NA,NA,NA,NA,84,"Mesoregion: Metropolitana de Belém, State: PA; Average of 2030-2049"
115,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-2.77,NA,NA,NA,NA,NA,84,"Mesoregion: Metropolitana de Belém, State: PA; Average of 2030-2049"
116,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,-4.15,NA,NA,NA,NA,NA,84,"Mesoregion: Metropolitana de Belém, State: PA; Average of 2030-2049"
117,Rice Production,Brazil,Climate Change,2040,Baseline,%,-16.28,NA,NA,NA,NA,NA,84,"Mesoregion: Nordeste Paraense, State: PA; Average of 2030-2049"
118,Corn Production,Brazil,Climate Change,2040,Baseline,%,-16.14,NA,NA,NA,NA,NA,84,"Mesoregion: Nordeste Paraense, State: PA; Average of 2030-2049"
119,Soybean Production,Brazil,Climate Change,2040,Baseline,%,-15.61,NA,NA,NA,NA,NA,84,"Mesoregion: Nordeste Paraense, State: PA; Average of 2030-2049"
120,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-18.98,NA,NA,NA,NA,NA,84,"Mesoregion: Nordeste Paraense, State: PA; Average of 2030-2049"
121,Cotton Production,Brazil,Climate Change,2040,Baseline,%,-3.69,NA,NA,NA,NA,NA,84,"Mesoregion: Nordeste Paraense, State: PA; Average of 2030-2049"
122,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-2.01,NA,NA,NA,NA,NA,84,"Mesoregion: Nordeste Paraense, State: PA; Average of 2030-2049"
123,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,-2.91,NA,NA,NA,NA,NA,84,"Mesoregion: Nordeste Paraense, State: PA; Average of 2030-2049"
124,Rice Production,Brazil,Climate Change,2040,Baseline,%,2.11,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Paraense, State: PA; Average of 2030-2049"
125,Corn Production,Brazil,Climate Change,2040,Baseline,%,1.4,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Paraense, State: PA; Average of 2030-2049"
126,Soybean Production,Brazil,Climate Change,2040,Baseline,%,1.35,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Paraense, State: PA; Average of 2030-2049"
127,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-0.8,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Paraense, State: PA; Average of 2030-2049"
128,Cotton Production,Brazil,Climate Change,2040,Baseline,%,0.19,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Paraense, State: PA; Average of 2030-2049"
129,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-0.16,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Paraense, State: PA; Average of 2030-2049"
130,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,0.09,NA,NA,NA,NA,NA,84,"Mesoregion: Sudoeste Paraense, State: PA; Average of 2030-2049"
131,Rice Production,Brazil,Climate Change,2040,Baseline,%,-7.29,NA,NA,NA,NA,NA,84,"Mesoregion: Sudeste Paraense, State: PA; Average of 2030-2049"
132,Corn Production,Brazil,Climate Change,2040,Baseline,%,-8.12,NA,NA,NA,NA,NA,84,"Mesoregion: Sudeste Paraense, State: PA; Average of 2030-2049"
133,Soybean Production,Brazil,Climate Change,2040,Baseline,%,-7.85,NA,NA,NA,NA,NA,84,"Mesoregion: Sudeste Paraense, State: PA; Average of 2030-2049"
134,Sugarcane Production,Brazil,Climate Change,2040,Baseline,%,-10.89,NA,NA,NA,NA,NA,84,"Mesoregion: Sudeste Paraense, State: PA; Average of 2030-2049"
135,Cotton Production,Brazil,Climate Change,2040,Baseline,%,-1.82,NA,NA,NA,NA,NA,84,"Mesoregion: Sudeste Paraense, State: PA; Average of 2030-2049"
136,Manioc Production,Brazil,Climate Change,2040,Baseline,%,-1.14,NA,NA,NA,NA,NA,84,"Mesoregion: Sudeste Paraense, State: PA; Average of 2030-2049"
137,Other Crops Production,Brazil,Climate Change,2040,Baseline,%,-1.41,NA,NA,NA,NA,NA,84,"Mesoregion: Sudeste Paraense, State: PA; Average of 2030-2049"
138,GDP,Brazil,Climate change,2049,No CC,%,-1.18,NA,NA,NA,NA,NA,Page 13,The impact refers to the Legal Amazon region.
139,GDP,Brazil,Climate change,2049,No CC,%,-2.00,NA,NA,NA,NA,NA,Page 13,Mato Grosso state specific impact.
140,GDP,Brazil,Climate change,2049,No CC,%,-1.69,NA,NA,NA,NA,NA,Page 13,Tocantins state specific impact.
141,Cropping Areas,Brazil,Climate change,2049,No CC,%,0.6,NA,NA,NA,NA,NA,Page 13,Indicates conversion of pasture/natural forest to cropping areas.
142,Pasture Areas,Brazil,Climate change,2049,No CC,%,-0.3,NA,NA,NA,NA,NA,Page 13,Indicates conversion to cropping areas.
143,Natural Forest Areas,Brazil,Climate change,2049,No CC,%,-0.3,NA,NA,NA,NA,NA,Page 13,Indicates conversion to cropping areas.
144,GDP,Brazil,Climate Change,2049,Baseline,%,-1.2,NA,NA,NA,NA,NA,86,Legal Amazon region
145,Household Consumption,Brazil,Climate Change,2049,Baseline,%,-1.03,NA,NA,NA,NA,NA,86,Legal Amazon region
146,Investment,Brazil,Climate Change,2049,Baseline,%,-3.34,NA,NA,NA,NA,NA,86,Legal Amazon region
147,Government Consumption,Brazil,Climate Change,2049,Baseline,%,-1.03,NA,NA,NA,NA,NA,86,Legal Amazon region
148,Exports,Brazil,Climate Change,2049,Baseline,%,-0.23,NA,NA,NA,NA,NA,86,Legal Amazon region
149,Imports,Brazil,Climate Change,2049,Baseline,%,-0.94,NA,NA,NA,NA,NA,86,Legal Amazon region
150,GDP,Brazil,Climate Change,2049,Baseline,%,-2,NA,NA,NA,NA,NA,86,"Mato Grosso state, cumulative reduction during the period analyzed"
151,GDP,Brazil,Climate Change,2049,Baseline,%,-1.69,NA,NA,NA,NA,NA,86,"Tocantins state, cumulative reduction during the period analyzed"
152,GDP,Brazil,Climate Change,2049,Baseline,%,-1.18,NA,NA,NA,NA,NA,86,"Pará state, cumulative reduction during the period analyzed"
153,Corn Production,Brazil,Climate Change,2049,Baseline,%,-9.06,NA,NA,NA,NA,NA,86,"Mato Grosso, Tocantins and Pará states"
154,Rice Production,Brazil,Climate Change,2049,Baseline,%,-8.82,NA,NA,NA,NA,NA,86,"Mato Grosso, Tocantins and Pará states"
155,Soybean Production,Brazil,Climate Change,2049,Baseline,%,-8.87,NA,NA,NA,NA,NA,86,"Mato Grosso, Tocantins and Pará states"
156,Sugarcane Production,Brazil,Climate Change,2049,Baseline,%,-11.9,NA,NA,NA,NA,NA,86,"Mato Grosso, Tocantins and Pará states"
157,Land productivity,Brazil,Climate Change,2049,Baseline,%,-6.66,NA,NA,NA,NA,NA,86,"RO, Madeira Guaporé Mesoregion, five-year rates"
158,Land productivity,Brazil,Climate Change,2049,Baseline,%,-9.24,NA,NA,NA,NA,NA,86,"RO, Leste Rondoniense Mesoregion, five-year rates"
159,Land productivity,Brazil,Climate Change,2049,Baseline,%,-9.21,NA,NA,NA,NA,NA,86,"AC, Vale do Juruá Mesoregion, five-year rates"
160,Land productivity,Brazil,Climate Change,2049,Baseline,%,-10.35,NA,NA,NA,NA,NA,86,"AC, Vale do Acre Mesoregion, five-year rates"
161,Land productivity,Brazil,Climate Change,2049,Baseline,%,-9.75,NA,NA,NA,NA,NA,86,"AM, Norte Amazonense Mesoregion, five-year rates"
162,Land productivity,Brazil,Climate Change,2049,Baseline,%,-9.51,NA,NA,NA,NA,NA,86,"AM, Sudoeste Amazonense Mesoregion, five-year rates"
163,Land productivity,Brazil,Climate Change,2049,Baseline,%,-11.01,NA,NA,NA,NA,NA,86,"AM, Centro Amazonense Mesoregion, five-year rates"
164,Land productivity,Brazil,Climate Change,2049,Baseline,%,-10.65,NA,NA,NA,NA,NA,86,"AM, Sul Amazonense Mesoregion, five-year rates"
165,Land productivity,Brazil,Climate Change,2049,Baseline,%,-5.89,NA,NA,NA,NA,NA,86,"RR, Norte de Roraima Mesoregion, five-year rates"
166,Land productivity,Brazil,Climate Change,2049,Baseline,%,-4.33,NA,NA,NA,NA,NA,86,"RR, Sul de Roraima Mesoregion, five-year rates"
167,Land productivity,Brazil,Climate Change,2049,Baseline,%,-7.67,NA,NA,NA,NA,NA,86,"PA, Baixo Amazonas Mesoregion, five-year rates"
168,Land productivity,Brazil,Climate Change,2049,Baseline,%,-9.84,NA,NA,NA,NA,NA,86,"PA, Marajó Mesoregion, five-year rates"
169,Land productivity,Brazil,Climate Change,2049,Baseline,%,-8.23,NA,NA,NA,NA,NA,86,"PA, Metropolitana de Belém Mesoregion, five-year rates"
170,Land productivity,Brazil,Climate Change,2049,Baseline,%,-8.55,NA,NA,NA,NA,NA,86,"PA, Nordeste Paraense Mesoregion, five-year rates"
171,Land productivity,Brazil,Climate Change,2049,Baseline,%,-9.88,NA,NA,NA,NA,NA,86,"PA, Sudoeste Paraense Mesoregion, five-year rates"
172,Land productivity,Brazil,Climate Change,2049,Baseline,%,-7.55,NA,NA,NA,NA,NA,86,"PA, Sudeste Paraense Mesoregion, five-year rates"
