,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
26,Grdnut-nontr. Producer Price,South Africa,Drought,2030,No CC,%,54,NA,NA,NA,NA,NA,Page 16,Change caused by drought
27,Bean Producer Price,South Africa,Drought,2030,No CC,%,17,NA,NA,NA,NA,NA,Page 16,Change caused by drought
28,Cowpea Producer Price,South Africa,Drought,2030,No CC,%,16,NA,NA,NA,NA,NA,Page 16,Change caused by drought
29,Cotton Producer Price,South Africa,Drought,2030,No CC,%,0,NA,NA,NA,NA,NA,Page 16,Change caused by drought
30,Maize Production,South Africa,Drought,2030,No CC,%,-46,NA,NA,NA,NA,NA,Page 16,Change caused by drought
31,Rice Production,South Africa,Drought,2030,No CC,%,-3,NA,NA,NA,NA,NA,Page 16,Change caused by drought
32,Soy-tr. Production,South Africa,Drought,2030,No CC,%,-23,NA,NA,NA,NA,NA,Page 16,Change caused by drought
33,Soy-nontr. Production,South Africa,Drought,2030,No CC,%,58,NA,NA,NA,NA,NA,Page 16,Change caused by drought
34,Grdnut-tr. Production,South Africa,Drought,2030,No CC,%,-22,NA,NA,NA,NA,NA,Page 16,Change caused by drought
35,Grdnut-nontr. Production,South Africa,Drought,2030,No CC,%,22,NA,NA,NA,NA,NA,Page 16,Change caused by drought
36,Bean Production,South Africa,Drought,2030,No CC,%,-29,NA,NA,NA,NA,NA,Page 16,Change caused by drought
37,Cowpea Production,South Africa,Drought,2030,No CC,%,21,NA,NA,NA,NA,NA,Page 16,Change caused by drought
38,Cotton Production,South Africa,Drought,2030,No CC,%,1,NA,NA,NA,NA,NA,Page 16,Change caused by drought
39,Maize Yield,Angola,Drought,2027,No CC,%,-63,NA,NA,NA,NA,NA,Page 16,Change caused by drought
40,Rice Yield,Angola,Drought,2027,No CC,%,-8,NA,NA,NA,NA,NA,Page 16,Change caused by drought
41,Cassava Yield,Angola,Drought,2027,No CC,%,-30,NA,NA,NA,NA,NA,Page 16,Change caused by drought
42,Grdnut-tr. Yield,Angola,Drought,2027,No CC,%,-38,NA,NA,NA,NA,NA,Page 16,Change caused by drought
43,Grdnut-nontr. Yield,Angola,Drought,2027,No CC,%,-35,NA,NA,NA,NA,NA,Page 16,Change caused by drought
44,Bean Yield,Angola,Drought,2027,No CC,%,-53,NA,NA,NA,NA,NA,Page 16,Change caused by drought
45,Tobacco Yield,Angola,Drought,2027,No CC,%,-2,NA,NA,NA,NA,NA,Page 16,Change caused by drought
46,Maize Acreage,Angola,Drought,2027,No CC,%,-22,NA,NA,NA,NA,NA,Page 16,Change caused by drought
47,Rice Acreage,Angola,Drought,2027,No CC,%,18,NA,NA,NA,NA,NA,Page 16,Change caused by drought
48,Cassava Acreage,Angola,Drought,2027,No CC,%,5,NA,NA,NA,NA,NA,Page 16,Change caused by drought
49,Grdnut-tr. Acreage,Angola,Drought,2027,No CC,%,-21,NA,NA,NA,NA,NA,Page 16,Change caused by drought
50,Grdnut-nontr. Acreage,Angola,Drought,2027,No CC,%,18,NA,NA,NA,NA,NA,Page 16,Change caused by drought
51,Bean Acreage,Angola,Drought,2027,No CC,%,-40,NA,NA,NA,NA,NA,Page 16,Change caused by drought
52,Tobacco Acreage,Angola,Drought,2027,No CC,%,22,NA,NA,NA,NA,NA,Page 16,Change caused by drought
53,Maize Producer Price,Angola,Drought,2027,No CC,%,0,NA,NA,NA,NA,NA,Page 16,Change caused by drought
54,Rice Producer Price,Angola,Drought,2027,No CC,%,0,NA,NA,NA,NA,NA,Page 16,Change caused by drought
55,Cassava Producer Price,Angola,Drought,2027,No CC,%,0,NA,NA,NA,NA,NA,Page 16,Change caused by drought
56,Grdnut-tr. Producer Price,Angola,Drought,2027,No CC,%,-2,NA,NA,NA,NA,NA,Page 16,Change caused by drought
57,Grdnut-nontr. Producer Price,Angola,Drought,2027,No CC,%,-3,NA,NA,NA,NA,NA,Page 16,Change caused by drought
58,Bean Producer Price,Angola,Drought,2027,No CC,%,-1,NA,NA,NA,NA,NA,Page 16,Change caused by drought
59,Tobacco Producer Price,Angola,Drought,2027,No CC,%,0,NA,NA,NA,NA,NA,Page 16,Change caused by drought
60,Maize Production,Angola,Drought,2027,No CC,%,-71,NA,NA,NA,NA,NA,Page 16,Change caused by drought
61,Rice Production,Angola,Drought,2027,No CC,%,8,NA,NA,NA,NA,NA,Page 16,Change caused by drought
62,Cassava Production,Angola,Drought,2027,No CC,%,-27,NA,NA,NA,NA,NA,Page 16,Change caused by drought
63,Grdnut-tr. Production,Angola,Drought,2027,No CC,%,-51,NA,NA,NA,NA,NA,Page 16,Change caused by drought
64,Grdnut-nontr. Production,Angola,Drought,2027,No CC,%,-24,NA,NA,NA,NA,NA,Page 16,Change caused by drought
65,Bean Production,Angola,Drought,2027,No CC,%,-71,NA,NA,NA,NA,NA,Page 16,Change caused by drought
66,Tobacco Production,Angola,Drought,2027,No CC,%,20,NA,NA,NA,NA,NA,Page 16,Change caused by drought
