,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
39,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(deaths) per %,-1.405,0.74,NA,NA,NA,NA,Table 2,Investment Profile: A 1% increase in investment profile leads to a -1.405% decrease in deaths (Column 4)
40,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(deaths) per %,-1.665,0.69,NA,NA,NA,NA,Table 2,Ext. Conflict: A 1% increase in external conflict leads to a -1.665% decrease in deaths (Column 4)
41,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(deaths) per %,-1.366,0.51,NA,NA,NA,NA,Table 2,Military Influence: A 1% increase in military influence in politics leads to a -1.366% decrease in deaths (Column 4)
42,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(deaths) per %,1.006,0.59,NA,NA,NA,NA,Table 2,Democracy: A 1% increase in democracy leads to a 1.006% increase in deaths (Column 4)
43,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(deaths) per %,-2.695,1.31,NA,NA,NA,NA,Table 2,School Enrolment (prim): A 1% increase in primary school enrolment leads to a -2.695% decrease in deaths (Column 4)
44,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(deaths) per %,0.455,0.25,NA,NA,NA,NA,Table 2,Credit/GDP: A 1% increase in Credit/GDP leads to a 0.455% increase in deaths (Column 4)
45,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(deaths) per %,-1.937,0.64,NA,NA,NA,NA,Table 2,Gov. exp: A 1% increase in Government expenditure leads to a -1.937% decrease in deaths (Column 4)
46,All,Any,Multiple Countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(Economic Damages),-2.202,0.64,NA,NA,NA,NA,"Table 3, Column 2",Coefficient for Gini (avg.) in explaining economic damages from floods. Implies a negative relationship between income inequality and flood damage.
47,All,Any,Multiple Countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(Economic Damages),-2.269,0.70,NA,NA,NA,NA,"Table 3, Column 3",Coefficient for Gini (avg.) in explaining economic damages from floods. Implies a negative relationship between income inequality and flood damage.
48,All,Any,Multiple Countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(Economic Damages),-2.073,0.73,NA,NA,NA,NA,"Table 3, Column 4",Coefficient for Gini (avg.) in explaining economic damages from floods. Implies a negative relationship between income inequality and flood damage.
49,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),0.796,0.65,NA,NA,NA,NA,"Table 3, Column 4",Coefficient for Pol. risk in explaining economic damages from floods. Implies a positive relationship between political risk and flood damage.
50,All,Any,Multiple Countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(Economic Damages),-1.349,0.52,NA,NA,NA,NA,"Table 3, Column 4",Coefficient for Investment Profile in explaining economic damages from floods. Implies a negative relationship between investment profile and flood damage.
51,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),0.722,0.37,NA,NA,NA,NA,"Table 3, Column 4",Coefficient for Milit. in Politics in explaining economic damages from floods. Implies a positive relationship between military influence in politics and flood damage.
52,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),4.655,1.15,NA,NA,NA,NA,"Table 3, Column 2",Coefficient for Life exp in explaining economic damages from floods. Implies a positive relationship between life expectancy and flood damage.
53,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),4.068,1.41,NA,NA,NA,NA,"Table 3, Column 3",Coefficient for Life exp in explaining economic damages from floods. Implies a positive relationship between life expectancy and flood damage.
54,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),4.025,1.46,NA,NA,NA,NA,"Table 3, Column 4",Coefficient for Life exp in explaining economic damages from floods. Implies a positive relationship between life expectancy and flood damage.
55,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),0.687,0.05,NA,NA,NA,NA,"Table 3, Column 1",Coefficient for Magnitude in explaining economic damages from floods.
56,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),0.733,0.06,NA,NA,NA,NA,"Table 3, Column 2",Coefficient for Magnitude in explaining economic damages from floods.
57,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),0.845,0.06,NA,NA,NA,NA,"Table 3, Column 3",Coefficient for Magnitude in explaining economic damages from floods.
58,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),0.832,0.06,NA,NA,NA,NA,"Table 3, Column 4",Coefficient for Magnitude in explaining economic damages from floods.
59,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),0.885,0.12,NA,NA,NA,NA,"Table 3, Column 1",Coefficient for Total GDP in explaining economic damages from floods.
60,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),0.543,0.12,NA,NA,NA,NA,"Table 3, Column 2",Coefficient for Total GDP in explaining economic damages from floods.
61,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),0.703,0.12,NA,NA,NA,NA,"Table 3, Column 3",Coefficient for Total GDP in explaining economic damages from floods.
62,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),0.713,0.12,NA,NA,NA,NA,"Table 3, Column 4",Coefficient for Total GDP in explaining economic damages from floods.
63,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),-0.023,0.01,NA,NA,NA,NA,"Table 3, Column 1",Coefficient for Time Trend in explaining economic damages from floods.
64,All,Any,Multiple Countries,NA,Regression Coefficient,BaselineImpact,Economic,Need,Log(Economic Damages),-0.060,0.02,NA,NA,NA,NA,"Table 3, Column 3",Coefficient for Time Trend in explaining economic damages from floods.
65,All,Any,Multiple Countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(Economic Damages),-0.317,0.17,NA,NA,NA,NA,"Table 3, Column 1",Coefficient for GDPpc in explaining economic damages from floods. Implies a negative relationship between GDP per capita and flood damage.
66,All,Any,Multiple Countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(Economic Damages),-0.384,0.16,NA,NA,NA,NA,"Table 3, Column 2",Coefficient for GDPpc in explaining economic damages from floods. Implies a negative relationship between GDP per capita and flood damage.
67,All,Any,Multiple Countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(Economic Damages),-0.498,0.20,NA,NA,NA,NA,"Table 3, Column 3",Coefficient for GDPpc in explaining economic damages from floods. Implies a negative relationship between GDP per capita and flood damage.
68,All,Any,Multiple Countries,NA,Regression Coefficient,AvoidedImpact,Economic,Need,Log(Economic Damages),-0.496,0.18,NA,NA,NA,NA,"Table 3, Column 4",Coefficient for GDPpc in explaining economic damages from floods. Implies a negative relationship between GDP per capita and flood damage.
69,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,1.409,0.18,NA,NA,NA,NA,Table 4,"Impact of tropical cyclone Magnitude on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
70,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,1.481,0.16,NA,NA,NA,NA,Table 4,"Impact of tropical cyclone Magnitude on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
71,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,1.581,0.14,NA,NA,NA,NA,Table 4,"Impact of tropical cyclone Magnitude on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
72,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,1.650,0.14,NA,NA,NA,NA,Table 4,"Impact of tropical cyclone Magnitude on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
73,All,Any,36-44 countries,NA,Regression Coefficient,BaselineImpact,Various,Need,%,0.871,0.21,NA,NA,NA,NA,Table 4,"Impact of Total GDP on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
74,All,Any,36-44 countries,NA,Regression Coefficient,BaselineImpact,Various,Need,%,0.813,0.18,NA,NA,NA,NA,Table 4,"Impact of Total GDP on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
75,All,Any,36-44 countries,NA,Regression Coefficient,BaselineImpact,Various,Need,%,1.104,0.13,NA,NA,NA,NA,Table 4,"Impact of Total GDP on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
76,All,Any,36-44 countries,NA,Regression Coefficient,BaselineImpact,Various,Need,%,0.812,0.15,NA,NA,NA,NA,Table 4,"Impact of Total GDP on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
77,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,-0.573,0.16,NA,NA,NA,NA,Table 4,"Impact of Area (Km^2) on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
78,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,-0.711,0.17,NA,NA,NA,NA,Table 4,"Impact of Area (Km^2) on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
79,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,-0.718,0.13,NA,NA,NA,NA,Table 4,"Impact of Area (Km^2) on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
80,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,-1.305,0.25,NA,NA,NA,NA,Table 4,"Impact of GDPpc on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
81,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,-1.856,0.34,NA,NA,NA,NA,Table 4,"Impact of GDPpc on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
82,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,-1.211,0.30,NA,NA,NA,NA,Table 4,"Impact of GDPpc on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
83,All,Any,36-44 countries,NA,Regression Coefficient,BaselineImpact,Various,Need,%,4.171,1.68,NA,NA,NA,NA,Table 4,"Impact of Gini (avg.) on economic damages (significant at p<0.05). Explanatory variables entered in logs, lagged one period."
84,All,Any,36-44 countries,NA,Regression Coefficient,BaselineImpact,Various,Need,%,3.558,1.68,NA,NA,NA,NA,Table 4,"Impact of Gini (avg.) on economic damages (significant at p<0.05). Explanatory variables entered in logs, lagged one period."
85,All,Any,36-44 countries,NA,Regression Coefficient,BaselineImpact,Various,Need,%,4.481,1.54,NA,NA,NA,NA,Table 4,"Impact of Gini (avg.) on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
86,All,Any,36-44 countries,NA,Regression Coefficient,BaselineImpact,Various,Need,%,2.874,1.42,NA,NA,NA,NA,Table 4,"Impact of Pol. risk on economic damages (significant at p<0.10). Explanatory variables entered in logs, lagged one period."
87,All,Any,36-44 countries,NA,Regression Coefficient,BaselineImpact,Various,Need,%,2.994,0.79,NA,NA,NA,NA,Table 4,"Impact of Socioec. Condition on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
88,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,-2.171,1.24,NA,NA,NA,NA,Table 4,"Impact of Investment Profile on economic damages (significant at p<0.10). Explanatory variables entered in logs, lagged one period."
89,All,Any,36-44 countries,NA,Regression Coefficient,BaselineImpact,Various,Need,%,1.274,0.70,NA,NA,NA,NA,Table 4,"Impact of Ethnic Tensions on economic damages (significant at p<0.10). Explanatory variables entered in logs, lagged one period."
90,All,Any,36-44 countries,NA,Regression Coefficient,BaselineImpact,Various,Need,%,1.391,0.35,NA,NA,NA,NA,Table 4,"Impact of Credit/GDP on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
91,All,Any,36-44 countries,NA,Regression Coefficient,BaselineImpact,Various,Need,%,0.961,0.42,NA,NA,NA,NA,Table 4,"Impact of Credit/GDP on economic damages (significant at p<0.05). Explanatory variables entered in logs, lagged one period."
92,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,-1.324,0.60,NA,NA,NA,NA,Table 4,"Impact of Trade on economic damages (significant at p<0.05). Explanatory variables entered in logs, lagged one period."
93,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,-1.274,0.57,NA,NA,NA,NA,Table 4,"Impact of Trade on economic damages (significant at p<0.05). Explanatory variables entered in logs, lagged one period."
94,All,Any,36-44 countries,NA,Regression Coefficient,AvoidedImpact,Various,Need,%,-1.818,0.50,NA,NA,NA,NA,Table 4,"Impact of Trade on economic damages (significant at p<0.01). Explanatory variables entered in logs, lagged one period."
95,All,Any,Czech Republic,NA,Efficiency Index,AvoidedImpact,Economic,Lead,Normalized Index,1,NA,NA,NA,NA,NA,Table 5,High efficiency in flood death reduction.
96,All,Any,Tanzania,NA,Efficiency Index,AvoidedImpact,Economic,Lead,Normalized Index,0.5,NA,NA,NA,NA,1,Table 5,Moderate efficiency in flood death reduction.
97,All,Any,Moldova,NA,Efficiency Index,AvoidedImpact,Economic,Need,Normalized Index,0,NA,NA,NA,NA,0.5,Table 5,Average efficiency in flood death reduction.
98,All,Any,Costa Rica,NA,Efficiency Index,AdaptationCost,Economic,Need,Normalized Index,-0.5,NA,NA,NA,NA,0,Table 5,Below average efficiency in flood death reduction.
99,All,Any,Zimbabwe,NA,Efficiency Index,BaselineImpact,Economic,Need,Normalized Index,-1,NA,NA,NA,NA,-0.5,Table 5,Low efficiency in flood death reduction.
