,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
13,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Log units,0.321,0.220,NA,NA,NA,NA,12,"Long-run coefficient for lnRF, MG estimator, not significant"
14,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Log units,0.669,0.545,NA,NA,NA,NA,12,"Long-run coefficient for lnRF, DFE estimator, not significant"
15,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Log units,2.428,0.612,NA,NA,NA,NA,12,"Long-run coefficient for lnEC, PMG estimator, significant at 1% level"
16,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Log units,0.808,0.317,NA,NA,NA,NA,12,"Long-run coefficient for lnEC, MG estimator, significant at 5% level"
17,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Log units,-0.134,0.497,NA,NA,NA,NA,12,"Long-run coefficient for lnEC, DFE estimator, not significant"
18,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Log units,0.692,0.116,NA,NA,NA,NA,12,"Long-run coefficient for lnFE, PMG estimator, significant at 1% level"
19,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Log units,0.277,0.175,NA,NA,NA,NA,12,"Long-run coefficient for lnFE, MG estimator, not significant"
20,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Log units,0.431,0.171,NA,NA,NA,NA,12,"Long-run coefficient for lnFE, DFE estimator, significant at 5% level"
21,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,-0.039,0.018,NA,NA,NA,NA,12,"Error-correction coefficient, PMG estimator, significant at 5% level"
22,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,-0.224,0.069,NA,NA,NA,NA,12,"Error-correction coefficient, MG estimator, significant at 1% level"
23,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,-0.042,0.015,NA,NA,NA,NA,12,"Error-correction coefficient, DFE estimator, significant at 1% level"
24,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,0.141,0.037,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnCO2, PMG estimator, significant at 1% level"
25,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,0.153,0.052,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnCO2, MG estimator, significant at 1% level"
26,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,0.021,0.032,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnCO2, DFE estimator, not significant"
27,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,-0.336,0.249,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnTEMP, PMG estimator, not significant"
28,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,-0.228,0.275,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnTEMP, MG estimator, not significant"
29,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,0.022,0.074,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnTEMP, DFE estimator, not significant"
30,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,-0.031,0.030,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnRF, PMG estimator, not significant"
31,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,-0.048,0.026,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnRF, MG estimator, significant at 10% level"
32,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,-0.018,0.014,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnRF, DFE estimator, not significant"
33,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,-0.127,0.044,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnEC, PMG estimator, significant at 1% level"
34,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,-0.185,0.083,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnEC, MG estimator, significant at 5% level"
35,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,0.012,0.047,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnEC, DFE estimator, not significant"
36,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,0.026,0.027,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnFE, PMG estimator, not significant"
37,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,0.001,0.022,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnFE, MG estimator, not significant"
38,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,0.014,0.014,NA,NA,NA,NA,12,"Short-run coefficient for ∆lnFE, DFE estimator, not significant"
39,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,-0.138,0.092,NA,NA,NA,NA,12,"Intercept, PMG estimator, not significant"
40,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,1.648,0.761,NA,NA,NA,NA,12,"Intercept, MG estimator, significant at 5% level"
41,Agricultural productivity,11 Asian countries,Unspecified,2016,No CC,Units,0.058,0.292,NA,NA,NA,NA,12,"Intercept, DFE estimator, significant at 5% level"
