,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
23,Consumption,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.205,NA,NA,NA,NA,NA,"Table 2, p.3277","ENVISAGE Model, Slope"
24,Price,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.384,NA,NA,NA,NA,NA,"Table 2, p.3277","ENVISAGE Model, Slope"
25,Total Yield,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.717,NA,NA,NA,NA,NA,"Table 2, p.3277","FARM Model, Slope"
26,Yield Response,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.513,NA,NA,NA,NA,NA,"Table 2, p.3277","FARM Model, Slope"
27,Area,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.694,NA,NA,NA,NA,NA,"Table 2, p.3277","FARM Model, Slope"
28,Production,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.262,NA,NA,NA,NA,NA,"Table 2, p.3277","FARM Model, Slope"
29,Trade,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.239,NA,NA,NA,NA,NA,"Table 2, p.3277","FARM Model, Slope"
30,Consumption,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.055,NA,NA,NA,NA,NA,"Table 2, p.3277","FARM Model, Slope"
31,Price,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.788,NA,NA,NA,NA,NA,"Table 2, p.3277","FARM Model, Slope"
32,Total Yield,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.998,NA,NA,NA,NA,NA,"Table 2, p.3277","GCAM Model, Slope"
33,Yield Response,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.003,NA,NA,NA,NA,NA,"Table 2, p.3277","GCAM Model, Slope"
34,Production,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.978,NA,NA,NA,NA,NA,"Table 2, p.3277","GCAM Model, Slope"
35,Trade,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-1.871,NA,NA,NA,NA,NA,"Table 2, p.3277","GCAM Model, Slope"
36,Price,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.095,NA,NA,NA,NA,NA,"Table 2, p.3277","GCAM Model, Slope"
37,Production,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,1.863,NA,NA,NA,NA,NA,"Table 2, p.3277","GCAM Model, Slope"
38,Total Yield,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,1.277,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Slope"
39,Yield Response,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.339,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Slope"
40,Area,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.382,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Slope"
41,Production,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,1.436,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Slope"
42,Trade,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-1.11,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Slope"
43,Consumption,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.253,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Slope"
44,Price,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-1.272,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Slope"
45,Total Yield,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.318,NA,NA,NA,NA,NA,"Table 2, p.3277","GTEM Model, Slope"
46,Yield Response,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-1.192,NA,NA,NA,NA,NA,"Table 2, p.3277","GTEM Model, Slope"
47,Area,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.336,NA,NA,NA,NA,NA,"Table 2, p.3277","GTEM Model, Slope"
48,Production,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.375,NA,NA,NA,NA,NA,"Table 2, p.3277","GTEM Model, Slope"
49,Trade,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.261,NA,NA,NA,NA,NA,"Table 2, p.3277","GTEM Model, Slope"
50,Consumption,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.127,NA,NA,NA,NA,NA,"Table 2, p.3277","GTEM Model, Slope"
51,Price,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.738,NA,NA,NA,NA,NA,"Table 2, p.3277","GTEM Model, Slope"
52,Total Yield,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.881,NA,NA,NA,NA,NA,"Table 2, p.3277","IMPACT Model, Slope"
53,Yield Response,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.201,NA,NA,NA,NA,NA,"Table 2, p.3277","IMPACT Model, Slope"
54,Area,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.210,NA,NA,NA,NA,NA,"Table 2, p.3277","IMPACT Model, Slope"
55,Production,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.802,NA,NA,NA,NA,NA,"Table 2, p.3277","IMPACT Model, Slope"
56,Trade,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.573,NA,NA,NA,NA,NA,"Table 2, p.3277","IMPACT Model, Slope"
57,Consumption,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.137,NA,NA,NA,NA,NA,"Table 2, p.3277","IMPACT Model, Slope"
58,Price,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.490,NA,NA,NA,NA,NA,"Table 2, p.3277","IMPACT Model, Slope"
59,Total Yield,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.960,NA,NA,NA,NA,NA,"Table 2, p.3277","MAGNET Model, Slope"
60,Yield Response,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.021,NA,NA,NA,NA,NA,"Table 2, p.3277","MAGNET Model, Slope"
61,Area,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.440,NA,NA,NA,NA,NA,"Table 2, p.3277","MAGNET Model, Slope"
62,Production,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.916,NA,NA,NA,NA,NA,"Table 2, p.3277","MAGNET Model, Slope"
63,Trade,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.707,NA,NA,NA,NA,NA,"Table 2, p.3277","MAGNET Model, Slope"
64,Consumption,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.176,NA,NA,NA,NA,NA,"Table 2, p.3277","MAGNET Model, Slope"
65,Price,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-1.462,NA,NA,NA,NA,NA,"Table 2, p.3277","MAGNET Model, Slope"
66,Total Yield,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.910,NA,NA,NA,NA,NA,"Table 2, p.3277","MAgPIE Model, Slope"
67,Yield Response,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.459,NA,NA,NA,NA,NA,"Table 2, p.3277","MAgPIE Model, Slope"
68,Area,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.720,NA,NA,NA,NA,NA,"Table 2, p.3277","MAgPIE Model, Slope"
69,Production,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.123,NA,NA,NA,NA,NA,"Table 2, p.3277","MAgPIE Model, Slope"
70,Trade,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.113,NA,NA,NA,NA,NA,"Table 2, p.3277","MAgPIE Model, Slope"
71,Price,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.676,NA,NA,NA,NA,NA,"Table 2, p.3277","MAgPIE Model, Slope"
72,Total Yield,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.862,NA,NA,NA,NA,NA,"Table 2, p.3277","All Models, Slope"
73,Yield Response,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.330,NA,NA,NA,NA,NA,"Table 2, p.3277","All Models, Slope"
74,Area,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.330,NA,NA,NA,NA,NA,"Table 2, p.3277","All Models, Slope"
75,Production,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.649,NA,NA,NA,NA,NA,"Table 2, p.3277","All Models, Slope"
76,Trade,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.538,NA,NA,NA,NA,NA,"Table 2, p.3277","All Models, Slope"
77,Consumption,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,0.102,NA,NA,NA,NA,NA,"Table 2, p.3277","All Models, Slope"
78,Price,13 Regions,RCP 8.5,2050,No CC,%/YEXO change,-0.738,NA,NA,NA,NA,NA,"Table 2, p.3277","All Models, Slope"
79,Total Yield,13 Regions,RCP 8.5,2050,No CC,%,0.004,NA,NA,NA,NA,NA,"Table 2, p.3277","AIM Model, Intercept"
80,Area,13 Regions,RCP 8.5,2050,No CC,%,0.001,NA,NA,NA,NA,NA,"Table 2, p.3277","AIM Model, Intercept"
81,Production,13 Regions,RCP 8.5,2050,No CC,%,0.047,NA,NA,NA,NA,NA,"Table 2, p.3277","AIM Model, Intercept"
82,Trade,13 Regions,RCP 8.5,2050,No CC,%,-0.038,NA,NA,NA,NA,NA,"Table 2, p.3277","AIM Model, Intercept"
83,Consumption,13 Regions,RCP 8.5,2050,No CC,%,0.011,NA,NA,NA,NA,NA,"Table 2, p.3277","AIM Model, Intercept"
84,Price,13 Regions,RCP 8.5,2050,No CC,%,-0.006,NA,NA,NA,NA,NA,"Table 2, p.3277","AIM Model, Intercept"
85,Total Yield,13 Regions,RCP 8.5,2050,No CC,%,0.044,NA,NA,NA,NA,NA,"Table 2, p.3277","ENVISAGE Model, Intercept"
86,Yield Response,13 Regions,RCP 8.5,2050,No CC,%,0.020,NA,NA,NA,NA,NA,"Table 2, p.3277","ENVISAGE Model, Intercept"
87,Area,13 Regions,RCP 8.5,2050,No CC,%,0.032,NA,NA,NA,NA,NA,"Table 2, p.3277","ENVISAGE Model, Intercept"
88,Production,13 Regions,RCP 8.5,2050,No CC,%,0.084,NA,NA,NA,NA,NA,"Table 2, p.3277","ENVISAGE Model, Intercept"
89,Trade,13 Regions,RCP 8.5,2050,No CC,%,-0.063,NA,NA,NA,NA,NA,"Table 2, p.3277","ENVISAGE Model, Intercept"
90,Consumption,13 Regions,RCP 8.5,2050,No CC,%,0.020,NA,NA,NA,NA,NA,"Table 2, p.3277","ENVISAGE Model, Intercept"
91,Price,13 Regions,RCP 8.5,2050,No CC,%,-0.003,NA,NA,NA,NA,NA,"Table 2, p.3277","ENVISAGE Model, Intercept"
92,Total Yield,13 Regions,RCP 8.5,2050,No CC,%,0.018,NA,NA,NA,NA,NA,"Table 2, p.3277","FARM Model, Intercept"
93,Area,13 Regions,RCP 8.5,2050,No CC,%,0.018,NA,NA,NA,NA,NA,"Table 2, p.3277","FARM Model, Intercept"
94,Production,13 Regions,RCP 8.5,2050,No CC,%,0.055,NA,NA,NA,NA,NA,"Table 2, p.3277","FARM Model, Intercept"
95,Trade,13 Regions,RCP 8.5,2050,No CC,%,-0.063,NA,NA,NA,NA,NA,"Table 2, p.3277","FARM Model, Intercept"
96,Consumption,13 Regions,RCP 8.5,2050,No CC,%,0.005,NA,NA,NA,NA,NA,"Table 2, p.3277","FARM Model, Intercept"
97,Price,13 Regions,RCP 8.5,2050,No CC,%,-0.011,NA,NA,NA,NA,NA,"Table 2, p.3277","FARM Model, Intercept"
98,Production,13 Regions,RCP 8.5,2050,No CC,%,0.315,NA,NA,NA,NA,NA,"Table 2, p.3277","GCAM Model, Intercept"
99,Trade,13 Regions,RCP 8.5,2050,No CC,%,-0.333,NA,NA,NA,NA,NA,"Table 2, p.3277","GCAM Model, Intercept"
100,Price,13 Regions,RCP 8.5,2050,No CC,%,0.035,NA,NA,NA,NA,NA,"Table 2, p.3277","GCAM Model, Intercept"
101,Area,13 Regions,RCP 8.5,2050,No CC,%,0.283,NA,NA,NA,NA,NA,"Table 2, p.3277","GCAM Model, Intercept"
102,Total Yield,13 Regions,RCP 8.5,2050,No CC,%,0.098,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Intercept"
103,Yield Response,13 Regions,RCP 8.5,2050,No CC,%,0.114,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Intercept"
104,Area,13 Regions,RCP 8.5,2050,No CC,%,0.119,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Intercept"
105,Production,13 Regions,RCP 8.5,2050,No CC,%,0.189,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Intercept"
106,Trade,13 Regions,RCP 8.5,2050,No CC,%,-0.242,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Intercept"
107,Consumption,13 Regions,RCP 8.5,2050,No CC,%,-0.028,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Intercept"
108,Price,13 Regions,RCP 8.5,2050,No CC,%,0.137,NA,NA,NA,NA,NA,"Table 2, p.3277","GLOBIOM Model, Intercept"
109,Production,13 Regions,RCP 8.5,2050,No CC,%,0.007,NA,NA,NA,NA,NA,"Table 2, p.3277","GTEM Model, Intercept"
110,Trade,13 Regions,RCP 8.5,2050,No CC,%,-0.063,NA,NA,NA,NA,NA,"Table 2, p.3277","GTEM Model, Intercept"
111,Consumption,13 Regions,RCP 8.5,2050,No CC,%,0.014,NA,NA,NA,NA,NA,"Table 2, p.3277","GTEM Model, Intercept"
112,Price,13 Regions,RCP 8.5,2050,No CC,%,-0.010,NA,NA,NA,NA,NA,"Table 2, p.3277","GTEM Model, Intercept"
113,Area,13 Regions,RCP 8.5,2050,No CC,%,0.010,NA,NA,NA,NA,NA,"Table 2, p.3277","GTEM Model, Intercept"
114,Production,13 Regions,RCP 8.5,2050,No CC,%,0.053,NA,NA,NA,NA,NA,"Table 2, p.3277","IMPACT Model, Intercept"
115,Trade,13 Regions,RCP 8.5,2050,No CC,%,-0.115,NA,NA,NA,NA,NA,"Table 2, p.3277","IMPACT Model, Intercept"
116,Consumption,13 Regions,RCP 8.5,2050,No CC,%,-0.044,NA,NA,NA,NA,NA,"Table 2, p.3277","IMPACT Model, Intercept"
117,Price,13 Regions,RCP 8.5,2050,No CC,%,0.176,NA,NA,NA,NA,NA,"Table 2, p.3277","IMPACT Model, Intercept"
118,Total Yield,13 Regions,RCP 8.5,2050,No CC,%,0.070,NA,NA,NA,NA,NA,"Table 2, p.3277","IMPACT Model, Intercept"
119,Trade,13 Regions,RCP 8.5,2050,No CC,%,-0.138,NA,NA,NA,NA,NA,"Table 2, p.3277","MAGNET Model, Intercept"
120,Consumption,13 Regions,RCP 8.5,2050,No CC,%,-0.005,NA,NA,NA,NA,NA,"Table 2, p.3277","MAGNET Model, Intercept"
121,Price,13 Regions,RCP 8.5,2050,No CC,%,0.073,NA,NA,NA,NA,NA,"Table 2, p.3277","MAGNET Model, Intercept"
122,Area,13 Regions,RCP 8.5,2050,No CC,%,0.132,NA,NA,NA,NA,NA,"Table 2, p.3277","MAGNET Model, Intercept"
123,Production,13 Regions,RCP 8.5,2050,No CC,%,0.133,NA,NA,NA,NA,NA,"Table 2, p.3277","MAGNET Model, Intercept"
124,Total Yield,13 Regions,RCP 8.5,2050,No CC,%,0.179,NA,NA,NA,NA,NA,"Table 2, p.3277","MAgPIE Model, Intercept"
125,Yield Response,13 Regions,RCP 8.5,2050,No CC,%,0.181,NA,NA,NA,NA,NA,"Table 2, p.3277","MAgPIE Model, Intercept"
126,Trade,13 Regions,RCP 8.5,2050,No CC,%,-0.012,NA,NA,NA,NA,NA,"Table 2, p.3277","MAgPIE Model, Intercept"
127,Area,13 Regions,RCP 8.5,2050,No CC,%,-0.068,NA,NA,NA,NA,NA,"Table 2, p.3277","MAgPIE Model, Intercept"
128,Price,13 Regions,RCP 8.5,2050,No CC,%,0.204,NA,NA,NA,NA,NA,"Table 2, p.3277","MAgPIE Model, Intercept"
