,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
11,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.701,0.248,NA,NA,NA,NA,6,"Specification 1, m=40, FE estimator, positive temperature deviations"
12,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-1.072,0.373,NA,NA,NA,NA,6,"Specification 1, m=40, HPJ-FE estimator, positive temperature deviations"
13,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.378,0.141,NA,NA,NA,NA,6,"Specification 2, m=20, FE estimator, positive temperature deviations"
14,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.572,0.208,NA,NA,NA,NA,6,"Specification 2, m=20, HPJ-FE estimator, positive temperature deviations"
15,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.586,0.196,NA,NA,NA,NA,6,"Specification 2, m=30, FE estimator, positive temperature deviations"
16,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.908,0.290,NA,NA,NA,NA,6,"Specification 2, m=30, HPJ-FE estimator, positive temperature deviations"
17,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.709,0.249,NA,NA,NA,NA,6,"Specification 2, m=40, FE estimator, positive temperature deviations"
18,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-1.105,0.372,NA,NA,NA,NA,6,"Specification 2, m=40, HPJ-FE estimator, positive temperature deviations"
19,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.441,0.217,NA,NA,NA,NA,6,"Specification 1, m=20, FE estimator, negative temperature deviations"
20,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.500,0.249,NA,NA,NA,NA,6,"Specification 1, m=20, HPJ-FE estimator, negative temperature deviations"
21,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.699,0.346,NA,NA,NA,NA,6,"Specification 1, m=30, FE estimator, negative temperature deviations"
22,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.783,0.380,NA,NA,NA,NA,6,"Specification 1, m=30, HPJ-FE estimator, negative temperature deviations"
23,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.834,0.445,NA,NA,NA,NA,6,"Specification 1, m=40, FE estimator, negative temperature deviations"
24,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.909,0.485,NA,NA,NA,NA,6,"Specification 1, m=40, HPJ-FE estimator, negative temperature deviations"
25,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.451,0.217,NA,NA,NA,NA,6,"Specification 2, m=20, FE estimator, negative temperature deviations"
26,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.508,0.249,NA,NA,NA,NA,6,"Specification 2, m=20, HPJ-FE estimator, negative temperature deviations"
27,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.712,0.346,NA,NA,NA,NA,6,"Specification 2, m=30, FE estimator, negative temperature deviations"
28,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.806,0.380,NA,NA,NA,NA,6,"Specification 2, m=30, HPJ-FE estimator, negative temperature deviations"
29,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.851,0.446,NA,NA,NA,NA,6,"Specification 2, m=40, FE estimator, negative temperature deviations"
30,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.954,0.485,NA,NA,NA,NA,6,"Specification 2, m=40, HPJ-FE estimator, negative temperature deviations"
31,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.375,0.142,NA,NA,NA,NA,6,"Specification 1 (absolute value), m=20, FE estimator, temperature deviations"
32,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.523,0.201,NA,NA,NA,NA,6,"Specification 1 (absolute value), m=20, HPJ-FE estimator, temperature deviations"
33,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.582,0.199,NA,NA,NA,NA,6,"Specification 1 (absolute value), m=30, FE estimator, temperature deviations"
34,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.836,0.284,NA,NA,NA,NA,6,"Specification 1 (absolute value), m=30, HPJ-FE estimator, temperature deviations"
35,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.702,0.252,NA,NA,NA,NA,6,"Specification 1 (absolute value), m=40, FE estimator, temperature deviations"
36,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.981,0.361,NA,NA,NA,NA,6,"Specification 1 (absolute value), m=40, HPJ-FE estimator, temperature deviations"
37,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.379,0.142,NA,NA,NA,NA,6,"Specification 2 (absolute value), m=20, FE estimator, temperature deviations"
38,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.529,0.201,NA,NA,NA,NA,6,"Specification 2 (absolute value), m=20, HPJ-FE estimator, temperature deviations"
39,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.583,0.199,NA,NA,NA,NA,6,"Specification 2 (absolute value), m=30, FE estimator, temperature deviations"
40,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.841,0.284,NA,NA,NA,NA,6,"Specification 2 (absolute value), m=30, HPJ-FE estimator, temperature deviations"
41,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.706,0.253,NA,NA,NA,NA,6,"Specification 2 (absolute value), m=40, FE estimator, temperature deviations"
42,GDP per capita growth,174 countries,Historical (1960-2014),2014,Historical Norm,percentage points,-0.996,0.361,NA,NA,NA,NA,6,"Specification 2 (absolute value), m=40, HPJ-FE estimator, temperature deviations"
43,Real GDP per capita growth,Global,Historical trend scenario,1983,No CC,Percentage,-1.2,NA,95%,-1.6,95%,-0.4,"Page 7, Figure 4",Figure 4 shows the long-run effects of temperature increases on per capita real GDP growth for the 1983–2014 sub-sample. The values indicate the bounds for the long-run effects.
44,GDP per capita growth,Poor countries,Historical norm deviation,2050,No CC,percentage points,-0.156,0.396,NA,NA,NA,NA,8,"Coefficient on interaction term, Specification 3(a), Table 3; effect of absolute value of temperature deviations"
45,GDP per capita growth,Poor countries,Historical norm deviation,2050,No CC,percentage points,-0.137,0.586,NA,NA,NA,NA,8,"Coefficient on interaction term, Specification 3(b), Table 3; effect of absolute value of temperature deviations"
46,GDP per capita growth,Hot countries,Historical norm deviation,2050,No CC,percentage points,0.496,0.420,NA,NA,NA,NA,8,"Coefficient on interaction term, Specification 4(a), Table 3; effect of absolute value of temperature deviations"
47,GDP per capita growth,Hot countries,Historical norm deviation,2050,No CC,percentage points,0.562,0.656,NA,NA,NA,NA,8,"Coefficient on interaction term, Specification 4(b), Table 3; effect of absolute value of temperature deviations"
48,GDP per capita growth,Cold climates,RCP scenarios,2050,Historical trend,percentage points,-0.64,0.1509,NA,NA,95%,-0.05,8,Calculated interval based on standard errors of average estimated coefficient.
49,GDP per capita growth,Hot climates,RCP scenarios,2050,Historical trend,percentage points,-1.91,0.3713,NA,NA,95%,-0.45,8,Calculated interval based on standard errors of average estimated coefficient.
50,GDP per capita growth,130 countries,Historical,2014,No CC,percentage points,-0.447,0.234,NA,NA,NA,NA,9,"m=20, excluding 𝛥̄𝑦𝑤,𝑡−1"
51,GDP per capita growth,130 countries,Historical,2014,No CC,percentage points,-0.487,0.367,NA,NA,NA,NA,9,"m=30, excluding 𝛥̄𝑦𝑤,𝑡−1"
52,GDP per capita growth,130 countries,Historical,2014,No CC,percentage points,-0.521,0.473,NA,NA,NA,NA,9,"m=40, excluding 𝛥̄𝑦𝑤,𝑡−1"
53,GDP per capita growth,130 countries,Historical,2014,No CC,percentage points,-0.706,0.237,NA,NA,NA,NA,9,"m=20, including 𝛥̄𝑦𝑤,𝑡−1"
54,GDP per capita growth,130 countries,Historical,2014,No CC,percentage points,-0.918,0.393,NA,NA,NA,NA,9,"m=30, including 𝛥̄𝑦𝑤,𝑡−1"
55,GDP per capita growth,130 countries,Historical,2014,No CC,percentage points,-1.051,0.519,NA,NA,NA,NA,9,"m=40, including 𝛥̄𝑦𝑤,𝑡−1"
56,GDP per capita growth,Cold countries,Historical,2014,No CC,percentage points,-0.227,0.101,NA,NA,NA,NA,9,"m=20, excluding 𝛥̄𝑦𝑤,𝑡−1"
57,GDP per capita growth,Cold countries,Historical,2014,No CC,percentage points,-0.230,0.128,NA,NA,NA,NA,9,"m=30, excluding 𝛥̄𝑦𝑤,𝑡−1"
58,GDP per capita growth,Cold countries,Historical,2014,No CC,percentage points,-0.198,0.175,NA,NA,NA,NA,9,"m=40, excluding 𝛥̄𝑦𝑤,𝑡−1"
59,GDP per capita growth,Cold countries,Historical,2014,No CC,percentage points,-0.238,0.105,NA,NA,NA,NA,9,"m=20, including 𝛥̄𝑦𝑤,𝑡−1"
60,GDP per capita growth,Cold countries,Historical,2014,No CC,percentage points,-0.342,0.151,NA,NA,NA,NA,9,"m=30, including 𝛥̄𝑦𝑤,𝑡−1"
61,GDP per capita growth,Cold countries,Historical,2014,No CC,percentage points,-0.457,0.169,NA,NA,NA,NA,9,"m=40, including 𝛥̄𝑦𝑤,𝑡−1"
62,GDP per capita growth,Hot countries,Historical,2014,No CC,percentage points,-0.665,0.193,NA,NA,NA,NA,9,"m=20, excluding 𝛥̄𝑦𝑤,𝑡−1"
63,GDP per capita growth,Hot countries,Historical,2014,No CC,percentage points,-0.780,0.302,NA,NA,NA,NA,9,"m=30, excluding 𝛥̄𝑦𝑤,𝑡−1"
64,GDP per capita growth,Hot countries,Historical,2014,No CC,percentage points,-0.613,0.431,NA,NA,NA,NA,9,"m=40, excluding 𝛥̄𝑦𝑤,𝑡−1"
65,GDP per capita growth,Hot countries,Historical,2014,No CC,percentage points,-0.842,0.222,NA,NA,NA,NA,9,"m=20, including 𝛥̄𝑦𝑤,𝑡−1"
66,GDP per capita growth,Hot countries,Historical,2014,No CC,percentage points,-1.180,0.371,NA,NA,NA,NA,9,"m=30, including 𝛥̄𝑦𝑤,𝑡−1"
67,GDP per capita growth,Hot countries,Historical,2014,No CC,percentage points,-1.212,0.504,NA,NA,NA,NA,9,"m=40, including 𝛥̄𝑦𝑤,𝑡−1"
68,GDP per capita growth,Poor countries,Historical,2014,No CC,percentage points,-0.603,0.270,NA,NA,NA,NA,9,"m=20, excluding 𝛥̄𝑦𝑤,𝑡−1"
69,GDP per capita growth,Poor countries,Historical,2014,No CC,percentage points,-0.759,0.406,NA,NA,NA,NA,9,"m=30, excluding 𝛥̄𝑦𝑤,𝑡−1"
70,GDP per capita growth,Poor countries,Historical,2014,No CC,percentage points,-0.855,0.488,NA,NA,NA,NA,9,"m=40, excluding 𝛥̄𝑦𝑤,𝑡−1"
71,GDP per capita growth,Poor countries,Historical,2014,No CC,percentage points,-1.020,0.262,NA,NA,NA,NA,9,"m=20, including 𝛥̄𝑦𝑤,𝑡−1"
72,GDP per capita growth,Poor countries,Historical,2014,No CC,percentage points,-1.463,0.429,NA,NA,NA,NA,9,"m=30, including 𝛥̄𝑦𝑤,𝑡−1"
73,GDP per capita growth,Poor countries,Historical,2014,No CC,percentage points,-1.703,0.547,NA,NA,NA,NA,9,"m=40, including 𝛥̄𝑦𝑤,𝑡−1"
74,GDP per capita growth,Rich countries,Historical,2014,No CC,percentage points,-0.586,0.195,NA,NA,NA,NA,9,"m=20, excluding 𝛥̄𝑦𝑤,𝑡−1"
75,GDP per capita growth,Rich countries,Historical,2014,No CC,percentage points,-0.849,0.272,NA,NA,NA,NA,9,"m=30, excluding 𝛥̄𝑦𝑤,𝑡−1"
76,GDP per capita growth,Rich countries,Historical,2014,No CC,percentage points,-1.047,0.373,NA,NA,NA,NA,9,"m=40, excluding 𝛥̄𝑦𝑤,𝑡−1"
77,GDP per capita growth,Rich countries,Historical,2014,No CC,percentage points,-0.587,0.209,NA,NA,NA,NA,9,"m=20, including 𝛥̄𝑦𝑤,𝑡−1"
78,GDP per capita growth,Rich countries,Historical,2014,No CC,percentage points,-1.003,0.310,NA,NA,NA,NA,9,"m=30, including 𝛥̄𝑦𝑤,𝑡−1"
79,GDP per capita growth,Rich countries,Historical,2014,No CC,percentage points,-1.280,0.392,NA,NA,NA,NA,9,"m=40, including 𝛥̄𝑦𝑤,𝑡−1"
80,Per capita GDP,Global,RCP 8.5,2030,No CC,%,-0.80,NA,NA,NA,NA,NA,Page 10,Real per capita output loss under RCP 8.5 scenario.
81,Per capita GDP,Global,RCP 8.5,2050,No CC,%,-2.51,NA,NA,NA,NA,NA,Page 10,Real per capita output loss under RCP 8.5 scenario.
82,Per capita GDP,Global,RCP 8.5,2100,No CC,%,-7.22,NA,NA,NA,NA,NA,Page 10,Real per capita output loss under RCP 8.5 scenario.
83,Per capita GDP,Global,RCP 2.6,2030,No CC,%,-0.11,NA,NA,NA,NA,NA,Page 10,Limited economic losses under RCP 2.6 scenario.
84,Per capita GDP,Global,RCP 2.6,2100,No CC,%,-1.07,NA,NA,NA,NA,NA,Page 10,Limited economic losses under RCP 2.6 scenario.
85,GDP per capita growth,All countries,Historical trend,2100,No CC,percentage points per year,-0.0543,NA,NA,NA,NA,NA,11,Persistent changes in temperature above time-varying norms
86,Real GDP per capita,World,RCP 8.5,2100,No CC,percent,-7,NA,NA,NA,NA,NA,11,Increase in average global temperatures of 0.04 ◦C
87,Real GDP per capita,World,RCP 8.5 + Variability,2100,No CC,percent,-13,NA,NA,NA,NA,NA,11,Country-specific climate variability rises commensurate to temperature increases
88,GDP,World,RCP 2.6,2100,No CC,percent,-1,NA,NA,NA,NA,NA,11,Abiding by Paris Agreement
89,GDP per capita,World,RCP 2.6,2030,No CC,%,-0.01,NA,NA,NA,NA,NA,Page 12,m = 20
90,GDP per capita,World,RCP 2.6,2030,No CC,%,-0.01,NA,NA,NA,NA,NA,Page 12,m = 30
91,GDP per capita,World,RCP 2.6,2030,No CC,%,-0.02,NA,NA,NA,NA,NA,Page 12,m = 40
92,GDP per capita,World,RCP 8.5,2030,No CC,%,0.40,NA,NA,NA,NA,NA,Page 12,m = 20
93,GDP per capita,World,RCP 8.5,2030,No CC,%,0.80,NA,NA,NA,NA,NA,Page 12,m = 30
94,GDP per capita,World,RCP 8.5,2030,No CC,%,1.25,NA,NA,NA,NA,NA,Page 12,m = 40
95,GDP per capita,China,RCP 2.6,2030,No CC,%,-0.22,NA,NA,NA,NA,NA,Page 12,m = 20
96,GDP per capita,China,RCP 2.6,2030,No CC,%,-0.45,NA,NA,NA,NA,NA,Page 12,m = 30
97,GDP per capita,China,RCP 2.6,2030,No CC,%,-0.71,NA,NA,NA,NA,NA,Page 12,m = 40
98,GDP per capita,China,RCP 8.5,2030,No CC,%,0.31,NA,NA,NA,NA,NA,Page 12,m = 20
99,GDP per capita,China,RCP 8.5,2030,No CC,%,0.58,NA,NA,NA,NA,NA,Page 12,m = 30
100,GDP per capita,China,RCP 8.5,2030,No CC,%,0.87,NA,NA,NA,NA,NA,Page 12,m = 40
101,GDP per capita,European Union,RCP 2.6,2030,No CC,%,-0.04,NA,NA,NA,NA,NA,Page 12,m = 20
102,GDP per capita,European Union,RCP 2.6,2030,No CC,%,-0.08,NA,NA,NA,NA,NA,Page 12,m = 30
103,GDP per capita,European Union,RCP 2.6,2030,No CC,%,-0.13,NA,NA,NA,NA,NA,Page 12,m = 40
104,GDP per capita,European Union,RCP 8.5,2030,No CC,%,0.24,NA,NA,NA,NA,NA,Page 12,m = 20
105,GDP per capita,European Union,RCP 8.5,2030,No CC,%,0.50,NA,NA,NA,NA,NA,Page 12,m = 30
106,GDP per capita,European Union,RCP 8.5,2030,No CC,%,0.80,NA,NA,NA,NA,NA,Page 12,m = 40
107,GDP per capita,India,RCP 2.6,2030,No CC,%,0.12,NA,NA,NA,NA,NA,Page 12,m = 20
108,GDP per capita,India,RCP 2.6,2030,No CC,%,0.26,NA,NA,NA,NA,NA,Page 12,m = 30
109,GDP per capita,India,RCP 2.6,2030,No CC,%,0.42,NA,NA,NA,NA,NA,Page 12,m = 40
110,GDP per capita,India,RCP 8.5,2030,No CC,%,0.60,NA,NA,NA,NA,NA,Page 12,m = 20
111,GDP per capita,India,RCP 8.5,2030,No CC,%,1.16,NA,NA,NA,NA,NA,Page 12,m = 30
112,GDP per capita,India,RCP 8.5,2030,No CC,%,1.78,NA,NA,NA,NA,NA,Page 12,m = 40
113,GDP per capita,Russia,RCP 2.6,2030,No CC,%,-0.07,NA,NA,NA,NA,NA,Page 12,m = 20
114,GDP per capita,Russia,RCP 2.6,2030,No CC,%,-0.14,NA,NA,NA,NA,NA,Page 12,m = 30
115,GDP per capita,Russia,RCP 2.6,2030,No CC,%,-0.23,NA,NA,NA,NA,NA,Page 12,m = 40
116,GDP per capita,Russia,RCP 8.5,2030,No CC,%,0.51,NA,NA,NA,NA,NA,Page 12,m = 20
117,GDP per capita,Russia,RCP 8.5,2030,No CC,%,1.03,NA,NA,NA,NA,NA,Page 12,m = 30
118,GDP per capita,Russia,RCP 8.5,2030,No CC,%,1.63,NA,NA,NA,NA,NA,Page 12,m = 40
119,GDP per capita,United States,RCP 2.6,2030,No CC,%,0.10,NA,NA,NA,NA,NA,Page 12,m = 20
120,GDP per capita,United States,RCP 2.6,2030,No CC,%,0.20,NA,NA,NA,NA,NA,Page 12,m = 30
121,GDP per capita,United States,RCP 2.6,2030,No CC,%,0.33,NA,NA,NA,NA,NA,Page 12,m = 40
122,GDP per capita,United States,RCP 8.5,2030,No CC,%,0.60,NA,NA,NA,NA,NA,Page 12,m = 20
123,GDP per capita,United States,RCP 8.5,2030,No CC,%,1.20,NA,NA,NA,NA,NA,Page 12,m = 30
124,GDP per capita,United States,RCP 8.5,2030,No CC,%,1.86,NA,NA,NA,NA,NA,Page 12,m = 40
125,GDP per capita,World,RCP 2.6,2050,No CC,%,0.06,NA,NA,NA,NA,NA,Page 12,m = 20
126,GDP per capita,World,RCP 2.6,2050,No CC,%,0.11,NA,NA,NA,NA,NA,Page 12,m = 30
127,GDP per capita,World,RCP 2.6,2050,No CC,%,0.16,NA,NA,NA,NA,NA,Page 12,m = 40
128,GDP per capita,World,RCP 8.5,2050,No CC,%,1.39,NA,NA,NA,NA,NA,Page 12,m = 20
129,GDP per capita,World,RCP 8.5,2050,No CC,%,2.51,NA,NA,NA,NA,NA,Page 12,m = 30
130,GDP per capita,World,RCP 8.5,2050,No CC,%,3.67,NA,NA,NA,NA,NA,Page 12,m = 40
131,GDP per capita,China,RCP 2.6,2050,No CC,%,-0.38,NA,NA,NA,NA,NA,Page 12,m = 20
132,GDP per capita,China,RCP 2.6,2050,No CC,%,-0.80,NA,NA,NA,NA,NA,Page 12,m = 30
133,GDP per capita,China,RCP 2.6,2050,No CC,%,-1.31,NA,NA,NA,NA,NA,Page 12,m = 40
134,GDP per capita,China,RCP 8.5,2050,No CC,%,0.90,NA,NA,NA,NA,NA,Page 12,m = 20
135,GDP per capita,China,RCP 8.5,2050,No CC,%,1.62,NA,NA,NA,NA,NA,Page 12,m = 30
136,GDP per capita,China,RCP 8.5,2050,No CC,%,2.30,NA,NA,NA,NA,NA,Page 12,m = 40
137,GDP per capita,European Union,RCP 2.6,2050,No CC,%,-0.06,NA,NA,NA,NA,NA,Page 12,m = 20
138,GDP per capita,European Union,RCP 2.6,2050,No CC,%,-0.13,NA,NA,NA,NA,NA,Page 12,m = 30
139,GDP per capita,European Union,RCP 2.6,2050,No CC,%,-0.22,NA,NA,NA,NA,NA,Page 12,m = 40
140,GDP per capita,European Union,RCP 8.5,2050,No CC,%,0.79,NA,NA,NA,NA,NA,Page 12,m = 20
141,GDP per capita,European Union,RCP 8.5,2050,No CC,%,1.53,NA,NA,NA,NA,NA,Page 12,m = 30
142,GDP per capita,European Union,RCP 8.5,2050,No CC,%,2.35,NA,NA,NA,NA,NA,Page 12,m = 40
143,GDP per capita,India,RCP 2.6,2050,No CC,%,0.41,NA,NA,NA,NA,NA,Page 12,m = 20
144,GDP per capita,India,RCP 2.6,2050,No CC,%,0.81,NA,NA,NA,NA,NA,Page 12,m = 30
145,GDP per capita,India,RCP 2.6,2050,No CC,%,1.27,NA,NA,NA,NA,NA,Page 12,m = 40
146,GDP per capita,India,RCP 8.5,2050,No CC,%,2.13,NA,NA,NA,NA,NA,Page 12,m = 20
147,GDP per capita,India,RCP 8.5,2050,No CC,%,3.62,NA,NA,NA,NA,NA,Page 12,m = 30
148,GDP per capita,India,RCP 8.5,2050,No CC,%,5.08,NA,NA,NA,NA,NA,Page 12,m = 40
149,GDP per capita,Russia,RCP 2.6,2050,No CC,%,-0.16,NA,NA,NA,NA,NA,Page 12,m = 20
150,GDP per capita,Russia,RCP 2.6,2050,No CC,%,-0.34,NA,NA,NA,NA,NA,Page 12,m = 30
151,GDP per capita,Russia,RCP 2.6,2050,No CC,%,-0.56,NA,NA,NA,NA,NA,Page 12,m = 40
152,GDP per capita,Russia,RCP 8.5,2050,No CC,%,1.62,NA,NA,NA,NA,NA,Page 12,m = 20
153,GDP per capita,Russia,RCP 8.5,2050,No CC,%,3.08,NA,NA,NA,NA,NA,Page 12,m = 30
154,GDP per capita,Russia,RCP 8.5,2050,No CC,%,4.61,NA,NA,NA,NA,NA,Page 12,m = 40
155,GDP per capita,United States,RCP 2.6,2050,No CC,%,0.29,NA,NA,NA,NA,NA,Page 12,m = 20
156,GDP per capita,United States,RCP 2.6,2050,No CC,%,0.60,NA,NA,NA,NA,NA,Page 12,m = 30
157,GDP per capita,United States,RCP 2.6,2050,No CC,%,0.96,NA,NA,NA,NA,NA,Page 12,m = 40
158,GDP per capita,United States,RCP 8.5,2050,No CC,%,2.13,NA,NA,NA,NA,NA,Page 12,m = 20
159,GDP per capita,United States,RCP 8.5,2050,No CC,%,3.77,NA,NA,NA,NA,NA,Page 12,m = 30
160,GDP per capita,United States,RCP 8.5,2050,No CC,%,5.39,NA,NA,NA,NA,NA,Page 12,m = 40
161,GDP per capita,World,RCP 2.6,2100,No CC,%,0.58,NA,NA,NA,NA,NA,Page 12,m = 20
162,GDP per capita,World,RCP 2.6,2100,No CC,%,1.07,NA,NA,NA,NA,NA,Page 12,m = 30
163,GDP per capita,World,RCP 2.6,2100,No CC,%,1.57,NA,NA,NA,NA,NA,Page 12,m = 40
164,GDP per capita,World,RCP 8.5,2100,No CC,%,4.44,NA,NA,NA,NA,NA,Page 12,m = 20
165,GDP per capita,World,RCP 8.5,2100,No CC,%,7.22,NA,NA,NA,NA,NA,Page 12,m = 30
166,GDP per capita,World,RCP 8.5,2100,No CC,%,9.96,NA,NA,NA,NA,NA,Page 12,m = 40
167,GDP per capita,China,RCP 2.6,2100,No CC,%,0.24,NA,NA,NA,NA,NA,Page 12,m = 20
168,GDP per capita,China,RCP 2.6,2100,No CC,%,0.45,NA,NA,NA,NA,NA,Page 12,m = 30
169,GDP per capita,China,RCP 2.6,2100,No CC,%,0.67,NA,NA,NA,NA,NA,Page 12,m = 40
170,GDP per capita,China,RCP 8.5,2100,No CC,%,2.67,NA,NA,NA,NA,NA,Page 12,m = 20
171,GDP per capita,China,RCP 8.5,2100,No CC,%,4.35,NA,NA,NA,NA,NA,Page 12,m = 30
172,GDP per capita,China,RCP 8.5,2100,No CC,%,5.93,NA,NA,NA,NA,NA,Page 12,m = 40
173,GDP per capita,European Union,RCP 2.6,2100,No CC,%,0.05,NA,NA,NA,NA,NA,Page 12,m = 20
174,GDP per capita,European Union,RCP 2.6,2100,No CC,%,0.09,NA,NA,NA,NA,NA,Page 12,m = 30
175,GDP per capita,European Union,RCP 2.6,2100,No CC,%,0.13,NA,NA,NA,NA,NA,Page 12,m = 40
176,GDP per capita,European Union,RCP 8.5,2100,No CC,%,2.67,NA,NA,NA,NA,NA,Page 12,m = 20
177,GDP per capita,European Union,RCP 8.5,2100,No CC,%,4.66,NA,NA,NA,NA,NA,Page 12,m = 30
178,GDP per capita,European Union,RCP 8.5,2100,No CC,%,6.69,NA,NA,NA,NA,NA,Page 12,m = 40
179,GDP per capita,India,RCP 2.6,2100,No CC,%,1.44,NA,NA,NA,NA,NA,Page 12,m = 20
180,GDP per capita,India,RCP 2.6,2100,No CC,%,2.57,NA,NA,NA,NA,NA,Page 12,m = 30
181,GDP per capita,India,RCP 2.6,2100,No CC,%,3.69,NA,NA,NA,NA,NA,Page 12,m = 40
182,GDP per capita,India,RCP 8.5,2100,No CC,%,6.37,NA,NA,NA,NA,NA,Page 12,m = 20
183,GDP per capita,India,RCP 8.5,2100,No CC,%,9.90,NA,NA,NA,NA,NA,Page 12,m = 30
184,GDP per capita,India,RCP 8.5,2100,No CC,%,13.39,NA,NA,NA,NA,NA,Page 12,m = 40
185,GDP per capita,Russia,RCP 2.6,2100,No CC,%,-0.33,NA,NA,NA,NA,NA,Page 12,m = 20
186,GDP per capita,Russia,RCP 2.6,2100,No CC,%,-0.71,NA,NA,NA,NA,NA,Page 12,m = 30
187,GDP per capita,Russia,RCP 2.6,2100,No CC,%,-1.19,NA,NA,NA,NA,NA,Page 12,m = 40
