,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
13,Whole Year GSP Growth,United States,1957-2012,2000,No CC,Percentage points,0.006,0.111,NA,NA,NA,NA,"Page 8, Table 1","Panel analysis at state level, results not statistically significant."
14,Winter GSP Growth,United States,1957-2012,2000,No CC,Percentage points,0.001,0.049,NA,NA,NA,NA,"Page 8, Table 1","Panel analysis at state level, results not statistically significant."
15,Spring GSP Growth,United States,1957-2012,2000,No CC,Percentage points,0.003,0.065,NA,NA,NA,NA,"Page 8, Table 1","Panel analysis at state level, results not statistically significant."
16,Summer GSP Growth,United States,1957-2012,2000,No CC,Percentage points,-0.154,0.072,NA,NA,NA,NA,"Page 8, Table 1","Panel analysis at state level, significant at 5% level."
17,Fall GSP Growth,United States,1957-2012,2000,No CC,Percentage points,0.102,0.055,NA,NA,NA,NA,"Page 8, Table 1","Panel analysis at state level, significant at 10% level."
18,GSP growth,United States,NA,2012,Contemporaneous temp,pp per deg F,-0.008,0.051,NA,NA,NA,NA,Table 2,"Winter temp, SE by year"
19,GSP growth,United States,NA,2012,Contemporaneous temp,pp per deg F,-0.008,0.029,NA,NA,NA,NA,Table 2,"Winter temp, SE by state"
20,GSP growth,United States,NA,2012,Contemporaneous temp,pp per deg F,-0.008,0.048,NA,NA,NA,NA,Table 2,"Winter temp, SE by both"
21,GSP growth,United States,NA,2012,Contemporaneous temp,pp per deg F,-0.012,0.059,NA,NA,NA,NA,Table 2,"Spring temp, SE by year"
22,GSP growth,United States,NA,2012,Contemporaneous temp,pp per deg F,-0.012,0.032,NA,NA,NA,NA,Table 2,"Spring temp, SE by state"
23,GSP growth,United States,NA,2012,Contemporaneous temp,pp per deg F,-0.012,0.046,NA,NA,NA,NA,Table 2,"Spring temp, SE by both"
24,GSP growth,United States,NA,2012,Contemporaneous temp,pp per deg F,-0.170,0.076,NA,NA,NA,NA,Table 2,"Summer temp, SE by year, sig 5%"
25,GSP growth,United States,NA,2012,Contemporaneous temp,pp per deg F,-0.170,0.045,NA,NA,NA,NA,Table 2,"Summer temp, SE by state, sig 1%"
26,GSP growth,United States,NA,2012,Contemporaneous temp,pp per deg F,-0.170,0.067,NA,NA,NA,NA,Table 2,"Summer temp, SE by both, sig 5%"
27,GSP growth,United States,NA,2012,Contemporaneous temp,pp per deg F,0.108,0.050,NA,NA,NA,NA,Table 2,"Fall temp, SE by year, sig 5%"
28,GSP growth,United States,NA,2012,Contemporaneous temp,pp per deg F,0.108,0.038,NA,NA,NA,NA,Table 2,"Fall temp, SE by state, sig 1%"
29,GSP growth,United States,NA,2012,Contemporaneous temp,pp per deg F,0.108,0.048,NA,NA,NA,NA,Table 2,"Fall temp, SE by both, sig 5%"
30,GSP growth,United States,NA,2012,Lagged temperature,pp per deg F,0.004,0.053,NA,NA,NA,NA,Table 2,"Winter temp, SE by year"
31,GSP growth,United States,NA,2012,Lagged temperature,pp per deg F,0.004,0.023,NA,NA,NA,NA,Table 2,"Winter temp, SE by state"
32,GSP growth,United States,NA,2012,Lagged temperature,pp per deg F,0.004,0.046,NA,NA,NA,NA,Table 2,"Winter temp, SE by both"
33,GSP growth,United States,NA,2012,Lagged temperature,pp per deg F,0.121,0.063,NA,NA,NA,NA,Table 2,"Spring temp, SE by year, sig 10%"
34,GSP growth,United States,NA,2012,Lagged temperature,pp per deg F,0.121,0.039,NA,NA,NA,NA,Table 2,"Spring temp, SE by state, sig 1%"
35,GSP growth,United States,NA,2012,Lagged temperature,pp per deg F,0.121,0.054,NA,NA,NA,NA,Table 2,"Spring temp, SE by both, sig 5%"
36,GSP growth,United States,NA,2012,Lagged temperature,pp per deg F,-0.153,0.079,NA,NA,NA,NA,Table 2,"Summer temp, SE by year, sig 10%"
37,GSP growth,United States,NA,2012,Lagged temperature,pp per deg F,-0.153,0.053,NA,NA,NA,NA,Table 2,"Summer temp, SE by state, sig 1%"
38,GSP growth,United States,NA,2012,Lagged temperature,pp per deg F,-0.153,0.075,NA,NA,NA,NA,Table 2,"Summer temp, SE by both, sig 5%"
39,GSP growth,United States,NA,2012,Lagged temperature,pp per deg F,0.066,0.060,NA,NA,NA,NA,Table 2,"Fall temp, SE by year"
40,GSP growth,United States,NA,2012,Lagged temperature,pp per deg F,0.066,0.029,NA,NA,NA,NA,Table 2,"Fall temp, SE by state, sig 5%"
41,GSP growth,United States,NA,2012,Lagged temperature,pp per deg F,0.066,0.049,NA,NA,NA,NA,Table 2,"Fall temp, SE by both"
42,GSP growth,United States,NA,2012,Sum of coefficients,pp per deg F,-0.004,0.084,NA,NA,NA,NA,Table 2,"Winter temp, SE by year"
43,GSP growth,United States,NA,2012,Sum of coefficients,pp per deg F,-0.004,0.031,NA,NA,NA,NA,Table 2,"Winter temp, SE by state"
44,GSP growth,United States,NA,2012,Sum of coefficients,pp per deg F,-0.004,0.075,NA,NA,NA,NA,Table 2,"Winter temp, SE by both"
45,GSP growth,United States,NA,2012,Sum of coefficients,pp per deg F,0.109,0.086,NA,NA,NA,NA,Table 2,"Spring temp, SE by year"
46,GSP growth,United States,NA,2012,Sum of coefficients,pp per deg F,0.109,0.045,NA,NA,NA,NA,Table 2,"Spring temp, SE by state, sig 5%"
47,GSP growth,United States,NA,2012,Sum of coefficients,pp per deg F,0.109,0.068,NA,NA,NA,NA,Table 2,"Spring temp, SE by both"
48,GSP growth,United States,NA,2012,Sum of coefficients,pp per deg F,-0.323,0.115,NA,NA,NA,NA,Table 2,"Summer temp, SE by year, sig 1%"
49,GSP growth,United States,NA,2012,Sum of coefficients,pp per deg F,-0.323,0.077,NA,NA,NA,NA,Table 2,"Summer temp, SE by state, sig 5%"
50,GSP growth,United States,NA,2012,Sum of coefficients,pp per deg F,-0.323,0.108,NA,NA,NA,NA,Table 2,"Summer temp, SE by both, sig 1%"
51,GSP growth,United States,NA,2012,Sum of coefficients,pp per deg F,0.174,0.077,NA,NA,NA,NA,Table 2,"Fall temp, SE by year, sig 5%"
52,GSP growth,United States,NA,2012,Sum of coefficients,pp per deg F,0.174,0.052,NA,NA,NA,NA,Table 2,"Fall temp, SE by state, sig 1%"
53,GSP growth,United States,NA,2012,Sum of coefficients,pp per deg F,0.174,0.067,NA,NA,NA,NA,Table 2,"Fall temp, SE by both, sig 1%"
54,GSP growth,United States,NA,1990,Full Sample,Percentage points,-0.154,NA,NA,NA,NA,NA,Page 12,"Effect of 1°F increase in summer temperature, relative to the full sample period"
55,GSP growth,United States,NA,1990,No CC,Percentage points,-0.246,NA,NA,NA,NA,NA,Page 12,"Effect of 1°F increase in summer temperature, post-1990 sample"
56,GSP growth,United States,NA,1990,Full Sample,Percentage points,0.102,NA,NA,NA,NA,NA,Page 12,"Effect of 1°F increase in fall temperature, relative to the full sample period"
57,GSP growth,United States,NA,1990,No CC,Percentage points,0.031,NA,NA,NA,NA,NA,Page 12,"Effect of 1°F increase in fall temperature, post-1990 sample"
58,GSP Growth,United States,NA,1990,1960,Coefficient,-0.3,NA,NA,NA,NA,NA,Figure 3,"Estimated coefficient for summer temperature impact on GSP growth, starting from 1960 and ending in 2012, reaching a negative value of around -0.3 by 1990. The coefficient values depend on the season and start year. Example for Summer shown."
59,Labor Productivity,United States,NA,2012,NA,Ratio,0,NA,NA,NA,NA,NA,Section 3.1,"Labor productivity is defined as the ratio between total private industry output and employment. This is used as a mechanism through which temperature affects economic growth, but no specific quantitative result is available on this page, setting value to 0 to indicate no change from baseline."
60,Productivity Growth,United States,NA,2011,No CC,Percentage Points,-0.152,0.087,NA,NA,NA,NA,Table 3,Effect of 1°F increase in summer temperature. Significant at 10% level (one star).
61,Productivity Growth,United States,NA,2011,No CC,Percentage Points,-0.152,0.048,NA,NA,NA,NA,Table 3,Effect of 1°F increase in summer temperature. Significant at 1% level (three stars).
62,Productivity Growth,United States,NA,2011,No CC,Percentage Points,0.132,0.048,NA,NA,NA,NA,Table 3,Effect of 1°F increase in fall temperature. Significant at 1% level (three stars).
63,Productivity Growth,United States,NA,2011,No CC,Percentage Points,0.132,0.054,NA,NA,NA,NA,Table 3,Effect of 1°F increase in fall temperature. Significant at 5% level (two stars).
64,Productivity Growth,United States,NA,2011,No CC,Percentage Points,0.132,0.063,NA,NA,NA,NA,Table 3,Effect of 1°F increase in fall temperature. Significant at 5% level (two stars).
65,Productivity Growth,United States,NA,2011,No CC,Percentage Points,0.132,0.039,NA,NA,NA,NA,Table 3,Effect of 1°F increase in fall temperature. Significant at 1% level (three stars).
66,Employment Growth,United States,NA,2011,No CC,Percentage Points,-0.086,0.051,NA,NA,NA,NA,Table 3,Effect of 1°F increase in summer temperature. Significant at 10% level (one star).
67,Employment Growth,United States,NA,2011,No CC,Percentage Points,-0.086,0.037,NA,NA,NA,NA,Table 3,Effect of 1°F increase in summer temperature. Significant at 10% level (one star).
68,Manufacturing Output,United States,NA,2000,NA,%,-8,NA,NA,NA,NA,NA,Page 15,Impact on automobile manufacturing plants due to limitations of air conditioning. Using 2000 as the representative year of the study period
69,Hospitalization Costs,United States,NA,2008,NA,Millions of USD,40,NA,NA,NA,NA,NA,Page 15,Costs from exposure to heat for community hospitals; roughly equally split between government and private payers.
70,Hospital Admissions,Hong Kong,NA,2010,Seasonal Average Temperature,%,4.5,NA,NA,NA,NA,NA,Page 15,Increase in hospital admissions for every 1°C increase above the seasonal average temperature during the hot season. Using 2010 as the representative year of the study period
71,Output growth,United States,NA,1997,No CC,percentage points,-0.15,NA,NA,NA,NA,NA,Highlights,A 1°F increase in summer temperature reduces state-level output growth.
72,GDP growth,United States,"A2, A1B, B1",2100,Historical Average,NA,-0.33,NA,NA,NA,NA,NA,Highlights,Rising temperatures might reduce economic growth.
73,GSP Growth,United States,NA,1997,No CC,percentage points,-0.188,0.095,NA,NA,NA,NA,Table 4,"Pre-1997, Gross state product"
74,GSP Growth,United States,NA,1997,No CC,percentage points,-0.188,0.062,NA,NA,NA,NA,Table 4,"Pre-1997, Gross state product"
75,GSP Growth,United States,NA,1997,No CC,percentage points,-0.188,0.076,NA,NA,NA,NA,Table 4,"Pre-1997, Gross state product"
76,GSP Growth,United States,NA,1997,No CC,percentage points,-0.250,0.197,NA,NA,NA,NA,Table 4,"Post-1997, Gross state product"
77,GSP Growth,United States,NA,1997,No CC,percentage points,-0.250,0.067,NA,NA,NA,NA,Table 4,"Post-1997, Gross state product"
78,GSP Growth,United States,NA,1997,No CC,percentage points,-0.250,0.156,NA,NA,NA,NA,Table 4,"Post-1997, Gross state product"
79,GSP Growth,United States,NA,1997,No CC,percentage points,0.019,0.070,NA,NA,NA,NA,Table 4,"Pre-1997, Services"
80,GSP Growth,United States,NA,1997,No CC,percentage points,0.019,0.050,NA,NA,NA,NA,Table 4,"Pre-1997, Services"
81,GSP Growth,United States,NA,1997,No CC,percentage points,0.019,0.062,NA,NA,NA,NA,Table 4,"Pre-1997, Services"
82,GSP Growth,United States,NA,1997,No CC,percentage points,-0.206,0.075,NA,NA,NA,NA,Table 4,"Post-1997, Services"
83,GSP Growth,United States,NA,1997,No CC,percentage points,-0.206,0.076,NA,NA,NA,NA,Table 4,"Post-1997, Services"
84,GSP Growth,United States,NA,1997,No CC,percentage points,-0.206,0.064,NA,NA,NA,NA,Table 4,"Post-1997, Services"
85,GSP Growth,United States,NA,1997,No CC,percentage points,-0.209,0.241,NA,NA,NA,NA,Table 4,"Pre-1997, Finance, insurance, real estate"
86,GSP Growth,United States,NA,1997,No CC,percentage points,-0.209,0.228,NA,NA,NA,NA,Table 4,"Pre-1997, Finance, insurance, real estate"
87,GSP Growth,United States,NA,1997,No CC,percentage points,-0.209,0.271,NA,NA,NA,NA,Table 4,"Pre-1997, Finance, insurance, real estate"
88,GSP Growth,United States,NA,1997,No CC,percentage points,-0.437,0.384,NA,NA,NA,NA,Table 4,"Post-1997, Finance, insurance, real estate"
89,GSP Growth,United States,NA,1997,No CC,percentage points,-0.437,0.158,NA,NA,NA,NA,Table 4,"Post-1997, Finance, insurance, real estate"
90,GSP Growth,United States,NA,1997,No CC,percentage points,-0.437,0.329,NA,NA,NA,NA,Table 4,"Post-1997, Finance, insurance, real estate"
91,GSP Growth,United States,NA,1997,No CC,percentage points,-0.058,0.215,NA,NA,NA,NA,Table 4,"Pre-1997, Manufacturing"
92,GSP Growth,United States,NA,1997,No CC,percentage points,-0.058,0.102,NA,NA,NA,NA,Table 4,"Pre-1997, Manufacturing"
93,GSP Growth,United States,NA,1997,No CC,percentage points,-0.058,0.160,NA,NA,NA,NA,Table 4,"Pre-1997, Manufacturing"
94,GSP Growth,United States,NA,1997,No CC,percentage points,0.067,0.623,NA,NA,NA,NA,Table 4,"Post-1997, Manufacturing"
95,GSP Growth,United States,NA,1997,No CC,percentage points,0.067,0.420,NA,NA,NA,NA,Table 4,"Post-1997, Manufacturing"
96,GSP Growth,United States,NA,1997,No CC,percentage points,0.067,0.513,NA,NA,NA,NA,Table 4,"Post-1997, Manufacturing"
97,GSP Growth,United States,NA,1997,No CC,percentage points,-0.068,0.071,NA,NA,NA,NA,Table 4,"Pre-1997, Government"
98,GSP Growth,United States,NA,1997,No CC,percentage points,-0.068,0.063,NA,NA,NA,NA,Table 4,"Pre-1997, Government"
99,GSP Growth,United States,NA,1997,No CC,percentage points,-0.068,0.070,NA,NA,NA,NA,Table 4,"Pre-1997, Government"
100,GSP Growth,United States,NA,1997,No CC,percentage points,-0.051,0.164,NA,NA,NA,NA,Table 4,"Post-1997, Government"
101,GSP Growth,United States,NA,1997,No CC,percentage points,-0.051,0.086,NA,NA,NA,NA,Table 4,"Post-1997, Government"
102,GSP Growth,United States,NA,1997,No CC,percentage points,-0.051,0.128,NA,NA,NA,NA,Table 4,"Post-1997, Government"
103,GSP Growth,United States,NA,1997,No CC,percentage points,-0.052,0.073,NA,NA,NA,NA,Table 4,"Pre-1997, Retail"
104,GSP Growth,United States,NA,1997,No CC,percentage points,-0.052,0.060,NA,NA,NA,NA,Table 4,"Pre-1997, Retail"
105,GSP Growth,United States,NA,1997,No CC,percentage points,-0.052,0.070,NA,NA,NA,NA,Table 4,"Pre-1997, Retail"
106,GSP Growth,United States,NA,1997,No CC,percentage points,-0.241,0.189,NA,NA,NA,NA,Table 4,"Post-1997, Retail"
107,GSP Growth,United States,NA,1997,No CC,percentage points,-0.241,0.083,NA,NA,NA,NA,Table 4,"Post-1997, Retail"
108,GSP Growth,United States,NA,1997,No CC,percentage points,-0.241,0.146,NA,NA,NA,NA,Table 4,"Post-1997, Retail"
109,GSP Growth,United States,NA,1997,No CC,percentage points,-0.158,0.104,NA,NA,NA,NA,Table 4,"Pre-1997, Wholesale"
110,GSP Growth,United States,NA,1997,No CC,percentage points,-0.158,0.062,NA,NA,NA,NA,Table 4,"Pre-1997, Wholesale"
111,GSP Growth,United States,NA,1997,No CC,percentage points,-0.158,0.084,NA,NA,NA,NA,Table 4,"Pre-1997, Wholesale"
112,GSP Growth,United States,NA,1997,No CC,percentage points,-0.284,0.171,NA,NA,NA,NA,Table 4,"Post-1997, Wholesale"
113,GSP Growth,United States,NA,1997,No CC,percentage points,-0.284,0.163,NA,NA,NA,NA,Table 4,"Post-1997, Wholesale"
114,GSP Growth,United States,NA,1997,No CC,percentage points,-0.284,0.164,NA,NA,NA,NA,Table 4,"Post-1997, Wholesale"
115,GSP Growth,United States,NA,1997,No CC,percentage points,-0.235,0.088,NA,NA,NA,NA,Table 4,"Pre-1997, Communication/Information"
116,GSP Growth,United States,NA,1997,No CC,percentage points,-0.235,0.092,NA,NA,NA,NA,Table 4,"Pre-1997, Communication/Information"
117,GSP Growth,United States,NA,1997,No CC,percentage points,-0.235,0.068,NA,NA,NA,NA,Table 4,"Pre-1997, Communication/Information"
118,GSP Growth,United States,NA,1997,No CC,percentage points,-0.294,0.732,NA,NA,NA,NA,Table 4,"Post-1997, Communication/Information"
119,GSP Growth,United States,NA,1997,No CC,percentage points,-0.294,0.405,NA,NA,NA,NA,Table 4,"Post-1997, Communication/Information"
120,GSP Growth,United States,NA,1997,No CC,percentage points,-0.294,0.662,NA,NA,NA,NA,Table 4,"Post-1997, Communication/Information"
121,GSP Growth,United States,NA,1997,No CC,percentage points,-0.224,0.236,NA,NA,NA,NA,Table 4,"Pre-1997, Construction"
122,GSP Growth,United States,NA,1997,No CC,percentage points,-0.224,0.199,NA,NA,NA,NA,Table 4,"Pre-1997, Construction"
123,GSP Growth,United States,NA,1997,No CC,percentage points,-0.224,0.232,NA,NA,NA,NA,Table 4,"Pre-1997, Construction"
124,GSP Growth,United States,NA,1997,No CC,percentage points,-0.379,0.446,NA,NA,NA,NA,Table 4,"Post-1997, Construction"
125,GSP Growth,United States,NA,1997,No CC,percentage points,-0.379,0.194,NA,NA,NA,NA,Table 4,"Post-1997, Construction"
126,GSP Growth,United States,NA,1997,No CC,percentage points,-0.379,0.372,NA,NA,NA,NA,Table 4,"Post-1997, Construction"
127,GSP Growth,United States,NA,1997,No CC,percentage points,0.150,0.125,NA,NA,NA,NA,Table 4,"Pre-1997, Transportation"
128,GSP Growth,United States,NA,1997,No CC,percentage points,0.150,0.196,NA,NA,NA,NA,Table 4,"Pre-1997, Transportation"
129,GSP Growth,United States,NA,1997,No CC,percentage points,0.150,0.187,NA,NA,NA,NA,Table 4,"Pre-1997, Transportation"
130,GSP Growth,United States,NA,1997,No CC,percentage points,0.189,0.221,NA,NA,NA,NA,Table 4,"Post-1997, Transportation"
131,GSP Growth,United States,NA,1997,No CC,percentage points,0.189,0.138,NA,NA,NA,NA,Table 4,"Post-1997, Transportation"
132,GSP Growth,United States,NA,1997,No CC,percentage points,0.189,0.187,NA,NA,NA,NA,Table 4,"Post-1997, Transportation"
133,GSP Growth,United States,NA,1997,No CC,percentage points,0.338,0.248,NA,NA,NA,NA,Table 4,"Pre-1997, Utilities"
134,GSP Growth,United States,NA,1997,No CC,percentage points,0.338,0.202,NA,NA,NA,NA,Table 4,"Pre-1997, Utilities"
135,GSP Growth,United States,NA,1997,No CC,percentage points,0.338,0.220,NA,NA,NA,NA,Table 4,"Pre-1997, Utilities"
136,GSP Growth,United States,NA,1997,No CC,percentage points,0.621,0.377,NA,NA,NA,NA,Table 4,"Post-1997, Utilities"
137,GSP Growth,United States,NA,1997,No CC,percentage points,0.621,0.230,NA,NA,NA,NA,Table 4,"Post-1997, Utilities"
138,GSP Growth,United States,NA,1997,No CC,percentage points,0.621,0.264,NA,NA,NA,NA,Table 4,"Post-1997, Utilities"
139,GSP Growth,United States,NA,1997,No CC,percentage points,-0.152,0.539,NA,NA,NA,NA,Table 4,"Pre-1997, Mining"
140,GSP Growth,United States,NA,1997,No CC,percentage points,-0.152,0.572,NA,NA,NA,NA,Table 4,"Pre-1997, Mining"
141,GSP Growth,United States,NA,1997,No CC,percentage points,-0.152,0.515,NA,NA,NA,NA,Table 4,"Pre-1997, Mining"
142,GSP Growth,United States,NA,1997,No CC,percentage points,0.954,1.524,NA,NA,NA,NA,Table 4,"Post-1997, Mining"
143,GSP Growth,United States,NA,1997,No CC,percentage points,0.954,0.300,NA,NA,NA,NA,Table 4,"Post-1997, Mining"
144,GSP Growth,United States,NA,1997,No CC,percentage points,0.954,1.251,NA,NA,NA,NA,Table 4,"Post-1997, Mining"
145,GSP Growth,United States,NA,1997,No CC,percentage points,-2.489,0.995,NA,NA,NA,NA,Table 4,"Pre-1997, Agriculture, forestry, ﬁshing"
146,GSP Growth,United States,NA,1997,No CC,percentage points,-2.489,0.443,NA,NA,NA,NA,Table 4,"Pre-1997, Agriculture, forestry, ﬁshing"
147,GSP Growth,United States,NA,1997,No CC,percentage points,-2.489,0.952,NA,NA,NA,NA,Table 4,"Pre-1997, Agriculture, forestry, ﬁshing"
148,GSP Growth,United States,NA,1997,No CC,percentage points,-2.203,0.969,NA,NA,NA,NA,Table 4,"Post-1997, Agriculture, forestry, ﬁshing"
149,GSP Growth,United States,NA,1997,No CC,percentage points,-2.203,0.502,NA,NA,NA,NA,Table 4,"Post-1997, Agriculture, forestry, ﬁshing"
150,GSP Growth,United States,NA,1997,No CC,percentage points,-2.203,0.751,NA,NA,NA,NA,Table 4,"Post-1997, Agriculture, forestry, ﬁshing"
151,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.219,0.127,NA,NA,NA,NA,Table 4,Professional and business services
152,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.219,0.098,NA,NA,NA,NA,Table 4,"Professional and business services, significance at the 5% level"
153,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.219,0.076,NA,NA,NA,NA,Table 4,"Professional and business services, significance at the 1% level"
154,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.004,0.047,NA,NA,NA,NA,Table 4,"Educational services, health care, social assistance"
155,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.004,0.064,NA,NA,NA,NA,Table 4,"Educational services, health care, social assistance"
156,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.004,0.043,NA,NA,NA,NA,Table 4,"Educational services, health care, social assistance"
157,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.253,0.136,NA,NA,NA,NA,Table 4,"Other services, except government"
158,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.253,0.103,NA,NA,NA,NA,Table 4,"Other services, except government, significance at the 5% level"
159,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.253,0.099,NA,NA,NA,NA,Table 4,"Other services, except government, significance at the 5% level"
160,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.387,0.155,NA,NA,NA,NA,Table 4,Food services and drinking places
161,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.387,0.148,NA,NA,NA,NA,Table 4,"Food services and drinking places, significance at the 1% level"
162,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.387,0.127,NA,NA,NA,NA,Table 4,"Food services and drinking places, significance at the 1% level"
163,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,0.417,0.274,NA,NA,NA,NA,Table 4,"Arts, entertainment, and recreation"
164,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,0.417,0.203,NA,NA,NA,NA,Table 4,"Arts, entertainment, and recreation, significance at the 5% level"
165,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,0.417,0.229,NA,NA,NA,NA,Table 4,"Arts, entertainment, and recreation, significance at the 10% level"
166,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,0.025,0.270,NA,NA,NA,NA,Table 4,Accommodation
167,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,0.025,0.359,NA,NA,NA,NA,Table 4,Accommodation
168,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,0.025,0.335,NA,NA,NA,NA,Table 4,Accommodation
169,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.435,0.399,NA,NA,NA,NA,Table 4,Real estate
170,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.435,0.125,NA,NA,NA,NA,Table 4,"Real estate, significance at the 1% level"
171,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.435,0.333,NA,NA,NA,NA,Table 4,Real estate
172,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.254,0.463,NA,NA,NA,NA,Table 4,"Federal Reserve banks, credit intermediation, and related services"
173,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.254,0.354,NA,NA,NA,NA,Table 4,"Federal Reserve banks, credit intermediation, and related services"
174,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.254,0.407,NA,NA,NA,NA,Table 4,"Federal Reserve banks, credit intermediation, and related services"
175,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-1.299,0.630,NA,NA,NA,NA,Table 4,"Insurance, carriers and related activities, significance at the 5% level"
176,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-1.299,0.548,NA,NA,NA,NA,Table 4,"Insurance, carriers and related activities, significance at the 5% level"
177,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-1.299,0.632,NA,NA,NA,NA,Table 4,"Insurance, carriers and related activities, significance at the 5% level"
178,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.287,0.531,NA,NA,NA,NA,Table 4,"Securities, commodity contracts, and investments"
179,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.287,0.337,NA,NA,NA,NA,Table 4,"Securities, commodity contracts, and investments"
180,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.287,0.375,NA,NA,NA,NA,Table 4,"Securities, commodity contracts, and investments"
181,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.030,0.244,NA,NA,NA,NA,Table 4,"Rental and leasing services, lessors of intangible assets"
182,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.030,0.290,NA,NA,NA,NA,Table 4,"Rental and leasing services, lessors of intangible assets"
183,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,-0.030,0.169,NA,NA,NA,NA,Table 4,"Rental and leasing services, lessors of intangible assets"
184,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,1.027,1.142,NA,NA,NA,NA,Table 4,"Funds, trusts, and other ﬁnancial vehicles"
