,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
14,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,-0.0029,0.0034,NA,NA,NA,NA,Table A1,GDD above threshold at 29 degrees Celsius
15,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,-0.0055,0.0040,NA,NA,NA,NA,Table A1,GDD above threshold at 30 degrees Celsius
16,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,-0.0101,0.0049,NA,NA,NA,NA,Table A1,"GDD above threshold at 31 degrees Celsius, p<0.05"
17,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,-0.0164,0.0063,NA,NA,NA,NA,Table A1,"GDD above threshold at 32 degrees Celsius, p<0.01"
18,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,-0.0256,0.0085,NA,NA,NA,NA,Table A1,"GDD above threshold at 33 degrees Celsius, p<0.01"
19,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,-0.0392,0.0120,NA,NA,NA,NA,Table A1,"GDD above threshold at 34 degrees Celsius, p<0.01"
20,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,-0.0613,0.0182,NA,NA,NA,NA,Table A1,"GDD above threshold at 35 degrees Celsius, p<0.01"
21,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,-0.0997,0.0293,NA,NA,NA,NA,Table A1,"GDD above threshold at 36 degrees Celsius, p<0.01"
22,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,-0.1606,0.0495,NA,NA,NA,NA,Table A1,"GDD above threshold at 37 degrees Celsius, p<0.01"
23,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,-0.2584,0.0878,NA,NA,NA,NA,Table A1,"GDD above threshold at 38 degrees Celsius, p<0.01"
24,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,-0.4171,0.1623,NA,NA,NA,NA,Table A1,"GDD above threshold at 39 degrees Celsius, p<0.05"
25,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,-0.7614,0.3104,NA,NA,NA,NA,Table A1,"GDD above threshold at 40 degrees Celsius, p<0.05"
26,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0033,0.0009,NA,NA,NA,NA,Table A1,"GDD below threshold at 25 degrees Celsius, p<0.01"
27,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0032,0.0009,NA,NA,NA,NA,Table A1,"GDD below threshold at 26 degrees Celsius, p<0.01"
28,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0033,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 27 degrees Celsius, p<0.01"
29,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0035,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 28 degrees Celsius, p<0.01"
30,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0035,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 29 degrees Celsius, p<0.01"
31,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0035,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 30 degrees Celsius, p<0.01"
32,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0036,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 31 degrees Celsius, p<0.01"
33,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0036,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 32 degrees Celsius, p<0.01"
34,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0035,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 33 degrees Celsius, p<0.01"
35,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0034,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 34 degrees Celsius, p<0.01"
36,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0033,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 35 degrees Celsius, p<0.01"
37,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0032,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 36 degrees Celsius, p<0.01"
38,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0031,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 37 degrees Celsius, p<0.01"
39,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0030,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 38 degrees Celsius, p<0.01"
40,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0029,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 39 degrees Celsius, p<0.01"
41,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0028,0.0008,NA,NA,NA,NA,Table A1,"GDD below threshold at 40 degrees Celsius, p<0.01"
42,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,36.38,NA,NA,NA,NA,NA,Table A4,"Calculated as (1-β_2LD/β_2FE) * 100%, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Yield)."
43,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,41.16,NA,NA,NA,NA,NA,Table A4,"Calculated as (1-β_2LD/β_2FE) * 100%, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP)."
44,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,51.55,NA,NA,NA,NA,NA,Table A4,"Calculated as (1-β_2LD/β_2FE) * 100%, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Labor)."
45,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,64.30,NA,NA,NA,NA,NA,Table A4,"Calculated as (1-β_2LD/β_2FE) * 100%, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Fertilizer)."
46,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,37.89,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - CD-SFA-w/CRS, 1981-2015)."
47,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,24.53,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - TL-SFA-w/CRS, 1981-2015)."
48,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,38.02,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - CD-SFA-w/oCRS, 1981-2015)."
49,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,28.71,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - CD-CPF-w/CRS, 1981-2015)."
50,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,46.80,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Yield, 1981-2015)."
51,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,8.98,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - CD-SFA-w/CRS, 1981-1990)."
52,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,38.21,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - TL-SFA-w/CRS, 1981-1990)."
53,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,17.11,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - CD-SFA-w/oCRS, 1981-1990)."
54,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,200.99,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - CD-CPF-w/CRS, 1981-1990). Implausible value, potentially due to model limitations."
55,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,29.91,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Yield, 1981-1990)."
56,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,36.33,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - CD-SFA-w/CRS, 1991-2000)."
57,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,38.21,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - TL-SFA-w/CRS, 1991-2000)."
58,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,36.12,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - CD-SFA-w/oCRS, 1991-2000)."
59,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,49.50,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - CD-CPF-w/CRS, 1991-2000)."
60,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,31.05,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Yield, 1991-2000)."
61,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,46.88,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - CD-SFA-w/CRS, 2001-2015)."
62,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,42.45,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - TL-SFA-w/CRS, 2001-2015)."
63,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,47.91,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - CD-SFA-w/oCRS, 2001-2015)."
64,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,29.21,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Agricultural TFP - CD-CPF-w/CRS, 2001-2015)."
65,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,54.34,NA,NA,NA,NA,NA,Table A5,"Calculated as 1-β_2LD/β_2FE, where β_2LD and β_2FE are coefficients from long-difference and fixed-effects regressions, respectively, for GDD above a threshold. Represents the percentage of short-run impact offset by adaptation (Yield, 2001-2015)."
66,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,37.76,NA,50%,30.21,75%,44.94,Table A6,Bootstrap estimate of (1-β_2LD/β_2FE)*100% for agricultural TFP (CD-SFA-w/CRS) for 1981-2015. Quantiles represent percentiles of the bootstrap distribution.
67,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,37.76,NA,5%,5.29,95%,54.75,Table A6,Bootstrap estimate of (1-β_2LD/β_2FE)*100% for agricultural TFP (CD-SFA-w/CRS) for 1981-2015. Quantiles represent percentiles of the bootstrap distribution.
68,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,8.98,NA,50%,7.18,75%,10.69,Table A6,Bootstrap estimate of (1-β_2LD/β_2FE)*100% for agricultural TFP (CD-SFA-w/CRS) for 1981-1990. Quantiles represent percentiles of the bootstrap distribution.
69,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,8.98,NA,5%,1.26,95%,13.02,Table A6,Bootstrap estimate of (1-β_2LD/β_2FE)*100% for agricultural TFP (CD-SFA-w/CRS) for 1981-1990. Quantiles represent percentiles of the bootstrap distribution.
70,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,36.33,NA,50%,29.06,75%,43.23,Table A6,Bootstrap estimate of (1-β_2LD/β_2FE)*100% for agricultural TFP (CD-SFA-w/CRS) for 1991-2000. Quantiles represent percentiles of the bootstrap distribution.
71,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,36.33,NA,5%,5.09,95%,52.68,Table A6,Bootstrap estimate of (1-β_2LD/β_2FE)*100% for agricultural TFP (CD-SFA-w/CRS) for 1991-2000. Quantiles represent percentiles of the bootstrap distribution.
72,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,46.88,NA,50%,37.50,75%,55.79,Table A6,Bootstrap estimate of (1-β_2LD/β_2FE)*100% for agricultural TFP (CD-SFA-w/CRS) for 2001-2015. Quantiles represent percentiles of the bootstrap distribution.
73,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,46.88,NA,5%,6.56,95%,67.98,Table A6,Bootstrap estimate of (1-β_2LD/β_2FE)*100% for agricultural TFP (CD-SFA-w/CRS) for 2001-2015. Quantiles represent percentiles of the bootstrap distribution.
74,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,47.19,NA,50%,44.36,75%,50.96,Table A6,"Bootstrap estimate of (1-β_2LD/β_2FE)*100% for Yield, 1981-2015. Quantiles represent percentiles of the bootstrap distribution."
75,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,47.19,NA,5%,30.20,95%,58.04,Table A6,"Bootstrap estimate of (1-β_2LD/β_2FE)*100% for Yield, 1981-2015. Quantiles represent percentiles of the bootstrap distribution."
76,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,29.91,NA,50%,28.12,75%,32.30,Table A6,"Bootstrap estimate of (1-β_2LD/β_2FE)*100% for Yield, 1981-1990. Quantiles represent percentiles of the bootstrap distribution."
77,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,29.91,NA,5%,19.14,95%,36.79,Table A6,"Bootstrap estimate of (1-β_2LD/β_2FE)*100% for Yield, 1981-1990. Quantiles represent percentiles of the bootstrap distribution."
78,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,31.05,NA,50%,29.19,75%,33.53,Table A6,"Bootstrap estimate of (1-β_2LD/β_2FE)*100% for Yield, 1991-2000. Quantiles represent percentiles of the bootstrap distribution."
79,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,31.05,NA,5%,19.87,95%,38.19,Table A6,"Bootstrap estimate of (1-β_2LD/β_2FE)*100% for Yield, 1991-2000. Quantiles represent percentiles of the bootstrap distribution."
80,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,54.34,NA,50%,51.08,75%,58.69,Table A6,"Bootstrap estimate of (1-β_2LD/β_2FE)*100% for Yield, 2001-2015. Quantiles represent percentiles of the bootstrap distribution."
81,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,54.34,NA,5%,34.78,95%,66.84,Table A6,"Bootstrap estimate of (1-β_2LD/β_2FE)*100% for Yield, 2001-2015. Quantiles represent percentiles of the bootstrap distribution."
82,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,59.54,NA,50%,53.61,75%,63.56,Table A6,"Bootstrap estimate of (1-β_2LD/β_2FE)*100% for Labor/Ha, 1981-2015. Quantiles represent percentiles of the bootstrap distribution."
83,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,59.54,NA,5%,42.03,95%,69.39,Table A6,"Bootstrap estimate of (1-β_2LD/β_2FE)*100% for Labor/Ha, 1981-2015. Quantiles represent percentiles of the bootstrap distribution."
84,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,65.18,NA,50%,67.51,75%,62.59,Table A6,"Bootstrap estimate of (1-β_2LD/β_2FE)*100% for Fertilizer/Ha, 1981-2015. Quantiles represent percentiles of the bootstrap distribution."
85,Agricultural,Adaptation,China,"RCP2.6, RCP8.5",Bootstrapping,AvoidedImpact,Economic,Need,%,65.18,NA,5%,56.24,95%,70.03,Table A6,"Bootstrap estimate of (1-β_2LD/β_2FE)*100% for Fertilizer/Ha, 1981-2015. Quantiles represent percentiles of the bootstrap distribution."
